timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 16:32:38,264.1090909090909,134.96363636363634,117.56363636363635,158.7090909090909,179.25454545454542,130.52727272727273,186.9272727272727,142.78181818181818,903.5999999999999,199.63636363636363,166.6181818181818,182.16363636363633,121.3090909090909,158.03636363636363,109.43636363636364,3.2,196.03636363636363,1209.0545454545454,142.27272727272728,158.45454545454544,194.07272727272726,69.36363636363635,225.4181818181818,304.9090909090909,169.27272727272728,394.27272727272725,140.83636363636364,191.7272727272727,141.89090909090908
2019-05-08 16:32:35,289.3272727272727,135.36363636363635,114.83636363636363,177.5272727272727,182.14545454545453,157.14545454545453,186.8,155.23636363636362,843.8727272727272,205.89090909090908,156.3272727272727,166.63636363636363,132.6,176.56363636363633,101.47272727272727,3.854545454545454,199.9272727272727,1194.581818181818,162.74545454545452,175.4,200.85454545454544,86.38181818181816,220.27272727272728,298.94545454545454,175.58181818181816,365.49090909090904,136.2181818181818,194.27272727272728,144.16363636363636
2019-05-08 16:32:32,274.2545454545454,136.8,124.29090909090908,188.34545454545454,189.74545454545452,176.54545454545453,180.29090909090908,176.8,855.3090909090909,216.18181818181816,157.87272727272727,178.3272727272727,138.54545454545453,177.94545454545454,154.4181818181818,3.854545454545454,171.65454545454543,1194.6181818181817,160.9272727272727,213.49090909090907,221.0181818181818,116.61818181818181,221.36363636363635,318.8181818181818,166.8,357.0545454545454,123.54545454545453,204.76363636363632,145.96363636363637
2019-05-08 16:32:29,274.2545454545454,136.8,124.29090909090908,188.34545454545454,189.74545454545452,176.54545454545453,180.29090909090908,176.8,855.3090909090909,216.18181818181816,157.87272727272727,178.3272727272727,138.54545454545453,177.94545454545454,154.4181818181818,3.854545454545454,171.65454545454543,1194.6181818181817,160.9272727272727,213.49090909090907,221.0181818181818,116.61818181818181,221.36363636363635,318.8181818181818,166.8,357.0545454545454,123.54545454545453,204.76363636363632,145.96363636363637
2019-05-08 16:32:26,293.16363636363633,139.8,123.12727272727271,178.94545454545454,190.38181818181818,178.16363636363633,163.85454545454544,153.9272727272727,861.1636363636363,212.7090909090909,188.23636363636362,174.03636363636363,143.2,158.1272727272727,153.96363636363637,4.381818181818181,132.63636363636363,1223.2,161.1272727272727,197.69090909090906,218.94545454545454,129.9090909090909,221.45454545454544,319.6,169.6,332.4363636363636,106.99999999999999,199.6181818181818,147.45454545454544
2019-05-08 16:32:23,293.16363636363633,139.8,123.12727272727271,178.94545454545454,190.38181818181818,178.16363636363633,163.85454545454544,153.9272727272727,861.1636363636363,212.7090909090909,188.23636363636362,174.03636363636363,143.2,158.1272727272727,153.96363636363637,4.381818181818181,132.63636363636363,1223.2,161.1272727272727,197.69090909090906,218.94545454545454,129.9090909090909,221.45454545454544,319.6,169.6,332.4363636363636,106.99999999999999,199.6181818181818,147.45454545454544
2019-05-08 16:32:20,239.39999999999998,164.85454545454544,139.47272727272727,148.7090909090909,196.5090909090909,189.43636363636364,182.89090909090908,148.65454545454543,870.690909090909,200.74545454545452,184.36363636363635,170.2,127.59999999999998,153,136.34545454545454,12.909090909090908,140.1272727272727,1222,143.5272727272727,188.09090909090907,220.59999999999997,175.78181818181818,228.36363636363635,260.45454545454544,169.25454545454542,321.52727272727276,103.03636363636363,190.67272727272726,161.6
2019-05-08 16:32:17,272.2,138.58181818181816,136.67272727272726,172.2181818181818,176.8,190.47272727272727,171.63636363636363,143.07272727272726,865.7454545454545,224.39999999999998,142.14545454545453,179.14545454545453,128.05454545454546,159.09090909090907,196.58181818181816,16.436363636363634,174.9090909090909,1223.509090909091,144.34545454545454,149.8181818181818,198.98181818181817,179.3272727272727,231.23636363636362,222.94545454545454,203.4181818181818,354.6909090909091,94.05454545454545,190.76363636363632,162.38181818181818
2019-05-08 16:32:14,272.2,138.58181818181816,136.67272727272726,172.2181818181818,176.8,190.47272727272727,171.63636363636363,143.07272727272726,865.7454545454545,224.39999999999998,142.14545454545453,179.14545454545453,128.05454545454546,159.09090909090907,196.58181818181816,16.436363636363634,174.9090909090909,1223.509090909091,144.34545454545454,149.8181818181818,198.98181818181817,179.3272727272727,231.23636363636362,222.94545454545454,203.4181818181818,354.6909090909091,94.05454545454545,190.76363636363632,162.38181818181818
2019-05-08 16:32:11,302.6545454545454,129.0909090909091,146.16363636363636,156.4,190.1272727272727,165.56363636363636,160.4,152.6181818181818,890.5999999999999,237.76363636363632,168.43636363636364,174.6181818181818,108.89090909090909,180.36363636363635,230.47272727272727,15.636363636363635,195.74545454545452,1203.4545454545453,198.2,165.83636363636364,239.29090909090908,175.3090909090909,199.8181818181818,243.45454545454544,190.9272727272727,373.12727272727267,123.45454545454545,167.54545454545453,165.07272727272726
