timestamp,accept,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 02:06:48,4470.772195858107,0,0,0,0,7494.918089419808,0,0,496.1544755359189,3749.2499863633884,0,0,0,4690.721649484536,4895.507191039837,7638.702521864034,0,0,6859.088347060856,5368.752159130166,554.5191730758742
2019-05-12 02:06:45,4470.772195858107,0,0,0,0,7494.918089419808,0,0,496.1544755359189,3749.2499863633884,0,0,0,4690.721649484536,4895.507191039837,7638.702521864034,0,0,6859.088347060856,5368.752159130166,554.5191730758742
2019-05-12 02:06:42,4358.127272727273,0,0,0,0,7607.981818181817,0,0,374.8545454545454,3810.3090909090906,0,0,0,4710.890909090909,4716.218181818182,7512.490909090909,0,0,6752.654545454545,5323.218181818182,483.0363636363636
2019-05-12 02:06:39,4369.8,0,0,0,0,7719.7818181818175,0,0,355.8727272727273,3643.763636363636,0,0,0,4643.636363636364,4590.90909090909,7381.618181818181,0,0,6758.381818181818,5412.054545454545,537.9454545454545
2019-05-12 02:06:36,4369.8,0,0,0,0,7719.7818181818175,0,0,355.8727272727273,3643.763636363636,0,0,0,4643.636363636364,4590.90909090909,7381.618181818181,0,0,6758.381818181818,5412.054545454545,537.9454545454545
2019-05-12 02:06:33,4735.1454545454535,0,0,0,0,7817.7818181818175,0,0,324.3818181818181,3631.5999999999995,0,0,0,4775.945454545454,4455.6909090909085,7241.654545454545,0,0,6668.727272727273,5523.8727272727265,587.6545454545454
2019-05-12 02:06:30,4735.1454545454535,0,0,0,0,7817.7818181818175,0,0,324.3818181818181,3631.5999999999995,0,0,0,4775.945454545454,4455.6909090909085,7241.654545454545,0,0,6668.727272727273,5523.8727272727265,587.6545454545454
2019-05-12 02:06:27,4803.490909090909,0,0,0,0,7784.599999999999,0,0,424.19999999999993,3449.4909090909086,0,0,0,4872.6909090909085,4316.436363636363,7461.6909090909085,0,0,6572.10909090909,5588.8727272727265,689.8545454545454
2019-05-12 02:06:24,4569.454545454545,0,0,0,0,7863.472727272727,0,0,424.19999999999993,3329.054545454545,0,0,0,4653.472727272727,4223.836363636363,7391.454545454545,0,0,6615.472727272727,5554.8,689.8545454545454
2019-05-12 02:06:21,4569.454545454545,0,0,0,0,7863.472727272727,0,0,424.19999999999993,3329.054545454545,0,0,0,4653.472727272727,4223.836363636363,7391.454545454545,0,0,6615.472727272727,5554.8,689.8545454545454
2019-05-12 02:06:18,4679.218181818182,0,0,0,0,8020.836363636363,0,0,383.47272727272724,3531.454545454545,0,0,0,4613.236363636363,4327.745454545455,7338.527272727272,0,0,6714.436363636362,5620.309090909091,432.47272727272724
2019-05-12 02:06:15,4679.218181818182,0,0,0,0,8020.836363636363,0,0,383.47272727272724,3531.454545454545,0,0,0,4613.236363636363,4327.745454545455,7338.527272727272,0,0,6714.436363636362,5620.309090909091,432.47272727272724
2019-05-12 02:06:12,4491.973748795607,0,0,0,0,8181.867762284801,0,0,467.24962277528317,3395.549657316342,0,0,0,4576.090315777992,4317.577762830186,7183.794789754032,0,0,6747.795735088262,5544.239824022397,554.2930899703674
2019-05-12 02:06:09,4706.545454545454,0,0,0,0,8065.945454545454,46.418181818181814,0,467.30909090909086,3299.054545454545,0,0,0,4499.127272727273,4310.872727272727,7072.563636363636,0,0,6514.654545454545,5386.181818181818,554.3636363636363
