timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 16:53:36,322.16363636363633,130.5090909090909,237.9272727272727,231.3090909090909,231.27272727272728,253.5272727272727,150.87272727272727,204.8,841.9818181818181,324.10909090909087,185.07272727272726,206.89090909090908,195.2,338.0545454545454,243.36363636363635,22.854545454545455,258.6545454545454,1269.1636363636362,337.10909090909087,229.74545454545452,244.59999999999997,242.47272727272727,115.41818181818182,476.8181818181818,316.29090909090905,363.50909090909084,222.45454545454544,206.63636363636363,0,347.3636363636363
2019-05-08 16:53:33,322.16363636363633,130.5090909090909,237.9272727272727,231.3090909090909,231.27272727272728,253.5272727272727,150.87272727272727,204.8,841.9818181818181,324.10909090909087,185.07272727272726,206.89090909090908,195.2,338.0545454545454,243.36363636363635,22.854545454545455,258.6545454545454,1269.1636363636362,337.10909090909087,229.74545454545452,244.59999999999997,242.47272727272727,115.41818181818182,476.8181818181818,316.29090909090905,363.50909090909084,222.45454545454544,206.63636363636363,0,347.3636363636363
2019-05-08 16:53:30,378.3454545454545,120.87272727272726,246.47272727272727,285.30909090909086,262.07272727272726,280.7090909090909,154.85454545454544,172.7090909090909,848.0727272727272,324,234.25454545454542,275.76363636363635,220.18181818181816,355.94545454545454,234.0181818181818,23.036363636363635,213.74545454545452,1274.0181818181816,335.1454545454545,251.76363636363632,256.4181818181818,201.63636363636363,123.7090909090909,452.8909090909091,284.0363636363636,347.0545454545454,220.43636363636364,230.69090909090906,0,334.9090909090909
2019-05-08 16:53:27,403.8,118.07272727272726,246.7090909090909,293.4,292.6181818181818,275.52727272727276,147.76363636363638,196.69090909090906,862.1818181818181,312.4181818181818,225.45454545454544,292.8363636363636,227.56363636363633,341.7090909090909,224.07272727272726,23.38181818181818,233.49090909090907,1293.2727272727273,318.10909090909087,226.89090909090908,276.8363636363636,161.38181818181818,118.54545454545453,552.7272727272726,243.69090909090906,392.47272727272724,235.54545454545453,227.3272727272727,0,302.49090909090904
2019-05-08 16:53:24,403.8,118.07272727272726,246.7090909090909,293.4,292.6181818181818,275.52727272727276,147.76363636363638,196.69090909090906,862.1818181818181,312.4181818181818,225.45454545454544,292.8363636363636,227.56363636363633,341.7090909090909,224.07272727272726,23.38181818181818,233.49090909090907,1293.2727272727273,318.10909090909087,226.89090909090908,276.8363636363636,161.38181818181818,118.54545454545453,552.7272727272726,243.69090909090906,392.47272727272724,235.54545454545453,227.3272727272727,0,302.49090909090904
2019-05-08 16:53:21,389.6363636363636,78.8,290.0181818181818,295.58181818181816,250.96363636363634,262.9272727272727,155.9090909090909,220.23636363636362,853.0909090909091,331.6727272727273,214.0181818181818,282.8727272727273,229.38181818181818,323.1454545454545,247.25454545454542,3.0545454545454542,217.96363636363634,1292.9636363636362,280.4545454545454,243.25454545454542,269.09090909090907,182.5272727272727,118.12727272727271,556.5454545454545,255.69090909090906,387.49090909090904,237.1272727272727,240.56363636363633,0,332.6363636363636
2019-05-08 16:53:18,389.6363636363636,78.8,290.0181818181818,295.58181818181816,250.96363636363634,262.9272727272727,155.9090909090909,220.23636363636362,853.0909090909091,331.6727272727273,214.0181818181818,282.8727272727273,229.38181818181818,323.1454545454545,247.25454545454542,3.0545454545454542,217.96363636363634,1292.9636363636362,280.4545454545454,243.25454545454542,269.09090909090907,182.5272727272727,118.12727272727271,556.5454545454545,255.69090909090906,387.49090909090904,237.1272727272727,240.56363636363633,0,332.6363636363636
2019-05-08 16:53:15,388.78181818181815,79.4,249.36363636363635,296.78181818181815,250.9272727272727,259.45454545454544,163.2181818181818,218.99999999999997,834.8181818181818,336.4,211.78181818181818,249.29090909090908,270.0181818181818,277.49090909090904,262.4181818181818,3.0545454545454542,200.96363636363634,1303.2545454545455,199.8181818181818,233.34545454545454,254.5272727272727,182.0181818181818,112.83636363636363,558.0727272727272,224.78181818181818,388.4545454545454,233.99999999999997,218.6181818181818,0,312.7090909090909
2019-05-08 16:53:12,382.29090909090905,79.23636363636363,280.4,307.0363636363636,235.5272727272727,253.38181818181818,173.9090909090909,239.25454545454542,859.5272727272727,334.72727272727275,195.25454545454542,275.4181818181818,273.0363636363636,283.58181818181816,263.4,3.509090909090909,210.78181818181818,1286.4,207.85454545454544,229.05454545454543,239.74545454545452,158.14545454545453,120.39999999999999,539.4545454545454,211.29090909090908,385.56363636363636,234.9272727272727,188.23636363636362,0,316.6727272727273
2019-05-08 16:53:09,382.29090909090905,79.23636363636363,280.4,307.0363636363636,235.5272727272727,253.38181818181818,173.9090909090909,239.25454545454542,859.5272727272727,334.72727272727275,195.25454545454542,275.4181818181818,273.0363636363636,283.58181818181816,263.4,3.509090909090909,210.78181818181818,1286.4,207.85454545454544,229.05454545454543,239.74545454545452,158.14545454545453,120.39999999999999,539.4545454545454,211.29090909090908,385.56363636363636,234.9272727272727,188.23636363636362,0,316.6727272727273
2019-05-08 16:53:06,386.0363636363636,71.4,340.12727272727267,275.6,230.78181818181818,245.8181818181818,226.87272727272727,237.78181818181818,841.1636363636363,346,199.78181818181818,266.56363636363636,241.38181818181818,271.3272727272727,279.3636363636363,4.418181818181818,199.67272727272726,1291.1818181818182,198.89090909090908,238.99999999999997,235.74545454545452,159.63636363636363,133.29090909090908,521.5818181818181,200,384.6181818181818,249.38181818181818,199.69090909090906,0,316.52727272727276
2019-05-08 16:53:03,386.0363636363636,71.4,340.12727272727267,275.6,230.78181818181818,245.8181818181818,226.87272727272727,237.78181818181818,841.1636363636363,346,199.78181818181818,266.56363636363636,241.38181818181818,271.3272727272727,279.3636363636363,4.418181818181818,199.67272727272726,1291.1818181818182,198.89090909090908,238.99999999999997,235.74545454545452,159.63636363636363,133.29090909090908,521.5818181818181,200,384.6181818181818,249.38181818181818,199.69090909090906,0,316.52727272727276
2019-05-08 16:53:00,370.30909090909086,64.38181818181818,340.56363636363636,281.6909090909091,224.39999999999998,235.45454545454544,223.69090909090906,237.38181818181818,820.9090909090908,251.5090909090909,190.29090909090908,239.56363636363633,238.39999999999998,280.49090909090904,277.8727272727273,4.418181818181818,184.69090909090906,1327.6909090909091,148.34545454545454,218.79999999999998,208.4181818181818,153.16363636363636,131.07272727272726,507.58181818181816,180.05454545454543,404.47272727272724,255.1272727272727,206.49090909090907,0,323.2545454545454
2019-05-08 16:52:57,341.49090909090904,65.3090909090909,323.6909090909091,301.1454545454545,243.76363636363632,235.96363636363634,216.85454545454544,263.3090909090909,837.690909090909,218.54545454545453,188.1090909090909,240.34545454545454,205.29090909090908,255.83636363636361,257.7272727272727,4.199999999999999,200.6181818181818,1339.7272727272725,139.2,240.63636363636363,215.16363636363633,138.2,135.65454545454546,498.4181818181818,192.3272727272727,419.0181818181818,262.3454545454545,207.99999999999997,0,321
2019-05-08 16:52:54,341.49090909090904,65.3090909090909,323.6909090909091,301.1454545454545,243.76363636363632,235.96363636363634,216.85454545454544,263.3090909090909,837.690909090909,218.54545454545453,188.1090909090909,240.34545454545454,205.29090909090908,255.83636363636361,257.7272727272727,4.199999999999999,200.6181818181818,1339.7272727272725,139.2,240.63636363636363,215.16363636363633,138.2,135.65454545454546,498.4181818181818,192.3272727272727,419.0181818181818,262.3454545454545,207.99999999999997,0,321
2019-05-08 16:52:51,347.96363636363634,88.6,275.2545454545454,259.47272727272724,209.4181818181818,198.87272727272727,226.18181818181816,277.72727272727275,821.1454545454545,173,154.14545454545453,180.07272727272726,187.1090909090909,273.0363636363636,170.14545454545453,3.436363636363636,224.79999999999998,1319.290909090909,153.83636363636364,220.96363636363634,210.0181818181818,118.87272727272726,159.6,532.6363636363636,162.18181818181816,352.4545454545454,227.49090909090907,181.16363636363633,0,290.92727272727274
2019-05-08 16:52:48,347.96363636363634,88.6,275.2545454545454,259.47272727272724,209.4181818181818,198.87272727272727,226.18181818181816,277.72727272727275,821.1454545454545,173,154.14545454545453,180.07272727272726,187.1090909090909,273.0363636363636,170.14545454545453,3.436363636363636,224.79999999999998,1319.290909090909,153.83636363636364,220.96363636363634,210.0181818181818,118.87272727272726,159.6,532.6363636363636,162.18181818181816,352.4545454545454,227.49090909090907,181.16363636363633,0,290.92727272727274
2019-05-08 16:52:45,328.76363636363635,88.21818181818182,307.4181818181818,244.38181818181818,196.87272727272727,208.29090909090908,242.0181818181818,298.52727272727276,804.0909090909091,195.8,142.5272727272727,194.18181818181816,204.1090909090909,254.78181818181818,167.4181818181818,3.436363636363636,242.98181818181817,1353.0727272727272,111.61818181818181,239.5090909090909,189.45454545454544,155.5090909090909,149.2,607.6545454545454,163.85454545454544,343.0181818181818,185.18181818181816,208.94545454545454,0,240.78181818181818
2019-05-08 16:52:42,341.3818181818181,128.76363636363635,323.47272727272724,246.98181818181817,178.07272727272726,207.47272727272727,242.98181818181817,294.6909090909091,821.7636363636362,205.27272727272728,162.7090909090909,223.5272727272727,293.6,262.9090909090909,247.16363636363633,3.6181818181818177,254.65454545454543,1373.6909090909091,149.89090909090908,208.0181818181818,163.8181818181818,174.6181818181818,165.29090909090908,569.1454545454545,165.87272727272727,348.09090909090907,171.25454545454542,248.78181818181818,0,241.58181818181816
2019-05-08 16:52:39,341.3818181818181,128.76363636363635,323.47272727272724,246.98181818181817,178.07272727272726,207.47272727272727,242.98181818181817,294.6909090909091,821.7636363636362,205.27272727272728,162.7090909090909,223.5272727272727,293.6,262.9090909090909,247.16363636363633,3.6181818181818177,254.65454545454543,1373.6909090909091,149.89090909090908,208.0181818181818,163.8181818181818,174.6181818181818,165.29090909090908,569.1454545454545,165.87272727272727,348.09090909090907,171.25454545454542,248.78181818181818,0,241.58181818181816
2019-05-08 16:52:36,333.06060110183824,121.58402880052364,302.02367315769374,192.09440171639486,156.74830451462756,168.07578319605813,244.8408152875507,310.18745795378095,808.9419807632866,221.0222004036437,111.583846979036,157.5301369115802,251.7682139675267,244.09534718813072,209.58562882961508,5.4364624811360205,268.1866943035328,1368.8794341715304,153.62097492681687,183.40333460608375,200.11272932235133,216.74939544355354,148.9663448426335,584.410625647739,166.20302187312498,380.0978199603629,165.09391079837815,228.42233495154457,0,228.604156439208
2019-05-08 16:52:33,333.06060110183824,121.58402880052364,302.02367315769374,192.09440171639486,156.74830451462756,168.07578319605813,244.8408152875507,310.18745795378095,808.9419807632866,221.0222004036437,111.583846979036,157.5301369115802,251.7682139675267,244.09534718813072,209.58562882961508,5.4364624811360205,268.1866943035328,1368.8794341715304,153.62097492681687,183.40333460608375,200.11272932235133,216.74939544355354,148.9663448426335,584.410625647739,166.20302187312498,380.0978199603629,165.09391079837815,228.42233495154457,0,228.604156439208
2019-05-08 16:52:30,345.09090909090907,131.6181818181818,303.0181818181818,231.85454545454544,130.52727272727273,174.38181818181818,245.8181818181818,331.4,818.0727272727272,206.9090909090909,112.69090909090909,148.8181818181818,246.5090909090909,228.4181818181818,216.36363636363635,5.090909090909091,256.8181818181818,1346.6181818181817,163.5272727272727,202.8,185.4,218.0181818181818,158.96363636363637,576.9090909090908,160.56363636363636,379.27272727272725,161.27272727272728,222.56363636363633,0,228.94545454545454
2019-05-08 16:52:27,316.56363636363636,151.5272727272727,235.8181818181818,228.65454545454543,138.65454545454543,184.65454545454543,227.23636363636362,295.8181818181818,829.3454545454546,181.8,126.96363636363635,153.5090909090909,265.96363636363634,249.5272727272727,198.78181818181818,5.090909090909091,274.8909090909091,1394.5454545454545,165.25454545454542,188.25454545454542,180.7272727272727,185.09090909090907,165.1272727272727,520.5090909090909,136.7090909090909,367.18181818181813,185.1272727272727,228.78181818181818,0,208.69090909090906
