timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 12:41:32,451.9090909090909,83.83636363636363,207.7272727272727,202.8,240.36363636363635,162.4,234.5272727272727,203.2181818181818,902.1454545454545,263.99999999999994,187.1272727272727,213.65454545454543,257.05454545454546,119.07272727272726,0,200.54545454545453,0,1.5272727272727271,0,253.69090909090906,0,1345.3272727272727,218.94545454545454,238.1090909090909,300.1454545454545,116.9090909090909,125.87272727272726,492.4181818181818,205.5090909090909,511.76363636363635,180.54545454545453,268.4181818181818,0,152.4
2019-05-08 12:41:29,451.9090909090909,83.83636363636363,207.7272727272727,202.8,240.36363636363635,162.4,234.5272727272727,203.2181818181818,902.1454545454545,263.99999999999994,187.1272727272727,213.65454545454543,257.05454545454546,119.07272727272726,0,200.54545454545453,0,1.5272727272727271,0,253.69090909090906,0,1345.3272727272727,218.94545454545454,238.1090909090909,300.1454545454545,116.9090909090909,125.87272727272726,492.4181818181818,205.5090909090909,511.76363636363635,180.54545454545453,268.4181818181818,0,152.4
2019-05-08 12:41:26,457.07272727272726,78.23636363636363,164.16363636363636,193.85454545454544,256.5090909090909,163.78181818181818,213.2181818181818,201.03636363636363,892.290909090909,250.83636363636361,180.1272727272727,195.63636363636363,237.47272727272727,132.89090909090908,0,199.96363636363634,0,1.5272727272727271,0,210.2181818181818,0,1279.0545454545454,239.14545454545453,243.8181818181818,304.58181818181816,116.94545454545454,90.6,482.2181818181818,201.07272727272726,485.0727272727272,169.98181818181817,245.9090909090909,0,139.9272727272727
2019-05-08 12:41:23,457.07272727272726,78.23636363636363,164.16363636363636,193.85454545454544,256.5090909090909,163.78181818181818,213.2181818181818,201.03636363636363,892.290909090909,250.83636363636361,180.1272727272727,195.63636363636363,237.47272727272727,132.89090909090908,0,199.96363636363634,0,1.5272727272727271,0,210.2181818181818,0,1279.0545454545454,239.14545454545453,243.8181818181818,304.58181818181816,116.94545454545454,90.6,482.2181818181818,201.07272727272726,485.0727272727272,169.98181818181817,245.9090909090909,0,139.9272727272727
2019-05-08 12:41:20,447.09090909090907,86.18181818181817,183.9090909090909,186.4,237.47272727272727,176.0181818181818,196.2181818181818,207.03636363636363,877.3818181818182,212.5090909090909,189.0181818181818,192.29090909090908,258.78181818181815,125.79999999999998,0,181.9090909090909,0,1.909090909090909,0,200.6,0,1215.581818181818,224.98181818181817,233.14545454545453,264.78181818181815,171.76363636363632,92.14545454545454,549.690909090909,184.47272727272727,461.4363636363636,133.83636363636364,246.2363636363636,0,117.5090909090909
2019-05-08 12:41:17,465.4181818181818,89.41818181818182,199.05454545454543,186.98181818181817,228.1090909090909,192.34545454545454,213.58181818181816,211.2181818181818,880.9818181818181,214.74545454545452,196.5272727272727,179.76363636363632,239.65454545454543,161.98181818181817,0,195.74545454545452,0,5.6,0,188.6181818181818,0,1240.4181818181817,227.83636363636364,236.76363636363632,260.56363636363636,153.7090909090909,93.94545454545454,525.2363636363636,193.4,442.52727272727265,164.34545454545454,207.83636363636364,0,164.56363636363636
2019-05-08 12:41:14,465.4181818181818,89.41818181818182,199.05454545454543,186.98181818181817,228.1090909090909,192.34545454545454,213.58181818181816,211.2181818181818,880.9818181818181,214.74545454545452,196.5272727272727,179.76363636363632,239.65454545454543,161.98181818181817,0,195.74545454545452,0,5.6,0,188.6181818181818,0,1240.4181818181817,227.83636363636364,236.76363636363632,260.56363636363636,153.7090909090909,93.94545454545454,525.2363636363636,193.4,442.52727272727265,164.34545454545454,207.83636363636364,0,164.56363636363636
2019-05-08 12:41:11,465.27272727272725,88.43636363636364,172.87272727272727,187.83636363636364,217.96363636363634,189.78181818181818,224.43636363636364,200.58181818181816,879.0363636363636,176.74545454545452,156.25454545454542,160.27272727272728,237.09090909090907,159.7272727272727,0,195.27272727272728,0,5.6,0,152.7090909090909,0,1246.1636363636362,225.4181818181818,177.27272727272728,227.5272727272727,151.14545454545453,119.52727272727272,448.4181818181818,188.2181818181818,387.4,170.3272727272727,186.85454545454544,0,182.1272727272727
2019-05-08 12:41:08,465.27272727272725,88.43636363636364,172.87272727272727,187.83636363636364,217.96363636363634,189.78181818181818,224.43636363636364,200.58181818181816,879.0363636363636,176.74545454545452,156.25454545454542,160.27272727272728,237.09090909090907,159.7272727272727,0,195.27272727272728,0,5.6,0,152.7090909090909,0,1246.1636363636362,225.4181818181818,177.27272727272728,227.5272727272727,151.14545454545453,119.52727272727272,448.4181818181818,188.2181818181818,387.4,170.3272727272727,186.85454545454544,0,182.1272727272727
2019-05-08 12:41:05,430.18181818181813,99.89090909090909,173.2181818181818,188.23636363636362,198.1090909090909,190.89090909090908,226.2181818181818,204.8,911.1454545454545,190.2181818181818,164.56363636363636,198.47272727272727,269.3818181818182,198.54545454545453,0,222.27272727272728,0,6.236363636363635,0,152.2,0,1234.2727272727273,230.1090909090909,182.4181818181818,204.49090909090907,158.5272727272727,133.76363636363635,406.8363636363636,188.4,351.2545454545454,197.2181818181818,208.7090909090909,0,197.58181818181816
2019-05-08 12:41:02,428.29090909090905,116.72727272727272,146.45454545454544,223.83636363636364,198.89090909090908,215.98181818181817,223.0181818181818,208.2181818181818,883.5999999999999,235.67272727272726,123.16363636363636,224.2181818181818,280.56363636363636,230.63636363636363,0,234.58181818181816,0,13.727272727272727,0,159.18181818181816,0,1248.7636363636364,237.3090909090909,157.94545454545454,188.76363636363632,173.54545454545453,179.03636363636363,388.1454545454545,284.9090909090909,297.16363636363633,205.7272727272727,211.07272727272726,0,198.45454545454544
2019-05-08 12:40:59,428.29090909090905,116.72727272727272,146.45454545454544,223.83636363636364,198.89090909090908,215.98181818181817,223.0181818181818,208.2181818181818,883.5999999999999,235.67272727272726,123.16363636363636,224.2181818181818,280.56363636363636,230.63636363636363,0,234.58181818181816,0,13.727272727272727,0,159.18181818181816,0,1248.7636363636364,237.3090909090909,157.94545454545454,188.76363636363632,173.54545454545453,179.03636363636363,388.1454545454545,284.9090909090909,297.16363636363633,205.7272727272727,211.07272727272726,0,198.45454545454544
2019-05-08 12:40:56,418.74545454545455,112.49090909090908,150.49090909090907,205.18181818181816,185.7272727272727,208.34545454545454,173.87272727272727,222.7272727272727,922.7272727272726,261.4,142.1272727272727,257.56363636363636,291.1272727272727,294.10909090909087,0,414.4363636363636,0,532.3636363636364,0,437.78181818181815,0,1284.8363636363636,278.3272727272727,178.1090909090909,187.6,188.6181818181818,217.5272727272727,324.96363636363634,263.3454545454545,266.98181818181814,196.3272727272727,242.65454545454543,0,226.36363636363635
2019-05-08 12:40:53,418.74545454545455,112.49090909090908,150.49090909090907,205.18181818181816,185.7272727272727,208.34545454545454,173.87272727272727,222.7272727272727,922.7272727272726,261.4,142.1272727272727,257.56363636363636,291.1272727272727,294.10909090909087,0,414.4363636363636,0,532.3636363636364,0,437.78181818181815,0,1284.8363636363636,278.3272727272727,178.1090909090909,187.6,188.6181818181818,217.5272727272727,324.96363636363634,263.3454545454545,266.98181818181814,196.3272727272727,242.65454545454543,0,226.36363636363635
2019-05-08 12:40:50,723.2727272727273,134.0181818181818,199.5272727272727,224.03636363636363,417.6181818181818,212.25454545454542,203.78181818181818,213.5272727272727,953.2181818181817,260.7090909090909,151.2,322.1272727272727,255.85454545454544,358.09090909090907,0,429.3454545454545,0,532.3636363636364,0,454.6727272727273,0,1562.490909090909,237.67272727272726,438.6545454545454,190.34545454545454,188.47272727272727,242.78181818181818,392.78181818181815,299.8181818181818,259.94545454545454,217.56363636363633,235.49090909090907,0,245.5090909090909
2019-05-08 12:40:47,763.4545454545454,172.3272727272727,266.6545454545454,212.39999999999998,425.8909090909091,223.19999999999996,226.76363636363632,184.49090909090907,973.4909090909091,435.6181818181818,194.03636363636363,350,255.4363636363636,388.16363636363633,0,421.0181818181818,0,532.8727272727272,0,465.6545454545454,0,1554.4181818181817,224.58181818181816,427.2181818181818,199.74545454545452,226.63636363636363,258.3090909090909,418.3818181818181,325.18181818181813,243.19999999999996,212.76363636363632,242.6181818181818,0,260.94545454545454
2019-05-08 12:40:44,763.4545454545454,172.3272727272727,266.6545454545454,212.39999999999998,425.8909090909091,223.19999999999996,226.76363636363632,184.49090909090907,973.4909090909091,435.6181818181818,194.03636363636363,350,255.4363636363636,388.16363636363633,0,421.0181818181818,0,532.8727272727272,0,465.6545454545454,0,1554.4181818181817,224.58181818181816,427.2181818181818,199.74545454545452,226.63636363636363,258.3090909090909,418.3818181818181,325.18181818181813,243.19999999999996,212.76363636363632,242.6181818181818,0,260.94545454545454
2019-05-08 12:40:41,747.8363636363636,183.49090909090907,299.4545454545454,262.2,438.29090909090905,217.6181818181818,224.54545454545453,196.9272727272727,925.8545454545454,440.8181818181818,207.09090909090907,297.6545454545454,268.2181818181818,391.96363636363634,0,442.98181818181814,0,554.4909090909091,0,465.3818181818181,0,1557.0545454545454,228.16363636363633,428.19999999999993,177.0181818181818,216.9090909090909,256.76363636363635,442.3636363636363,328.09090909090907,251.58181818181816,193.6,267.05454545454546,0,254.19999999999996
2019-05-08 12:40:38,747.8363636363636,183.49090909090907,299.4545454545454,262.2,438.29090909090905,217.6181818181818,224.54545454545453,196.9272727272727,925.8545454545454,440.8181818181818,207.09090909090907,297.6545454545454,268.2181818181818,391.96363636363634,0,442.98181818181814,0,554.4909090909091,0,465.3818181818181,0,1557.0545454545454,228.16363636363633,428.19999999999993,177.0181818181818,216.9090909090909,256.76363636363635,442.3636363636363,328.09090909090907,251.58181818181816,193.6,267.05454545454546,0,254.19999999999996
2019-05-08 12:40:35,724.3272727272727,179.18181818181816,303.8545454545454,231.5272727272727,449.96363636363634,182.7090909090909,233.6181818181818,196.76363636363632,885.9090909090908,408.56363636363636,204.54545454545453,270.3818181818182,254.54545454545453,371.10909090909087,0,396.6727272727273,0,556.0909090909091,0,465.56363636363636,0,1554.6,243.4181818181818,433.52727272727265,177.98181818181817,243.74545454545452,246.7272727272727,495.1454545454545,302.6727272727273,214.54545454545453,193.05454545454543,307.6545454545454,0,233.54545454545453
2019-05-08 12:40:32,712.8622859013055,237.49954543801596,318.3933961234954,252.00916396959892,487.3995418015201,189.5341648787229,242.80882941197862,264.88235935852214,2052.8564675079097,424.21542601549146,232.6630059274883,275.2463725953672,261.6640605112913,509.01850976399146,0,608.9312338630497,0,562.165896941707,0,482.05389286883167,0,1567.7297356267502,230.9356703880141,502.2182624822721,192.62518637041347,286.33768500672755,267.9188334121241,527.4373613585949,314.02960107640286,193.0070184370341,204.17106076584605,333.7939561438598,0,270.1007309356704
2019-05-08 12:40:29,712.8622859013055,237.49954543801596,318.3933961234954,252.00916396959892,487.3995418015201,189.5341648787229,242.80882941197862,264.88235935852214,2052.8564675079097,424.21542601549146,232.6630059274883,275.2463725953672,261.6640605112913,509.01850976399146,0,608.9312338630497,0,562.165896941707,0,482.05389286883167,0,1567.7297356267502,230.9356703880141,502.2182624822721,192.62518637041347,286.33768500672755,267.9188334121241,527.4373613585949,314.02960107640286,193.0070184370341,204.17106076584605,333.7939561438598,0,270.1007309356704
2019-05-08 12:40:26,769.8909090909091,228.2181818181818,318.94545454545454,273.8909090909091,503.8909090909091,169.74545454545452,233.36363636363635,258.0181818181818,2256.290909090909,420.8727272727273,221.03636363636363,259.25454545454545,242.45454545454544,496.8545454545454,0,629.5090909090908,0,562.3090909090909,0,484.2545454545454,0,1584.9090909090908,250.36363636363635,501.4545454545454,189.96363636363634,229.89090909090908,265.8363636363636,491.16363636363633,306.3636363636363,164.9090909090909,203.0181818181818,312.92727272727274,0,280.7090909090909
