timestamp,consul_productpage-v1_1
2019-05-08 13:16:31,18391.78181818182
2019-05-08 13:16:28,18237.872727272723
2019-05-08 13:16:25,18237.872727272723
2019-05-08 13:16:22,18173.266426675393
2019-05-08 13:16:19,18173.266426675393
2019-05-08 13:16:16,18673.727272727272
2019-05-08 13:16:13,17991.236363636363
2019-05-08 13:16:10,17991.236363636363
2019-05-08 13:16:07,17743.945454545454
2019-05-08 13:16:04,17743.945454545454
2019-05-08 13:16:01,18792.254545454543
2019-05-08 13:15:58,18565
2019-05-08 13:15:55,18565
2019-05-08 13:15:52,18780.43636363636
2019-05-08 13:15:49,18780.43636363636
2019-05-08 13:15:46,18680.872727272726
2019-05-08 13:15:43,17660.61818181818
2019-05-08 13:15:40,17660.61818181818
2019-05-08 13:15:37,18046.563636363637
2019-05-08 13:15:34,18046.563636363637
2019-05-08 13:15:31,25792.381818181817
2019-05-08 13:15:28,28281.181818181813
2019-05-08 13:15:25,28281.181818181813
2019-05-08 13:15:22,26638.10909090909
2019-05-08 13:15:19,26638.10909090909
2019-05-08 13:15:16,25512.236363636363
2019-05-08 13:15:13,24144.472727272725
2019-05-08 13:15:10,24144.472727272725
2019-05-08 13:15:07,22119.8
2019-05-08 13:15:04,22119.8
2019-05-08 13:15:01,21008.963636363635
2019-05-08 13:14:58,19274.63636363636
2019-05-08 13:14:55,19274.63636363636
2019-05-08 13:14:52,17780.054545454546
2019-05-08 13:14:49,17780.054545454546
2019-05-08 13:14:46,16547.163636363635
2019-05-08 13:14:43,15205.50909090909
2019-05-08 13:14:40,15205.50909090909
2019-05-08 13:14:37,6072.472727272727
2019-05-08 13:14:34,6072.472727272727
2019-05-08 13:14:31,1849.3999999999999
2019-05-08 13:14:28,1852
2019-05-08 13:14:25,1852
2019-05-08 13:14:22,1851.9454545454541
2019-05-08 13:14:19,1851.9454545454541
2019-05-08 13:14:16,1869.3454545454542
2019-05-08 13:14:13,1854.3272727272724
2019-05-08 13:14:10,1854.3272727272724
2019-05-08 13:14:07,1859.4
2019-05-08 13:14:04,1859.4
2019-05-08 13:14:01,1830.7636363636361
2019-05-08 13:13:58,1853.0727272727272
2019-05-08 13:13:55,1853.0727272727272
2019-05-08 13:13:52,1836.8181818181818
2019-05-08 13:13:49,1836.8181818181818
2019-05-08 13:13:46,1833.454545454545
2019-05-08 13:13:43,1868.1999999999998
2019-05-08 13:13:40,1868.1999999999998
2019-05-08 13:13:37,1869.3999999999996
2019-05-08 13:13:34,1869.3999999999996
2019-05-08 13:13:31,1839.7454545454543
2019-05-08 13:13:28,2580.181818181818
2019-05-08 13:13:25,2580.181818181818
2019-05-08 13:13:22,4450.636363636363
2019-05-08 13:13:19,4450.636363636363
2019-05-08 13:13:16,5761.945454545454
2019-05-08 13:13:13,7027.472727272727
2019-05-08 13:13:10,7027.472727272727
2019-05-08 13:13:07,8595.636363636362
2019-05-08 13:13:04,8595.636363636362
2019-05-08 13:13:01,9869.363636363636
2019-05-08 13:12:58,11515.381818181817
2019-05-08 13:12:55,11515.381818181817
2019-05-08 13:12:52,12954.036363636364
2019-05-08 13:12:49,12954.036363636364
2019-05-08 13:12:46,14627.6
2019-05-08 13:12:43,15717.836363636363
2019-05-08 13:12:40,15717.836363636363
2019-05-08 13:12:37,17683.199999999997
2019-05-08 13:12:34,17683.199999999997
2019-05-08 13:12:31,17961.018181818177
2019-05-08 13:12:28,17710.98181818182
2019-05-08 13:12:25,17710.98181818182
2019-05-08 13:12:22,17919
2019-05-08 13:12:19,17919
2019-05-08 13:12:16,17939.345454545455
2019-05-08 13:12:13,18066.636363636364
2019-05-08 13:12:10,18066.636363636364
2019-05-08 13:12:07,18221.81818181818
2019-05-08 13:12:04,18221.81818181818
2019-05-08 13:12:01,17943.963636363635
2019-05-08 13:11:58,17962.49090909091
2019-05-08 13:11:55,17962.49090909091
2019-05-08 13:11:52,17906.145454545454
2019-05-08 13:11:49,17906.145454545454
2019-05-08 13:11:46,17953
2019-05-08 13:11:43,17320.036363636365
2019-05-08 13:11:40,17320.036363636365
2019-05-08 13:11:37,17928.563636363637
2019-05-08 13:11:34,17928.563636363637
2019-05-08 13:11:31,17928.654545454545
2019-05-08 13:11:28,17943.149406060602
2019-05-08 13:11:25,17881.438496969695
2019-05-08 13:11:22,18185.912684848485
2019-05-08 13:11:19,18124.207684848487
2019-05-08 13:11:16,17836.424167003366
2019-05-08 13:11:13,17615.603675757575
2019-05-08 13:11:10,17190.701856060605
2019-05-08 13:11:07,16387.533361904763
2019-05-08 13:11:04,15485.839790476188
2019-05-08 13:11:01,14599.78948148148
2019-05-08 13:10:58,13530.156506666664
2019-05-08 13:10:55,12638.690506666666
2019-05-08 13:10:52,12068.302742857142
2019-05-08 13:10:49,11151.969885714287
2019-05-08 13:10:46,10412.930133333333
2019-05-08 13:10:43,10101.830053333331
2019-05-08 13:10:40,9346.027053333333
2019-05-08 13:10:37,9756.808266666667
2019-05-08 13:10:34,9226.176599999999
2019-05-08 13:10:31,9060.911622222222
2019-05-08 13:10:28,9551.28341333333
