timestamp,hello_world
2019-05-06 20:52:42,225151.25454545452
2019-05-06 20:52:39,225151.25454545452
2019-05-06 20:52:36,226194.54545454544
2019-05-06 20:52:33,225432.25454545452
2019-05-06 20:52:30,225432.25454545452
2019-05-06 20:52:27,227835.85454545455
2019-05-06 20:52:24,227835.85454545455
2019-05-06 20:52:21,226490.4
2019-05-06 20:52:18,228628.56363636363
2019-05-06 20:52:15,228628.56363636363
2019-05-06 20:52:12,222741.09090909088
2019-05-06 20:52:09,222741.09090909088
2019-05-06 20:52:06,221856.39999999997
2019-05-06 20:52:03,233003.10909090907
2019-05-06 20:52:00,233003.10909090907
2019-05-06 20:51:57,225882.6545454545
2019-05-06 20:51:54,225882.6545454545
2019-05-06 20:51:51,223738.9818181818
2019-05-06 20:51:48,223738.6909090909
2019-05-06 20:51:45,223738.6909090909
2019-05-06 20:51:42,228112.3818181818
2019-05-06 20:51:39,228112.3818181818
2019-05-06 20:51:36,212397.36363636362
2019-05-06 20:51:33,192507.76363636364
2019-05-06 20:51:30,192507.76363636364
2019-05-06 20:51:27,172206.78181818183
2019-05-06 20:51:24,172206.78181818183
2019-05-06 20:51:21,153111.30909090908
2019-05-06 20:51:18,134673.85454545455
2019-05-06 20:51:15,134673.85454545455
2019-05-06 20:51:12,115928.85454545455
2019-05-06 20:51:09,115928.85454545455
2019-05-06 20:51:06,89070.0909090909
2019-05-06 20:51:03,74953.67272727271
2019-05-06 20:51:00,74953.67272727271
2019-05-06 20:50:57,55331.23636363636
2019-05-06 20:50:54,55331.23636363636
2019-05-06 20:50:51,35751.05454545454
2019-05-06 20:50:48,9467.581818181816
2019-05-06 20:50:45,9467.581818181816
2019-05-06 20:50:42,8299.290909090909
2019-05-06 20:50:39,8299.290909090909
2019-05-06 20:50:36,8307.8
2019-05-06 20:50:33,8322.618181818181
2019-05-06 20:50:30,8322.618181818181
2019-05-06 20:50:27,8312.436363636363
2019-05-06 20:50:24,8312.436363636363
2019-05-06 20:50:21,8312.145454545454
2019-05-06 20:50:18,8351.618181818181
2019-05-06 20:50:15,8351.618181818181
2019-05-06 20:50:12,8401.054545454544
2019-05-06 20:50:09,8401.054545454544
2019-05-06 20:50:06,8262.745454545455
2019-05-06 20:50:03,8356.436363636363
2019-05-06 20:50:00,8356.436363636363
2019-05-06 20:49:57,8415.745454545453
2019-05-06 20:49:54,8415.745454545453
2019-05-06 20:49:51,8316.8
2019-05-06 20:49:48,8479.945454545454
2019-05-06 20:49:45,8479.945454545454
2019-05-06 20:49:42,8316.70909090909
2019-05-06 20:49:39,8316.70909090909
2019-05-06 20:49:36,23396.763636363634
2019-05-06 20:49:33,37489.96363636364
2019-05-06 20:49:30,37489.96363636364
2019-05-06 20:49:27,60003.054545454535
2019-05-06 20:49:24,60003.054545454535
2019-05-06 20:49:21,79745.54545454544
2019-05-06 20:49:18,99175.05454545454
2019-05-06 20:49:15,99175.05454545454
2019-05-06 20:49:12,121140.92727272726
2019-05-06 20:49:09,121140.92727272726
2019-05-06 20:49:06,141589.43636363634
2019-05-06 20:49:03,157950.83636363634
2019-05-06 20:49:00,157950.83636363634
2019-05-06 20:48:57,179964.12727272726
2019-05-06 20:48:54,179964.12727272726
2019-05-06 20:48:51,197138.14545454542
2019-05-06 20:48:48,219146.47272727272
2019-05-06 20:48:45,219146.47272727272
2019-05-06 20:48:42,221791.29090909087
2019-05-06 20:48:39,221791.29090909087
2019-05-06 20:48:36,232679.21818181817
2019-05-06 20:48:33,228588.45454545453
2019-05-06 20:48:30,228588.45454545453
2019-05-06 20:48:27,229822.47272727272
2019-05-06 20:48:24,229822.47272727272
2019-05-06 20:48:21,231622.99999999997
2019-05-06 20:48:18,226339.01818181816
2019-05-06 20:48:15,226339.01818181816
2019-05-06 20:48:12,222856.79999999996
2019-05-06 20:48:09,222856.79999999996
2019-05-06 20:48:06,225109.5454545454
2019-05-06 20:48:03,226304.23636363636
2019-05-06 20:48:00,226304.23636363636
2019-05-06 20:47:57,228727.05454545454
2019-05-06 20:47:54,228727.05454545454
2019-05-06 20:47:51,226324.0909090909
2019-05-06 20:47:48,228144.92727272728
2019-05-06 20:47:45,228144.92727272728
2019-05-06 20:47:42,223283.72019393937
2019-05-06 20:47:39,223236.2320121212
2019-05-06 20:47:36,224551.90913939392
2019-05-06 20:47:33,223863.44545723902
2019-05-06 20:47:30,223815.9743461279
2019-05-06 20:47:27,220459.15963030304
2019-05-06 20:47:24,220411.69463030304
2019-05-06 20:47:21,223536.71331774892
2019-05-06 20:47:18,226183.58083636363
2019-05-06 20:47:15,214801.51674545454
2019-05-06 20:47:12,204662.33574666665
2019-05-06 20:47:09,193210.86874666667
2019-05-06 20:47:06,222609.76605185188
2019-05-06 20:47:03,212375.28546666665
2019-05-06 20:47:00,211622.07171666666
2019-05-06 20:46:57,216642.94014285714
2019-05-06 20:46:54,216779.93061904763
2019-05-06 20:46:51,216652.64212222226
2019-05-06 20:46:48,213111.44512
2019-05-06 20:46:45,212932.60712
2019-05-06 20:46:42,214760.97443333332
2019-05-06 20:46:39,214761.1261
