timestamp,accept4,close,ctl,getpid,getsockname,gettid,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-06 17:02:35,19.30909090909091,196.74545454545452,17.418181818181818,175.2181818181818,26.509090909090908,0,148.76363636363638,110.1090909090909,147.09090909090907,127.0181818181818,145.54545454545453,109.16363636363636,258.5272727272727,11.763636363636362,142.8181818181818,319.30909090909086
2019-05-06 17:02:32,19.30909090909091,196.74545454545452,17.418181818181818,175.2181818181818,26.509090909090908,0,148.76363636363638,110.1090909090909,147.09090909090907,127.0181818181818,145.54545454545453,109.16363636363636,258.5272727272727,11.763636363636362,142.8181818181818,319.30909090909086
2019-05-06 17:02:29,28.818181818181817,196.76363636363632,25.96363636363636,178.25454545454542,34.50909090909091,0,149.85454545454544,119.03636363636363,144.63636363636363,132.07272727272726,138.94545454545454,116.65454545454546,265.0363636363636,24.781818181818178,146.16363636363636,316.52727272727276
2019-05-06 17:02:26,36.92727272727272,200.83636363636364,27.38181818181818,184.36363636363635,40,0,148.5090909090909,127.96363636363635,141.29090909090908,137.14545454545453,135.27272727272728,114.92727272727272,260.78181818181815,27.636363636363633,150.8181818181818,319.18181818181813
2019-05-06 17:02:23,36.92727272727272,200.83636363636364,27.38181818181818,184.36363636363635,40,0,148.5090909090909,127.96363636363635,141.29090909090908,137.14545454545453,135.27272727272728,114.92727272727272,260.78181818181815,27.636363636363633,150.8181818181818,319.18181818181813
2019-05-06 17:02:20,35.49090909090909,203.74545454545452,23.6,184.43636363636364,38.563636363636355,0,147.47272727272727,135.3090909090909,147.94545454545454,141.7272727272727,134.45454545454544,123.92727272727272,263.05454545454546,26.10909090909091,154.05454545454543,321.6909090909091
2019-05-06 17:02:17,35.49090909090909,203.74545454545452,23.6,184.43636363636364,38.563636363636355,0,147.47272727272727,135.3090909090909,147.94545454545454,141.7272727272727,134.45454545454544,123.92727272727272,263.05454545454546,26.10909090909091,154.05454545454543,321.6909090909091
2019-05-06 17:02:14,34.72727272727273,175.63636363636363,14.818181818181817,153.34545454545454,28.509090909090908,0,148.87272727272727,138.38181818181818,157.14545454545453,147.85454545454544,134.3090909090909,129.96363636363634,259.2,20.509090909090908,140.69090909090906,292.6909090909091
2019-05-06 17:02:11,25.127272727272725,179.07272727272726,12.109090909090908,155.76363636363638,18.07272727272727,0,141.65454545454543,143.5272727272727,155.87272727272727,143.45454545454544,139.76363636363638,135.1090909090909,260.74545454545455,17.727272727272727,142.83636363636364,292.58181818181816
2019-05-06 17:02:08,25.127272727272725,179.07272727272726,12.109090909090908,155.76363636363638,18.07272727272727,0,141.65454545454543,143.5272727272727,155.87272727272727,143.45454545454544,139.76363636363638,135.1090909090909,260.74545454545455,17.727272727272727,142.83636363636364,292.58181818181816
2019-05-06 17:02:05,20.690909090909088,181.05454545454543,10.945454545454544,155.36363636363637,13.98181818181818,0,140.69090909090906,142.27272727272728,151,139.63636363636363,138.27272727272728,133.6,258.09090909090907,16.799999999999997,141.4,296.56363636363636
2019-05-06 17:02:02,20.690909090909088,181.05454545454543,10.945454545454544,155.36363636363637,13.98181818181818,0,140.69090909090906,142.27272727272728,151,139.63636363636363,138.27272727272728,133.6,258.09090909090907,16.799999999999997,141.4,296.56363636363636
