timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 17:14:33,459.27272727272725,193.25454545454542,245.4181818181818,164.85454545454544,152.29090909090908,194.7272727272727,125.12727272727271,264.6909090909091,908.2363636363636,326,178.9272727272727,163.76363636363638,210.38181818181818,140.23636363636362,112.38181818181816,0,1.6545454545454545,222.09090909090907,1362.9636363636362,202.83636363636364,204.7272727272727,411.8909090909091,121.9090909090909,282.2363636363636,581.4363636363636,107.23636363636363,586.5272727272727,169.8,200.89090909090908,202.67272727272726
2019-05-08 17:14:30,449.07272727272726,191.83636363636364,230.29090909090908,158.6,154.4,198.54545454545453,144.45454545454544,232.09090909090907,871.1454545454545,341.7090909090909,141.65454545454543,197.9090909090909,209.76363636363632,137.3272727272727,113.81818181818181,0,1.6545454545454545,213.58181818181816,1259.5454545454545,186.27272727272728,200.2,407.2363636363636,159.4181818181818,281.09090909090907,550.9818181818181,106.14545454545454,585.0181818181817,186,212.3090909090909,200.76363636363632
2019-05-08 17:14:27,559.6727272727272,181.56363636363633,240.29090909090908,151.74545454545452,143.74545454545452,192,154.0181818181818,270.8363636363636,885.3999999999999,346.96363636363634,152.6,193.78181818181818,190.54545454545453,139.09090909090907,132.05454545454546,0,1.6545454545454545,240.34545454545454,1268.3090909090909,242.47272727272727,220.85454545454544,432.6363636363636,234.03636363636363,269.3818181818182,640.2363636363636,158.3272727272727,583.9454545454545,190.3272727272727,207.36363636363635,196.07272727272726
2019-05-08 17:14:24,559.6727272727272,181.56363636363633,240.29090909090908,151.74545454545452,143.74545454545452,192,154.0181818181818,270.8363636363636,885.3999999999999,346.96363636363634,152.6,193.78181818181818,190.54545454545453,139.09090909090907,132.05454545454546,0,1.6545454545454545,240.34545454545454,1268.3090909090909,242.47272727272727,220.85454545454544,432.6363636363636,234.03636363636363,269.3818181818182,640.2363636363636,158.3272727272727,583.9454545454545,190.3272727272727,207.36363636363635,196.07272727272726
2019-05-08 17:14:21,615.5636363636363,104.61818181818181,211.63636363636363,145.18181818181816,145.16363636363636,161.5272727272727,176.1272727272727,261.9272727272727,920.7636363636362,341.6545454545454,167.09090909090907,180.89090909090908,178.09090909090907,130.89090909090908,136.4181818181818,0,1.6545454545454545,206.54545454545453,1267.7636363636364,208.85454545454544,197.23636363636362,417.32727272727266,329.4181818181818,145.1090909090909,581.5090909090908,193.96363636363634,641.7454545454545,180.67272727272726,203.56363636363633,175.83636363636364
2019-05-08 17:14:18,615.5636363636363,104.61818181818181,211.63636363636363,145.18181818181816,145.16363636363636,161.5272727272727,176.1272727272727,261.9272727272727,920.7636363636362,341.6545454545454,167.09090909090907,180.89090909090908,178.09090909090907,130.89090909090908,136.4181818181818,0,1.6545454545454545,206.54545454545453,1267.7636363636364,208.85454545454544,197.23636363636362,417.32727272727266,329.4181818181818,145.1090909090909,581.5090909090908,193.96363636363634,641.7454545454545,180.67272727272726,203.56363636363633,175.83636363636364
2019-05-08 17:14:15,593.3818181818182,80.12727272727271,168.67272727272726,105.3090909090909,142.7272727272727,153.76363636363638,169.07272727272726,217.2181818181818,889.3090909090909,260.9272727272727,152.58181818181816,196.25454545454542,159.96363636363637,88.03636363636363,161.78181818181818,0,2.9272727272727272,195.8,1259.4,191.2,208.69090909090906,337.07272727272726,320.54545454545456,112.27272727272727,534.1818181818181,192,580.0545454545455,167.6181818181818,215.5090909090909,147.1090909090909
2019-05-08 17:14:12,497.54545454545456,96.5090909090909,149.25454545454542,113.27272727272727,126.69090909090909,165.43636363636364,164.63636363636363,217.78181818181818,909.3636363636363,221.1090909090909,158.7272727272727,183.5090909090909,180.3090909090909,93.63636363636364,154.76363636363638,0,5.345454545454545,261.1454545454545,1277.3090909090909,179.4,209.9272727272727,350.4181818181818,335.56363636363636,130.9272727272727,471.7272727272727,204.87272727272727,542.2727272727273,154.56363636363636,205.39999999999998,148.96363636363637
2019-05-08 17:14:09,497.54545454545456,96.5090909090909,149.25454545454542,113.27272727272727,126.69090909090909,165.43636363636364,164.63636363636363,217.78181818181818,909.3636363636363,221.1090909090909,158.7272727272727,183.5090909090909,180.3090909090909,93.63636363636364,154.76363636363638,0,5.345454545454545,261.1454545454545,1277.3090909090909,179.4,209.9272727272727,350.4181818181818,335.56363636363636,130.9272727272727,471.7272727272727,204.87272727272727,542.2727272727273,154.56363636363636,205.39999999999998,148.96363636363637
2019-05-08 17:14:06,506.7272727272727,130.0181818181818,151.67272727272726,124.23636363636363,131.12727272727273,188.58181818181816,185.45454545454544,227.63636363636363,919.1272727272727,201.29090909090908,171.07272727272726,180.54545454545453,197.8,131.3090909090909,186.05454545454543,0,5.345454545454545,265.74545454545455,1257.3272727272727,179.85454545454544,223.05454545454543,330.27272727272725,335.0545454545454,158.05454545454543,487.09090909090907,226.56363636363633,519.8727272727272,155,206.1272727272727,169.56363636363633
