timestamp,accept,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 13:15:49,433.54545454545456,0,0,0,0,681.2181818181817,0,0,0,15.909090909090908,0,0,0,376.8727272727273,307.8181818181818,696.9454545454545,0,0,603.1454545454545,541.2727272727273,0
2019-05-11 13:15:46,433.54545454545456,0,0,0,0,681.2181818181817,0,0,0,15.909090909090908,0,0,0,376.8727272727273,307.8181818181818,696.9454545454545,0,0,603.1454545454545,541.2727272727273,0
2019-05-11 13:15:43,449.6363636363636,0,0,0,0,680.2363636363636,0,0,0,7.9818181818181815,0,0,0,390.2363636363636,319.6545454545454,709.1454545454545,0,0,614.6,561.4727272727272,0
2019-05-11 13:15:40,449.6363636363636,0,0,0,0,680.2363636363636,0,0,0,7.9818181818181815,0,0,0,390.2363636363636,319.6545454545454,709.1454545454545,0,0,614.6,561.4727272727272,0
2019-05-11 13:15:37,429.8727272727273,0,0,0,0,676.4727272727272,0,0,0,7.9818181818181815,0,0,0,382.4545454545454,304,714.0909090909091,0,0,615.1272727272727,546.690909090909,0
2019-05-11 13:15:34,405.3636363636363,0,0,0,0,667.7636363636362,0,0,0,0,0,0,0,371.49090909090904,282,704.1818181818181,0,0,602.2545454545455,526.7272727272726,0
2019-05-11 13:15:31,405.3636363636363,0,0,0,0,667.7636363636362,0,0,0,0,0,0,0,371.49090909090904,282,704.1818181818181,0,0,602.2545454545455,526.7272727272726,0
2019-05-11 13:15:28,427.4363636363636,2.9454545454545453,0,2.7818181818181817,2.8,678.4727272727272,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0,22.12520848484849,8.001393939393939,362.58181818181816,270.3090909090909,689.0727272727272,6.636363636363636,0,611.8181818181818,525.8909090909091,0
2019-05-11 13:15:25,427.4363636363636,2.9454545454545453,0,2.7818181818181817,2.8,678.4727272727272,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0,20.98793575757576,7.5923030303030306,362.58181818181816,270.3090909090909,689.0727272727272,6.636363636363636,0,611.8181818181818,525.8909090909091,0
2019-05-11 13:15:22,373.29090909090905,2.9454545454545453,0,2.7818181818181817,2.8,632.2545454545455,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0,21.746117575757577,7.865030303030304,307.4,232.05454545454543,635.8727272727272,6.636363636363636,0,549.7818181818182,479.99999999999994,0
2019-05-11 13:15:19,344.6727272727273,2.9454545454545453,0,2.7818181818181817,2.8,593.8909090909091,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,22.504299393939394,8.137757575757576,285.3818181818181,201.54545454545453,584.4727272727272,6.636363636363636,0,492.32727272727266,441.30909090909086,0
2019-05-11 13:15:16,344.6727272727273,2.9454545454545453,0,2.7818181818181817,2.8,593.8909090909091,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,21.367026666666668,7.728666666666667,285.3818181818181,201.54545454545453,584.4727272727272,6.636363636363636,0,492.32727272727266,441.30909090909086,0
2019-05-11 13:15:13,322.09090909090907,2.9454545454545453,0,2.7818181818181817,2.8,560,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,22.12520848484849,8.001393939393939,267.3272727272727,189.9090909090909,545.8,6.636363636363636,0,451.12727272727267,420.16363636363633,0
2019-05-11 13:15:10,322.09090909090907,2.9454545454545453,0,2.7818181818181817,2.8,560,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,20.98793575757576,7.5923030303030306,267.3272727272727,189.9090909090909,545.8,6.636363636363636,0,451.12727272727267,420.16363636363633,0
2019-05-11 13:15:07,305.1454545454545,2.9454545454545453,0,2.7818181818181817,2.8,492.56363636363636,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,21.746117575757577,7.865030303030304,254.58181818181816,157.78181818181818,489.3818181818181,6.636363636363636,0,400.2545454545454,361.6545454545454,0
2019-05-11 13:15:04,273.4181818181818,2.9454545454545453,0,2.7818181818181817,2.8,394.4363636363636,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,22.504299393939394,8.137757575757576,235.59999999999997,148.54545454545453,334.6363636363636,6.636363636363636,0,312.3818181818181,221.0181818181818,0
2019-05-11 13:15:01,273.4181818181818,2.9454545454545453,0,2.7818181818181817,2.8,394.4363636363636,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,21.367026666666668,7.728666666666667,235.59999999999997,148.54545454545453,334.6363636363636,6.636363636363636,0,312.3818181818181,221.0181818181818,0
2019-05-11 13:14:58,330.4545454545454,2.9454545454545453,0,2.7818181818181817,2.8,387.16363636363633,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,22.12520848484849,8.001393939393939,140.87272727272727,101.43636363636364,259.94545454545454,6.636363636363636,0,268.8727272727273,172.47272727272727,0
2019-05-11 13:14:55,330.4545454545454,2.9454545454545453,0,2.7818181818181817,2.8,387.16363636363633,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,20.98793575757576,7.5923030303030306,140.87272727272727,101.43636363636364,259.94545454545454,6.636363636363636,0,268.8727272727273,172.47272727272727,0
2019-05-11 13:14:52,300.2545454545454,2.9454545454545453,0,2.7818181818181817,2.8,343.4363636363636,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,21.746117575757577,7.865030303030304,114.16363636363636,84.03636363636363,206.9272727272727,6.636363636363636,0,210.19999999999996,123.94545454545454,0
2019-05-11 13:14:49,337.0181818181818,2.9454545454545453,0,2.7818181818181817,2.8,372.07272727272726,2.1454545454545455,1.727272727272727,4.9818181818181815,16.27272727272727,0.4545454545454545,22.504299393939394,8.137757575757576,73.09090909090908,48.50909090909091,150.47272727272727,6.636363636363636,0,226.98181818181817,81.92727272727272,0
