timestamp,container_memory_usage_bytes
2019-05-08 18:41:40,52609024
2019-05-08 18:41:37,52867072
2019-05-08 18:41:34,52867072
2019-05-08 18:41:31,52588544
2019-05-08 18:41:28,52551680
2019-05-08 18:41:25,52551680
2019-05-08 18:41:22,52674560
2019-05-08 18:41:19,52674560
2019-05-08 18:41:16,52482048
2019-05-08 18:41:13,52465664
2019-05-08 18:41:10,52465664
2019-05-08 18:41:07,52445184
2019-05-08 18:41:04,52445184
2019-05-08 18:41:01,52662272
2019-05-08 18:40:58,52432896
2019-05-08 18:40:55,52432896
2019-05-08 18:40:52,52322304
2019-05-08 18:40:49,52322304
2019-05-08 18:40:46,52453376
2019-05-08 18:40:43,52264960
2019-05-08 18:40:40,52264960
2019-05-08 18:40:37,52256768
2019-05-08 18:40:34,52256768
2019-05-08 18:40:31,52228096
2019-05-08 18:40:28,52224000
2019-05-08 18:40:25,52224000
2019-05-08 18:40:22,52199424
2019-05-08 18:40:19,52199424
2019-05-08 18:40:16,52367360
2019-05-08 18:40:13,52289536
2019-05-08 18:40:10,52289536
2019-05-08 18:40:07,52215808
2019-05-08 18:40:04,52215808
2019-05-08 18:40:01,52178944
2019-05-08 18:39:58,52293632
2019-05-08 18:39:55,52293632
2019-05-08 18:39:52,52068352
2019-05-08 18:39:49,52068352
2019-05-08 18:39:46,52314112
2019-05-08 18:39:43,52199424
2019-05-08 18:39:40,52199424
2019-05-08 18:39:37,52064256
2019-05-08 18:39:34,52064256
2019-05-08 18:39:31,52019200
2019-05-08 18:39:28,52002816
2019-05-08 18:39:25,52002816
2019-05-08 18:39:22,52137984
2019-05-08 18:39:19,52137984
2019-05-08 18:39:16,52039680
2019-05-08 18:39:13,52137984
2019-05-08 18:39:10,52137984
2019-05-08 18:39:07,51982336
2019-05-08 18:39:04,51982336
2019-05-08 18:39:01,51867648
2019-05-08 18:38:58,52109312
2019-05-08 18:38:55,52109312
2019-05-08 18:38:52,51863552
2019-05-08 18:38:49,51863552
2019-05-08 18:38:46,51970048
2019-05-08 18:38:43,51892224
2019-05-08 18:38:40,51892224
2019-05-08 18:38:37,51748864
2019-05-08 18:38:34,51748864
2019-05-08 18:38:31,51712000
2019-05-08 18:38:28,51654656
2019-05-08 18:38:25,51654656
2019-05-08 18:38:22,51752960
2019-05-08 18:38:19,51752960
2019-05-08 18:38:16,51613696
2019-05-08 18:38:13,51634176
2019-05-08 18:38:10,51634176
2019-05-08 18:38:07,51609600
2019-05-08 18:38:04,51609600
2019-05-08 18:38:01,51695616
2019-05-08 18:37:58,51523584
2019-05-08 18:37:55,51523584
2019-05-08 18:37:52,51625984
2019-05-08 18:37:49,51625984
2019-05-08 18:37:46,51585024
2019-05-08 18:37:43,51576832
2019-05-08 18:37:40,51576832
2019-05-08 18:37:37,51449856
2019-05-08 18:37:34,51449856
2019-05-08 18:37:31,51437568
2019-05-08 18:37:28,51441664
2019-05-08 18:37:25,51441664
2019-05-08 18:37:22,51359744
2019-05-08 18:37:19,51359744
2019-05-08 18:37:16,51433472
2019-05-08 18:37:13,51355648
2019-05-08 18:37:10,51355648
2019-05-08 18:37:07,51339264
2019-05-08 18:37:04,51339264
2019-05-08 18:37:01,51331072
2019-05-08 18:36:58,51449856
2019-05-08 18:36:55,51449856
2019-05-08 18:36:52,51564544
2019-05-08 18:36:49,51564544
2019-05-08 18:36:46,51318784
2019-05-08 18:36:43,51322880
2019-05-08 18:36:40,51322880
2019-05-08 18:36:37,51359744
2019-05-08 18:36:34,51359744
2019-05-08 18:36:31,51429376
2019-05-08 18:36:28,51286016
2019-05-08 18:36:25,51286016
2019-05-08 18:36:22,51355648
2019-05-08 18:36:19,51355648
2019-05-08 18:36:16,51359744
2019-05-08 18:36:13,51150848
2019-05-08 18:36:10,51150848
2019-05-08 18:36:07,51204096
2019-05-08 18:36:04,51204096
2019-05-08 18:36:01,50982912
2019-05-08 18:35:58,50966528
2019-05-08 18:35:55,50966528
2019-05-08 18:35:52,51089408
2019-05-08 18:35:49,51089408
2019-05-08 18:35:46,50864128
2019-05-08 18:35:43,50851840
2019-05-08 18:35:40,50851840
2019-05-08 18:35:37,50753536
2019-05-08 18:35:34,50753536
