timestamp,ttorrent-ubuntu
2019-05-12 04:37:41,85.15598333333332
2019-05-12 04:37:38,91.62598333333332
2019-05-12 04:37:35,98.09598333333334
2019-05-12 04:37:32,104.56598333333334
2019-05-12 04:37:29,111.03598333333333
2019-05-12 04:37:26,117.50598333333332
2019-05-12 04:37:23,129.4
2019-05-12 04:37:20,130.16363636363633
2019-05-12 04:37:17,531938.0909090909
2019-05-12 04:37:14,531938.0909090909
2019-05-12 04:37:11,2277575.509090909
2019-05-12 04:37:08,2277575.509090909
2019-05-12 04:37:05,3276904.9454545453
2019-05-12 04:37:02,4883525.890909091
2019-05-12 04:36:59,4883525.890909091
2019-05-12 04:36:56,5919197.490909091
2019-05-12 04:36:53,5919197.490909091
2019-05-12 04:36:50,7232987.1454545455
2019-05-12 04:36:47,8310558.818181818
2019-05-12 04:36:44,8310558.818181818
2019-05-12 04:36:41,9747946.49090909
2019-05-12 04:36:38,9747946.49090909
2019-05-12 04:36:35,10795347.145454545
2019-05-12 04:36:32,12377120.327272726
2019-05-12 04:36:29,12377120.327272726
2019-05-12 04:36:26,13212496.763636362
2019-05-12 04:36:23,13212496.763636362
2019-05-12 04:36:20,14197694.69090909
2019-05-12 04:36:17,13458371.145454543
2019-05-12 04:36:14,13458371.145454543
2019-05-12 04:36:11,13548602.763636362
2019-05-12 04:36:08,13548602.763636362
2019-05-12 04:36:05,13171206.963636361
2019-05-12 04:36:02,13438664.963636363
2019-05-12 04:35:59,13438664.963636363
2019-05-12 04:35:56,13090252.399999999
2019-05-12 04:35:53,13090252.399999999
2019-05-12 04:35:50,13534938.036363635
2019-05-12 04:35:47,13125080.545454543
2019-05-12 04:35:44,13125080.545454543
2019-05-12 04:35:41,13147015.763636362
2019-05-12 04:35:38,13147015.763636362
2019-05-12 04:35:35,12835850.745454546
2019-05-12 04:35:32,13145297.872727271
2019-05-12 04:35:29,13145297.872727271
2019-05-12 04:35:26,12906537.181818182
2019-05-12 04:35:23,12906537.181818182
2019-05-12 04:35:20,13277917.163636362
2019-05-12 04:35:17,13098273.654545452
2019-05-12 04:35:14,13098273.654545452
2019-05-12 04:35:11,13326358.599999998
2019-05-12 04:35:08,13326358.599999998
2019-05-12 04:35:05,13022902.525500465
2019-05-12 04:35:02,13212651.018181816
2019-05-12 04:34:59,13212651.018181816
2019-05-12 04:34:56,13017989.799999999
2019-05-12 04:34:53,13017989.799999999
2019-05-12 04:34:50,13174995.709090907
2019-05-12 04:34:47,13235488.672727274
2019-05-12 04:34:44,13235488.672727274
2019-05-12 04:34:41,13289132.38181818
2019-05-12 04:34:38,13289132.38181818
2019-05-12 04:34:35,13362090.963636363
2019-05-12 04:34:32,13064625.845462726
2019-05-12 04:34:29,13064619.007462727
2019-05-12 04:34:26,12914376.078434847
2019-05-12 04:34:23,12914369.199545959
2019-05-12 04:34:20,12710445.237184849
2019-05-12 04:34:17,11730688.689830953
2019-05-12 04:34:14,11134371.823207576
2019-05-12 04:34:11,10565348.556704583
2019-05-12 04:34:08,10019006.413335722
2019-05-12 04:34:05,9318345.588178335
2019-05-12 04:34:02,9668726.678125001
2019-05-12 04:33:59,9590316.053125
2019-05-12 04:33:56,9151023.300143749
2019-05-12 04:33:53,9065093.188060416
2019-05-12 04:33:50,8820377.876698412
2019-05-12 04:33:47,8119812.065190277
2019-05-12 04:33:44,8078546.999356943
2019-05-12 04:33:41,7695760.271336667
2019-05-12 04:33:38,7709191.137336666
2019-05-12 04:33:35,7452982.393934723
