timestamp,accept4,close,ctl,getpid,getsockname,gettid,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,shutdown,write,writev
2019-05-06 15:07:03,64.09090909090908,573.9272727272727,211.63636363636363,627.9454545454545,193.1090909090909,0,504.10909090909087,695.7818181818182,446.19999999999993,693.1636363636363,646.4727272727272,782.4909090909091,720.3454545454546,54.89090909090908,0,645.3272727272727,821.6363636363636
2019-05-06 15:07:00,59.36363636363636,870.3818181818182,207.65454545454543,629.9272727272727,184,0,624.4909090909091,752.4727272727272,699.1454545454545,755.3272727272727,824.0727272727272,841.9454545454545,771.0909090909091,50.8,0,701.4181818181818,1092.0545454545454
2019-05-06 15:06:57,59.36363636363636,870.3818181818182,207.65454545454543,629.9272727272727,184,0,624.4909090909091,752.4727272727272,699.1454545454545,755.3272727272727,824.0727272727272,841.9454545454545,771.0909090909091,50.8,0,701.4181818181818,1092.0545454545454
2019-05-06 15:06:54,53.00096365388462,867.7248677248677,202.29458717431226,631.8478517791233,172.45768104874637,0,624.3568064873907,752.2682230586012,700.9945635375188,753.3955162821143,827.4877725049547,847.1790396189023,777.4868633975163,43.76443208058329,0,701.8127602320042,1093.4926089565265
2019-05-06 15:06:51,50.6,862.5454545454545,199.3090909090909,630.0363636363636,165.27272727272728,0,627.5818181818181,750.8,698.4,750.9272727272727,827.0181818181817,844.9272727272727,778.1090909090908,39.61818181818182,0,700.7090909090908,1093.9818181818182
2019-05-06 15:06:48,50.6,862.5454545454545,199.3090909090909,630.0363636363636,165.27272727272728,0,627.5818181818181,750.8,698.4,750.9272727272727,827.0181818181817,844.9272727272727,778.1090909090908,39.61818181818182,0,700.7090909090908,1093.9818181818182
2019-05-06 15:06:45,50.599080016726965,854.8753659024381,199.3054671733241,625.6249886365702,165.2697223686842,0,630.4612643406484,752.0408719841457,705.9871638697477,755.1317248777294,827.5122270504173,844.057380774895,780.803985382084,39.61746150069998,0,696.7873311394338,1091.9801458155305
2019-05-06 15:06:42,50.599080016726965,854.8753659024381,199.3054671733241,625.6249886365702,165.2697223686842,0,630.4612643406484,752.0408719841457,705.9871638697477,755.1317248777294,827.5122270504173,844.057380774895,780.803985382084,39.61746150069998,0,696.7873311394338,1091.9801458155305
2019-05-06 15:06:39,53.90811076162252,829.621279613098,204.65082453046307,582.6439519281467,169.8696387338412,0,602.0072362320684,750.8772567771496,668.2423955928074,751.0045271904147,822.4577734950274,846.2209778004036,763.6588425664988,43.32648497300049,0,696.3146124615917,1056.9626006799876
2019-05-06 15:06:36,59.08983473027763,744.8773658660751,211.68706023526843,503.6635697532772,180.79671278704024,0,593.7164778822204,668.7878402210869,596.061889783822,592.7164960637078,747.2409592552863,761.7497863675205,741.8046944601007,52.39904729004927,0,601.7890583807567,987.3275031363065
