timestamp,container_memory_usage_bytes
2019-05-12 05:36:14,2800750592
2019-05-12 05:36:11,2815299584
2019-05-12 05:36:08,2815299584
2019-05-12 05:36:05,2815299584
2019-05-12 05:36:02,2815291392
2019-05-12 05:35:59,2815291392
2019-05-12 05:35:56,2815660032
2019-05-12 05:35:53,2815660032
2019-05-12 05:35:50,2815823872
2019-05-12 05:35:47,2815823872
2019-05-12 05:35:44,2815823872
2019-05-12 05:35:41,2828955648
2019-05-12 05:35:38,2828955648
2019-05-12 05:35:35,2828955648
2019-05-12 05:35:32,2828955648
2019-05-12 05:35:29,2828955648
2019-05-12 05:35:26,2827780096
2019-05-12 05:35:23,2827780096
2019-05-12 05:35:20,2827780096
2019-05-12 05:35:17,2827763712
2019-05-12 05:35:14,2827763712
2019-05-12 05:35:11,2839318528
2019-05-12 05:35:08,2839318528
2019-05-12 05:35:05,2837696512
2019-05-12 05:35:02,2837696512
2019-05-12 05:34:59,2837696512
2019-05-12 05:34:56,2837803008
2019-05-12 05:34:53,2837803008
2019-05-12 05:34:50,2834796544
2019-05-12 05:34:47,2834796544
2019-05-12 05:34:44,2834796544
2019-05-12 05:34:41,2834796544
2019-05-12 05:34:38,2834796544
2019-05-12 05:34:35,2845585408
2019-05-12 05:34:32,2845454336
2019-05-12 05:34:29,2845454336
2019-05-12 05:34:26,2845429760
2019-05-12 05:34:23,2845429760
2019-05-12 05:34:20,2845548544
2019-05-12 05:34:17,2841636864
2019-05-12 05:34:14,2841636864
2019-05-12 05:34:11,2841616384
2019-05-12 05:34:08,2841616384
2019-05-12 05:34:05,2841616384
2019-05-12 05:34:02,2848940032
2019-05-12 05:33:59,2848940032
2019-05-12 05:33:56,2848935936
2019-05-12 05:33:53,2848935936
2019-05-12 05:33:50,2848935936
2019-05-12 05:33:47,2848935936
2019-05-12 05:33:44,2848935936
2019-05-12 05:33:41,2848927744
2019-05-12 05:33:38,2848927744
2019-05-12 05:33:35,2842054656
2019-05-12 05:33:32,2842042368
2019-05-12 05:33:29,2842042368
2019-05-12 05:33:26,2847420416
2019-05-12 05:33:23,2847420416
2019-05-12 05:33:20,2847420416
2019-05-12 05:33:17,2858057728
2019-05-12 05:33:14,2858057728
2019-05-12 05:33:11,2835988480
2019-05-12 05:33:08,2835988480
2019-05-12 05:33:05,2835988480
2019-05-12 05:33:02,2839203840
2019-05-12 05:32:59,2839203840
2019-05-12 05:32:56,2829623296
2019-05-12 05:32:53,2829623296
2019-05-12 05:32:50,2829975552
2019-05-12 05:32:47,2829414400
2019-05-12 05:32:44,2829414400
2019-05-12 05:32:41,2829381632
2019-05-12 05:32:38,2829381632
2019-05-12 05:32:35,2830426112
2019-05-12 05:32:32,2830372864
2019-05-12 05:32:29,2830372864
2019-05-12 05:32:26,2830114816
2019-05-12 05:32:23,2830114816
2019-05-12 05:32:20,2834800640
2019-05-12 05:32:17,2834669568
2019-05-12 05:32:14,2834669568
2019-05-12 05:32:11,2811310080
2019-05-12 05:32:08,2811310080
2019-05-12 05:32:05,2808705024
