timestamp,accept,close,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 05:36:14,4093.7999999999997,122.16363636363636,92.12727272727271,110.92727272727272,6189.090909090909,0,109.63636363636364,288.6181818181818,1585.8727272727272,0,0,0,3243.181818181818,4163.145454545454,7693.527272727272,127.09090909090908,0,6340.327272727272,3587.1272727272726,278.56363636363636
2019-05-12 05:36:11,4093.7999999999997,122.16363636363636,92.12727272727271,110.92727272727272,6189.090909090909,0,109.63636363636364,288.6181818181818,1585.8727272727272,0,0,0,3243.181818181818,4163.145454545454,7693.527272727272,127.09090909090908,0,6340.327272727272,3587.1272727272726,278.56363636363636
2019-05-12 05:36:08,3801.7454545454543,122.16363636363636,92.12727272727271,110.92727272727272,6225.70909090909,0,109.63636363636364,251.8181818181818,1460.3272727272727,0,0,0,3185.8,4099.2,7758.418181818181,127.09090909090908,0,6336.6,3774.5272727272727,224.54545454545453
2019-05-12 05:36:05,3801.7454545454543,122.16363636363636,92.12727272727271,110.92727272727272,6225.70909090909,0,109.63636363636364,251.8181818181818,1460.3272727272727,0,0,0,3185.8,4099.2,7758.418181818181,127.09090909090908,0,6336.6,3774.5272727272727,224.54545454545453
2019-05-12 05:36:02,3545.872727272727,122.16363636363636,92.12727272727271,110.92727272727272,6163.672727272727,0,109.63636363636364,377.29090909090905,1696.3090909090906,0,0,0,3066.8363636363633,4266.127272727273,8079.70909090909,127.09090909090908,0,6753.599999999999,3792.272727272727,256.5090909090909
2019-05-12 05:35:59,3444.4181818181814,122.16363636363636,92.12727272727271,110.92727272727272,6393.50909090909,0,109.63636363636364,220.16363636363633,1773.7818181818182,0,0,0,3135.4909090909086,4394.163636363636,8189.218181818182,127.09090909090908,0,6905.272727272726,3942.3272727272724,230.4181818181818
2019-05-12 05:35:56,3444.4181818181814,122.16363636363636,92.12727272727271,110.92727272727272,6393.50909090909,0,109.63636363636364,220.16363636363633,1773.7818181818182,0,0,0,3135.4909090909086,4394.163636363636,8189.218181818182,127.09090909090908,0,6905.272727272726,3942.3272727272724,230.4181818181818
2019-05-12 05:35:53,3451.581818181818,122.16363636363636,92.12727272727271,110.92727272727272,6473.763636363637,72.34545454545453,109.63636363636364,220.16363636363633,2046.7454545454543,0,0,0,3340.690909090909,4668.545454545454,8262.945454545454,127.09090909090908,0,7084.618181818181,3869.9999999999995,261.3818181818182
2019-05-12 05:35:50,3451.581818181818,122.16363636363636,92.12727272727271,110.92727272727272,6473.763636363637,72.34545454545453,109.63636363636364,220.16363636363633,2046.7454545454543,0,0,0,3340.690909090909,4668.545454545454,8262.945454545454,127.09090909090908,0,7084.618181818181,3869.9999999999995,261.3818181818182
2019-05-12 05:35:47,3323.9636363636364,0,0,0,6566.272727272726,72.34545454545453,0,204.2,1944.1454545454544,0,0,0,3370.7090909090907,4629.727272727273,8364.636363636362,0,0,7155.763636363637,3934.7999999999997,344.76363636363635
2019-05-12 05:35:44,3550.4181818181814,0,0,0,6630.8727272727265,72.34545454545453,0,215.07272727272726,2097.9090909090905,0,0,0,3421.690909090909,4581.309090909091,8136.418181818181,0,0,6979.50909090909,4067.5999999999995,184.34545454545454
2019-05-12 05:35:41,3550.4181818181814,0,0,0,6630.8727272727265,72.34545454545453,0,215.07272727272726,2097.9090909090905,0,0,0,3421.690909090909,4581.309090909091,8136.418181818181,0,0,6979.50909090909,4067.5999999999995,184.34545454545454
2019-05-12 05:35:38,3463.0181818181813,0,0,0,6887.672727272727,72.34545454545453,0,215.07272727272726,2274.636363636363,0,0,0,3695.3636363636365,4456.745454545454,7966.854545454545,0,0,6771.599999999999,4314.981818181817,427.7090909090909
2019-05-12 05:35:35,3463.0181818181813,0,0,0,6887.672727272727,72.34545454545453,0,215.07272727272726,2274.636363636363,0,0,0,3695.3636363636365,4456.745454545454,7966.854545454545,0,0,6771.599999999999,4314.981818181817,427.7090909090909
2019-05-12 05:35:32,3174.472727272727,0,0,0,6885.1454545454535,72.34545454545453,0,215.07272727272726,2411.581818181818,0,0,0,3808.9636363636364,4250.745454545455,7863.945454545454,0,0,6810.854545454545,4493.836363636364,427.7090909090909
2019-05-12 05:35:29,3455.181818181818,169.34545454545454,20.563636363636363,75.27272727272727,6990.654545454545,72.34545454545453,44.70909090909091,445.79999999999995,2661.454545454545,0,0,0,3903.0727272727268,4163.890909090909,7703.327272727272,106.01818181818182,0,6789.436363636362,4819.018181818182,474.19999999999993
2019-05-12 05:35:26,3455.181818181818,169.34545454545454,20.563636363636363,75.27272727272727,6990.654545454545,72.34545454545453,44.70909090909091,445.79999999999995,2661.454545454545,0,0,0,3903.0727272727268,4163.890909090909,7703.327272727272,106.01818181818182,0,6789.436363636362,4819.018181818182,474.19999999999993
2019-05-12 05:35:23,3726.036363636363,169.34545454545454,20.563636363636363,75.27272727272727,7005.70909090909,72.34545454545453,44.70909090909091,445.79999999999995,2443.5454545454545,0,0,0,4012.763636363636,4149.6909090909085,7629.890909090909,106.01818181818182,0,6855.018181818182,4795.1454545454535,570.5454545454545
2019-05-12 05:35:20,3726.036363636363,169.34545454545454,20.563636363636363,75.27272727272727,7005.70909090909,72.34545454545453,44.70909090909091,445.79999999999995,2443.5454545454545,0,0,0,4012.763636363636,4149.6909090909085,7629.890909090909,106.01818181818182,0,6855.018181818182,4795.1454545454535,570.5454545454545
2019-05-12 05:35:17,3763.2363636363634,169.34545454545454,20.563636363636363,75.27272727272727,7048.090909090909,72.34545454545453,44.70909090909091,445.79999999999995,2355.8,0,0,0,4066.9636363636364,3703.3090909090906,7399.945454545454,106.01818181818182,0,6526.181818181818,4762.672727272727,570.5454545454545
2019-05-12 05:35:14,3799.3272727272724,169.34545454545454,20.563636363636363,75.27272727272727,6976.799999999999,72.34545454545453,44.70909090909091,397.30909090909086,2402.0727272727268,0,0,0,4026.9636363636364,3609.7272727272725,7142.090909090909,106.01818181818182,0,6378.545454545454,4702.363636363636,632.290909090909
2019-05-12 05:35:11,3799.3272727272724,169.34545454545454,20.563636363636363,75.27272727272727,6976.799999999999,72.34545454545453,44.70909090909091,397.30909090909086,2402.0727272727268,0,0,0,4026.9636363636364,3609.7272727272725,7142.090909090909,106.01818181818182,0,6378.545454545454,4702.363636363636,632.290909090909
2019-05-12 05:35:08,3973.0181818181813,169.34545454545454,20.563636363636363,75.27272727272727,7230.581818181818,72.34545454545453,44.70909090909091,271.8363636363636,2243.2363636363634,0,0,0,4066.1454545454544,3434.0727272727268,6725.290909090909,106.01818181818182,0,6150.018181818182,4924.272727272726,600.3272727272727
2019-05-12 05:35:05,3973.0181818181813,169.34545454545454,20.563636363636363,75.27272727272727,7230.581818181818,72.34545454545453,44.70909090909091,271.8363636363636,2243.2363636363634,0,0,0,4066.1454545454544,3434.0727272727268,6725.290909090909,106.01818181818182,0,6150.018181818182,4924.272727272726,600.3272727272727
2019-05-12 05:35:02,4024.4363636363632,169.34545454545454,20.563636363636363,75.27272727272727,7098.399999999999,72.34545454545453,44.70909090909091,271.8363636363636,2078.072727272727,0,0,0,4044.9999999999995,3251.8909090909087,6433,106.01818181818182,0,6045.672727272727,4857.363636363636,600.3272727272727
2019-05-12 05:34:59,4000.4181818181814,169.34545454545454,20.563636363636363,75.27272727272727,7052.981818181817,0,44.70909090909091,271.8363636363636,1840.0545454545454,0,0,0,3923.9818181818177,3019.3454545454542,6325.563636363636,106.01818181818182,0,5861.018181818182,4744.254545454545,569.3636363636363
2019-05-12 05:34:56,4000.4181818181814,169.34545454545454,20.563636363636363,75.27272727272727,7052.981818181817,0,44.70909090909091,271.8363636363636,1840.0545454545454,0,0,0,3923.9818181818177,3019.3454545454542,6325.563636363636,106.01818181818182,0,5861.018181818182,4744.254545454545,569.3636363636363
2019-05-12 05:34:53,3752.763636363636,169.34545454545454,20.563636363636363,75.27272727272727,7083.10909090909,0,44.70909090909091,297.2363636363636,1913.7454545454543,0,0,0,3955.854545454545,2831.7090909090907,6140.054545454545,106.01818181818182,0,5785.054545454545,4586.218181818182,533.8727272727272
2019-05-12 05:34:50,3752.763636363636,169.34545454545454,20.563636363636363,75.27272727272727,7083.10909090909,0,44.70909090909091,297.2363636363636,1913.7454545454543,0,0,0,3955.854545454545,2831.7090909090907,6140.054545454545,106.01818181818182,0,5785.054545454545,4586.218181818182,533.8727272727272
2019-05-12 05:34:47,3412.3636363636365,169.34545454545454,20.563636363636363,75.27272727272727,7017.636363636363,0,44.70909090909091,256.1272727272727,1738.890909090909,0,0,0,4115.054545454545,2692.2,6100.763636363637,106.01818181818182,0,5647.763636363637,4516.672727272727,533.8727272727272
2019-05-12 05:34:44,3269.8363636363633,169.34545454545454,20.563636363636363,75.27272727272727,6950.90909090909,0,44.70909090909091,256.1272727272727,1446.0363636363634,0,0,0,3824.8181818181815,2790.9272727272723,5999.563636363636,106.01818181818182,0,5475.436363636362,4187.872727272727,290.50909090909084
2019-05-12 05:34:41,3269.8363636363633,169.34545454545454,20.563636363636363,75.27272727272727,6950.90909090909,0,44.70909090909091,256.1272727272727,1446.0363636363634,0,0,0,3824.8181818181815,2790.9272727272723,5999.563636363636,106.01818181818182,0,5475.436363636362,4187.872727272727,290.50909090909084
2019-05-12 05:34:38,3177.3636363636365,169.34545454545454,20.563636363636363,75.27272727272727,6754.490909090909,0,44.70909090909091,256.1272727272727,1204.381818181818,0,0,0,3472.181818181818,2868.8181818181815,5790.618181818181,106.01818181818182,0,5272,4021.6545454545453,290.50909090909084
2019-05-12 05:34:35,3177.3636363636365,169.34545454545454,20.563636363636363,75.27272727272727,6754.490909090909,0,44.70909090909091,256.1272727272727,1204.381818181818,0,0,0,3472.181818181818,2868.8181818181815,5790.618181818181,106.01818181818182,0,5272,4021.6545454545453,290.50909090909084
2019-05-12 05:34:32,2889.472727272727,0,0,0,6609.527272727272,0,0,25.4,785.5818181818181,0,0,0,3144.218181818181,2811.8,5795.927272727273,0,0,5215.290909090909,3812.3454545454542,237.3272727272727
2019-05-12 05:34:29,2738.7272727272725,89.58181818181816,0,0,6602.854545454545,54.272727272727266,0,25.4,554.5636363636363,0,93.04563393939392,77.33788606060607,3079.8,2816.5636363636363,5664.927272727273,0,0,5171.672727272727,3820.7999999999997,140.98181818181817
2019-05-12 05:34:26,2738.7272727272725,89.58181818181816,0,0,6602.854545454545,54.272727272727266,0,25.4,554.5636363636363,0,88.33290666666667,73.43061333333335,3079.8,2816.5636363636363,5664.927272727273,0,0,5171.672727272727,3820.7999999999997,140.98181818181817
2019-05-12 05:34:23,2744.0181818181813,89.58181818181816,0,0,6562.50909090909,54.272727272727266,0,25.4,545.290909090909,0,91.47472484848485,76.03546181818183,3037.2,2825.7090909090907,5730.018181818182,0,0,5279.363636363636,3897.636363636363,140.98181818181817
2019-05-12 05:34:20,2744.0181818181813,89.58181818181816,0,0,6562.50909090909,54.272727272727266,0,25.4,545.290909090909,0,86.76199757575758,72.12818909090909,3037.2,2825.7090909090907,5730.018181818182,0,0,5279.363636363636,3897.636363636363,140.98181818181817
2019-05-12 05:34:17,2699.272727272727,89.58181818181816,0,0,6312.254545454545,54.272727272727266,19.4,25.4,512.0909090909091,0,89.90381575757576,74.73303757575758,2854.454545454545,2955.9090909090905,5963.127272727273,0,0,5514.890909090909,3821.290909090909,79.23636363636363
2019-05-12 05:34:14,2360.3272727272724,89.58181818181816,0,0,6224.8,54.272727272727266,19.4,25.436363636363634,435.0363636363636,0,93.04563393939392,77.33788606060607,2714.4909090909086,2768.254545454545,5929.636363636363,0,0,5331.727272727273,3550.1454545454544,79.25454545454545
2019-05-12 05:34:11,2360.3272727272724,89.58181818181816,0,0,6224.8,54.272727272727266,19.4,25.436363636363634,435.0363636363636,0,88.33290666666667,73.43061333333335,2714.4909090909086,2768.254545454545,5929.636363636363,0,0,5331.727272727273,3550.1454545454544,79.25454545454545
2019-05-12 05:34:08,2267.981818181818,89.58181818181816,0,0,6125.10909090909,54.272727272727266,19.436363636363634,25.436363636363634,536.0727272727272,0,91.47472484848485,76.03546181818183,2491,2703.6181818181813,6039.927272727273,0,0,5253.581818181818,3359.272727272727,79.25454545454545
