timestamp,example-voting-app_vote_1
2019-05-06 18:24:40,0.16180829090909402
2019-05-06 18:24:37,0.15575340000000348
2019-05-06 18:24:34,0.15575340000000348
2019-05-06 18:24:31,0.1525507090909134
2019-05-06 18:24:28,0.1525507090909134
2019-05-06 18:24:25,0.15314625454545772
2019-05-06 18:24:22,0.15481683969382468
2019-05-06 18:24:19,0.15481683969382468
2019-05-06 18:24:16,0.1538955818181829
2019-05-06 18:24:13,0.1538955818181829
2019-05-06 18:24:10,0.15123930909090985
2019-05-06 18:24:07,0.151320472727274
2019-05-06 18:24:04,0.151320472727274
2019-05-06 18:24:01,0.15409710909091037
2019-05-06 18:23:58,0.15409710909091037
2019-05-06 18:23:55,0.15389369090909122
2019-05-06 18:23:52,0.15207743636363735
2019-05-06 18:23:49,0.15207743636363735
2019-05-06 18:23:46,0.1524003636363645
2019-05-06 18:23:43,0.1524003636363645
2019-05-06 18:23:40,0.1544011272727281
2019-05-06 18:23:37,0.1626280545454547
2019-05-06 18:23:34,0.1626280545454547
2019-05-06 18:23:31,0.1735627636363644
2019-05-06 18:23:28,0.1735627636363644
2019-05-06 18:23:25,0.18520445454545761
2019-05-06 18:23:22,0.20076847272727602
2019-05-06 18:23:19,0.20076847272727602
2019-05-06 18:23:16,0.21831927272727591
2019-05-06 18:23:13,0.21831927272727591
2019-05-06 18:23:10,0.2402440363636387
2019-05-06 18:23:07,0.2562410909090926
2019-05-06 18:23:04,0.2562410909090926
2019-05-06 18:23:01,0.2720460181818184
2019-05-06 18:22:58,0.2720460181818184
2019-05-06 18:22:55,0.29113959450859145
2019-05-06 18:22:52,0.3110882363636362
2019-05-06 18:22:49,0.3110882363636362
2019-05-06 18:22:46,0.3282805090909084
2019-05-06 18:22:43,0.3282805090909084
2019-05-06 18:22:40,0.3378699818181813
2019-05-06 18:22:37,0.3434325999999987
2019-05-06 18:22:34,0.3434325999999987
2019-05-06 18:22:31,0.3492946909090898
2019-05-06 18:22:28,0.3492946909090898
2019-05-06 18:22:25,0.3558491272727255
2019-05-06 18:22:22,0.35894310909090693
2019-05-06 18:22:19,0.35894310909090693
2019-05-06 18:22:16,0.35501599999999806
2019-05-06 18:22:13,0.35501599999999806
2019-05-06 18:22:10,0.3567797272727253
2019-05-06 18:22:07,0.35906929090908984
2019-05-06 18:22:04,0.35906929090908984
2019-05-06 18:22:01,0.3638663939641846
2019-05-06 18:21:58,0.3638663939641846
2019-05-06 18:21:55,0.3590486181818176
2019-05-06 18:21:52,0.35648619999999936
2019-05-06 18:21:49,0.35648619999999936
2019-05-06 18:21:46,0.35594143636363523
2019-05-06 18:21:43,0.35594143636363523
2019-05-06 18:21:40,0.36035263636363607
2019-05-06 18:21:37,0.35173509090909055
2019-05-06 18:21:34,0.35173509090909055
2019-05-06 18:21:31,0.328138581818182
2019-05-06 18:21:28,0.328138581818182
2019-05-06 18:21:25,0.30722432727272825
2019-05-06 18:21:22,0.2900796181818187
2019-05-06 18:21:19,0.2900796181818187
2019-05-06 18:21:16,0.2715263454545463
2019-05-06 18:21:13,0.2715263454545463
2019-05-06 18:21:10,0.25272510909090984
2019-05-06 18:21:07,0.22891090909090997
2019-05-06 18:21:04,0.22891090909090997
2019-05-06 18:21:01,0.21314263636363703
2019-05-06 18:20:58,0.21314263636363703
2019-05-06 18:20:55,0.19703529090909164
2019-05-06 18:20:52,0.18222969090909166
2019-05-06 18:20:49,0.18222969090909166
2019-05-06 18:20:46,0.15909634545454593
2019-05-06 18:20:43,0.15909634545454593
2019-05-06 18:20:40,0.1489406727272734
2019-05-06 18:20:37,0.1504117818181822
2019-05-06 18:20:34,0.1504117818181822
2019-05-06 18:20:31,0.15377481818181854
2019-05-06 18:20:28,0.15377481818181854
2019-05-06 18:20:25,0.1520190545454548
2019-05-06 18:20:22,0.15090214940354976
2019-05-06 18:20:19,0.15090214940354976
2019-05-06 18:20:16,0.1502920000000002
2019-05-06 18:20:13,0.1502920000000002
2019-05-06 18:20:10,0.15137745454545462
2019-05-06 18:20:07,0.15300249090909096
2019-05-06 18:20:04,0.15300249090909096
2019-05-06 18:20:01,0.15441401818181816
2019-05-06 18:19:58,0.15441401818181816
2019-05-06 18:19:55,0.15228943636363645
2019-05-06 18:19:52,0.15252641818181825
2019-05-06 18:19:49,0.15252641818181825
2019-05-06 18:19:46,0.15612701818181815
2019-05-06 18:19:43,0.15612701818181815
2019-05-06 18:19:40,0.15689160000000005
2019-05-06 18:19:37,0.15555027999999985
2019-05-06 18:19:34,0.14087411108199988
2019-05-06 18:19:31,0.13411575989555552
2019-05-06 18:19:28,0.12627869100666664
2019-05-06 18:19:25,0.11915569191036796
2019-05-06 18:19:22,0.11314462664999994
2019-05-06 18:19:19,0.10512757664999996
2019-05-06 18:19:16,0.0969952512666666
2019-05-06 18:19:13,0.08898771793333328
2019-05-06 18:19:10,0.08013365233799999
2019-05-06 18:19:07,0.07241378894749996
2019-05-06 18:19:04,0.06446758144749996
2019-05-06 18:19:01,0.05813035232999993
2019-05-06 18:18:58,0.04995794232999994
2019-05-06 18:18:55,0.04362884552499995
2019-05-06 18:18:52,0.03240147365999999
2019-05-06 18:18:49,0.02452365365999999
2019-05-06 18:18:37,0.021005746973333902
