timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,newuname,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-07 11:54:31,470.16363636363633,215.54545454545453,0,175.3090909090909,123.25454545454545,172.07272727272726,168.8,154,207.29090909090908,920.1818181818181,240.78181818181818,182.07272727272726,317,150.49090909090907,239.9090909090909,0,264.56363636363636,0,0,0,231.0181818181818,0,1233.509090909091,0,269.74545454545455,222.79999999999998,273.54545454545456,83.63636363636364,99.67272727272727,296.8363636363636,200.5090909090909,476.3818181818181,105.07272727272726,138.38181818181818,0,239.19999999999996
2019-05-07 11:54:28,470.16363636363633,215.54545454545453,0,175.3090909090909,123.25454545454545,172.07272727272726,168.8,154,207.29090909090908,920.1818181818181,240.78181818181818,182.07272727272726,317,150.49090909090907,239.9090909090909,0,264.56363636363636,0,0,0,231.0181818181818,0,1233.509090909091,0,269.74545454545455,222.79999999999998,273.54545454545456,83.63636363636364,99.67272727272727,296.8363636363636,200.5090909090909,476.3818181818181,105.07272727272726,138.38181818181818,0,239.19999999999996
2019-05-07 11:54:25,411.59999999999997,225.36363636363635,0,176.6,120.89090909090909,173.6,158.49090909090907,172.56363636363633,198.49090909090907,906.9454545454545,200.8,181.47272727272727,301.6363636363636,170.9272727272727,226.56363636363633,0,264.8181818181818,0,0,0,189.56363636363633,0,1224.8,0,256.8545454545454,231.56363636363633,234.1090909090909,123.12727272727271,113.76363636363635,284.8,192.07272727272726,465.27272727272725,131.14545454545453,158.0181818181818,0,238.85454545454544
2019-05-07 11:54:22,444.18181818181813,229.14545454545453,0,175.14545454545453,157.23636363636362,175.7272727272727,173.94545454545454,272.8363636363636,221.0181818181818,930.7272727272726,199.78181818181818,178.36363636363635,319.6181818181818,201.54545454545453,208.3090909090909,0,235.23636363636362,0,0,0,161.4,0,1206.290909090909,0,261.6363636363636,249.99999999999997,271.2,130.12727272727273,120.09090909090908,323.1454545454545,186.16363636363633,455.3636363636363,109.52727272727272,195.4,0,229.99999999999997
2019-05-07 11:54:19,444.18181818181813,229.14545454545453,0,175.14545454545453,157.23636363636362,175.7272727272727,173.94545454545454,272.8363636363636,221.0181818181818,930.7272727272726,199.78181818181818,178.36363636363635,319.6181818181818,201.54545454545453,208.3090909090909,0,235.23636363636362,0,0,0,161.4,0,1206.290909090909,0,261.6363636363636,249.99999999999997,271.2,130.12727272727273,120.09090909090908,323.1454545454545,186.16363636363633,455.3636363636363,109.52727272727272,195.4,0,229.99999999999997
2019-05-07 11:54:16,440.9090909090909,249.59999999999997,0,193.98181818181817,130.65454545454546,170.2181818181818,168.49090909090907,291.74545454545455,202.87272727272727,923.1818181818181,202.69090909090906,155.8181818181818,322.96363636363634,199.47272727272727,214.27272727272728,0,250.18181818181816,0,0,0,287.54545454545456,0,1209.2545454545455,0,272.4363636363636,263.45454545454544,282.2,111.61818181818181,91.36363636363635,342.98181818181814,179.74545454545452,453.30909090909086,97.32727272727271,188.43636363636364,0,453.8909090909091
2019-05-07 11:54:13,440.9090909090909,249.59999999999997,0,193.98181818181817,130.65454545454546,170.2181818181818,168.49090909090907,291.74545454545455,202.87272727272727,923.1818181818181,202.69090909090906,155.8181818181818,322.96363636363634,199.47272727272727,214.27272727272728,0,250.18181818181816,0,0,0,287.54545454545456,0,1209.2545454545455,0,272.4363636363636,263.45454545454544,282.2,111.61818181818181,91.36363636363635,342.98181818181814,179.74545454545452,453.30909090909086,97.32727272727271,188.43636363636364,0,453.8909090909091
2019-05-07 11:54:10,453.59999999999997,249.45454545454544,0,196.4,120.32727272727271,168.65454545454543,189.96363636363634,311.1454545454545,223.89090909090908,916.2727272727273,201.87272727272727,157,328.7090909090909,205.89090909090908,204.9090909090909,0,248.39999999999998,0,0,0,341.49090909090904,0,1195.4,0,251.2181818181818,266.2181818181818,293.30909090909086,92,91.05454545454545,430.0363636363636,174.87272727272727,439.52727272727265,87.23636363636363,202.07272727272726,0,455.0181818181818
2019-05-07 11:54:07,498.94545454545454,256.0181818181818,0,201.0181818181818,120.85454545454544,164.8,194.4181818181818,304.4181818181818,238.9272727272727,923.2545454545453,214.25454545454542,162.1272727272727,311.27272727272725,196.63636363636363,206.89090909090908,0,239.25454545454542,0,0,0,341.6,0,1207.2181818181816,0,270.4363636363636,285.47272727272724,320.47272727272724,91.94545454545454,108.36363636363635,489.76363636363635,169.36363636363635,452.8363636363636,82.07272727272726,192.29090909090908,0,456.49090909090904
2019-05-07 11:54:04,498.94545454545454,256.0181818181818,0,201.0181818181818,120.85454545454544,164.8,194.4181818181818,304.4181818181818,238.9272727272727,923.2545454545453,214.25454545454542,162.1272727272727,311.27272727272725,196.63636363636363,206.89090909090908,0,239.25454545454542,0,0,0,341.6,0,1207.2181818181816,0,270.4363636363636,285.47272727272724,320.47272727272724,91.94545454545454,108.36363636363635,489.76363636363635,169.36363636363635,452.8363636363636,82.07272727272726,192.29090909090908,0,456.49090909090904
2019-05-07 11:54:01,538.8181818181818,254.38181818181818,0,192.9272727272727,140.8181818181818,179.94545454545454,184.58181818181816,311.8909090909091,210.7272727272727,903.5090909090908,233.9090909090909,141.2,311.6363636363636,187.3272727272727,172.87272727272727,0,278.8727272727273,0,0,0,342.18181818181813,0,1213.3636363636363,0,255.99999999999997,301.1454545454545,325.72727272727275,89.61818181818181,106.1090909090909,495.3636363636363,170.1090909090909,425.99999999999994,96.25454545454545,193.67272727272726,0,402.0545454545454
2019-05-07 11:53:58,538.8181818181818,254.38181818181818,0,192.9272727272727,140.8181818181818,179.94545454545454,184.58181818181816,311.8909090909091,210.7272727272727,903.5090909090908,233.9090909090909,141.2,311.6363636363636,187.3272727272727,172.87272727272727,0,278.8727272727273,0,0,0,342.18181818181813,0,1213.3636363636363,0,255.99999999999997,301.1454545454545,325.72727272727275,89.61818181818181,106.1090909090909,495.3636363636363,170.1090909090909,425.99999999999994,96.25454545454545,193.67272727272726,0,402.0545454545454
2019-05-07 11:53:55,529.7818181818182,254.27272727272728,0,208.56363636363633,136.45454545454544,179.2181818181818,180.43636363636364,313.9090909090909,225.38181818181818,883.9454545454545,238.34545454545454,127.25454545454545,164.2181818181818,192.87272727272727,160.29090909090908,0,152.9272727272727,0,0,0,362.8727272727273,0,1212.9636363636362,0,245.6363636363636,297.76363636363635,306.0545454545454,130.4181818181818,102.83636363636363,563.6181818181817,147.9090909090909,472.0181818181818,78.78181818181818,175.16363636363633,0,360.49090909090904
2019-05-07 11:53:52,540.9636363636363,98.01818181818182,0,222.07272727272726,133.0181818181818,152.74545454545452,153.6,303.0181818181818,209.27272727272728,851.7818181818182,267.3272727272727,136.7272727272727,200.8,171.8181818181818,171.2181818181818,0,135.56363636363636,0,0,0,349.8363636363636,0,1210.4727272727273,0,245.7090909090909,330.3454545454545,300.98181818181814,122.47272727272727,76.67272727272727,590.4909090909091,148.45454545454544,493.18181818181813,99.89090909090909,190.89090909090908,0,344.6909090909091
2019-05-07 11:53:49,540.9636363636363,98.01818181818182,0,222.07272727272726,133.0181818181818,152.74545454545452,153.6,303.0181818181818,209.27272727272728,851.7818181818182,267.3272727272727,136.7272727272727,200.8,171.8181818181818,171.2181818181818,0,135.56363636363636,0,0,0,349.8363636363636,0,1210.4727272727273,0,245.7090909090909,330.3454545454545,300.98181818181814,122.47272727272727,76.67272727272727,590.4909090909091,148.45454545454544,493.18181818181813,99.89090909090909,190.89090909090908,0,344.6909090909091
2019-05-07 11:53:46,543.2181818181818,92.9090909090909,0,233.56363636363633,114.52727272727272,128.3090909090909,156.58181818181816,269.8363636363636,208.56363636363633,840.8545454545454,254.69090909090906,140.9272727272727,187.78181818181818,159.5090909090909,170.6181818181818,0,137.18181818181816,0,0,0,360.2181818181818,0,1226.6,0,243.94545454545454,326.0363636363636,314.0545454545454,127.98181818181817,71.94545454545454,609.5090909090908,139.69090909090906,489.4545454545454,124.78181818181817,179.09090909090907,0,353.12727272727267
2019-05-07 11:53:43,543.2181818181818,92.9090909090909,0,233.56363636363633,114.52727272727272,128.3090909090909,156.58181818181816,269.8363636363636,208.56363636363633,840.8545454545454,254.69090909090906,140.9272727272727,187.78181818181818,159.5090909090909,170.6181818181818,0,137.18181818181816,0,0,0,360.2181818181818,0,1226.6,0,243.94545454545454,326.0363636363636,314.0545454545454,127.98181818181817,71.94545454545454,609.5090909090908,139.69090909090906,489.4545454545454,124.78181818181817,179.09090909090907,0,353.12727272727267
2019-05-07 11:53:40,488.96363636363634,89.43636363636364,0,213.27272727272728,151.38181818181818,128.38181818181818,211.9090909090909,276.2181818181818,238.03636363636363,846.4181818181818,252.0363636363636,133.12727272727273,194.47272727272727,168.34545454545454,175.3090909090909,0,137.6181818181818,0,0,0,360.7090909090909,0,1255.9636363636362,0,254.0363636363636,285.8909090909091,304.8909090909091,147.96363636363637,65.36363636363636,598.3454545454546,176.85454545454544,513.8363636363636,158.65454545454543,184.7272727272727,0,354.3818181818181
