timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,newuname,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-07 13:25:38,386.30909090909086,204.78181818181818,0,239.1272727272727,175.74545454545452,179.49090909090907,125.94545454545454,183.2181818181818,437.0545454545454,903.6545454545453,183.3272727272727,235.3272727272727,256.1454545454545,179.56363636363633,303.50909090909084,0,200.98181818181817,0,45.03636363636363,0,254.78181818181818,0,1425.8727272727272,0,201.94545454545454,257.45454545454544,339.50909090909084,129.79999999999998,64.05454545454545,539.690909090909,166.49090909090907,408.76363636363635,205.59999999999997,173.3090909090909,310.09090909090907
2019-05-07 13:25:35,439.32727272727266,207.87272727272727,0,233.49090909090907,155.29090909090908,153.29090909090908,97.92727272727272,196.29090909090908,433.7090909090909,943.8727272727272,182.78181818181818,210.39999999999998,267.45454545454544,135.23636363636362,279.2363636363636,0,161.58181818181816,0,45.03636363636363,0,202.05454545454543,0,1404.7272727272725,0,209.9090909090909,252.8181818181818,343.76363636363635,169.83636363636364,66.14545454545454,562.8363636363636,184.54545454545453,440.8909090909091,151.69090909090906,177.43636363636364,294.27272727272725
2019-05-07 13:25:32,396.16363636363633,225.5272727272727,0,226.3272727272727,154.85454545454544,154.27272727272728,95.8,157.6,421.8909090909091,943.5454545454545,183.89090909090908,189.7272727272727,268.49090909090904,124.92727272727272,277.8363636363636,0,160.83636363636364,0,45.03636363636363,0,195.25454545454542,0,1386.8181818181815,0,186.5090909090909,252.3090909090909,350.6545454545454,186.2181818181818,83.78181818181817,518.4727272727272,182,463.4545454545454,151.2,148.63636363636363,293.4
2019-05-07 13:25:29,396.16363636363633,225.5272727272727,0,226.3272727272727,154.85454545454544,154.27272727272728,95.8,157.6,421.8909090909091,943.5454545454545,183.89090909090908,189.7272727272727,268.49090909090904,124.92727272727272,277.8363636363636,0,160.83636363636364,0,45.03636363636363,0,195.25454545454542,0,1386.8181818181815,0,186.5090909090909,252.3090909090909,350.6545454545454,186.2181818181818,83.78181818181817,518.4727272727272,182,463.4545454545454,151.2,148.63636363636363,293.4
2019-05-07 13:25:26,402.9272727272727,247.56363636363633,0,221.09090909090907,155.3090909090909,144.47272727272727,104.49090909090908,158.09090909090907,416.99999999999994,956.3636363636363,235.96363636363634,185.5272727272727,255.07272727272726,124.6181818181818,290.6,0,180.83636363636364,0,62.16363636363636,0,189.45454545454544,0,1462.6727272727271,0,165.83636363636364,252.2363636363636,374.8363636363636,224.69090909090906,103.29090909090908,501.59999999999997,199.89090909090908,442.8363636363636,151.1090909090909,169.29090909090908,287.54545454545456
2019-05-07 13:25:23,402.9272727272727,247.56363636363633,0,221.09090909090907,155.3090909090909,144.47272727272727,104.49090909090908,158.09090909090907,416.99999999999994,956.3636363636363,235.96363636363634,185.5272727272727,255.07272727272726,124.6181818181818,290.6,0,180.83636363636364,0,62.16363636363636,0,189.45454545454544,0,1462.6727272727271,0,165.83636363636364,252.2363636363636,374.8363636363636,224.69090909090906,103.29090909090908,501.59999999999997,199.89090909090908,442.8363636363636,151.1090909090909,169.29090909090908,287.54545454545456
2019-05-07 13:25:20,424.9090909090909,240.14545454545453,0,238.2181818181818,175.3272727272727,164.85454545454544,104.78181818181817,226.87272727272727,434.2181818181818,961.4909090909091,252.18181818181816,205.7090909090909,303.98181818181814,123.79999999999998,290.18181818181813,0,201.2,0,63.090909090909086,0,194.23636363636362,0,1431,0,170.5272727272727,271.8363636363636,408.6727272727273,230.47272727272727,104.23636363636363,533.7818181818182,242.27272727272728,457.3636363636363,180.7090909090909,232.03636363636363,301.3454545454545
2019-05-07 13:25:17,467.0181818181818,247.19999999999996,0,195.5272727272727,177.23636363636362,180.0181818181818,101.72727272727272,210.47272727272727,402.7272727272727,945.9818181818181,238.9272727272727,154.14545454545453,291.18181818181813,127.98181818181817,309.74545454545455,0,144.56363636363636,0,63.418181818181814,0,195.83636363636364,0,1464.490909090909,0,205.1090909090909,255.56363636363633,389.54545454545456,276.58181818181816,131.56363636363636,500.6363636363636,233.25454545454542,424.4363636363636,149,210.59999999999997,309.3454545454545
2019-05-07 13:25:14,467.0181818181818,247.19999999999996,0,195.5272727272727,177.23636363636362,180.0181818181818,101.72727272727272,210.47272727272727,402.7272727272727,945.9818181818181,238.9272727272727,154.14545454545453,291.18181818181813,127.98181818181817,309.74545454545455,0,144.56363636363636,0,63.418181818181814,0,195.83636363636364,0,1464.490909090909,0,205.1090909090909,255.56363636363633,389.54545454545456,276.58181818181816,131.56363636363636,500.6363636363636,233.25454545454542,424.4363636363636,149,210.59999999999997,309.3454545454545
2019-05-07 13:25:11,460.52727272727265,250.78181818181818,0,169.94545454545454,173.69090909090906,225.2181818181818,123.59999999999998,200.2,356.0363636363636,957.0545454545453,235.69090909090906,145.7272727272727,302.98181818181814,126.45454545454545,307.98181818181814,0,153.0181818181818,0,63.418181818181814,0,164.89090909090908,0,1458.0545454545454,0,204.4,239.89090909090908,330.6363636363636,306.6909090909091,140.1090909090909,403.4181818181818,211.4181818181818,396.4,166.54545454545453,229.3090909090909,294.4545454545454
