timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-11 14:04:22,3327.981818181818,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,4748.345454545454,0,0,0,0,0,0,227.3272727272727,31.18181818181818,575.7636363636362,1684.6727272727271,163.91895151515152,48.25454545454545,0,88.18181818181817,0,0,2801.3272727272724,2494.8363636363633,4562.945454545454,0,0,0,0,62.72727272727273,0,0,0,4172.999999999999,3495.472727272727,471.49090909090904
2019-05-11 14:04:19,3897.1272727272726,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,5546.436363636362,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,1935.7090909090907,169.64925454545454,48.25454545454545,0,88.18181818181817,0,0,3402.454545454545,2919.763636363636,5202.854545454545,0,0,0,0,62.72727272727273,0,0,0,4704.854545454545,3884.5999999999995,592.8363636363636
2019-05-11 14:04:16,3897.1272727272726,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,5546.436363636362,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,1935.7090909090907,161.05380000000002,48.25454545454545,0,88.18181818181817,0,0,3402.454545454545,2919.763636363636,5202.854545454545,0,0,0,0,62.72727272727273,0,0,0,4704.854545454545,3884.5999999999995,592.8363636363636
2019-05-11 14:04:13,4422.309090909091,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,6332.272727272726,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,2305.763636363636,166.78410303030304,48.25454545454545,0,88.18181818181817,0,0,3896.672727272727,3614.163636363636,6191.927272727273,0,0,0,0,62.72727272727273,0,0,0,5589.981818181817,4512.290909090909,592.8363636363636
2019-05-11 14:04:10,4422.309090909091,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,6332.272727272726,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,2305.763636363636,158.18864848484847,48.25454545454545,0,88.18181818181817,0,0,3896.672727272727,3614.163636363636,6191.927272727273,0,0,0,0,62.72727272727273,0,0,0,5589.981818181817,4512.290909090909,592.8363636363636
2019-05-11 14:04:07,4767.6,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,7169.254545454545,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,2705.163636363636,163.91895151515152,48.25454545454545,0,88.18181818181817,0,0,4231.599999999999,3919.272727272727,6945.545454545454,0,0,0,0,62.72727272727273,0,0,0,6225.945454545454,4940,592.8363636363636
2019-05-11 14:04:04,5171.418181818181,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,7855.818181818181,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,2967.3818181818183,169.64925454545454,48.25454545454545,0,88.18181818181817,0,0,4557.672727272727,4525.163636363636,7843.381818181818,0,0,0,0,62.72727272727273,0,0,0,6975.290909090909,5371.745454545454,683.2
2019-05-11 14:04:01,5171.418181818181,0,91.74545454545454,0,0,0,125.6181818181818,66.76363636363637,0,0,0,7855.818181818181,0,0,0,0,0,0,227.3272727272727,31.18181818181818,614.9454545454545,2967.3818181818183,161.05380000000002,48.25454545454545,0,88.18181818181817,0,0,4557.672727272727,4525.163636363636,7843.381818181818,0,0,0,0,62.72727272727273,0,0,0,6975.290909090909,5371.745454545454,683.2
2019-05-11 14:03:58,5189.4,0,0,0,0,0,0,0,0,0,0,8473.163636363635,0,0,0,0,0,0,0,0,435.3818181818181,2993.4,0,0,0,0,0,0,5019.745454545454,5014.890909090909,8195.236363636363,0,0,0,0,0,0,0,0,7229.363636363636,5505.454545454545,635.1272727272727
2019-05-11 14:03:55,5189.4,0,0,0,0,0,0,0,0,0,0,8473.163636363635,0,0,0,0,0,0,0,0,435.3818181818181,2993.4,0,0,0,0,0,0,5019.745454545454,5014.890909090909,8195.236363636363,0,0,0,0,0,0,0,0,7229.363636363636,5505.454545454545,635.1272727272727
2019-05-11 14:03:52,5107.236363636363,0,0,0,0,0,0,0,0,0,0,8520.01818181818,0,0,0,0,0,0,0,0,509.99999999999994,2895.9454545454546,0,0,0,0,0,0,5011.163636363636,4990.70909090909,8186.290909090909,0,0,0,0,0,0,0,0,7230.163636363636,5441.618181818181,472.59999999999997
2019-05-11 14:03:49,5227.454545454545,0,0,0,0,0,0,0,0,0,0,8596.654545454545,0,0,0,0,0,0,0,0,538.0181818181818,2429.6181818181817,0,0,0,0,0,0,4794.018181818182,4517.963636363636,7708.927272727273,0,0,0,0,0,0,0,0,6856.945454545454,5385.618181818181,364.9090909090909
2019-05-11 14:03:46,5227.454545454545,0,0,0,0,0,0,0,0,0,0,8596.654545454545,0,0,0,0,0,0,0,0,538.0181818181818,2429.6181818181817,0,0,0,0,0,0,4794.018181818182,4517.963636363636,7708.927272727273,0,0,0,0,0,0,0,0,6856.945454545454,5385.618181818181,364.9090909090909
2019-05-11 14:03:43,5492.854545454545,0,0,0,0,0,0,0,0,0,0,8902.381818181817,0,0,0,0,0,0,0,0,378.16363636363633,2371.1272727272726,0,0,0,0,0,0,4713.6,4585.545454545454,7743.672727272727,0,0,0,0,0,0,0,0,6990.745454545454,5229.818181818181,364.9090909090909
2019-05-11 14:03:40,5492.854545454545,0,0,0,0,0,0,0,0,0,0,8902.381818181817,0,0,0,0,0,0,0,0,378.16363636363633,2371.1272727272726,0,0,0,0,0,0,4713.6,4585.545454545454,7743.672727272727,0,0,0,0,0,0,0,0,6990.745454545454,5229.818181818181,364.9090909090909
2019-05-11 14:03:37,5476.272727272726,50.96363636363636,0,0,0,0,0,0,0,0,0,9018.290909090907,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,0,0,536.1636363636363,2898.581818181818,0,0,0,0,0,0,4547.854545454545,4636.563636363636,7595.036363636363,0,0,0,0,0,0,0,0,7306.527272727272,4987.963636363636,473.3454545454545
2019-05-11 14:03:34,5331.345454545454,50.96363636363636,0,0,0,0,0,0,0,0,0,9233.327272727272,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,0,0,469.9272727272727,3115.2,0,0,0,0,0,0,4699.50909090909,4937.381818181818,7773.90909090909,0,0,0,0,0,0,0,0,7279.945454545454,4972.90909090909,373.4181818181818
2019-05-11 14:03:31,5331.345454545454,50.96363636363636,0,0,0,0,0,0,0,0,0,9233.327272727272,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,0,0,469.9272727272727,3115.2,0,0,0,0,0,0,4699.50909090909,4937.381818181818,7773.90909090909,0,0,0,0,0,0,0,0,7279.945454545454,4972.90909090909,373.4181818181818
2019-05-11 14:03:28,5363.363636363636,50.96363636363636,0,0,0,0,0,0,0,0,0,9445.254545454545,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,133.47272727272727,0,469.9272727272727,3389.1454545454544,0,0,0,0,0,0,4741.272727272726,4896.127272727273,7813.8727272727265,0,0,0,0,0,0,0,0,7230.2363636363625,4862.127272727273,373.4181818181818
2019-05-11 14:03:25,5363.363636363636,50.96363636363636,0,0,0,0,0,0,0,0,0,9445.254545454545,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,133.47272727272727,0,469.9272727272727,3389.1454545454544,0,0,0,0,0,0,4741.272727272726,4896.127272727273,7813.8727272727265,0,0,0,0,0,0,0,0,7230.2363636363625,4862.127272727273,373.4181818181818
2019-05-11 14:03:22,4970.927272727273,50.96363636363636,0,0,0,0,0,0,0,0,0,9183.6,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,133.47272727272727,0,493.74545454545455,3353.8909090909087,0,0,0,0,0,0,4380.127272727273,4677.745454545454,7686.50909090909,0,0,0,0,0,0,0,0,7107.527272727272,4954.327272727272,366.6909090909091
2019-05-11 14:03:19,4876.8,50.96363636363636,0,0,0,0,0,0,0,0,0,9020.90909090909,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,133.47272727272727,0,493.74545454545455,3329.472727272727,0,0,0,0,0,0,4316.745454545455,4340.072727272727,7319.090909090909,0,0,0,0,0,0,0,0,6809.890909090909,4708.090909090909,366.6909090909091
2019-05-11 14:03:16,4876.8,50.96363636363636,0,0,0,0,0,0,0,0,0,9020.90909090909,87.78181818181817,0,0,83.94545454545454,0,31.29090909090909,133.47272727272727,0,493.74545454545455,3329.472727272727,0,0,0,0,0,0,4316.745454545455,4340.072727272727,7319.090909090909,0,0,0,0,0,0,0,0,6809.890909090909,4708.090909090909,366.6909090909091
2019-05-11 14:03:13,4838,0,0,0,0,0,0,0,0,0,0,8742.2,0,0,0,0,0,0,133.47272727272727,0,493.74545454545455,2930.0727272727268,0,0,0,0,0,0,4422.327272727272,4351.163636363636,7087.636363636363,0,0,0,0,0,0,0,0,6804.127272727273,4590.10909090909,366.6909090909091
2019-05-11 14:03:10,4838,0,0,35.03636363636363,0,0,0,0,0,0,0,8742.2,0,0,0,0,0,0,133.47272727272727,0,493.74545454545455,2930.0727272727268,0,0,0,0,0,0,4422.327272727272,4351.163636363636,7087.636363636363,0,0,0,0,0,0,0,0,6804.127272727273,4590.10909090909,366.6909090909091
2019-05-11 14:03:07,4652.218181818182,0,90.69090909090909,35.03636363636363,0,0,86.45454545454545,0,0,0,0,8614.70909090909,0,0,0,0,0,0,190.03636363636363,0,493.74545454545455,2932.054545454545,0,0,0,0,0,0,4461.727272727273,4046.381818181818,6700.345454545454,0,0,0,0,0,0,0,0,6506.472727272727,4498.745454545454,330.1454545454545
2019-05-11 14:03:04,4839.090909090909,0,90.69090909090909,35.03636363636363,0,0,86.45454545454545,0,0,0,0,8461.41818181818,0,0,0,0,0,0,190.03636363636363,0,493.74545454545455,2989.7454545454543,0,0,0,0,0,0,4434,3770.4909090909086,6779.618181818181,0,0,0,0,0,0,0,0,6511.90909090909,4352.309090909091,330.1454545454545
2019-05-11 14:03:01,4839.090909090909,0,90.69090909090909,35.03636363636363,0,0,86.45454545454545,0,0,0,0,8461.41818181818,0,0,0,0,0,0,190.03636363636363,0,493.74545454545455,2989.7454545454543,0,0,0,0,0,0,4434,3770.4909090909086,6779.618181818181,0,0,0,0,0,0,0,0,6511.90909090909,4352.309090909091,330.1454545454545
