timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,lseek,madvise,mmap,mprotect,newfstat,newlstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 17:07:34,373.4363636363636,105.98181818181817,199.67272727272726,135.18181818181816,243.47272727272727,132.39999999999998,206.38181818181818,251.1090909090909,919.2181818181817,320.6727272727273,180.03636363636363,260.3818181818182,270.29090909090905,101.21818181818182,0,62.14545454545454,0,6.945454545454544,331.3454545454545,0,1400.8545454545454,168.2,227.49090909090907,396.98181818181814,243.16363636363633,139.03636363636363,661.5454545454545,188.56363636363633,753.690909090909,163.54545454545453,199.25454545454542,155
2019-05-08 17:07:31,420.6181818181818,85.54545454545453,228.94545454545454,141.47272727272727,224.23636363636362,116.25454545454545,237.59999999999997,207.29090909090908,934.7818181818182,299.4,203.1272727272727,259.3454545454545,293.0363636363636,112.29090909090908,0,70.9090909090909,0,12.890909090909089,326.2363636363636,0,1429.8363636363636,153.69090909090906,212.54545454545453,371.2363636363636,302.2545454545454,121.52727272727272,690.0545454545453,187.87272727272727,708.4545454545454,144.38181818181818,209.74545454545452,143.56363636363636
2019-05-08 17:07:28,420.6181818181818,85.54545454545453,228.94545454545454,141.47272727272727,224.23636363636362,116.25454545454545,237.59999999999997,207.29090909090908,934.7818181818182,299.4,203.1272727272727,259.3454545454545,293.0363636363636,112.29090909090908,0,70.9090909090909,0,12.890909090909089,326.2363636363636,0,1429.8363636363636,153.69090909090906,212.54545454545453,371.2363636363636,302.2545454545454,121.52727272727272,690.0545454545453,187.87272727272727,708.4545454545454,144.38181818181818,209.74545454545452,143.56363636363636
2019-05-08 17:07:25,459.96363636363634,116.21818181818182,228.7272727272727,138.07272727272726,212.23636363636362,116.92727272727272,232.69090909090906,202.76363636363632,964.6363636363636,306.8363636363636,199.27272727272728,267.6181818181818,287.16363636363633,121.47272727272727,0,115.12727272727271,0,12.890909090909089,345.8181818181818,0,1429.8545454545454,199.3090909090909,254.2181818181818,344.49090909090904,282.96363636363634,116.38181818181816,682.0909090909091,197.16363636363633,704.1818181818181,146.14545454545453,210.7090909090909,143.7090909090909
2019-05-08 17:07:22,469.0545454545454,154.2181818181818,219.3090909090909,172.0181818181818,213.3090909090909,116.98181818181817,245.14545454545453,197.43636363636364,969.5636363636363,333.8363636363636,190.83636363636364,258.5272727272727,276.58181818181816,166.63636363636363,0,136.78181818181818,0,13.963636363636363,356.16363636363633,0,1409.4,181.98181818181817,276.74545454545455,347.12727272727267,291.3454545454545,134.1090909090909,712.2363636363636,212.74545454545452,650.8909090909091,158.89090909090908,228.07272727272726,162.7272727272727
2019-05-08 17:07:19,469.0545454545454,154.2181818181818,219.3090909090909,172.0181818181818,213.3090909090909,116.98181818181817,245.14545454545453,197.43636363636364,969.5636363636363,333.8363636363636,190.83636363636364,258.5272727272727,276.58181818181816,166.63636363636363,0,136.78181818181818,0,13.963636363636363,356.16363636363633,0,1409.4,181.98181818181817,276.74545454545455,347.12727272727267,291.3454545454545,134.1090909090909,712.2363636363636,212.74545454545452,650.8909090909091,158.89090909090908,228.07272727272726,162.7272727272727
2019-05-08 17:07:16,488.2727272727272,154.23636363636362,209.43636363636364,176.78181818181818,249.0181818181818,110.41818181818182,226.87272727272727,176.6181818181818,943.0909090909091,311.47272727272724,198.87272727272727,233.2181818181818,288,155.29090909090908,0,175.0181818181818,0,9.236363636363636,329.6545454545454,0,1411.090909090909,172.0181818181818,268.49090909090904,332.4,275.78181818181815,134.29090909090908,682.5636363636363,201.1272727272727,614.0181818181817,150.34545454545454,223.94545454545454,168.83636363636364
2019-05-08 17:07:13,488.2727272727272,154.23636363636362,209.43636363636364,176.78181818181818,249.0181818181818,110.41818181818182,226.87272727272727,176.6181818181818,943.0909090909091,311.47272727272724,198.87272727272727,233.2181818181818,288,155.29090909090908,0,175.0181818181818,0,9.236363636363636,329.6545454545454,0,1411.090909090909,172.0181818181818,268.49090909090904,332.4,275.78181818181815,134.29090909090908,682.5636363636363,201.1272727272727,614.0181818181817,150.34545454545454,223.94545454545454,168.83636363636364
2019-05-08 17:07:10,489.89761216287485,154.05459472238894,228.07208976667212,185.6075072289814,240.63869641915363,101.6058341062433,199.15616418426174,191.13608671140452,962.9548802444214,259.80686344044955,194.55507665448198,215.88739156527905,303.12619346390966,156.36423154563806,0,165.4027315547311,0,8.602033207849129,339.98945205230325,0,1345.7908232855038,169.385491116082,250.6228744976085,251.53218033353338,249.22254351028425,113.33587938967392,662.2656264207903,195.1370323894739,546.5837379744303,116.50026369869242,203.02980704530162,164.2570062014658
2019-05-08 17:07:07,450.09090909090907,165.4,211.16363636363633,200.87272727272727,218.99999999999997,96.61818181818181,220.16363636363633,192.05454545454543,953.9454545454545,288.47272727272724,173.8,247.6181818181818,278.0181818181818,156.3272727272727,0,176.03636363636363,0,8.6,289.10909090909087,0,1324.5454545454545,169.63636363636363,225.9090909090909,259.3272727272727,226.9272727272727,118.43636363636364,613.6181818181817,131.96363636363634,452.96363636363634,111.65454545454546,177.36363636363635,105.01818181818182
