timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 14:00:09,53.18604666666667,29.67812,78.17278,0,26.108586666666667,44.89963,20.983756666666668,69.29994,50.202936666666666,46.480423333333334,151.39920666666666,34.85394333333333,42.55393666666667,33.12017,36.970166666666664,52.217173333333335,18.74005,52.523133333333334,106.47408,31.233416666666667,74.93470333333333,64.35358666666667,74.83271666666666,59.38173666666667,33.80858,25.52216333333333,21.95263,82.55820666666666,35.79732,106.85653
2019-05-07 14:00:06,74.04604666666667,41.31812000000001,108.83278000000001,0,36.34858666666667,62.50963000000001,29.213756666666672,96.47994000000001,69.89293666666667,64.71042333333335,210.7792066666667,48.52394333333334,59.24393666666668,46.11017000000001,51.47016666666668,72.69717333333334,26.090050000000005,73.12313333333334,148.23408000000003,43.48341666666668,104.32470333333336,89.59358666666668,104.18271666666668,82.67173666666667,47.068580000000004,35.53216333333334,30.562630000000006,114.93820666666669,49.837320000000005,148.76653000000002
2019-05-07 14:00:03,103.70965166666666,75.001255,106.02998166666666,0,59.21391166666667,75.54721500000001,51.388484999999996,131.235135,85.12426333333333,86.92138166666668,288.10764166666667,88.05879833333333,80.733835,66.948345,81.64376833333334,63.877320000000005,33.940513333333335,122.31778833333333,229.23495499999999,63.19487,95.67949,105.87074333333334,88.60475833333334,118.49606833333334,54.61874833333333,50.59229333333334,78.25426666666667,165.94909166666667,73.72734833333334,156.349295
2019-05-07 14:00:00,126.50465166666667,91.486255,129.33498166666666,0,72.22891166666666,92.15221500000001,62.683485000000005,160.080135,103.83426333333334,106.02638166666667,351.43264166666665,107.41379833333333,98.47883499999999,81.66334499999999,99.58876833333333,77.91732,41.400513333333336,149.20278833333336,279.619955,77.08487,116.70949,129.14074333333332,108.07975833333333,144.54106833333336,66.62374833333334,61.712293333333335,95.45426666666667,202.42409166666667,89.93234833333334,190.71429500000002
2019-05-07 13:59:57,163.0867,84.88368,136.14573777777778,0,64.42688777777778,109.77241333333335,65.40933777777778,157.4758188888889,110.79852777777778,142.9355588888889,420.3357744444445,122.12945111111112,105.86444555555555,111.21334,148.59010444444445,76.80575777777777,59.84212111111112,135.81825444444445,341.1284722222223,82.11098777777778,133.3948777777778,121.25616222222223,111.08234666666667,130.57852111111112,90.66921888888889,77.48255666666667,90.66921888888889,246.2892988888889,108.13499666666667,188.17192333333335
2019-05-07 13:59:54,235.17211666666665,88.84070249999999,136.27148333333332,0,93.20063499999999,131.59069,70.85362166666667,177.98339166666665,111.71619249999999,147.12412916666665,466.0409233333333,144.8969775,104.41189,142.06585249999998,175.00127333333333,105.77082999999999,111.79168916666666,142.42446166666664,415.74126916666665,109.11155749999999,137.0453241666667,141.70724333333334,130.55261083333332,143.06618333333333,128.080095,83.10295583333333,110.79135833333333,278.14859416666667,110.35725249999999,200.21716
2019-05-07 13:59:51,266.32211666666666,100.6082025,154.32148333333333,0,105.545635,149.02069,80.23862166666667,201.55839166666667,126.5136925,166.6116291666667,527.7709233333334,164.08947750000002,118.24189000000001,160.8833525,198.18127333333334,119.78083000000001,126.59918916666668,161.28946166666668,470.8087691666667,123.5640575,155.19782416666666,160.47724333333335,147.84511083333334,162.01618333333334,145.045095,94.11045583333335,125.46635833333335,314.9910941666667,124.97475250000001,226.73716000000002
2019-05-07 13:59:48,292.20070066666665,119.37083333333335,154.3417126666667,0,109.840266,199.51163600000004,96.64262666666667,203.77078733333335,127.73634133333334,177.9484886666667,568.3388620000001,184.2512686666667,147.198562,169.60208000000003,187.93744,145.4605226666667,151.11392533333336,168.36062333333336,515.3191126666667,142.36643066666667,186.81057933333335,181.92115,171.05362933333336,172.524278,153.80693133333335,130.06646,157.30210933333333,338.49748466666665,138.96674933333333,256.8478346666667
2019-05-07 13:59:45,322.79870066666666,131.87083333333334,170.50371266666667,0,121.34226600000001,220.403636,106.76262666666666,225.1087873333333,141.11234133333335,196.58248866666665,627.852862,203.54526866666666,162.612562,187.36208,207.61744,160.69252266666666,166.9379253333333,185.9906233333333,569.2811126666667,157.27443066666666,206.37257933333333,200.97115,188.9656293333333,190.590278,169.91293133333332,143.68645999999998,173.77410933333334,373.9434846666666,153.51874933333332,283.74383466666666
2019-05-07 13:59:42,350.95587111111115,161.36809277777778,177.9611138888889,0,170.2228372222222,223.23580722222223,123.33119055555557,260.387235,143.81259944444446,217.30697833333335,663.5668488888889,230.35810166666667,162.31131555555555,184.81391611111113,200.27122,163.46628222222222,181.46451277777777,180.92552833333332,611.035115,164.1015138888889,222.42733055555559,228.87589444444444,219.77090722222223,183.96694055555557,182.73497611111114,147.9127311111111,177.38363055555556,366.20143111111116,184.94866222222223,309.4348194444445
