timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,syscall,writev
2019-05-08 18:54:05,721.8524983635174,388.6646301549203,233.94428685722596,31.147719834169756,265.78296603389333,327.18743181322276,272.74710888064584,381.355007636919,199.30540402938396,475.90733871554295,1278.5111644483234,471.8161320823332,284.16612117244887,290.0574587242708,164.03011128082042,511.3644628700269,287.71183358789733,265.8375154556695,380.3731180449487,1159.629791257546,348.1162266346643,512.1281547748927,384.66433922467087,227.01651029165757,279.9294494145028,376.6455742235799,440.6684122481635,251.21827041966688,698.0144010473489,225.07091424830895,0,643.5195286929958
2019-05-08 18:54:02,719.4181818181818,318.7090909090909,236.58181818181816,31.14545454545454,250.89090909090908,326.30909090909086,246.25454545454542,361.4181818181818,205.1090909090909,481.50909090909084,1265.7272727272725,441.4363636363636,264.7272727272727,298.7090909090909,137.2,492.67272727272723,257.6727272727273,234.07272727272726,356.09090909090907,1142.8545454545454,313.0181818181818,446.10909090909087,369.3454545454545,244.0363636363636,244.85454545454544,348.3454545454545,375.2545454545454,243.98181818181817,667.3818181818182,207.56363636363633,0,551.8727272727272
2019-05-08 18:53:59,636.7272727272726,302.0363636363636,212.85454545454544,0,226.47272727272727,303.98181818181814,254.36363636363635,357.98181818181814,194.4181818181818,476.4181818181818,1294.9636363636362,461.9272727272727,260.8727272727273,303.4545454545454,149.1272727272727,509.3999999999999,239.3090909090909,231.47272727272727,340.4363636363636,1101.8363636363636,306.6727272727273,440.74545454545455,355.9090909090909,225.87272727272727,254.4363636363636,336,376.10909090909087,207.05454545454543,648.690909090909,206.47272727272727,0,521.9999999999999
2019-05-08 18:53:56,636.7272727272726,302.0363636363636,212.85454545454544,0,226.47272727272727,303.98181818181814,254.36363636363635,357.98181818181814,194.4181818181818,476.4181818181818,1294.9636363636362,461.9272727272727,260.8727272727273,303.4545454545454,149.1272727272727,509.3999999999999,239.3090909090909,231.47272727272727,340.4363636363636,1101.8363636363636,306.6727272727273,440.74545454545455,355.9090909090909,225.87272727272727,254.4363636363636,336,376.10909090909087,207.05454545454543,648.690909090909,206.47272727272727,0,521.9999999999999
2019-05-08 18:53:53,625.9454545454545,327.6909090909091,220.9090909090909,0,221.1090909090909,305.4545454545454,257.8181818181818,384.76363636363635,204.74545454545452,460.6181818181818,1290.4363636363635,438.0181818181818,278.2181818181818,316.58181818181816,170.83636363636364,489.32727272727266,227.45454545454544,227.2181818181818,390.10909090909087,1102.090909090909,292.0545454545454,472.56363636363636,315,232.16363636363633,271.1454545454545,331.27272727272725,375.98181818181814,208.63636363636363,633.7454545454545,217.38181818181818,0,556.8181818181818
2019-05-08 18:53:50,625.9454545454545,327.6909090909091,220.9090909090909,0,221.1090909090909,305.4545454545454,257.8181818181818,384.76363636363635,204.74545454545452,460.6181818181818,1290.4363636363635,438.0181818181818,278.2181818181818,316.58181818181816,170.83636363636364,489.32727272727266,227.45454545454544,227.2181818181818,390.10909090909087,1102.090909090909,292.0545454545454,472.56363636363636,315,232.16363636363633,271.1454545454545,331.27272727272725,375.98181818181814,208.63636363636363,633.7454545454545,217.38181818181818,0,556.8181818181818
2019-05-08 18:53:47,682.3636363636363,340.4545454545454,216.34545454545454,0,241.65454545454543,305.07272727272726,225.34545454545454,381.49090909090904,179.98181818181817,480.4545454545454,1328.0363636363634,450.8545454545454,288.47272727272724,317.8545454545454,179.6,525.4,246.4181818181818,242.85454545454544,388.54545454545456,1098.2727272727273,304.07272727272726,516.4909090909091,317.27272727272725,225.9090909090909,259.6545454545454,312.94545454545454,385.30909090909086,199.09090909090907,694.4,215.1272727272727,0,558.1454545454545
2019-05-08 18:53:44,673.4909090909091,353.29090909090905,192.67272727272726,0,252.2363636363636,316.07272727272726,228.83636363636364,394.56363636363636,172.9272727272727,475.4181818181818,1311.3272727272727,443.94545454545454,283.6363636363636,336.07272727272726,201.4,532.290909090909,226.5090909090909,245.56363636363633,381.50909090909084,1110.1272727272726,313.6,538.2181818181818,306,223.94545454545454,260.7090909090909,307.6181818181818,382.74545454545455,199.8181818181818,680.2545454545453,234.3090909090909,0,562.3454545454546
2019-05-08 18:53:41,673.4909090909091,353.29090909090905,192.67272727272726,0,252.2363636363636,316.07272727272726,228.83636363636364,394.56363636363636,172.9272727272727,475.4181818181818,1311.3272727272727,443.94545454545454,283.6363636363636,336.07272727272726,201.4,532.290909090909,226.5090909090909,245.56363636363633,381.50909090909084,1110.1272727272726,313.6,538.2181818181818,306,223.94545454545454,260.7090909090909,307.6181818181818,382.74545454545455,199.8181818181818,680.2545454545453,234.3090909090909,0,562.3454545454546
2019-05-08 18:53:38,695.4909090909091,343.30909090909086,183.65454545454543,0,254.1272727272727,311.4363636363636,258.1090909090909,396.12727272727267,183.87272727272727,481.78181818181815,1307.9636363636362,469.99999999999994,290.52727272727276,335.2181818181818,206.18181818181816,529.0545454545454,245.09090909090907,250.16363636363633,367.52727272727265,1107.2,321.49090909090904,528.7818181818182,306.3818181818181,215.67272727272726,249.07272727272726,318.72727272727275,367.7090909090909,184.94545454545454,680.3636363636363,232.45454545454544,0,623.4181818181818
