timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,newuname,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-07 13:32:36,551.8363636363636,75.94545454545454,0,233.94545454545454,141.23636363636362,188.56363636363633,122.96363636363635,220.1090909090909,235.69090909090906,832.8909090909091,160.74545454545452,175,189.63636363636363,167.65454545454543,229.3272727272727,211.36363636363635,0,0,0,313.30909090909086,0,1318.4,0,186.6,260.6909090909091,316.98181818181814,140.45454545454544,98.69090909090909,610.7090909090908,246.9090909090909,455.19999999999993,129.43636363636364,193.83636363636364,222.74545454545452
2019-05-07 13:32:33,551.8363636363636,75.94545454545454,0,233.94545454545454,141.23636363636362,188.56363636363633,122.96363636363635,220.1090909090909,235.69090909090906,832.8909090909091,160.74545454545452,175,189.63636363636363,167.65454545454543,229.3272727272727,211.36363636363635,0,0,0,313.30909090909086,0,1318.4,0,186.6,260.6909090909091,316.98181818181814,140.45454545454544,98.69090909090909,610.7090909090908,246.9090909090909,455.19999999999993,129.43636363636364,193.83636363636364,222.74545454545452
2019-05-07 13:32:30,557.3454545454546,74.81818181818181,0,228.7090909090909,101.45454545454545,195,130.05454545454546,205.3090909090909,226.29090909090908,820.9999999999999,173.96363636363634,181.43636363636364,205.3272727272727,186.29090909090908,154.8,186.23636363636362,0,0,0,335.74545454545455,0,1316.7454545454543,0,180.2181818181818,262.16363636363633,325.76363636363635,228.29090909090908,106.67272727272727,602.1454545454545,269.05454545454546,465.29090909090905,119.12727272727271,161.89090909090908,220.03636363636363
2019-05-07 13:32:27,520.690909090909,115.5090909090909,0,229.05454545454543,98.7090909090909,134.43636363636364,117.98181818181817,180.7272727272727,171.9090909090909,824.8727272727272,180.69090909090906,160.8,208.76363636363632,203.38181818181818,170.56363636363633,171.1272727272727,0,0,0,331.6181818181818,0,1235.1636363636362,0,165.4,285.76363636363635,299.2181818181818,280.47272727272724,137.2181818181818,500.58181818181816,271.09090909090907,467.6727272727273,138.89090909090908,176.54545454545453,203.7272727272727
2019-05-07 13:32:24,520.690909090909,115.5090909090909,0,229.05454545454543,98.7090909090909,134.43636363636364,117.98181818181817,180.7272727272727,171.9090909090909,824.8727272727272,180.69090909090906,160.8,208.76363636363632,203.38181818181818,170.56363636363633,171.1272727272727,0,0,0,331.6181818181818,0,1235.1636363636362,0,165.4,285.76363636363635,299.2181818181818,280.47272727272724,137.2181818181818,500.58181818181816,271.09090909090907,467.6727272727273,138.89090909090908,176.54545454545453,203.7272727272727
2019-05-07 13:32:21,539.690909090909,126.85454545454544,0,227.96363636363634,87.94545454545454,128.6909090909091,149.47272727272727,170.7272727272727,130.6909090909091,811.7090909090908,179.87272727272727,163.58181818181816,213.59999999999997,183.23636363636362,149.09090909090907,150.87272727272727,0,3.327272727272727,0,320.56363636363636,0,1189.6909090909091,0,164.78181818181818,285.74545454545455,286.27272727272725,321.47272727272724,152.9090909090909,513.290909090909,271.1818181818182,462.58181818181816,138.69090909090906,160.2,201.69090909090906
2019-05-07 13:32:18,539.690909090909,126.85454545454544,0,227.96363636363634,87.94545454545454,128.6909090909091,149.47272727272727,170.7272727272727,130.6909090909091,811.7090909090908,179.87272727272727,163.58181818181816,213.59999999999997,183.23636363636362,149.09090909090907,150.87272727272727,0,3.327272727272727,0,320.56363636363636,0,1189.6909090909091,0,164.78181818181818,285.74545454545455,286.27272727272725,321.47272727272724,152.9090909090909,513.290909090909,271.1818181818182,462.58181818181816,138.69090909090906,160.2,201.69090909090906
2019-05-07 13:32:15,514.8363636363636,127.92727272727272,0,209.09090909090907,117.5090909090909,169.87272727272727,130.52727272727273,174.34545454545454,126.09090909090908,838.8727272727272,205.98181818181817,163.05454545454543,228.6181818181818,214.27272727272728,152.14545454545453,133.47272727272727,0,3.327272727272727,0,327.6909090909091,0,1183.6727272727271,0,143.6,296,318.72727272727275,327.96363636363634,154.23636363636362,540.9272727272727,257.9090909090909,446.9272727272727,148.09090909090907,170.45454545454544,203.9272727272727
2019-05-07 13:32:12,490.99999999999994,127.63636363636364,0,211.09090909090907,114.16363636363636,201.09090909090907,115.54545454545453,205.1272727272727,168.7272727272727,823.5090909090908,198.49090909090907,163.96363636363637,232.09090909090907,212.36363636363635,155.6181818181818,160.56363636363636,0,3.836363636363636,0,370.58181818181816,0,1186.4181818181817,0,135.49090909090907,289.2363636363636,325.8909090909091,314.9090909090909,142.23636363636362,545.7818181818182,245.6181818181818,474.0545454545454,148.7090909090909,179.8181818181818,200.96363636363634
2019-05-07 13:32:09,490.99999999999994,127.63636363636364,0,211.09090909090907,114.16363636363636,201.09090909090907,115.54545454545453,205.1272727272727,168.7272727272727,823.5090909090908,198.49090909090907,163.96363636363637,232.09090909090907,212.36363636363635,155.6181818181818,160.56363636363636,0,3.836363636363636,0,370.58181818181816,0,1186.4181818181817,0,135.49090909090907,289.2363636363636,325.8909090909091,314.9090909090909,142.23636363636362,545.7818181818182,245.6181818181818,474.0545454545454,148.7090909090909,179.8181818181818,200.96363636363634
2019-05-07 13:32:06,524.8909090909091,115.59999999999998,0,209.4181818181818,104.18181818181817,213.94545454545454,111.21818181818182,195.94545454545454,157.05454545454543,819.2727272727273,203.45454545454544,195.47272727272727,224.96363636363634,223.83636363636364,150.47272727272727,179.98181818181817,0,3.836363636363636,0,360.2363636363636,0,1186.1454545454544,0,154.4181818181818,320.8,305.6,285.8,122.0181818181818,549.5090909090908,209.89090909090908,478.94545454545454,147.54545454545453,159.18181818181816,179.16363636363633
2019-05-07 13:32:03,524.8909090909091,115.59999999999998,0,209.4181818181818,104.18181818181817,213.94545454545454,111.21818181818182,195.94545454545454,157.05454545454543,819.2727272727273,203.45454545454544,195.47272727272727,224.96363636363634,223.83636363636364,150.47272727272727,179.98181818181817,0,3.836363636363636,0,360.2363636363636,0,1186.1454545454544,0,154.4181818181818,320.8,305.6,285.8,122.0181818181818,549.5090909090908,209.89090909090908,478.94545454545454,147.54545454545453,159.18181818181816,179.16363636363633
2019-05-07 13:32:00,525.4181818181818,111.38181818181816,0,188.63636363636363,137.34545454545454,240.63636363636363,135.16363636363636,191.87272727272727,141.47272727272727,822.5818181818181,211.4181818181818,169.8181818181818,232.23636363636362,203.6,147.3090909090909,181.09090909090907,0,4.8,0,319.9090909090909,0,1179.4,0,139.4181818181818,288.27272727272725,298.8363636363636,285.8727272727273,112.41818181818182,591.3090909090909,179.9090909090909,474.47272727272724,176.4,141,134.12727272727273
