timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 06:05:42,4511.181818181818,0,0,0,0,0,0,0,0,0,6831.2363636363625,0,0,0,0,0,371.78181818181815,651.5818181818181,82.19143757575758,0,0,0,4583.036363636364,3642.690909090909,7369.70909090909,0,0,6414.163636363636,4752.345454545454,319.3272727272727
2019-05-12 06:05:39,4721.6909090909085,0,0,0,0,0,0,0,0,0,6834.90909090909,0,0,0,0,0,441.12727272727267,769.5818181818181,85.06295272727273,0,0,0,4585.127272727273,3923.4909090909086,7370.7818181818175,0,0,6375.672727272727,4855.981818181817,465.8909090909091
2019-05-12 06:05:36,4721.6909090909085,0,0,0,0,0,0,0,0,0,6834.90909090909,0,0,0,0,0,441.12727272727267,769.5818181818181,80.75568000000001,0,0,0,4585.127272727273,3923.4909090909086,7370.7818181818175,0,0,6375.672727272727,4855.981818181817,465.8909090909091
2019-05-12 06:05:33,4611.581818181818,0,0,0,0,0,0,0,0,0,6881.818181818181,0,0,0,0,0,441.12727272727267,769.5818181818181,83.62719515151517,0,0,0,4581.727272727273,3895.9454545454546,7470.199999999999,0,0,6428.018181818182,4907.309090909091,465.8909090909091
2019-05-12 06:05:30,4611.581818181818,0,0,0,0,0,0,0,0,0,6881.818181818181,0,0,0,0,0,441.12727272727267,769.5818181818181,79.31992242424242,0,0,0,4581.727272727273,3895.9454545454546,7470.199999999999,0,0,6428.018181818182,4907.309090909091,465.8909090909091
2019-05-12 06:05:27,4452.636363636364,0,0,0,0,0,0,0,0,0,6749.072727272726,0,0,0,0,0,518.690909090909,709.0545454545453,82.19143757575758,0,0,0,4594.2,3786.181818181818,7426.454545454545,0,0,6313.854545454545,5017.490909090909,366.74545454545455
2019-05-12 06:05:24,4447.472727272727,0,0,0,0,0,0,0,0,0,6556.70909090909,0,0,0,0,0,554.1818181818181,878.9272727272727,85.06295272727273,0,0,0,4430.854545454545,3584.9272727272723,7212.545454545454,0,0,6555.945454545454,5164.018181818182,429.7272727272727
2019-05-12 06:05:21,4447.472727272727,0,0,0,0,0,0,0,0,0,6556.70909090909,0,0,0,0,0,554.1818181818181,878.9272727272727,80.75568000000001,0,0,0,4430.854545454545,3584.9272727272723,7212.545454545454,0,0,6555.945454545454,5164.018181818182,429.7272727272727
2019-05-12 06:05:18,4530.654545454545,0,0,0,0,0,0,0,0,0,6676.363636363636,0,0,0,0,0,554.1818181818181,988.1636363636363,83.62719515151517,0,0,0,4532.181818181818,3619.5454545454545,6852.999999999999,0,0,6393.418181818181,5067.636363636364,429.7272727272727
2019-05-12 06:05:15,4530.654545454545,0,0,0,0,0,0,0,0,0,6676.363636363636,0,0,0,0,0,554.1818181818181,988.1636363636363,79.31992242424242,0,0,0,4532.181818181818,3619.5454545454545,6852.999999999999,0,0,6393.418181818181,5067.636363636364,429.7272727272727
2019-05-12 06:05:12,4493.890909090909,0,0,0,0,0,0,0,0,0,6609.981818181817,0,0,0,0,0,436.7272727272727,939.0909090909091,82.19143757575758,0,0,0,4416.672727272727,3715.9272727272723,6586.327272727272,0,0,6022.018181818182,4965.854545454545,286.6181818181818
