timestamp,accept,brk,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 11:23:24,3864.872727272727,0,0,0,0,0,7053.127272727273,0,0,347.3636363636363,1191,221.5272727272727,0,0,2978.163636363636,3681.9999999999995,7438.418181818181,0,0,6474.254545454545,4743.127272727273,122.14545454545454
2019-05-11 11:23:21,3864.872727272727,0,0,0,0,0,7053.127272727273,0,0,347.3636363636363,1191,221.5272727272727,0,0,2978.163636363636,3681.9999999999995,7438.418181818181,0,0,6474.254545454545,4743.127272727273,122.14545454545454
2019-05-11 11:23:18,3476.854545454545,0,0,0,0,0,7147.8727272727265,0,0,323.2181818181818,1263.2181818181816,124.79999999999998,0,0,3075.109090909091,3684.054545454545,7259.90909090909,0,0,6445.127272727273,4734.890909090909,122.14545454545454
2019-05-11 11:23:15,3476.854545454545,0,0,0,0,0,7147.8727272727265,0,0,323.2181818181818,1263.2181818181816,124.79999999999998,0,0,3075.109090909091,3684.054545454545,7259.90909090909,0,0,6445.127272727273,4734.890909090909,122.14545454545454
2019-05-11 11:23:12,3761.7272727272725,0,0,0,0,0,7336.454545454545,0,0,204.54545454545453,1260.2181818181816,124.79999999999998,0,0,3057.254545454545,3580.763636363636,7277.272727272726,0,0,6521.90909090909,4499.90909090909,258.8545454545454
2019-05-11 11:23:09,4097.2,0,0,0,0,0,7457.272727272726,0,0,204.54545454545453,1185.290909090909,124.79999999999998,0,0,3417.090909090909,3635.3454545454542,7565.036363636363,0,0,6805.127272727273,4420.927272727273,258.8545454545454
2019-05-11 11:23:06,4097.2,0,0,0,0,0,7457.272727272726,0,0,204.54545454545453,1185.290909090909,124.79999999999998,0,0,3417.090909090909,3635.3454545454542,7565.036363636363,0,0,6805.127272727273,4420.927272727273,258.8545454545454
2019-05-11 11:23:03,4127.163636363636,0,0,0,0,0,7439.072727272726,0,0,161.27272727272728,962.9272727272727,124.79999999999998,0,0,3791.581818181818,3869.3090909090906,7730.090909090909,0,0,7021.363636363636,4499.018181818182,188.6
2019-05-11 11:23:00,4127.163636363636,0,0,0,0,0,7439.072727272726,0,0,161.27272727272728,962.9272727272727,124.79999999999998,0,0,3791.581818181818,3869.3090909090906,7730.090909090909,0,0,7021.363636363636,4499.018181818182,188.6
2019-05-11 11:22:57,4140.418181818181,0,0,0,0,0,7656.6909090909085,0,0,203.1090909090909,1317.1272727272726,124.79999999999998,0,0,3835.254545454545,4077.1454545454544,8075.945454545454,0,0,6945.999999999999,4245.563636363636,286.8909090909091
2019-05-11 11:22:54,4280.6909090909085,0,0,0,0,0,7924.436363636362,0,0,203.1090909090909,1479.5272727272725,124.79999999999998,0,0,4202.272727272727,3963.5272727272727,7975.818181818181,0,0,6900.981818181817,4299.254545454545,286.8909090909091
2019-05-11 11:22:51,4280.6909090909085,0,0,0,0,0,7924.436363636362,0,0,203.1090909090909,1479.5272727272725,124.79999999999998,0,0,4202.272727272727,3963.5272727272727,7975.818181818181,0,0,6900.981818181817,4299.254545454545,286.8909090909091
2019-05-11 11:22:48,4591.1454545454535,0,0,0,0,0,8160.563636363635,0,0,203.1090909090909,1713.890909090909,124.79999999999998,0,0,4283.909090909091,3834.0181818181813,7849.799999999999,0,0,6969.672727272727,4191.563636363636,286.27272727272725
2019-05-11 11:22:45,4591.1454545454535,0,0,0,0,0,8160.563636363635,0,0,203.1090909090909,1713.890909090909,124.79999999999998,0,0,4283.909090909091,3834.0181818181813,7849.799999999999,0,0,6969.672727272727,4191.563636363636,286.27272727272725
2019-05-11 11:22:42,4290.945454545455,0,0,0,0,0,8121.563636363635,0,0,290.94545454545454,2112.672727272727,176.89889454545454,0,0,4370.454545454545,4056.3090909090906,7932.672727272727,0,0,7310.290909090909,4439.70909090909,309.29090909090905
2019-05-11 11:22:39,4549.163636363636,0,0,0,0,0,8597.763636363636,0,0,288.6545454545454,1983.7272727272725,59.97209696969697,0,0,4556.527272727272,4237.581818181818,7949.9636363636355,0,0,7545.345454545454,4496.436363636364,309.29090909090905
2019-05-11 11:22:36,4549.163636363636,0,0,0,0,0,8597.763636363636,0,0,288.6545454545454,1983.7272727272725,56.93573333333334,0,0,4556.527272727272,4237.581818181818,7949.9636363636355,0,0,7545.345454545454,4496.436363636364,309.29090909090905
2019-05-11 11:22:33,4786.4091793501,0,0,0,0,0,8625.243212772537,0,0,213.28169039695965,1940.7560962304296,58.960386473429956,0,0,4938.719473387523,4786.572836542834,8254.141436182788,0,0,8246.267706799048,4930.518429618316,292.09172076446094
2019-05-11 11:22:30,4786.4091793501,0,0,0,0,0,8625.243212772537,0,0,213.28169039695965,1940.7560962304296,55.92363634159501,0,0,4938.719473387523,4786.572836542834,8254.141436182788,0,0,8246.267706799048,4930.518429618316,292.09172076446094
2019-05-11 11:22:27,4941.654545454545,0,0,0,0,0,8812.618181818181,0,0,203.29090909090908,2002.2363636363634,57.94785454545455,0,0,4911.236363636363,4899.563636363636,8141.036363636363,0,0,8178.10909090909,4904.436363636364,338
2019-05-11 11:22:24,5261.327272727272,0,0,0,0,0,9107.6,0,0,203.29090909090908,2013.7090909090907,59.97209696969697,0,0,5052.70909090909,5370.927272727273,8236.218181818182,0,0,8454.163636363635,5241.054545454545,338
2019-05-11 11:22:21,5261.327272727272,0,0,0,0,0,9107.6,0,0,203.29090909090908,2013.7090909090907,56.93573333333334,0,0,5052.70909090909,5370.927272727273,8236.218181818182,0,0,8454.163636363635,5241.054545454545,338
2019-05-11 11:22:18,5270.50909090909,0,0,0,0,0,9144.363636363636,0,0,203.29090909090908,1934.8727272727272,58.95997575757576,0,0,5204.50909090909,5431.345454545454,8140.199999999999,0,0,8291.945454545454,5280.127272727273,167.25454545454542
2019-05-11 11:22:15,5270.50909090909,0,0,0,0,0,9144.363636363636,0,0,203.29090909090908,1934.8727272727272,55.92361212121214,0,0,5204.50909090909,5431.345454545454,8140.199999999999,0,0,8291.945454545454,5280.127272727273,167.25454545454542
2019-05-11 11:22:12,5108.072727272726,0,0,0,0,0,9091.50909090909,0,0,203.29090909090908,1730.7818181818182,57.94785454545455,0,0,4991.8,5305.454545454545,7798.363636363635,0,0,8020.454545454545,5191.636363636364,167.25454545454542
2019-05-11 11:22:09,5316.436363636364,0,0,0,0,0,9219.8,0,0,203.29090909090908,2099.163636363636,59.97209696969697,0,0,4906.8,5014.018181818182,7605.327272727272,0,0,7841.345454545454,5294.327272727272,260.07272727272726
2019-05-11 11:22:06,5316.436363636364,0,0,0,0,0,9219.8,0,0,203.29090909090908,2099.163636363636,56.93573333333334,0,0,4906.8,5014.018181818182,7605.327272727272,0,0,7841.345454545454,5294.327272727272,260.07272727272726
2019-05-11 11:22:03,5394.563636363636,0,28.927272727272726,0,0,0,8985.690909090908,66.18181818181817,170.85454545454544,319.6363636363636,1921.7999999999997,58.95997575757576,0,0,4905.490909090909,4956.163636363636,7267.799999999999,0,0,7650.327272727272,5373.8,194.43636363636364
2019-05-11 11:22:00,5394.563636363636,0,28.927272727272726,0,0,0,8985.690909090908,66.18181818181817,170.85454545454544,319.6363636363636,1921.7999999999997,55.92361212121214,0,0,4905.490909090909,4956.163636363636,7267.799999999999,0,0,7650.327272727272,5373.8,194.43636363636364
2019-05-11 11:21:57,5296.036363636364,0,28.927272727272726,0,0,0,9066.70909090909,66.18181818181817,170.85454545454544,394.47272727272724,1940.2727272727273,57.94785454545455,0,0,5012.745454545454,4952.763636363637,7265.327272727272,0,0,7806.654545454545,5312.8,194.43636363636364
2019-05-11 11:21:54,5342.236363636363,0,28.927272727272726,0,0,0,8955.545454545452,66.18181818181817,170.85454545454544,394.47272727272724,1678.9272727272726,59.97209696969697,0,0,5110.036363636364,5167.018181818182,7502.599999999999,0,0,7695.7818181818175,5324.363636363636,194.43636363636364
2019-05-11 11:21:51,5342.236363636363,0,28.927272727272726,0,94.85454545454544,45.03636363636363,8955.545454545452,66.18181818181817,170.85454545454544,394.47272727272724,1678.9272727272726,56.93573333333334,0,0,5110.036363636364,5167.018181818182,7502.599999999999,32.65454545454545,0,7695.7818181818175,5324.363636363636,194.43636363636364
2019-05-11 11:21:48,5487.163636363636,0,28.927272727272726,0,94.85454545454544,45.03636363636363,9031.090909090908,66.18181818181817,170.85454545454544,441.56363636363636,1482.8,0,0,0,5228.309090909091,5287.890909090909,7653.636363636363,32.65454545454545,0,7807.327272727272,5170.254545454545,246.59999999999997
