timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-11 22:05:29,5063.581818181818,0,0,0,0,0,0,0,0,0,0,9071.836363636363,0,0,0,0,0,0,0,580.5090909090908,1329.1818181818182,2188.7090909090907,0,0,0,0,0,0,4748.054545454545,4508.4,8411.181818181818,0,0,0,0,0,0,0,0,7533.636363636363,4875.363636363636,0
2019-05-11 22:05:26,5063.581818181818,0,0,0,0,0,0,0,0,0,0,9071.836363636363,0,0,0,0,0,0,0,580.5090909090908,1329.1818181818182,2188.7090909090907,0,0,0,0,0,0,4748.054545454545,4508.4,8411.181818181818,0,0,0,0,0,0,0,0,7533.636363636363,4875.363636363636,0
2019-05-11 22:05:23,5657.090909090909,0,326.8181818181818,0,0,0,0,0,0,0,0,9690.890909090907,0,0,0,0,0,0,164.7272727272727,580.5090909090908,1327.8545454545454,2188.7090909090907,378.70717575757584,61.16363636363636,0,40.65454545454545,0,0,5194.563636363636,4874.7818181818175,9373.21818181818,0,0,0,0,0,0,0,0,8242.41818181818,5314.563636363636,417.6363636363636
2019-05-11 22:05:20,5657.090909090909,0,326.8181818181818,0,0,0,0,0,0,0,0,9690.890909090907,0,0,0,0,0,0,164.7272727272727,580.5090909090908,1327.8545454545454,2188.7090909090907,359.51626666666664,61.16363636363636,0,40.65454545454545,0,0,5194.563636363636,4874.7818181818175,9373.21818181818,0,0,0,0,0,0,0,0,8242.41818181818,5314.563636363636,417.6363636363636
2019-05-11 22:05:17,5772.090909090909,0,326.8181818181818,0,0,0,575.9636363636363,219.43636363636364,0,0,0,10129.81818181818,0,0,0,0,0,0,164.7272727272727,280.78181818181815,1125.8727272727272,2354,372.31020606060605,61.16363636363636,0,40.65454545454545,0,0,6003.890909090909,5499.854545454545,10066.963636363635,0,0,0,0,297.2181818181818,0,0,0,9006.127272727272,6066.672727272727,417.6363636363636
2019-05-11 22:05:14,5702.2,107.19948484848486,326.8181818181818,75.36363636363635,0,0,575.9636363636363,219.43636363636364,0,0,0,10174.618181818181,95.82567636363636,124.23636363636363,172.3858109090909,114.96566787878788,128.36363636363635,123.05469454545455,164.7272727272727,123.45454545454545,758.5636363636363,1936.5090909090907,353.119296969697,61.16363636363636,157.13914787878787,40.65454545454545,0,103.99999999999999,6096.436363636362,5566.527272727272,10312.8,290.16363636363633,0,64.53810060606061,0,297.2181818181818,72.79743272727272,0,0,8946.672727272728,6058.763636363637,417.6363636363636
2019-05-11 22:05:11,5702.2,101.76766666666666,138.36363636363637,75.36363636363635,0,0,575.9636363636363,219.43636363636364,0,0,0,10174.618181818181,90.97204,124.23636363636363,163.65672,109.14021333333332,128.36363636363635,116.81924,55.79999999999999,123.45454545454545,758.5636363636363,1936.5090909090907,188.17986424242423,61.16363636363636,149.18369333333337,40.65454545454545,0,103.99999999999999,6096.436363636362,5566.527272727272,10312.8,290.16363636363633,0,61.27537333333334,0,297.2181818181818,69.11016000000001,0,0,8946.672727272728,6058.763636363637,598.6727272727272
2019-05-11 22:05:08,5750.090909090909,105.38887878787878,0,75.36363636363635,0,0,575.9636363636363,219.43636363636364,0,0,0,9807.745454545453,94.2077975757576,124.23636363636363,169.47611393939397,113.02384969696968,128.36363636363635,120.97620969696969,0,123.45454545454545,692.4181818181818,1237.709090909091,90.1925793939394,0,154.48732969696974,0,0,103.99999999999999,6027.7818181818175,5558.727272727273,9801.345454545453,290.16363636363633,0,63.450524848484854,0,297.2181818181818,71.56834181818182,0,0,8777.127272727272,6017.327272727272,598.6727272727272
2019-05-11 22:05:05,5750.090909090909,99.95706060606061,0,75.36363636363635,0,0,291.18181818181813,145.3090909090909,0,0,0,9807.745454545453,89.35416121212121,124.23636363636363,160.747023030303,107.19839515151514,128.36363636363635,114.74075515151516,0,123.45454545454545,692.4181818181818,1237.709090909091,85.62530666666667,0,146.53187515151515,0,0,103.99999999999999,6027.7818181818175,5558.727272727273,9801.345454545453,290.16363636363633,0,60.187797575757585,0,123.16363636363636,67.8810690909091,0,0,8777.127272727272,6017.327272727272,598.6727272727272
2019-05-11 22:05:02,5705.581818181818,103.57827272727273,0,75.36363636363635,0,0,0,0,0,0,0,9344.618181818181,92.58991878787879,124.23636363636363,166.56641696969697,111.08203151515153,128.36363636363635,118.89772484848486,0,0,879.5090909090908,1377,88.67015515151517,0,151.83551151515152,0,0,103.99999999999999,5850.218181818182,5423.054545454545,9621.763636363636,290.16363636363633,0,62.3629490909091,0,0,70.33925090909091,0,0,8343.90909090909,5772.490909090909,524.5272727272727
