timestamp,accept,brk,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 23:08:47,253.0181818181818,0,61.87272727272727,0,0,0,391.2363636363636,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,229.36363636363635,0
2019-05-11 23:08:44,272.99999999999994,0,61.87272727272727,0,0,0,406.10909090909087,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,240.45454545454544,0
2019-05-11 23:08:41,272.99999999999994,0,61.87272727272727,0,0,0,406.10909090909087,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,240.45454545454544,0
2019-05-11 23:08:38,254.7090909090909,0,61.87272727272727,0,0,0,381.8545454545454,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,245.39999999999998,0
2019-05-11 23:08:35,254.7090909090909,0,61.87272727272727,0,0,0,381.8545454545454,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,245.39999999999998,0
2019-05-11 23:08:32,265.6363636363636,0,61.87272727272727,0,0,0,391.8545454545454,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,251.2363636363636,0
2019-05-11 23:08:29,277.76363636363635,0,61.87272727272727,0,0,0,402.4363636363636,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,249.78181818181818,0
2019-05-11 23:08:26,277.76363636363635,0,61.87272727272727,0,0,0,402.4363636363636,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,249.78181818181818,0
2019-05-11 23:08:23,280.50909090909084,0,61.87272727272727,0,0,0,408.0181818181818,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,251.25454545454542,0
2019-05-11 23:08:20,280.50909090909084,0,61.87272727272727,0,0,0,408.0181818181818,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,251.25454545454542,0
2019-05-11 23:08:17,283.52727272727276,0,61.87272727272727,0,0,0,410.50909090909084,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,253.29090909090908,0
2019-05-11 23:08:14,287.4181818181818,0,61.87272727272727,0,0,0,412.8363636363636,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,252.2181818181818,0
2019-05-11 23:08:11,287.4181818181818,0,61.87272727272727,0,0,0,412.8363636363636,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0,0,0,252.2181818181818,0
2019-05-11 23:08:08,290.74545454545455,0,61.87272727272727,0,2.127272727272727,2.636363636363636,417.3636363636363,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0.10909090909090909,0,0,251.2181818181818,0
2019-05-11 23:08:05,290.74545454545455,0,61.87272727272727,0,2.127272727272727,2.636363636363636,417.3636363636363,0,1.2545454545454544,4.509090909090909,136.85454545454544,0.10909090909090909,0,0,0,0,1.9818181818181817,0.10909090909090909,0,0,251.2181818181818,0
2019-05-11 23:08:02,246.19999999999996,0,61.87272727272727,0,2.127272727272727,2.636363636363636,320,0,1.2545454545454544,4.509090909090909,136.69090909090906,0.10909090909090909,0,0,0,0,1.9818181818181817,0.10909090909090909,0,0,252.6363636363636,0
2019-05-11 23:07:59,197.34545454545454,0,61.87272727272727,0,2.127272727272727,2.636363636363636,274.0181818181818,0,1.2545454545454544,4.509090909090909,136.69090909090906,0.10909090909090909,0,0,0,0,1.9818181818181817,0.10909090909090909,0,0,200.78181818181818,0
2019-05-11 23:07:56,197.34545454545454,0,61.87272727272727,0,2.127272727272727,2.636363636363636,274.0181818181818,0,1.2545454545454544,4.509090909090909,136.69090909090906,0.10909090909090909,0,0,0,0,1.9818181818181817,0.10909090909090909,0,0,200.78181818181818,0
2019-05-11 23:07:53,209.05454545454543,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,204.1272727272727,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,65.6,0
2019-05-11 23:07:50,209.05454545454543,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,204.1272727272727,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,65.6,0
2019-05-11 23:07:47,189.65454545454543,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,213.74545454545452,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,67.72727272727272,0
2019-05-11 23:07:44,160.45454545454544,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,235.9090909090909,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,75.07272727272726,0
2019-05-11 23:07:41,160.45454545454544,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,235.9090909090909,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,75.07272727272726,0
2019-05-11 23:07:38,161.09090909090907,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,240.07272727272726,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,83.52727272727272,0
2019-05-11 23:07:35,161.09090909090907,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,240.07272727272726,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,83.52727272727272,0
2019-05-11 23:07:32,157.2181818181818,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,245.39999999999998,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,85.38181818181816,0
2019-05-11 23:07:29,156.8181818181818,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,244.59999999999997,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,83.4,0
2019-05-11 23:07:26,156.8181818181818,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,244.59999999999997,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,83.4,0
2019-05-11 23:07:23,158.8,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,245.29090909090908,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,123.98181818181817,0
2019-05-11 23:07:20,158.8,0,1.0545454545454545,0,2.127272727272727,2.636363636363636,245.29090909090908,0,1.1818181818181819,1.7454545454545454,0,1.0727272727272728,0,0,0,0,0,0.10909090909090909,0,0,123.98181818181817,0
2019-05-11 23:07:17,231.3272727272727,0,2.709090909090909,0,2.127272727272727,2.636363636363636,262.49090909090904,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,0.10909090909090909,0,0,126.99999999999999,0
2019-05-11 23:07:14,255.34545454545454,0,3,0,1.8727272727272726,0.47272727272727266,332.09090909090907,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,2.1454545454545455,0,0,140.6,0
2019-05-11 23:07:11,255.34545454545454,0,3,0,1.8727272727272726,0.47272727272727266,332.09090909090907,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,2.1454545454545455,0,0,140.6,0
2019-05-11 23:07:08,289.72727272727275,0,3,0,1.8727272727272726,0.47272727272727266,381.8181818181818,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,2.1454545454545455,0,0,173.43636363636364,0
2019-05-11 23:07:05,289.72727272727275,0,3,0,1.8727272727272726,0.47272727272727266,381.8181818181818,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,2.1454545454545455,0,0,173.43636363636364,0
2019-05-11 23:07:02,310.76363636363635,0,3,0,1.8727272727272726,0.47272727272727266,444.56363636363636,0,12.181818181818182,16.49090909090909,0,42.70909090909091,0,0,0,0,0,2.1454545454545455,0,0,207.29090909090908,0
2019-05-11 23:06:59,395.9090909090909,0,3.3454545454545452,0,1.8727272727272726,0.47272727272727266,502.0181818181818,0,21.98181818181818,67.12727272727273,0,61.9090909090909,0,0,0,0,0,2.1454545454545455,0,0,268.76363636363635,0
2019-05-11 23:06:56,395.9090909090909,0,3.3454545454545452,0,1.8727272727272726,0.47272727272727266,502.0181818181818,0,21.98181818181818,67.12727272727273,0,61.9090909090909,0,0,0,0,0,2.1454545454545455,0,0,268.76363636363635,0
2019-05-11 23:06:53,526.0181818181818,0,3.3454545454545452,0,1.8727272727272726,0.47272727272727266,662.0363636363636,0,21.98181818181818,67.12727272727273,0,61.9090909090909,0,0,0,0,0,2.1454545454545455,0,0,361.8181818181818,0
2019-05-11 23:06:50,526.0181818181818,0,3.3454545454545452,0,1.8727272727272726,0.47272727272727266,662.0363636363636,0,21.98181818181818,67.12727272727273,0,61.9090909090909,0,0,0,0,0,2.1454545454545455,0,0,361.8181818181818,0
2019-05-11 23:06:47,725.6363636363636,0,279.09090909090907,0,1.8727272727272726,0.47272727272727266,1157.2727272727273,11.581818181818182,71.03636363636363,108.3090909090909,152.36363636363637,224.78181818181818,146.104023030303,148.40887272727275,73.21818181818182,183.65454545454543,114.69090909090909,2.1454545454545455,0,244.87272727272727,754.3818181818182,85.96363636363635
2019-05-11 23:06:44,1122.5272727272725,0,279.09090909090907,0,1.8727272727272726,0.47272727272727266,1841.2545454545455,50.25125333333333,71.03636363636363,108.3090909090909,170.1272727272727,224.78181818181818,151.21129575757575,153.59675151515154,337.3454545454545,529.8363636363636,753.9272727272727,2.1454545454545455,0,989.2545454545453,1312.0545454545454,85.96363636363635
2019-05-11 23:06:41,1122.5272727272725,0,279.09090909090907,0,1.8727272727272726,0.47272727272727266,1841.2545454545455,47.731253333333335,71.03636363636363,108.3090909090909,170.1272727272727,224.00068000000002,143.5503866666667,145.8149333333333,337.3454545454545,529.8363636363636,753.9272727272727,2.1454545454545455,0,989.2545454545453,1312.0545454545454,85.96363636363635
2019-05-11 23:06:38,1456.090909090909,0,279.09090909090907,0,5.8181818181818175,8.49090909090909,2432.9636363636364,49.411253333333335,71.03636363636363,108.3090909090909,170.1272727272727,224.78181818181818,148.6576593939394,151.00281212121212,669.8363636363636,935.2363636363636,1451.4181818181817,60.98181818181818,0,1552.8545454545454,1729.0727272727272,85.96363636363635
2019-05-11 23:06:35,1456.090909090909,0,279.09090909090907,0,25.87272727272727,8.49090909090909,2432.9636363636364,46.89125333333333,71.03636363636363,108.3090909090909,170.1272727272727,220.25431636363635,140.9967503030303,143.22099393939394,669.8363636363636,935.2363636363636,1451.4181818181817,60.98181818181818,0,1552.8545454545454,1729.0727272727272,85.96363636363635
2019-05-11 23:06:32,2083.4909090909086,0,279.09090909090907,0,25.87272727272727,8.49090909090909,3069.854545454545,48.57125333333333,71.03636363636363,198.16363636363633,342.2,224.78181818181818,146.104023030303,148.40887272727275,1158.2727272727273,1521.4363636363635,2323.0727272727268,60.98181818181818,0,2380.3636363636365,2097.0545454545454,182.4181818181818
2019-05-11 23:06:29,2753.2,0,279.09090909090907,0,25.87272727272727,8.49090909090909,3786.8909090909087,50.25125333333333,71.03636363636363,217.16363636363633,436.30909090909086,224.78181818181818,151.21129575757575,153.59675151515154,1536.9090909090908,1998.6181818181817,3111.1454545454544,60.98181818181818,0,2986.0727272727268,2573.818181818182,182.4181818181818
2019-05-11 23:06:26,2753.2,0,279.09090909090907,0,25.87272727272727,8.49090909090909,3786.8909090909087,47.731253333333335,71.03636363636363,217.16363636363633,436.30909090909086,224.00068000000002,143.5503866666667,145.8149333333333,1536.9090909090908,1998.6181818181817,3111.1454545454544,60.98181818181818,0,2986.0727272727268,2573.818181818182,182.4181818181818
2019-05-11 23:06:23,3257.036363636363,0,277.4363636363636,0,25.87272727272727,8.49090909090909,4514.727272727273,49.411253333333335,60.03636363636363,202.4181818181818,436.30909090909086,183.14545454545453,148.6576593939394,151.00281212121212,1940.6363636363635,2552.3090909090906,3964.9999999999995,60.98181818181818,0,3590.3454545454542,3073.3454545454542,182.4181818181818
