timestamp,hello_world
2019-05-06 16:08:26,231027.9090909091
2019-05-06 16:08:23,227091.81818181815
2019-05-06 16:08:20,227091.81818181815
2019-05-06 16:08:17,227068.01818181816
2019-05-06 16:08:14,227068.01818181816
2019-05-06 16:08:11,228871.8
2019-05-06 16:08:08,226156.09090909088
2019-05-06 16:08:05,226156.09090909088
2019-05-06 16:08:02,227229.7636363636
2019-05-06 16:07:59,227229.7636363636
2019-05-06 16:07:56,231511.83636363636
2019-05-06 16:07:53,232541.52727272728
2019-05-06 16:07:50,232541.52727272728
2019-05-06 16:07:47,227091.81818181815
2019-05-06 16:07:44,227091.81818181815
2019-05-06 16:07:41,227566.45454545453
2019-05-06 16:07:38,226010.99999999997
2019-05-06 16:07:35,226010.99999999997
2019-05-06 16:07:32,222684.10909090907
2019-05-06 16:07:29,222684.10909090907
2019-05-06 16:07:26,231001.96363636362
2019-05-06 16:07:23,538577.2181818181
2019-05-06 16:07:20,538577.2181818181
2019-05-06 16:07:17,514210.78181818174
2019-05-06 16:07:14,514210.78181818174
2019-05-06 16:07:11,494832.12727272726
2019-05-06 16:07:08,475890.41818181815
2019-05-06 16:07:05,475890.41818181815
2019-05-06 16:07:02,451776.3090909091
2019-05-06 16:06:59,451776.3090909091
2019-05-06 16:06:56,431087.14545454545
2019-05-06 16:06:53,411840.63636363635
2019-05-06 16:06:50,411840.63636363635
2019-05-06 16:06:47,392463.96363636357
2019-05-06 16:06:44,392463.96363636357
2019-05-06 16:06:41,371880.4727272727
2019-05-06 16:06:38,355678.47272727266
2019-05-06 16:06:35,355678.47272727266
2019-05-06 16:06:32,328739.85454545455
2019-05-06 16:06:29,328739.85454545455
2019-05-06 16:06:26,2394.890909090909
2019-05-06 16:06:23,2395.1272727272726
2019-05-06 16:06:20,2395.1272727272726
2019-05-06 16:06:17,2394.927272727273
2019-05-06 16:06:14,2394.927272727273
2019-05-06 16:06:11,2411.8545454545456
2019-05-06 16:06:08,2388.3272727272724
2019-05-06 16:06:05,2388.3272727272724
2019-05-06 16:06:02,2365.0363636363636
2019-05-06 16:05:59,2365.0363636363636
2019-05-06 16:05:56,2381.890909090909
2019-05-06 16:05:53,2378.4727272727273
2019-05-06 16:05:50,2378.4727272727273
2019-05-06 16:05:47,2395.7818181818184
2019-05-06 16:05:44,2395.7818181818184
2019-05-06 16:05:41,2392.672727272727
2019-05-06 16:05:38,2366.290909090909
2019-05-06 16:05:35,2366.290909090909
2019-05-06 16:05:32,2360.254545454545
2019-05-06 16:05:29,2360.254545454545
2019-05-06 16:05:26,2353.8545454545456
2019-05-06 16:05:23,9094.745454545453
2019-05-06 16:05:20,9094.745454545453
2019-05-06 16:05:17,33126.65454545454
2019-05-06 16:05:14,33126.65454545454
2019-05-06 16:05:11,50094.23636363636
2019-05-06 16:05:08,71578.58181818182
2019-05-06 16:05:05,71578.58181818182
2019-05-06 16:05:02,90045.41818181818
2019-05-06 16:04:59,90045.41818181818
2019-05-06 16:04:56,110452.3818181818
2019-05-06 16:04:53,133587.76363636364
2019-05-06 16:04:50,133587.76363636364
2019-05-06 16:04:47,153733.19999999998
2019-05-06 16:04:44,153733.19999999998
2019-05-06 16:04:41,175853.41818181818
2019-05-06 16:04:38,193862.9818181818
2019-05-06 16:04:35,193862.9818181818
2019-05-06 16:04:32,211120.2727272727
2019-05-06 16:04:29,211120.2727272727
2019-05-06 16:04:26,227221.5090909091
2019-05-06 16:04:23,223596.34545454543
2019-05-06 16:04:20,223596.34545454543
2019-05-06 16:04:17,228150.59999999998
2019-05-06 16:04:14,228150.59999999998
2019-05-06 16:04:11,222854.10909090907
2019-05-06 16:04:08,229209.96363636362
2019-05-06 16:04:05,229209.96363636362
2019-05-06 16:04:02,226782.96363636362
2019-05-06 16:03:59,226782.96363636362
2019-05-06 16:03:56,223772.07272727272
2019-05-06 16:03:53,225866
2019-05-06 16:03:50,225866
2019-05-06 16:03:47,221768.6909090909
2019-05-06 16:03:44,221768.6909090909
2019-05-06 16:03:41,226004.9636363636
2019-05-06 16:03:38,231327.72727272724
2019-05-06 16:03:35,231327.72727272724
2019-05-06 16:03:32,226201.5818181818
2019-05-06 16:03:29,226201.5818181818
2019-05-06 16:03:26,223745.04796363635
2019-05-06 16:03:23,224432.4945090909
2019-05-06 16:03:20,224389.2863272727
2019-05-06 16:03:17,233996.32598060605
2019-05-06 16:03:14,233953.56798060605
2019-05-06 16:03:11,224822.42039999997
2019-05-06 16:03:08,231884.16974242424
2019-05-06 16:03:05,231842.62599242423
2019-05-06 16:03:02,226657.81143549786
2019-05-06 16:02:59,215064.02533160173
2019-05-06 16:02:56,202141.56423111114
2019-05-06 16:02:53,221630.6376948148
2019-05-06 16:02:50,220838.6645837037
2019-05-06 16:02:47,223214.1966
2019-05-06 16:02:44,223461.6691
2019-05-06 16:02:41,220277.38585714283
2019-05-06 16:02:38,222779.70996111113
2019-05-06 16:02:35,222545.44912777777
2019-05-06 16:02:32,225053.89133333336
2019-05-06 16:02:29,224484.19133333335
2019-05-06 16:02:26,228199.95669999995
2019-05-06 16:02:23,218366.7798222222
