timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 10:58:38,230.25454545454542,99.25454545454545,261.25454545454545,281.3272727272727,172.23636363636362,191.67272727272726,215.7272727272727,249.2363636363636,896.4363636363636,245.4181818181818,207.18181818181816,216.9272727272727,222.87272727272727,262.2181818181818,202.76363636363632,41.54545454545454,198.58181818181816,1212.1636363636362,163.3090909090909,187.9272727272727,277.47272727272724,201.65454545454543,118.3090909090909,345.9090909090909,194.29090909090908,351.4181818181818,169.9090909090909,209.3090909090909,0,238.3090909090909
2019-05-08 10:58:35,236.05454545454543,127.09090909090908,233.27272727272728,258.74545454545455,150.65454545454543,150.09090909090907,231.49090909090907,286.78181818181815,899.8909090909091,197.94545454545454,189.45454545454544,143,218.25454545454542,206.3090909090909,174.27272727272728,42.29090909090908,242.67272727272726,1248.509090909091,184.2181818181818,135.63636363636363,280.6181818181818,201.38181818181818,151.6,422.6363636363636,205.1090909090909,311.54545454545456,171.1272727272727,185.07272727272726,0,219.38181818181818
2019-05-08 10:58:32,245.69090909090906,125.58181818181816,237.14545454545453,163.63636363636363,150.36363636363637,151.83636363636364,165.7272727272727,253.87272727272727,865.6727272727272,188.98181818181817,182.87272727272727,124.67272727272727,182.27272727272728,178.58181818181816,138.8181818181818,10.963636363636363,234.3090909090909,1239.7272727272725,185.7272727272727,136.63636363636363,198.94545454545454,185.8,143.63636363636363,408.8727272727273,160.25454545454542,286.10909090909087,133.18181818181816,185.85454545454544,0,179.4181818181818
2019-05-08 10:58:29,245.69090909090906,125.58181818181816,237.14545454545453,163.63636363636363,150.36363636363637,151.83636363636364,165.7272727272727,253.87272727272727,865.6727272727272,188.98181818181817,182.87272727272727,124.67272727272727,182.27272727272728,178.58181818181816,138.8181818181818,10.963636363636363,234.3090909090909,1239.7272727272725,185.7272727272727,136.63636363636363,198.94545454545454,185.8,143.63636363636363,408.8727272727273,160.25454545454542,286.10909090909087,133.18181818181816,185.85454545454544,0,179.4181818181818
2019-05-08 10:58:26,250.94545454545454,145.1272727272727,217.8181818181818,181.03636363636363,127.9090909090909,136.89090909090908,162.18181818181816,244.5090909090909,864.290909090909,195.87272727272727,159.2181818181818,141.83636363636364,163.34545454545454,182.27272727272728,169.98181818181817,4.6,257.16363636363633,1278.7818181818182,170.29090909090908,111.54545454545453,204.5090909090909,160.03636363636363,143.7272727272727,443.16363636363633,156.09090909090907,306.09090909090907,153.23636363636362,141.65454545454543,0,159.67272727272726
2019-05-08 10:58:23,250.94545454545454,145.1272727272727,217.8181818181818,181.03636363636363,127.9090909090909,136.89090909090908,162.18181818181816,244.5090909090909,864.290909090909,195.87272727272727,159.2181818181818,141.83636363636364,163.34545454545454,182.27272727272728,169.98181818181817,4.6,257.16363636363633,1278.7818181818182,170.29090909090908,111.54545454545453,204.5090909090909,160.03636363636363,143.7272727272727,443.16363636363633,156.09090909090907,306.09090909090907,153.23636363636362,141.65454545454543,0,159.67272727272726
2019-05-08 10:58:20,233.94545454545454,139.5090909090909,162.96363636363637,138.6,106.05454545454545,145.23636363636362,178.1090909090909,214.47272727272727,890.4181818181818,193.1272727272727,158.76363636363638,159.03636363636363,164.6181818181818,205.07272727272726,158.69090909090906,4.6,315.2181818181818,1294.890909090909,168.1090909090909,136.98181818181817,174.89090909090908,140.69090909090906,132.38181818181818,407.6363636363636,172.3272727272727,361.3636363636363,129.56363636363636,130.72727272727272,0,212.6181818181818
2019-05-08 10:58:17,234.99999999999997,131.99999999999997,191.05454545454543,137.18181818181816,106.47272727272727,142.94545454545454,200.7090909090909,224.87272727272727,840.3454545454546,182.4181818181818,158.47272727272727,162.3272727272727,196.54545454545453,205.87272727272727,147.67272727272726,4.018181818181818,332.8545454545454,1308.0727272727272,177.67272727272726,134.74545454545452,174.9090909090909,106.52727272727272,151.5272727272727,462.58181818181816,127.39999999999999,336.9272727272727,122.9090909090909,149.14545454545453,0,206.45454545454544
2019-05-08 10:58:14,234.99999999999997,131.99999999999997,191.05454545454543,137.18181818181816,106.47272727272727,142.94545454545454,200.7090909090909,224.87272727272727,840.3454545454546,182.4181818181818,158.47272727272727,162.3272727272727,196.54545454545453,205.87272727272727,147.67272727272726,4.018181818181818,332.8545454545454,1308.0727272727272,177.67272727272726,134.74545454545452,174.9090909090909,106.52727272727272,151.5272727272727,462.58181818181816,127.39999999999999,336.9272727272727,122.9090909090909,149.14545454545453,0,206.45454545454544
2019-05-08 10:58:11,229.7272727272727,136.29090909090908,200.5090909090909,147.7090909090909,137.63636363636363,148.8,220.19999999999996,246.38181818181818,808.9272727272727,187.3272727272727,147.1090909090909,138.03636363636363,203.74545454545452,214.36363636363635,148.1272727272727,2.5454545454545454,331.0363636363636,1296.8363636363636,170.09090909090907,145.9090909090909,191.25454545454542,122.5090909090909,154.83636363636364,469.54545454545456,139.05454545454543,331.0363636363636,124.25454545454545,144.45454545454544,0,228.4181818181818
2019-05-08 10:58:08,229.7272727272727,136.29090909090908,200.5090909090909,147.7090909090909,137.63636363636363,148.8,220.19999999999996,246.38181818181818,808.9272727272727,187.3272727272727,147.1090909090909,138.03636363636363,203.74545454545452,214.36363636363635,148.1272727272727,2.5454545454545454,331.0363636363636,1296.8363636363636,170.09090909090907,145.9090909090909,191.25454545454542,122.5090909090909,154.83636363636364,469.54545454545456,139.05454545454543,331.0363636363636,124.25454545454545,144.45454545454544,0,228.4181818181818
2019-05-08 10:58:05,250.98181818181817,124.6181818181818,181.16363636363633,141.96363636363637,126.58181818181816,146.9090909090909,236.34545454545454,256.16363636363633,840.1272727272727,204.34545454545454,128.9090909090909,116.9090909090909,157.8181818181818,206.07272727272726,94.03636363636363,2.2909090909090906,323.78181818181815,1295.2,203.9090909090909,130.6,208.65454545454543,121.94545454545454,148.76363636363638,506.2727272727272,175.94545454545454,356.56363636363636,131.6181818181818,145.09090909090907,0,210.76363636363632
2019-05-08 10:58:02,244.76363636363632,141.0181818181818,228.16363636363633,139.2181818181818,134.83636363636364,140.9272727272727,243.79999999999998,254.3272727272727,844.1818181818181,223.45454545454544,121.79999999999998,127.72727272727272,160.34545454545454,193.27272727272728,77.94545454545454,0.9818181818181818,301.18181818181813,1300.2363636363634,212.5272727272727,117.27272727272727,226.03636363636363,119.03636363636363,146.74545454545452,587.1818181818181,183.45454545454544,323.58181818181816,118.9090909090909,126.83636363636363,0,197.49090909090907
2019-05-08 10:57:59,244.76363636363632,141.0181818181818,228.16363636363633,139.2181818181818,134.83636363636364,140.9272727272727,243.79999999999998,254.3272727272727,844.1818181818181,223.45454545454544,121.79999999999998,127.72727272727272,160.34545454545454,193.27272727272728,77.94545454545454,0.9818181818181818,301.18181818181813,1300.2363636363634,212.5272727272727,117.27272727272727,226.03636363636363,119.03636363636363,146.74545454545452,587.1818181818181,183.45454545454544,323.58181818181816,118.9090909090909,126.83636363636363,0,197.49090909090907
2019-05-08 10:57:56,264.3272727272727,139.6,225.74545454545452,137,112.5090909090909,173.63636363636363,250.69090909090906,242.34545454545454,842.7999999999998,226.4181818181818,115.9090909090909,115.89090909090909,133.74545454545452,206.74545454545452,73.27272727272727,1.1818181818181819,277.3272727272727,1335.2545454545455,204.63636363636363,128.34545454545454,214.63636363636363,130.78181818181818,163.89090909090908,547.3090909090909,196.63636363636363,307.8363636363636,109.05454545454545,124.38181818181816,0,194.9090909090909
2019-05-08 10:57:53,264.3272727272727,139.6,225.74545454545452,137,112.5090909090909,173.63636363636363,250.69090909090906,242.34545454545454,842.7999999999998,226.4181818181818,115.9090909090909,115.89090909090909,133.74545454545452,206.74545454545452,73.27272727272727,1.1818181818181819,277.3272727272727,1335.2545454545455,204.63636363636363,128.34545454545454,214.63636363636363,130.78181818181818,163.89090909090908,547.3090909090909,196.63636363636363,307.8363636363636,109.05454545454545,124.38181818181816,0,194.9090909090909
