timestamp,container_memory_usage_bytes
2019-05-11 12:46:26,2869665792
2019-05-11 12:46:23,2869665792
2019-05-11 12:46:20,2869665792
2019-05-11 12:46:17,2869665792
2019-05-11 12:46:14,2869665792
2019-05-11 12:46:11,2869665792
2019-05-11 12:46:08,2869665792
2019-05-11 12:46:05,2869665792
2019-05-11 12:46:02,2869665792
2019-05-11 12:45:59,2869665792
2019-05-11 12:45:56,2869665792
2019-05-11 12:45:53,2869665792
2019-05-11 12:45:50,2869665792
2019-05-11 12:45:47,2869665792
2019-05-11 12:45:44,2869665792
2019-05-11 12:45:41,2869665792
2019-05-11 12:45:38,2869665792
2019-05-11 12:45:35,2869665792
2019-05-11 12:45:32,2869665792
2019-05-11 12:45:29,2869665792
2019-05-11 12:45:26,2869665792
2019-05-11 12:45:23,2869665792
2019-05-11 12:45:20,2869665792
2019-05-11 12:45:17,2869665792
2019-05-11 12:45:14,2869665792
2019-05-11 12:45:11,2869665792
2019-05-11 12:45:08,2869665792
2019-05-11 12:45:05,2874150912
2019-05-11 12:45:02,2874150912
2019-05-11 12:44:59,2874150912
2019-05-11 12:44:56,2874150912
2019-05-11 12:44:53,2874150912
2019-05-11 12:44:50,2874257408
2019-05-11 12:44:47,2874224640
2019-05-11 12:44:44,2874224640
2019-05-11 12:44:41,2874208256
2019-05-11 12:44:38,2874208256
2019-05-11 12:44:35,2874044416
2019-05-11 12:44:32,2874118144
2019-05-11 12:44:29,2874118144
2019-05-11 12:44:26,2873081856
2019-05-11 12:44:23,2873081856
2019-05-11 12:44:20,2873040896
2019-05-11 12:44:17,2872901632
2019-05-11 12:44:14,2872901632
2019-05-11 12:44:11,2872897536
2019-05-11 12:44:08,2872897536
2019-05-11 12:44:05,2873020416
2019-05-11 12:44:02,2872979456
2019-05-11 12:43:59,2872979456
2019-05-11 12:43:56,2872803328
2019-05-11 12:43:53,2872803328
2019-05-11 12:43:50,2872864768
2019-05-11 12:43:47,2872573952
2019-05-11 12:43:44,2872573952
2019-05-11 12:43:41,2872569856
2019-05-11 12:43:38,2872569856
2019-05-11 12:43:35,2872696832
2019-05-11 12:43:32,2865168384
2019-05-11 12:43:29,2865168384
2019-05-11 12:43:26,2865131520
2019-05-11 12:43:23,2865131520
2019-05-11 12:43:20,2865147904
2019-05-11 12:43:17,2865295360
2019-05-11 12:43:14,2865295360
2019-05-11 12:43:11,2868379648
2019-05-11 12:43:08,2868379648
2019-05-11 12:43:05,2868113408
2019-05-11 12:43:02,2873421824
2019-05-11 12:42:59,2873421824
2019-05-11 12:42:56,2846425088
2019-05-11 12:42:53,2846425088
2019-05-11 12:42:50,2846490624
2019-05-11 12:42:47,2834333696
2019-05-11 12:42:44,2834333696
2019-05-11 12:42:41,2834522112
2019-05-11 12:42:38,2834522112
2019-05-11 12:42:35,2832797696
2019-05-11 12:42:32,2832793600
2019-05-11 12:42:29,2832793600
2019-05-11 12:42:26,2831515648
2019-05-11 12:42:23,2831515648
