timestamp,ttorrent-ubuntu
2019-05-11 12:46:26,0
2019-05-11 12:46:23,0
2019-05-11 12:46:20,0
2019-05-11 12:46:17,0
2019-05-11 12:46:14,0
2019-05-11 12:46:11,0
2019-05-11 12:46:08,0
2019-05-11 12:46:05,0
2019-05-11 12:46:02,0
2019-05-11 12:45:59,0
2019-05-11 12:45:56,0
2019-05-11 12:45:53,0
2019-05-11 12:45:50,0
2019-05-11 12:45:47,0
2019-05-11 12:45:44,0
2019-05-11 12:45:41,0
2019-05-11 12:45:38,0
2019-05-11 12:45:35,0
2019-05-11 12:45:32,0
2019-05-11 12:45:29,0
2019-05-11 12:45:26,0
2019-05-11 12:45:23,0
2019-05-11 12:45:20,0
2019-05-11 12:45:17,0
2019-05-11 12:45:14,0
2019-05-11 12:45:11,0
2019-05-11 12:45:08,0
2019-05-11 12:45:05,0
2019-05-11 12:45:02,0
2019-05-11 12:44:59,0
2019-05-11 12:44:56,0
2019-05-11 12:44:53,0
2019-05-11 12:44:50,0
2019-05-11 12:44:47,0
2019-05-11 12:44:44,0
2019-05-11 12:44:41,0
2019-05-11 12:44:38,0
2019-05-11 12:44:35,0
2019-05-11 12:44:32,0
2019-05-11 12:44:29,0
2019-05-11 12:44:26,0
2019-05-11 12:44:23,0
2019-05-11 12:44:20,0
2019-05-11 12:44:17,0
2019-05-11 12:44:14,0
2019-05-11 12:44:11,0
2019-05-11 12:44:08,0
2019-05-11 12:44:05,0
2019-05-11 12:44:02,0
2019-05-11 12:43:59,0
2019-05-11 12:43:56,0
2019-05-11 12:43:53,0
2019-05-11 12:43:50,0
2019-05-11 12:43:47,0
2019-05-11 12:43:44,0
2019-05-11 12:43:41,0
2019-05-11 12:43:38,0
2019-05-11 12:43:35,0
2019-05-11 12:43:32,0
2019-05-11 12:43:29,0
2019-05-11 12:43:26,0
2019-05-11 12:43:23,0
2019-05-11 12:43:20,0
2019-05-11 12:43:17,0
2019-05-11 12:43:14,0
2019-05-11 12:43:11,0
2019-05-11 12:43:08,0
2019-05-11 12:43:05,0
2019-05-11 12:43:02,0
2019-05-11 12:42:59,0
2019-05-11 12:42:56,0
2019-05-11 12:42:53,0
2019-05-11 12:42:50,0
2019-05-11 12:42:47,0
2019-05-11 12:42:44,0
2019-05-11 12:42:41,0
2019-05-11 12:42:38,0
2019-05-11 12:42:35,0
2019-05-11 12:42:32,0
2019-05-11 12:42:29,0
2019-05-11 12:42:26,0
2019-05-11 12:42:23,0
