timestamp,consul_productpage-v1_1
2019-05-08 13:51:40,10230.472727272727
2019-05-08 13:51:37,10560.145454545453
2019-05-08 13:51:34,10560.145454545453
2019-05-08 13:51:31,10344.054545454544
2019-05-08 13:51:28,10277.363636363634
2019-05-08 13:51:25,10277.363636363634
2019-05-08 13:51:22,10245.290909090907
2019-05-08 13:51:19,10245.290909090907
2019-05-08 13:51:16,10377.145454545453
2019-05-08 13:51:13,10552.01818181818
2019-05-08 13:51:10,10552.01818181818
2019-05-08 13:51:07,10651.109090909089
2019-05-08 13:51:04,10651.109090909089
2019-05-08 13:51:01,10103.072727272727
2019-05-08 13:50:58,10428.109090909089
2019-05-08 13:50:55,10428.109090909089
2019-05-08 13:50:52,10421.527272727271
2019-05-08 13:50:49,10421.527272727271
2019-05-08 13:50:46,10307.21818181818
2019-05-08 13:50:43,10413.563636363635
2019-05-08 13:50:40,10413.563636363635
2019-05-08 13:50:37,10306.963636363635
2019-05-08 13:50:34,10306.963636363635
2019-05-08 13:50:31,10375.10909090909
2019-05-08 13:50:28,10229.4
2019-05-08 13:50:25,10229.4
2019-05-08 13:50:22,10308.41818181818
2019-05-08 13:50:19,10308.41818181818
2019-05-08 13:50:16,10393.490909090908
2019-05-08 13:50:13,10111.6
2019-05-08 13:50:10,10111.6
2019-05-08 13:50:07,10534.545454545456
2019-05-08 13:50:04,10534.545454545456
2019-05-08 13:50:01,10305.90909090909
2019-05-08 13:49:58,10110.145454545454
2019-05-08 13:49:55,10110.145454545454
2019-05-08 13:49:52,10576.072727272727
2019-05-08 13:49:49,10576.072727272727
2019-05-08 13:49:46,10226.690909090907
2019-05-08 13:49:43,10564.836363636363
2019-05-08 13:49:40,10564.836363636363
2019-05-08 13:49:37,10443.563636363635
2019-05-08 13:49:34,10443.563636363635
2019-05-08 13:49:31,10531.127272727272
2019-05-08 13:49:28,10253.745454545453
2019-05-08 13:49:25,10253.745454545453
2019-05-08 13:49:22,10150.981818181817
2019-05-08 13:49:19,10150.981818181817
2019-05-08 13:49:16,10532.690909090907
2019-05-08 13:49:13,10108.145454545453
2019-05-08 13:49:10,10108.145454545453
2019-05-08 13:49:07,10365.199999999999
2019-05-08 13:49:04,10365.199999999999
2019-05-08 13:49:01,10535.454545454544
2019-05-08 13:48:58,10208.927272727273
2019-05-08 13:48:55,10208.927272727273
2019-05-08 13:48:52,10341
2019-05-08 13:48:49,10341
2019-05-08 13:48:46,10307.145454545453
2019-05-08 13:48:43,10201.745454545453
2019-05-08 13:48:40,10201.745454545453
2019-05-08 13:48:37,10343.267027891925
2019-05-08 13:48:34,10343.267027891925
2019-05-08 13:48:31,10628.036363636362
2019-05-08 13:48:28,10276.363636363636
2019-05-08 13:48:25,10276.363636363636
2019-05-08 13:48:22,10416.036363636364
2019-05-08 13:48:19,10416.036363636364
2019-05-08 13:48:16,10537.745454545453
2019-05-08 13:48:13,10423.072727272725
2019-05-08 13:48:10,10423.072727272725
2019-05-08 13:48:07,10453.563636363637
2019-05-08 13:48:04,10453.563636363637
2019-05-08 13:48:01,10555.618181818181
2019-05-08 13:47:58,10352.181818181818
2019-05-08 13:47:55,10352.181818181818
2019-05-08 13:47:52,10350.854545454546
2019-05-08 13:47:49,10350.854545454546
2019-05-08 13:47:46,10684.345454545453
2019-05-08 13:47:43,10314.406748845498
2019-05-08 13:47:40,10314.406748845498
2019-05-08 13:47:37,10112.563636363635
2019-05-08 13:47:34,10112.563636363635
2019-05-08 13:47:31,10686.81818181818
2019-05-08 13:47:28,10243.30909090909
2019-05-08 13:47:25,10243.30909090909
2019-05-08 13:47:22,10428.618181818181
2019-05-08 13:47:19,10428.618181818181
2019-05-08 13:47:16,10287.763636363636
2019-05-08 13:47:13,10247.072727272727
2019-05-08 13:47:10,10247.072727272727
2019-05-08 13:47:07,10462.509090909089
2019-05-08 13:47:04,10462.509090909089
2019-05-08 13:47:01,10542.890909090907
2019-05-08 13:46:58,10322.527272727271
2019-05-08 13:46:55,10322.527272727271
2019-05-08 13:46:52,10445.145454545454
2019-05-08 13:46:49,10445.145454545454
2019-05-08 13:46:46,10466.072727272727
2019-05-08 13:46:43,10549.30909090909
2019-05-08 13:46:40,10549.30909090909
2019-05-08 13:46:37,10185.436363636363
2019-05-08 13:46:34,10185.436363636363
2019-05-08 13:46:31,10347.091706666666
2019-05-08 13:46:28,12927.926214814815
2019-05-08 13:46:25,12869.668659259258
2019-05-08 13:46:22,12644.344804545455
2019-05-08 13:46:19,11997.035486363637
2019-05-08 13:46:16,11511.007076190477
2019-05-08 13:46:13,10874.904151851852
2019-05-08 13:46:10,10217.453596296296
2019-05-08 13:46:07,9939.820396666668
2019-05-08 13:46:04,9255.974646666667
2019-05-08 13:46:01,8978.881304761902
2019-05-08 13:45:58,9232.757222222222
2019-05-08 13:45:55,8701.882222222222
2019-05-08 13:45:52,9228.688906666664
2019-05-08 13:45:49,8701.829573333333
2019-05-08 13:45:46,9295.919966666668
2019-05-08 13:45:43,9897.096457777778
2019-05-08 13:45:40,9298.981124444445
2019-05-08 13:45:37,9978.558066666668
