timestamp,accept4,close,ctl,getpid,getsockname,gettid,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-06 21:06:13,19.2,192.05454545454543,29.636363636363633,159.96363636363637,22.14545454545454,0,207.8181818181818,215.29090909090908,167.16363636363636,210.4181818181818,146.36363636363637,215.18181818181816,269.16363636363633,17.690909090909088,212.6181818181818,332.47272727272724
2019-05-06 21:06:10,23.836363636363632,197.0181818181818,32.58181818181818,161.45454545454544,26.254545454545454,0,212.74545454545452,229.2181818181818,173.5090909090909,265.2,152.49090909090907,219.94545454545454,273.72727272727275,18.98181818181818,230.3272727272727,355.10909090909087
2019-05-06 21:06:07,23.836363636363632,197.0181818181818,32.58181818181818,161.45454545454544,26.254545454545454,0,212.74545454545452,229.2181818181818,173.5090909090909,265.2,152.49090909090907,219.94545454545454,273.72727272727275,18.98181818181818,230.3272727272727,355.10909090909087
2019-05-06 21:06:04,33.945454545454545,197.89090909090908,36.63636363636363,161.38181818181818,37.236363636363635,0,212.69090909090906,229.63636363636363,175.96363636363634,267.58181818181816,146.5090909090909,219.7272727272727,276.96363636363634,34.563636363636355,232.09090909090907,354.6363636363636
2019-05-06 21:06:01,36.81818181818182,195.45454545454544,37.09090909090909,162.87272727272727,49.14545454545454,0,211.9272727272727,225.89090909090908,190.05454545454543,259.5090909090909,146.76363636363638,212.8181818181818,280.47272727272724,35.21818181818182,229.5272727272727,351.78181818181815
2019-05-06 21:05:58,36.81818181818182,195.45454545454544,37.09090909090909,162.87272727272727,49.14545454545454,0,211.9272727272727,225.89090909090908,190.05454545454543,259.5090909090909,146.76363636363638,212.8181818181818,280.47272727272724,35.21818181818182,229.5272727272727,351.78181818181815
2019-05-06 21:05:55,32.99999999999999,199.1272727272727,35.89090909090909,163.4181818181818,47.672727272727265,0,214.87272727272727,217.63636363636363,187.96363636363634,252.6181818181818,144.63636363636363,205.3272727272727,285.7090909090909,34.127272727272725,218.45454545454544,356.6363636363636
2019-05-06 21:05:52,32.99999999999999,199.1272727272727,35.89090909090909,163.4181818181818,47.672727272727265,0,214.87272727272727,217.63636363636363,187.96363636363634,252.6181818181818,144.63636363636363,205.3272727272727,285.7090909090909,34.127272727272725,218.45454545454544,356.6363636363636
2019-05-06 21:05:49,29.818181818181817,196.8181818181818,30.363636363636363,163.23636363636362,46.03636363636363,0,210.65454545454543,209.79999999999998,189.29090909090908,247.5090909090909,145.3272727272727,197.98181818181817,283.6363636363636,32.36363636363636,213.54545454545453,354.8363636363636
2019-05-06 21:05:46,27.399999999999995,187.23636363636362,28.07272727272727,156.14545454545453,42.21818181818182,0,206.25454545454542,199.5090909090909,184.23636363636362,242.1272727272727,137.6181818181818,185.8,280.58181818181816,28.509090909090908,208.59999999999997,351.0545454545454
2019-05-06 21:05:43,27.399999999999995,187.23636363636362,28.07272727272727,156.14545454545453,42.21818181818182,0,206.25454545454542,199.5090909090909,184.23636363636362,242.1272727272727,137.6181818181818,185.8,280.58181818181816,28.509090909090908,208.59999999999997,351.0545454545454
2019-05-06 21:05:40,24.036363636363635,177.49090909090907,20.27272727272727,159.7090909090909,44.672727272727265,0,196.38181818181818,138.27272727272728,176.56363636363633,185.43636363636364,139.27272727272728,134.07272727272726,281.4363636363636,26.363636363636363,155.83636363636364,336.8727272727273
2019-05-06 21:05:37,24.036363636363635,177.49090909090907,20.27272727272727,159.7090909090909,44.672727272727265,0,196.38181818181818,138.27272727272728,176.56363636363633,185.43636363636364,139.27272727272728,134.07272727272726,281.4363636363636,26.363636363636363,155.83636363636364,336.8727272727273
2019-05-06 21:05:34,27.672727272727272,173.03636363636363,28.49090909090909,163.7272727272727,55.54545454545454,0,141.5272727272727,135.1090909090909,177.4,183.69090909090906,140.09090909090907,122.8181818181818,276,30.38181818181818,146.1272727272727,323.8181818181818
2019-05-06 21:05:31,28.3277877779596,166.45757195585375,28.673248604520083,157.34831542391683,57.71014018436699,0,142.80259641084385,131.14783905161912,169.67581228749614,173.0576919580356,134.5297187221586,115.27482317860326,270.0776377752323,30.055091910762016,131.1296569028528,314.8966344842634
2019-05-06 21:05:28,28.3277877779596,166.45757195585375,28.673248604520083,157.34831542391683,57.71014018436699,0,142.80259641084385,131.14783905161912,169.67581228749614,173.0576919580356,134.5297187221586,115.27482317860326,270.0776377752323,30.055091910762016,131.1296569028528,314.8966344842634
2019-05-06 21:05:25,36.18181818181817,158.16363636363636,36.127272727272725,151.56363636363636,70.07272727272726,0,143.8,129.29090909090908,167.56363636363633,174.27272727272728,128.79999999999998,105.96363636363635,268.9272727272727,36.47272727272727,125.83636363636363,308.4181818181818
2019-05-06 21:05:22,36.18181818181817,158.16363636363636,36.127272727272725,151.56363636363636,70.07272727272726,0,143.8,129.29090909090908,167.56363636363633,174.27272727272728,128.79999999999998,105.96363636363635,268.9272727272727,36.47272727272727,125.83636363636363,308.4181818181818
2019-05-06 21:05:19,45.418181818181814,172.87272727272727,40.07272727272727,222.69090909090906,70.65454545454546,0,150.74545454545452,124.1090909090909,185.6181818181818,176.63636363636363,256.74545454545455,99.14545454545454,274.1454545454545,42.16363636363636,121.14545454545454,317.8363636363636
2019-05-06 21:05:16,104.34545454545453,262.1090909090909,49.309090909090905,297.9090909090909,86.4,0,171.3272727272727,129.63636363636363,201.9090909090909,154.85454545454544,283.49090909090904,156.1272727272727,459.4181818181818,40.87272727272727,202.0181818181818,377.07272727272726
2019-05-06 21:05:13,104.34545454545453,262.1090909090909,49.309090909090905,297.9090909090909,86.4,0,171.3272727272727,129.63636363636363,201.9090909090909,154.85454545454544,283.49090909090904,156.1272727272727,459.4181818181818,40.87272727272727,202.0181818181818,377.07272727272726
2019-05-06 21:05:10,115.21818181818182,360.47272727272724,70.81818181818181,351.3636363636363,143.3090909090909,0,286.4181818181818,236.5090909090909,300.27272727272725,252.39999999999998,327.3454545454545,230.4181818181818,695.8545454545454,28.96363636363636,241.3090909090909,664.1454545454545
2019-05-06 21:05:07,115.21818181818182,360.47272727272724,70.81818181818181,351.3636363636363,143.3090909090909,0,286.4181818181818,236.5090909090909,300.27272727272725,252.39999999999998,327.3454545454545,230.4181818181818,695.8545454545454,28.96363636363636,241.3090909090909,664.1454545454545
2019-05-06 21:05:04,112.22022218585792,348.13360242913507,73.49224531355117,337.4243168057601,135.1479117802142,0,272.7322314951181,229.73144966272113,278.0232367861234,241.78621429480535,313.78752340951655,224.34953362788417,670.8121965853926,24.618629429625994,235.94974454080983,635.7933780614193
2019-05-06 21:05:01,113.89297987236132,334.47880870561283,76.87412498409063,329.22416771214023,140.16618483972437,0,262.441135293369,226.80412371134022,271.8413062055674,236.13156602847326,302.4782268768523,224.78590519827634,644.5935380643284,24.618629429625994,231.33147875415918,607.6474117711231
2019-05-06 21:04:58,113.89297987236132,334.47880870561283,76.87412498409063,329.22416771214023,140.16618483972437,0,262.441135293369,226.80412371134022,271.8413062055674,236.13156602847326,302.4782268768523,224.78590519827634,644.5935380643284,24.618629429625994,231.33147875415918,607.6474117711231
2019-05-06 21:04:55,118.52727272727272,322.6363636363636,80.18181818181819,321.07272727272726,142.23636363636362,0,252.87272727272727,222.83636363636364,261.94545454545454,230.56363636363633,291.8545454545454,223.4181818181818,623.690909090909,24.618181818181817,232.49090909090907,583.8727272727272
2019-05-06 21:04:52,118.52727272727272,322.6363636363636,80.18181818181819,321.07272727272726,142.23636363636362,0,252.87272727272727,222.83636363636364,261.94545454545454,230.56363636363633,291.8545454545454,223.4181818181818,623.690909090909,24.618181818181817,232.49090909090907,583.8727272727272
2019-05-06 21:04:49,120.03636363636363,318.6363636363636,85.89090909090909,315.8,139.36363636363637,0,244.07272727272726,223.29090909090908,255.29090909090908,225.63636363636363,286.6,218.34545454545454,601.7636363636362,23.30909090909091,231.39999999999998,563.6181818181817
