timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-08 19:30:51,491.76363636363635,155.89090909090908,265.3818181818182,259.8909090909091,253.14545454545453,224.38181818181818,224.34545454545454,212.0181818181818,902.0545454545453,235.65454545454543,218.38181818181818,215.38181818181818,214.14545454545453,286.54545454545456,275.92727272727274,0,34.690909090909095,246.65454545454543,1365,348.4181818181818,206.83636363636364,296.6909090909091,204.6181818181818,152.1090909090909,377.8545454545454,325.78181818181815,398.8727272727273,163.16363636363636,245.6363636363636,0,246.5272727272727
2019-05-08 19:30:48,491.76363636363635,155.89090909090908,265.3818181818182,259.8909090909091,253.14545454545453,224.38181818181818,224.34545454545454,212.0181818181818,902.0545454545453,235.65454545454543,218.38181818181818,215.38181818181818,214.14545454545453,286.54545454545456,275.92727272727274,0,34.690909090909095,246.65454545454543,1365,348.4181818181818,206.83636363636364,296.6909090909091,204.6181818181818,152.1090909090909,377.8545454545454,325.78181818181815,398.8727272727273,163.16363636363636,245.6363636363636,0,246.5272727272727
2019-05-08 19:30:45,489.9272727272727,144.98181818181817,244.56363636363633,234.63636363636363,234.58181818181816,190.05454545454543,236.63636363636363,206.63636363636363,899.6363636363636,222.5272727272727,255.67272727272726,206.7272727272727,198.7272727272727,287.9090909090909,246.47272727272727,0,32.763636363636365,246.27272727272728,1339.6909090909091,348.09090909090907,203.27272727272728,292.6181818181818,185.87272727272727,131.2,377.54545454545456,279.07272727272726,378.1454545454545,161.29090909090908,245.5272727272727,0,220.27272727272728
2019-05-08 19:30:42,531.1818181818181,177.67272727272726,259.1818181818182,249.25454545454542,217.16363636363633,189.45454545454544,250.07272727272726,206.43636363636364,914.1090909090908,217.43636363636364,267.9272727272727,208.56363636363633,194.4181818181818,302.8727272727273,244.3090909090909,0,32.199999999999996,231.14545454545453,1335.2545454545455,349.8727272727273,196.7272727272727,292.96363636363634,195.7090909090909,112.5090909090909,400.8181818181818,273.27272727272725,385.49090909090904,170.7090909090909,205.34545454545454,0,210.1272727272727
2019-05-08 19:30:39,531.1818181818181,177.67272727272726,259.1818181818182,249.25454545454542,217.16363636363633,189.45454545454544,250.07272727272726,206.43636363636364,914.1090909090908,217.43636363636364,267.9272727272727,208.56363636363633,194.4181818181818,302.8727272727273,244.3090909090909,0,32.199999999999996,231.14545454545453,1335.2545454545455,349.8727272727273,196.7272727272727,292.96363636363634,195.7090909090909,112.5090909090909,400.8181818181818,273.27272727272725,385.49090909090904,170.7090909090909,205.34545454545454,0,210.1272727272727
2019-05-08 19:30:36,493.76363636363635,179.56363636363633,267.99999999999994,256.9272727272727,187.8181818181818,197.98181818181817,268.8727272727273,167.0181818181818,904.4727272727272,203.18181818181816,253.14545454545453,203.6,213.18181818181816,298.78181818181815,259.8727272727273,0,32.56363636363636,253.59999999999997,1358.6545454545453,330.8545454545454,189.56363636363633,261.8727272727273,207.63636363636363,108.72727272727272,379,278.1272727272727,374.2363636363636,168.18181818181816,217.1090909090909,0,217.8181818181818
2019-05-08 19:30:33,493.76363636363635,179.56363636363633,267.99999999999994,256.9272727272727,187.8181818181818,197.98181818181817,268.8727272727273,167.0181818181818,904.4727272727272,203.18181818181816,253.14545454545453,203.6,213.18181818181816,298.78181818181815,259.8727272727273,0,32.56363636363636,253.59999999999997,1358.6545454545453,330.8545454545454,189.56363636363633,261.8727272727273,207.63636363636363,108.72727272727272,379,278.1272727272727,374.2363636363636,168.18181818181816,217.1090909090909,0,217.8181818181818
2019-05-08 19:30:30,418.99999999999994,154.74545454545452,246.83636363636361,268.6363636363636,193.07272727272726,140.54545454545453,255.19999999999996,171.47272727272727,888.7454545454545,143.7090909090909,252.14545454545453,176.14545454545453,176.38181818181818,309.4363636363636,261.8727272727273,0,32.56363636363636,256.4363636363636,1361.1636363636362,251.05454545454543,213.69090909090906,193.54545454545453,209.58181818181816,92.21818181818182,306.0545454545454,281.29090909090905,358.8,190.3090909090909,202.34545454545454,0,216.83636363636364
2019-05-08 19:30:27,406.8727272727273,129.56363636363636,128.45454545454544,230.94545454545454,160.2181818181818,149.87272727272727,243.05454545454543,151.1090909090909,864.1636363636363,136.6,189.7090909090909,178.43636363636364,196.83636363636364,309.56363636363636,187.4181818181818,0,32.56363636363636,287.94545454545454,1339.9454545454544,234.9272727272727,218.23636363636362,162.36363636363637,200.8,68.38181818181819,264.16363636363633,239.63636363636363,334.4545454545454,191.14545454545453,181.2181818181818,0,217.49090909090907
2019-05-08 19:30:24,406.8727272727273,129.56363636363636,128.45454545454544,230.94545454545454,160.2181818181818,149.87272727272727,243.05454545454543,151.1090909090909,864.1636363636363,136.6,189.7090909090909,178.43636363636364,196.83636363636364,309.56363636363636,187.4181818181818,0,32.56363636363636,287.94545454545454,1339.9454545454544,234.9272727272727,218.23636363636362,162.36363636363637,200.8,68.38181818181819,264.16363636363633,239.63636363636363,334.4545454545454,191.14545454545453,181.2181818181818,0,217.49090909090907
2019-05-08 19:30:21,313.30909090909086,121.96363636363635,128.67272727272726,231.59999999999997,162.8181818181818,152.65454545454543,244.07272727272726,128.89090909090908,859.1272727272727,149.43636363636364,190.09090909090907,194.67272727272726,196.83636363636364,305.18181818181813,188.29090909090908,0,36.74545454545454,237.76363636363632,1298.4,178.9272727272727,200.05454545454543,204.29090909090908,181.5090909090909,90.01818181818182,238.6181818181818,220.83636363636364,382.6,185.25454545454542,161.5090909090909,0,210.09090909090907
2019-05-08 19:30:18,313.30909090909086,121.96363636363635,128.67272727272726,231.59999999999997,162.8181818181818,152.65454545454543,244.07272727272726,128.89090909090908,859.1272727272727,149.43636363636364,190.09090909090907,194.67272727272726,196.83636363636364,305.18181818181813,188.29090909090908,0,36.74545454545454,237.76363636363632,1298.4,178.9272727272727,200.05454545454543,204.29090909090908,181.5090909090909,90.01818181818182,238.6181818181818,220.83636363636364,382.6,185.25454545454542,161.5090909090909,0,210.09090909090907
2019-05-08 19:30:15,305.6363636363636,127.63636363636364,124.05454545454545,233.09090909090907,174.2181818181818,170.96363636363634,207.1090909090909,129.6909090909091,840.4727272727272,159.4181818181818,195.87272727272727,205.47272727272727,188.0181818181818,246.18181818181816,198.0181818181818,0,37.945454545454545,222.9090909090909,1300.1636363636362,157.9272727272727,198.69090909090906,230.36363636363635,194.74545454545452,89.43636363636364,278.2181818181818,194.96363636363634,377.76363636363635,184.8,150.03636363636363,0,204.7090909090909
2019-05-08 19:30:12,314.58181818181816,135.56363636363636,104.63636363636364,201.5272727272727,158.3272727272727,162.3090909090909,211.49090909090907,134.45454545454544,849.5090909090908,158.67272727272726,183.7272727272727,224.18181818181816,210.16363636363633,249.18181818181816,250.34545454545454,0,31.25454545454545,209.38181818181818,1286.9818181818182,105.94545454545454,234.79999999999998,225.38181818181818,195.9272727272727,89.16363636363636,315.76363636363635,168.58181818181816,376.50909090909084,177.8181818181818,171.45454545454544,0,198.23636363636362
2019-05-08 19:30:09,314.58181818181816,135.56363636363636,104.63636363636364,201.5272727272727,158.3272727272727,162.3090909090909,211.49090909090907,134.45454545454544,849.5090909090908,158.67272727272726,183.7272727272727,224.18181818181816,210.16363636363633,249.18181818181816,250.34545454545454,0,31.25454545454545,209.38181818181818,1286.9818181818182,105.94545454545454,234.79999999999998,225.38181818181818,195.9272727272727,89.16363636363636,315.76363636363635,168.58181818181816,376.50909090909084,177.8181818181818,171.45454545454544,0,198.23636363636362
2019-05-08 19:30:06,385.0363636363636,115.83636363636363,104.27272727272727,161.85454545454544,136.12727272727273,184.9090909090909,215.69090909090906,135.76363636363635,882.4181818181818,144.27272727272728,160.67272727272726,223.45454545454544,205.19999999999996,227.34545454545454,245.39999999999998,0,31.25454545454545,212.7090909090909,1300.0545454545454,153.29090909090908,250.5272727272727,210.29090909090908,187.5090909090909,94.07272727272726,300.56363636363636,150.63636363636363,393.8181818181818,179.07272727272726,145.56363636363636,0,173.18181818181816
2019-05-08 19:30:03,385.0363636363636,115.83636363636363,104.27272727272727,161.85454545454544,136.12727272727273,184.9090909090909,215.69090909090906,135.76363636363635,882.4181818181818,144.27272727272728,160.67272727272726,223.45454545454544,205.19999999999996,227.34545454545454,245.39999999999998,0,31.25454545454545,212.7090909090909,1300.0545454545454,153.29090909090908,250.5272727272727,210.29090909090908,187.5090909090909,94.07272727272726,300.56363636363636,150.63636363636363,393.8181818181818,179.07272727272726,145.56363636363636,0,173.18181818181816
2019-05-08 19:30:00,333.8,128.99999999999997,96.14545454545454,161,91.92727272727272,166.47272727272727,218.7272727272727,124.98181818181817,855.5090909090908,122.36363636363635,146.98181818181817,185.23636363636362,144.56363636363636,193.1090909090909,189.7090909090909,0,12.818181818181817,197.58181818181816,1224.7272727272725,135.74545454545452,195.14545454545453,171.4,170.36363636363635,113.85454545454544,236.14545454545453,145.7090909090909,358.96363636363634,168.76363636363632,124.83636363636363,0,137.7272727272727
2019-05-08 19:29:57,313.0363636363636,126.49090909090908,113.92727272727272,135.27272727272728,115.49090909090908,128.2,197.9272727272727,94.47272727272727,837.5454545454545,136.63636363636363,130.6181818181818,157.07272727272726,145.14545454545453,162.4,195.76363636363632,0,12.418181818181816,190.74545454545452,1217.2545454545455,126.16363636363636,218.43636363636364,153.67272727272726,201.38181818181818,140.76363636363638,243.4181818181818,129.56363636363636,382.6,132.16363636363636,102.63636363636364,0,153.83636363636364
2019-05-08 19:29:54,313.0363636363636,126.49090909090908,113.92727272727272,135.27272727272728,115.49090909090908,128.2,197.9272727272727,94.47272727272727,837.5454545454545,136.63636363636363,130.6181818181818,157.07272727272726,145.14545454545453,162.4,195.76363636363632,0,12.418181818181816,190.74545454545452,1217.2545454545455,126.16363636363636,218.43636363636364,153.67272727272726,201.38181818181818,140.76363636363638,243.4181818181818,129.56363636363636,382.6,132.16363636363636,102.63636363636364,0,153.83636363636364
2019-05-08 19:29:51,318.0545454545454,117.39999999999999,140.78181818181818,128.05454545454546,130.12727272727273,136.29090909090908,178.5090909090909,92.67272727272727,830.7999999999998,157.63636363636363,97.61818181818181,148.6181818181818,154.5272727272727,189.8181818181818,195.5272727272727,0,8.818181818181817,188.34545454545454,1219,123.94545454545454,243.59999999999997,155.2181818181818,202.18181818181816,140.83636363636364,267.94545454545454,131.49090909090907,384.4363636363636,131.47272727272727,116.85454545454544,0,141.7272727272727
2019-05-08 19:29:48,318.0545454545454,117.39999999999999,140.78181818181818,128.05454545454546,130.12727272727273,136.29090909090908,178.5090909090909,92.67272727272727,830.7999999999998,157.63636363636363,97.61818181818181,148.6181818181818,154.5272727272727,189.8181818181818,195.5272727272727,0,8.818181818181817,188.34545454545454,1219,123.94545454545454,243.59999999999997,155.2181818181818,202.18181818181816,140.83636363636364,267.94545454545454,131.49090909090907,384.4363636363636,131.47272727272727,116.85454545454544,0,141.7272727272727
2019-05-08 19:29:45,303.8363636363636,92.65454545454546,142.2181818181818,115.87272727272726,118.87272727272726,136.74545454545452,166.45454545454544,92.98181818181817,821.0909090909091,155.7272727272727,86.61818181818181,154.3090909090909,150.07272727272726,186.3090909090909,200.4181818181818,0,9.745454545454544,188.7272727272727,1220.8727272727272,158.63636363636363,263.56363636363636,143.3272727272727,218.59999999999997,148.6,261.25454545454545,135.56363636363636,333.1454545454545,118.72727272727272,127.18181818181817,0,141.98181818181817
2019-05-08 19:29:42,352.0545454545454,91.94545454545454,141.54545454545453,174.07272727272726,114.69090909090909,142.7272727272727,137.34545454545454,112.72727272727272,796.1454545454545,166.76363636363638,82.29090909090908,165.36363636363637,133.3272727272727,220.58181818181816,183.49090909090907,0,11.109090909090908,159.2,1192.4181818181817,198.9090909090909,270.2181818181818,186.43636363636364,216.99999999999997,148.9272727272727,310.0181818181818,125.67272727272727,340.0363636363636,117.36363636363635,139.27272727272728,0,152.83636363636364
2019-05-08 19:29:39,352.0545454545454,91.94545454545454,141.54545454545453,174.07272727272726,114.69090909090909,142.7272727272727,137.34545454545454,112.72727272727272,796.1454545454545,166.76363636363638,82.29090909090908,165.36363636363637,133.3272727272727,220.58181818181816,183.49090909090907,0,11.109090909090908,159.2,1192.4181818181817,198.9090909090909,270.2181818181818,186.43636363636364,216.99999999999997,148.9272727272727,310.0181818181818,125.67272727272727,340.0363636363636,117.36363636363635,139.27272727272728,0,152.83636363636364
2019-05-08 19:29:36,367.2545454545454,117.9090909090909,142.4,161.85454545454544,128.89090909090908,160.96363636363637,144.18181818181816,107.14545454545454,821.7636363636362,175.56363636363633,127.92727272727272,188.05454545454543,151.5272727272727,233.09090909090907,198.14545454545453,0,11.109090909090908,130.2,1189.090909090909,204.29090909090908,249.19999999999996,191.16363636363633,254.1272727272727,153.1272727272727,330.3818181818181,122.78181818181817,293.92727272727274,96.92727272727272,136.3272727272727,0,154.58181818181816
2019-05-08 19:29:33,367.2545454545454,117.9090909090909,142.4,161.85454545454544,128.89090909090908,160.96363636363637,144.18181818181816,107.14545454545454,821.7636363636362,175.56363636363633,127.92727272727272,188.05454545454543,151.5272727272727,233.09090909090907,198.14545454545453,0,11.109090909090908,130.2,1189.090909090909,204.29090909090908,249.19999999999996,191.16363636363633,254.1272727272727,153.1272727272727,330.3818181818181,122.78181818181817,293.92727272727274,96.92727272727272,136.3272727272727,0,154.58181818181816
2019-05-08 19:29:30,319.8,138.65454545454543,159.54545454545453,183.65454545454543,139.5090909090909,153.6181818181818,101.05454545454545,115.16363636363636,830.0545454545453,172.89090909090908,126.0181818181818,206.45454545454544,131.2,290.74545454545455,199.85454545454544,0,11.109090909090908,95.78181818181817,1189.5636363636363,228.07272727272726,227.3090909090909,212.58181818181816,263.8545454545454,190.14545454545453,307.09090909090907,86.85454545454544,271.27272727272725,101.41818181818182,163.76363636363638,0,158.3090909090909
2019-05-08 19:29:27,362.50909090909084,143.34545454545454,165.7090909090909,188.43636363636364,147.65454545454543,165.27272727272728,142.03636363636363,139.2181818181818,827.3272727272727,170.7272727272727,149.56363636363636,182.7272727272727,140.47272727272727,297,207.39999999999998,0,6.927272727272727,107.1090909090909,1190.6545454545453,230.39999999999998,241.16363636363633,171.98181818181817,262.8727272727273,169.05454545454543,352.8909090909091,94.52727272727272,239.47272727272727,113.54545454545453,171.4,0,172.65454545454543
2019-05-08 19:29:24,362.50909090909084,143.34545454545454,165.7090909090909,188.43636363636364,147.65454545454543,165.27272727272728,142.03636363636363,139.2181818181818,827.3272727272727,170.7272727272727,149.56363636363636,182.7272727272727,140.47272727272727,297,207.39999999999998,0,6.927272727272727,107.1090909090909,1190.6545454545453,230.39999999999998,241.16363636363633,171.98181818181817,262.8727272727273,169.05454545454543,352.8909090909091,94.52727272727272,239.47272727272727,113.54545454545453,171.4,0,172.65454545454543
2019-05-08 19:29:21,369.76363636363635,131.89090909090908,167.5272727272727,174.3272727272727,143.23636363636362,155.09090909090907,140.85454545454544,156.78181818181818,811.2181818181817,163.56363636363636,176.27272727272728,162.38181818181818,140.4181818181818,317.76363636363635,175.7090909090909,0,5.7272727272727275,107.7090909090909,1167.6727272727271,244.49090909090907,261.9272727272727,169.63636363636363,304.07272727272726,183.7090909090909,308.09090909090907,99.12727272727271,236.59999999999997,153.09090909090907,173.18181818181816,0,190.9090909090909
