timestamp,accept,close,connect,dup2,exit,futex,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-12 00:23:05,4339.472727272727,10.47272727272727,0,0,0,6216.054545454545,0,41.2,433.32727272727266,1003.9818181818181,0,0,0,3925.7999999999997,4003.9999999999995,6567.981818181817,0,0,5566.254545454545,4014.8181818181815,0
2019-05-12 00:23:02,4458.654545454545,10.47272727272727,0,0,0,6335.2363636363625,0,41.2,329.2181818181818,1070.8363636363636,0,0,0,4100.581818181818,3999.109090909091,6705.199999999999,0,0,5535,4037.3454545454542,0
2019-05-12 00:22:59,4420.50909090909,10.47272727272727,0,102.14545454545454,39.690909090909095,6287.381818181818,79.94545454545454,41.2,386.8727272727273,1205.909090909091,0,0,0,4153.309090909091,4032.4909090909086,6667.818181818181,82.61818181818181,0,5684.927272727273,4346.890909090909,158.9272727272727
2019-05-12 00:22:56,4420.50909090909,10.47272727272727,0,102.14545454545454,39.690909090909095,6287.381818181818,79.94545454545454,41.2,386.8727272727273,1205.909090909091,0,0,0,4153.309090909091,4032.4909090909086,6667.818181818181,82.61818181818181,0,5684.927272727273,4346.890909090909,75.21818181818182
2019-05-12 00:22:53,4263.727272727273,10.47272727272727,0,102.14545454545454,39.690909090909095,6222.545454545454,79.94545454545454,41.2,446.9090909090909,1175.109090909091,0,0,0,4059.5272727272727,3949.1272727272726,6617.7818181818175,82.61818181818181,0,5710.472727272727,4492.4,170.3090909090909
2019-05-12 00:22:50,4263.727272727273,10.47272727272727,0,102.14545454545454,39.690909090909095,6222.545454545454,79.94545454545454,41.2,446.9090909090909,1175.109090909091,0,0,0,4059.5272727272727,3949.1272727272726,6617.7818181818175,82.61818181818181,0,5710.472727272727,4492.4,170.3090909090909
2019-05-12 00:22:47,4329.6909090909085,10.47272727272727,0,102.14545454545454,39.690909090909095,6151.581818181818,79.94545454545454,41.2,446.9090909090909,930.1999999999999,0,0,0,4033.4909090909086,3966.3999999999996,6572.436363636362,82.61818181818181,0,5680.545454545454,4458.363636363636,170.3090909090909
2019-05-12 00:22:44,4363.563636363636,0,0,102.14545454545454,39.690909090909095,6117.50909090909,79.94545454545454,0,413.1454545454545,625.6,0,0,0,4076.090909090909,3876.854545454545,6571.654545454545,82.61818181818181,0,5701.327272727272,4508.745454545454,170.3090909090909
2019-05-12 00:22:41,4363.563636363636,0,0,102.14545454545454,39.690909090909095,6117.50909090909,79.94545454545454,0,413.1454545454545,625.6,0,0,0,4076.090909090909,3876.854545454545,6571.654545454545,82.61818181818181,0,5701.327272727272,4508.745454545454,170.3090909090909
2019-05-12 00:22:38,4483.836363636364,0,0,0,0,6122.8,79.94545454545454,0,413.1454545454545,805.4,0,0,0,3962.9636363636364,3942.054545454545,6591.090909090909,0,0,5802.127272727273,4324.2,143.45454545454544
2019-05-12 00:22:35,4483.836363636364,0,0,0,0,6122.8,79.94545454545454,0,413.1454545454545,805.4,0,0,0,3962.9636363636364,3942.054545454545,6591.090909090909,0,0,5802.127272727273,4324.2,143.45454545454544
2019-05-12 00:22:32,4538.381818181818,0,0,0,0,6251.163636363636,79.94545454545454,0,413.1454545454545,805.4,0,0,0,3986.509090909091,4084.690909090909,6638.272727272726,0,0,5793.436363636362,4338.872727272727,194.87272727272727
2019-05-12 00:22:29,4681.072727272726,0,0,0,0,6344.436363636362,79.94545454545454,0,413.1454545454545,1066.9454545454544,0,0,0,4016.5272727272727,4039.109090909091,6610.381818181818,0,0,5868.327272727272,4467.636363636364,194.87272727272727
2019-05-12 00:22:26,4681.072727272726,0,0,0,0,6344.436363636362,79.94545454545454,0,413.1454545454545,1066.9454545454544,0,0,0,4016.5272727272727,4039.109090909091,6610.381818181818,0,0,5868.327272727272,4467.636363636364,194.87272727272727
2019-05-12 00:22:23,4606.309090909091,0,0,0,0,6401.6,79.94545454545454,64.72727272727272,299.74545454545455,1082.4727272727273,0,0,0,3990.7999999999997,3974.8363636363633,6511.290909090909,0,0,5858.181818181818,4377.8727272727265,335.29090909090905
2019-05-12 00:22:20,4606.309090909091,0,0,0,0,6401.6,79.94545454545454,64.72727272727272,299.74545454545455,1082.4727272727273,0,0,0,3990.7999999999997,3974.8363636363633,6511.290909090909,0,0,5858.181818181818,4377.8727272727265,335.29090909090905
2019-05-12 00:22:17,4367.745454545455,0,0,0,0,6461.018181818182,79.94545454545454,92.63636363636364,354.10909090909087,1199.8181818181815,0,0,0,4009.872727272727,3877.1818181818176,6222.90909090909,0,0,5573.181818181818,4320.527272727272,286.92727272727274
2019-05-12 00:22:14,4361.309090909091,0,0,0,0,6380.418181818181,79.94545454545454,92.63636363636364,220.39999999999998,1148.581818181818,26.178591515151517,0,0,3906.3272727272724,3725.872727272727,6026.2,0,0,5519.363636363636,4213.109090909091,286.92727272727274
2019-05-12 00:22:11,4361.309090909091,0,0,0,0,6380.418181818181,79.94545454545454,92.63636363636364,220.39999999999998,1148.581818181818,24.85677333333334,0,0,3906.3272727272724,3725.872727272727,6026.2,0,0,5519.363636363636,4213.109090909091,384.8545454545454
2019-05-12 00:22:08,4261.890909090909,0,0,0,0,6448.654545454545,0,92.63636363636364,220.39999999999998,1072.1636363636362,25.73798545454546,0,0,3950.3090909090906,3722.781818181818,5906,0,0,5362.345454545454,4339.599999999999,384.8545454545454
2019-05-12 00:22:05,4261.890909090909,0,0,0,0,6448.654545454545,0,92.63636363636364,220.39999999999998,1072.1636363636362,24.41616727272727,0,0,3950.3090909090906,3722.781818181818,5906,0,0,5362.345454545454,4339.599999999999,384.8545454545454
2019-05-12 00:22:02,4325.727272727273,0,0,0,0,6519,0,92.63636363636364,224.58181818181816,1153.4,25.297379393939398,0,0,3993.109090909091,3569.7999999999997,5842.018181818182,0,0,5197.927272727273,4275.599999999999,384.8545454545454
2019-05-12 00:21:59,4396.381818181818,0,0,0,0,6535.418181818181,0,92.63636363636364,328.8545454545454,1169.909090909091,26.178591515151517,0,0,4008.763636363636,3574.163636363636,5903.054545454545,0,0,5123,4071.5636363636363,384.8545454545454
2019-05-12 00:21:56,4396.381818181818,0,0,0,0,6535.418181818181,0,92.63636363636364,328.8545454545454,1169.909090909091,24.85677333333334,0,0,4008.763636363636,3574.163636363636,5903.054545454545,0,0,5123,4071.5636363636363,289.76363636363635
2019-05-12 00:21:53,4359.381818181818,0,0,0,0,6658.127272727273,0,92.63636363636364,328.8545454545454,1396.9454545454544,25.73798545454546,0,0,4149.636363636363,3437.4909090909086,5974.727272727273,0,0,5043.309090909091,3947.9818181818177,353.4
2019-05-12 00:21:50,4359.381818181818,0,0,0,0,6658.127272727273,0,92.63636363636364,328.8545454545454,1396.9454545454544,24.41616727272727,0,0,4149.636363636363,3437.4909090909086,5974.727272727273,0,0,5043.309090909091,3947.9818181818177,353.4
2019-05-12 00:21:47,4363.436363636363,102.09090909090908,0,0,0,6633.399999999999,0,92.63636363636364,328.8545454545454,1460.8727272727272,25.297379393939398,0,0,4003.872727272727,3323.454545454545,5862.563636363636,0,0,5018.563636363636,3844.5454545454545,398.1454545454545
2019-05-12 00:21:44,4164.545454545454,102.09090909090908,0,0,0,6629.7818181818175,0,92.63636363636364,328.8545454545454,1281.0727272727272,26.178591515151517,0,0,4016.7272727272725,3249.181818181818,5778.672727272727,0,0,4926.763636363637,3832.254545454545,398.1454545454545
2019-05-12 00:21:41,4164.545454545454,102.09090909090908,0,5.127272727272727,0,6629.7818181818175,78.63636363636364,92.63636363636364,328.8545454545454,1281.0727272727272,24.85677333333334,0,0,4016.7272727272725,3249.181818181818,5778.672727272727,0,0,4926.763636363637,3832.254545454545,398.1454545454545
2019-05-12 00:21:38,3922.8909090909087,102.09090909090908,0,5.127272727272727,0,6612.163636363636,78.63636363636364,92.63636363636364,328.8545454545454,1281.0727272727272,25.73798545454546,0,0,3991.3090909090906,3110.2,5572.945454545454,0,0,4808.927272727273,3662.054545454545,346.7272727272727
2019-05-12 00:21:35,3922.8909090909087,102.09090909090908,0,5.127272727272727,0,6612.163636363636,78.63636363636364,92.63636363636364,328.8545454545454,1281.0727272727272,24.41616727272727,0,0,3991.3090909090906,3110.2,5572.945454545454,0,0,4808.927272727273,3662.054545454545,346.7272727272727
2019-05-12 00:21:32,3618.6545454545453,102.09090909090908,0,5.127272727272727,0,6404.163636363636,78.63636363636364,92.63636363636364,328.8545454545454,1019.5272727272727,25.297379393939398,0,0,3920.3272727272724,3170.509090909091,5565.290909090909,0,0,4664.345454545454,3764.1272727272726,346.7272727272727
2019-05-12 00:21:29,3361.4974817723964,102.09276532300588,0,5.127272727272727,0,6579.010527464136,78.63636363636364,27.909598356333753,329.31507845597196,1100.5472826778669,26.178625065910293,0,0,3774.577719594902,3067.873961344752,5504.6455390098,0,0,4748.159057437409,3729.06780123275,346.7272727272727
2019-05-12 00:21:26,3361.4974817723964,102.09276532300588,0,5.127272727272727,0,6579.010527464136,78.63636363636364,27.909598356333753,329.31507845597196,1100.5472826778669,24.856782850597288,0,0,3774.577719594902,3067.873961344752,5504.6455390098,0,0,4748.159057437409,3729.06780123275,206.3090909090909
