$ python steady_state_analyzer.py -c experiments/go-ethereum/experiment_config_go-ethereum.ini --host http://localhost:9090 --start 2022-12-15T10:00:00Z --end 2022-12-15T15:00:00Z -a [unknown]

+--------------+-------------+------------------+----------------------+------------------------------+------------------------+
| Syscall Name |  Error Code | Samples in Total | Invocations in Total |         Failure Rate         |        Variance        |
+--------------+-------------+------------------+----------------------+------------------------------+------------------------+
|   accept4    |    EAGAIN   |       1201       |        35764         | 0.500000, 0.499843, 0.500000 | 1.4218611447146052e-06 |
|   accept4    |   SUCCESS   |        -         |        35788         |              -               |           -            |
|   connect    | EINPROGRESS |        61        |         1789         | 0.529412, 0.582882, 0.666667 |  0.002512398253800148  |
|   connect    |   SUCCESS   |        -         |         1249         |              -               |           -            |
|  epoll_ctl   |    EPERM    |       1201       |         6668         | 0.040323, 0.078362, 0.136364 |  0.001007756410566126  |
|  epoll_ctl   |   SUCCESS   |        -         |        89647         |              -               |           -            |
| epoll_pwait  |    EINTR    |       277        |         324          | 0.000019, 0.000037, 0.000074 | 2.9885161723054026e-10 |
| epoll_pwait  |   SUCCESS   |        -         |       43781034       |              -               |           -            |
|    futex     |    EAGAIN   |       1201       |       2083057        | 0.020795, 0.030953, 0.041603 | 4.416974160535724e-05  |
|    futex     |  ETIMEDOUT  |       1168       |        134280        | 0.001100, 0.002167, 0.003359 | 5.376322255708841e-07  |
|    futex     |   SUCCESS   |        -         |       65198843       |              -               |           -            |
|  newfstatat  |    ENOENT   |        5         |          5           | 0.250000, 0.250000, 0.250000 |          0.0           |
|  newfstatat  |   SUCCESS   |        -         |         129          |              -               |           -            |
|     read     |    EAGAIN   |       1201       |       8337938        | 0.449843, 0.457394, 0.465509 | 2.3324131625332814e-05 |
|     read     |  ECONNRESET |        1         |          1           | 0.000057, 0.000057, 0.000057 |          0.0           |
|     read     |   SUCCESS   |        -         |       9853749        |              -               |           -            |
|   recvfrom   |    EAGAIN   |       1201       |        64188         | 0.480000, 0.493826, 0.500000 | 0.00016348383904609505 |
|   recvfrom   |   SUCCESS   |        -         |        66086         |              -               |           -            |
|   unlinkat   |    EISDIR   |        5         |          10          | 0.190476, 0.290476, 0.333333 |  0.004172335600907029  |
|   unlinkat   |  ENOTEMPTY  |        5         |          5           | 0.095238, 0.145238, 0.166667 | 0.0010430839002267573  |
|   unlinkat   |   SUCCESS   |        -         |          59          |              -               |           -            |
|    write     |    EAGAIN   |        12        |          13          | 0.000033, 0.000052, 0.000074 | 2.0803051863357517e-10 |
|    write     |  ECONNRESET |        15        |          15          | 0.000037, 0.000049, 0.000066 | 1.1558393291824308e-10 |
|    write     |    EPIPE    |        7         |          7           | 0.000041, 0.000056, 0.000071 | 1.2484104638383556e-10 |
|    write     |   SUCCESS   |        -         |       25734295       |              -               |           -            |
+--------------+-------------+------------------+----------------------+------------------------------+------------------------+
+-----------------------------------------------------------+-------------------------+-------------------------+-------------------------+------------------------+
|                        Metric Name                        |           Min           |           Mean          |           Max           |        Variance        |
+-----------------------------------------------------------+-------------------------+-------------------------+-------------------------+------------------------+
|              geth.chain.account.commits.timer             |   0.07548837641780198   |   0.08351874687099883   |   0.09094113506662177   | 2.6318305799790805e-05 |
|              geth.chain.account.hashes.timer              |    0.0759374947669986   |   0.08351497464995698   |   0.09090782018437557   | 2.6139445395126815e-05 |
|               geth.chain.account.reads.timer              |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|              geth.chain.account.updates.timer             |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|                 geth.chain.execution.timer                |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|                geth.chain.head.block.gauge                |       16189430.925      |       16190101.49       |       16190772.575      |   185912.4303166673    |
|              geth.chain.head.finalized.gauge              |        16189350.0       |    16190022.234166667   |        16190688.0       |   185799.68724930467   |
|                geth.chain.head.header.gauge               |       16189430.925      |       16190101.49       |       16190772.575      |   185912.4303166673    |
|               geth.chain.head.receipt.gauge               |       16189430.925      |       16190101.49       |       16190772.575      |   185912.4303166673    |
|                 geth.chain.head.safe.gauge                |        16189382.0       |    16190054.050416667   |        16190720.0       |   185863.33391649675   |
|                  geth.chain.inserts.timer                 |   0.07548837641780198   |   0.08351874687099883   |   0.09094113506662177   | 2.6318305799790805e-05 |
|             geth.chain.prefetch.executes.timer            |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.chain.prefetch.interrupts.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|                 geth.chain.reorg.add.meter                | 2.2294050524349224e-140 |  3.9230243133591555e-19 |  3.226473865890826e-23  | 2.2802250735153054e-35 |
|                geth.chain.reorg.drop.meter                | 2.2294050524349224e-140 |  3.9230243133591555e-19 |  3.226473865890826e-23  | 2.2802250735153054e-35 |
|              geth.chain.reorg.executes.meter              | 2.2294050524349224e-140 |  3.9230243133591555e-19 |  3.226473865890826e-23  | 2.2802250735153054e-35 |
|              geth.chain.reorg.invalidtx.meter             |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.chain.snapshot.account.reads.timer          |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|             geth.chain.snapshot.commits.timer             |   0.07548837641780198   |   0.08351874687099883   |   0.09094113506662177   | 2.6318305799790805e-05 |
|          geth.chain.snapshot.storage.reads.timer          |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|              geth.chain.storage.commits.timer             |   0.07548837641780198   |   0.08351874687099883   |   0.09094113506662177   | 2.6318305799790805e-05 |
|              geth.chain.storage.hashes.timer              |    0.0759374947669986   |   0.08351497464995698   |   0.09090782018437557   | 2.6139445395126815e-05 |
|               geth.chain.storage.reads.timer              |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|              geth.chain.storage.updates.timer             |   0.07643083673058093   |    0.0835337772983127   |   0.09090109631805192   | 2.6052323425856295e-05 |
|                geth.chain.validation.timer                |    0.0759374947669986   |   0.08351497464995698   |   0.09090782018437557   | 2.6139445395126815e-05 |
|                   geth.chain.write.timer                  |   0.07548837641780198   |   0.08351874687099883   |   0.09094113506662177   | 2.6318305799790805e-05 |
|          geth.eth.db.chaindata.ancient.read.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.eth.db.chaindata.ancient.size.gauge         |      378785033125.0     |      378785033125.0     |      378785033125.0     |          0.0           |
|         geth.eth.db.chaindata.ancient.write.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.db.chaindata.compact.input.meter         |     2.964393875e-314    | 2.2533944614551616e-197 | 1.8532942339076943e-201 |          0.0           |
|         geth.eth.db.chaindata.compact.level0.gauge        |           3.0           |           3.0           |           3.0           |          0.0           |
|         geth.eth.db.chaindata.compact.memory.gauge        |           10.0          |    10.170416666666666   |           11.0          |  0.16116649305555603   |
|       geth.eth.db.chaindata.compact.nonlevel0.gauge       |          9300.0         |          9300.0         |          9300.0         |          0.0           |
|         geth.eth.db.chaindata.compact.output.meter        |  5.442923657515751e-94  |    51853.85308946227    |    4284.274456684183    |   187287753450.62936   |
|          geth.eth.db.chaindata.compact.seek.gauge         |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.eth.db.chaindata.compact.time.meter         |  2.779259370862769e-93  |    265639.4305428349    |    22013.43275971799    |   4912583570066.733    |
|   geth.eth.db.chaindata.compact.writedelay.counter.meter  |           0.0           |           0.0           |           0.0           |          0.0           |
|  geth.eth.db.chaindata.compact.writedelay.duration.meter  |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.db.chaindata.disk.read.meter           |    1974389.228733596    |    2545825.650517268    |    3445894.8641719697   |   238622783448.2061    |
|           geth.eth.db.chaindata.disk.size.gauge           |      523845156732.0     |    523920206275.3567    |      524285420020.0     | 3.121723649442271e+16  |
|           geth.eth.db.chaindata.disk.write.meter          |    18301.679102230595   |    87609.68532951291    |    78816.28190053336    |   187237098755.05258   |
|           geth.eth.downloader.bodies.drop.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.downloader.bodies.in.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.downloader.bodies.req.timer           |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.eth.downloader.bodies.timeout.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.downloader.headers.drop.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.downloader.headers.in.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.downloader.headers.req.timer           |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.downloader.headers.timeout.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.eth.downloader.receipts.drop.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.downloader.receipts.in.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.downloader.receipts.req.timer          |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.downloader.receipts.timeout.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.eth.downloader.states.drop.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.downloader.states.in.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.fetcher.block.announces.dos.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.eth.fetcher.block.announces.drop.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.fetcher.block.announces.in.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.fetcher.block.announces.out.timer        |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.fetcher.block.bodies.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.eth.fetcher.block.broadcasts.dos.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.eth.fetcher.block.broadcasts.drop.meter       |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.eth.fetcher.block.broadcasts.in.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.eth.fetcher.block.broadcasts.out.timer        |           0.0           |           0.0           |           0.0           |          0.0           |
|       geth.eth.fetcher.block.filter.bodies.in.meter       |           0.0           |           0.0           |           0.0           |          0.0           |
|       geth.eth.fetcher.block.filter.bodies.out.meter      |           0.0           |           0.0           |           0.0           |          0.0           |
|       geth.eth.fetcher.block.filter.headers.in.meter      |           0.0           |           0.0           |           0.0           |          0.0           |
|      geth.eth.fetcher.block.filter.headers.out.meter      |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.eth.fetcher.block.headers.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|      geth.eth.fetcher.transaction.announces.dos.meter     |     2.964393875e-314    |    5.141359428340502    |  0.0004239487355053541  |   3919.7403135399427   |
|      geth.eth.fetcher.transaction.announces.in.meter      |    413.9812344141521    |    528.2656015849316    |    691.0677463754195    |   14394.308842330032   |
|     geth.eth.fetcher.transaction.announces.known.meter    |    165.27256423123046   |    216.00158552139663   |    294.3144491395766    |   1795.2601837809787   |
|  geth.eth.fetcher.transaction.announces.underpriced.meter |    64.72674454083634    |    85.68982291189798    |    116.13538131950331   |    253.728884160209    |
|      geth.eth.fetcher.transaction.broadcasts.in.meter     |    54.143994883423595   |    69.40881045157177    |    90.10540237735823    |   136.45811572264012   |
|    geth.eth.fetcher.transaction.broadcasts.known.meter    |    20.462604261013507   |    27.254268009239844   |    36.48250533844506    |   29.38472925410355    |
| geth.eth.fetcher.transaction.broadcasts.otherreject.meter |  0.0008659407308071579  |   0.15162388479325514   |    0.7333721406577168   |   0.1737920748561851   |
| geth.eth.fetcher.transaction.broadcasts.underpriced.meter |    6.114754520599302    |     8.23265622695781    |    11.14000851247957    |   2.4566768291065104   |
|     geth.eth.fetcher.transaction.fetching.hashes.gauge    |           0.0           |    7.761666666666667    |           25.0          |   355.99486388889125   |
|     geth.eth.fetcher.transaction.fetching.peers.gauge     |           0.0           |           3.33          |           12.0          |   13.204433333333329   |
|     geth.eth.fetcher.transaction.queueing.hashes.gauge    |           0.0           |    135.25416666666666   |    1007.3999999999978   |   220277.0233159769    |
|     geth.eth.fetcher.transaction.queueing.peers.gauge     |           0.0           |    2.8916666666666666   |           13.0          |   23.33743055555547    |
|       geth.eth.fetcher.transaction.replies.in.meter       |    19.03787727486968    |    25.331001291492488   |    34.353393071398926   |   37.53249586437713    |
|      geth.eth.fetcher.transaction.replies.known.meter     |    0.4084754686796389   |    0.6107363344388044   |    0.8626230813416476   |  0.02090941930180297   |
|   geth.eth.fetcher.transaction.replies.otherreject.meter  |   0.10817728553524654   |    0.9789685431949042   |    3.246316682576875    |   10.172611455422492   |
|   geth.eth.fetcher.transaction.replies.underpriced.meter  |    8.993809817748414    |    11.960813132545814   |    15.478217740709459   |   4.078983715726039    |
|      geth.eth.fetcher.transaction.request.done.meter      |    19.037898333055118   |    25.33099746247196    |    34.353791803307615   |   37.53948568714619    |
|      geth.eth.fetcher.transaction.request.fail.meter      |     2.964393875e-314    |     2.964393875e-314    |     2.964393875e-314    |          0.0           |
|       geth.eth.fetcher.transaction.request.out.meter      |    37.84296793958868    |     51.7359273102772    |    70.93411219204869    |   118.79451201296372   |
|     geth.eth.fetcher.transaction.request.timeout.meter    |  9.800950199154717e-05  |    0.2394577808947861   |    1.3642825398591079   |   0.3629477662375138   |
|     geth.eth.fetcher.transaction.waiting.hashes.gauge     |           2.0           |    23.407916666666665   |           80.0          |   692.6838123263902    |
|      geth.eth.fetcher.transaction.waiting.peers.gauge     |    2.4750000000000014   |    12.994583333333333   |           22.0          |   38.22184565972229    |
|               geth.les.client.req.rtt.timer               |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.client.req.senddelay.timer            |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.client.serverpool.connected.gauge        |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.client.serverpool.dialed.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.les.client.serverpool.selectable.gauge        |           0.0           |           0.0           |           0.0           |          0.0           |
|       geth.les.client.serverpool.sessionvalue.meter       |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.client.serverpool.timeout.gauge         |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.les.client.serverpool.totalvalue.gauge        |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.connection.duration.timer            |           0.0           |           0.0           |           0.0           |          0.0           |
|              geth.les.connection.server.gauge             |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.packets.body.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.packets.code.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.in.packets.header.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.misc.in.packets.helpertrie.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.packets.proof.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.in.packets.receipt.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.packets.total.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.misc.in.packets.txs.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.in.packets.txstatus.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.traffic.body.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.traffic.code.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.in.traffic.header.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.misc.in.traffic.helpertrie.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.traffic.proof.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.in.traffic.receipt.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.in.traffic.total.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.misc.in.traffic.txs.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.in.traffic.txstatus.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.packets.body.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.packets.code.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.packets.header.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.misc.out.packets.helpertrie.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.packets.proof.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.out.packets.receipt.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.packets.total.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.packets.txs.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.out.packets.txstatus.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.traffic.body.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.traffic.code.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.traffic.header.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.misc.out.traffic.helpertrie.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.traffic.proof.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.out.traffic.receipt.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|           geth.les.misc.out.traffic.total.meter           |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.out.traffic.txs.meter            |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.misc.out.traffic.txstatus.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|               geth.les.misc.serve.body.timer              |           0.0           |           0.0           |           0.0           |          0.0           |
|               geth.les.misc.serve.code.timer              |           0.0           |           0.0           |           0.0           |          0.0           |
|              geth.les.misc.serve.header.timer             |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.misc.serve.helpertrie.timer           |           0.0           |           0.0           |           0.0           |          0.0           |
|              geth.les.misc.serve.proof.timer              |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.misc.serve.receipt.timer             |           0.0           |           0.0           |           0.0           |          0.0           |
|               geth.les.misc.serve.txs.timer               |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.misc.serve.txstatus.timer            |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.server.blockprocessingtime.timer         |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.server.clientevent.error.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.server.clientevent.freeze.meter         |           0.0           |           0.0           |           0.0           |          0.0           |
|             geth.les.server.globalfactor.gauge            |           0.0           |           0.0           |           0.0           |          0.0           |
|        geth.les.server.recentrequestestimated.gauge       |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.server.recentrequestserved.gauge         |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.server.req.avgestimatedtime.meter        |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.server.req.avgservedtime.meter          |           0.0           |           0.0           |           0.0           |          0.0           |
|          geth.les.server.req.estimatedtime.timer          |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.server.req.servedtime.timer           |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.server.servingqueue.queued.gauge         |           0.0           |           0.0           |           0.0           |          0.0           |
|         geth.les.server.servingqueue.served.gauge         |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.server.totalcapacity.gauge            |           0.0           |           0.0           |           0.0           |          0.0           |
|            geth.les.server.totalrecharge.gauge            |           0.0           |           0.0           |           0.0           |          0.0           |
|                    geth.p2p.dials.meter                   |  1.1195215246624166e-48 |   0.09423870797281832   |    0.669096578546251    |   0.1547323080579095   |
|             geth.p2p.egress.eth.66.0x00.meter             |  1.6782593560728195e-33 |     1.19459742476191    |    9.878820314357455    |   17.29231289598988    |
|         geth.p2p.egress.eth.66.0x00.packets.meter         |  1.8442410506294744e-35 |   0.013127444228152874  |   0.10855846499293907   |  0.002088191389444516  |
|             geth.p2p.egress.eth.66.0x02.meter             |    10004.20132721856    |    13461.342573487918   |    18481.905666672974   |   6714845.297644897    |
|         geth.p2p.egress.eth.66.0x02.packets.meter         |    40.868915087379186   |    55.17913522382034    |    75.12564540540967    |   128.59303977716857   |
|             geth.p2p.egress.eth.66.0x03.meter             |  5.617681180050552e-49  |   0.005511933382712153  |   0.012498012841254244  | 0.0009152326541462308  |
|         geth.p2p.egress.eth.66.0x03.packets.meter         |  2.8088405900252724e-50 |  0.00027559666913560713 |  0.0006249006420627123  | 2.2880816353655592e-06 |
|             geth.p2p.egress.eth.66.0x04.meter             |  1.5571698730474704e-47 |    0.8645534622471504   |    2.333620095811382    |   37.00993295199957    |
|         geth.p2p.egress.eth.66.0x04.packets.meter         |  2.8088405900252606e-50 |  0.0012057954950345504  |   0.003985469806301473  | 6.106668565002142e-05  |
|             geth.p2p.egress.eth.66.0x06.meter             |     2.964393875e-314    |     2.964393875e-314    |     2.964393875e-314    |          0.0           |
|         geth.p2p.egress.eth.66.0x06.packets.meter         |     2.964393875e-314    |     2.964393875e-314    |     2.964393875e-314    |          0.0           |
|             geth.p2p.egress.eth.66.0x08.meter             |    8254.534660727606    |    11080.535377650758   |    15200.575107385157   |   5215296.433086582    |
|         geth.p2p.egress.eth.66.0x08.packets.meter         |    203.10627917966036   |    271.19707222388837   |    369.5236329966273    |   2920.565593155802    |
|             geth.p2p.egress.eth.66.0x09.meter             |    272.2843295253607    |    445.6625637398593    |    689.1124854997618    |   33157.32450942753    |
|         geth.p2p.egress.eth.66.0x09.packets.meter         |    2.3765606965640615   |    3.2933413276252654   |    4.326026977526888    |  0.38084973490059637   |
|             geth.p2p.egress.eth.66.0x0a.meter             |    685.9874099101324    |    1038.9880641451382   |    1720.1056033423622   |   132941.97186995903   |
|         geth.p2p.egress.eth.66.0x0a.packets.meter         |    3.462309912139784    |    4.663691792049331    |    6.217657429038226    |   0.6999844218411266   |
|             geth.p2p.egress.eth.66.0x0e.meter             |     2.964393875e-314    |    11.005123573299507   |     2.964393875e-314    |   17960.65270363329    |
|         geth.p2p.egress.eth.66.0x0e.packets.meter         |     2.964393875e-314    |  5.553347146302687e-05  |     2.964393875e-314    | 4.573428706418228e-07  |
|             geth.p2p.egress.eth.66.0x10.meter             |     2.964393875e-314    |     2.964393875e-314    |     2.964393875e-314    |          0.0           |
|         geth.p2p.egress.eth.66.0x10.packets.meter         |     2.964393875e-314    |     2.964393875e-314    |     2.964393875e-314    |          0.0           |
