timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 22:14:46,4072.8181818181815,0,63.672727272727265,0,0,0,13.836363636363636,64.03636363636363,0,5830.890909090909,0,0,0,0,0,4.6909090909090905,33.345454545454544,127.78181818181817,1019.0545454545453,0,1.490909090909091,0,2.436363636363636,0,0,3546.636363636363,3406.7454545454543,5932.763636363637,0,0,126.56363636363635,0,0,5308.4,3342.5999999999995,106.67272727272727
2019-05-11 22:14:43,3495.0181818181813,0,63.672727272727265,0,0,0,13.836363636363636,64.03636363636363,0,5253.945454545454,0,0,0,0,0,6.454545454545454,33.345454545454544,127.78181818181817,868.2181818181817,0,1.490909090909091,0,2.436363636363636,0,0,3032,2816.3636363636365,5193.618181818181,0,0,126.56363636363635,0,0,4634.763636363637,2994.690909090909,106.67272727272727
2019-05-11 22:14:40,3495.0181818181813,0,63.672727272727265,0,0,0,13.836363636363636,64.03636363636363,0,5253.945454545454,0,0,0,0,0,6.454545454545454,33.345454545454544,127.78181818181817,868.2181818181817,0,1.490909090909091,0,2.436363636363636,0,0,3032,2816.3636363636365,5193.618181818181,0,0,126.56363636363635,0,0,4634.763636363637,2994.690909090909,106.67272727272727
2019-05-11 22:14:37,3104.036363636363,0,63.672727272727265,0,0,0,13.836363636363636,64.03636363636363,0,4663.727272727273,0,0,0,0,0,8.036363636363635,33.345454545454544,81.16363636363636,784.3272727272727,0,1.490909090909091,0,2.436363636363636,0,0,2637.7090909090907,2464.5636363636363,4548.327272727272,0,0,126.56363636363635,0,0,3964.763636363636,2521.163636363636,106.67272727272727
2019-05-11 22:14:34,2613.1958837860443,0,64.43402058106977,0,0,0,13.835860514163121,64.03403512599542,0,4117.159376022691,0,0,0,0,0,8.036071415584889,33.344242027562636,81.1606850659976,698.7018653867132,0,2.8180793425693613,0,6.327042652994437,0,0,2223.9373113704955,2082.960619613832,3922.3846405585255,0,0,126.55903421693756,0,0,3437.2022835533253,2230.2279917093924,3.29078942583906
2019-05-11 22:14:31,2613.1958837860443,0,64.43402058106977,0,0,0,13.835860514163121,64.03403512599542,0,4117.159376022691,0,0,0,0,0,8.036071415584889,33.344242027562636,81.1606850659976,698.7018653867132,0,2.8180793425693613,0,6.327042652994437,0,0,2223.9373113704955,2082.960619613832,3922.3846405585255,0,0,126.55903421693756,0,0,3437.2022835533253,2230.2279917093924,3.29078942583906
2019-05-11 22:14:28,2069.0545454545454,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,3271.2,0,0,0,0,0,10.49090909090909,33.345454545454544,81.16363636363636,574.6363636363636,0,2.818181818181818,0,6.327272727272727,0,0,1816.2545454545455,1528.8181818181815,3270.4363636363632,0,0,126.56363636363635,0,0,2626.4,1848.5454545454545,3.2909090909090906
2019-05-11 22:14:25,2069.0545454545454,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,3271.2,0,0,0,0,0,10.49090909090909,33.345454545454544,81.16363636363636,574.6363636363636,0,2.818181818181818,0,6.327272727272727,0,0,1816.2545454545455,1528.8181818181815,3270.4363636363632,0,0,126.56363636363635,0,0,2626.4,1848.5454545454545,3.2909090909090906
2019-05-11 22:14:22,1692.2545454545455,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,2589.818181818182,0,0,0,0,0,10.727272727272727,33.345454545454544,15.654545454545454,574.6363636363636,0,2.818181818181818,0,6.327272727272727,0,0,1335.4727272727273,1269.909090909091,2779.163636363636,0,0,126.56363636363635,0,0,2148.4181818181814,1577.381818181818,3.2909090909090906
2019-05-11 22:14:19,1389.0727272727272,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,2196.9454545454546,0,0,0,0,0,21.90909090909091,33.345454545454544,15.654545454545454,535.5454545454545,0,2.818181818181818,0,6.327272727272727,0,0,1045.9272727272726,959.1999999999999,2194.581818181818,0,0,126.56363636363635,0,0,1736.4181818181817,1411.3090909090906,3.2909090909090906
2019-05-11 22:14:16,1389.0727272727272,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,2196.9454545454546,0,0,0,0,0,21.90909090909091,33.345454545454544,15.654545454545454,535.5454545454545,0,2.818181818181818,0,6.327272727272727,0,0,1045.9272727272726,959.1999999999999,2194.581818181818,0,0,126.56363636363635,0,0,1736.4181818181817,1411.3090909090906,3.2909090909090906
2019-05-11 22:14:13,1396.7454545454543,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,1901.2181818181816,0,0,0,0,0,21.90909090909091,33.345454545454544,3.036363636363636,416.12727272727267,0,2.818181818181818,0,6.327272727272727,0,0,787.1818181818181,766.9818181818181,1755.9090909090908,0,0,126.56363636363635,0,0,1397.8181818181815,1053.890909090909,0
2019-05-11 22:14:10,1396.7454545454543,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,1901.2181818181816,0,0,0,0,0,21.90909090909091,33.345454545454544,3.036363636363636,416.12727272727267,0,2.818181818181818,0,6.327272727272727,0,0,787.1818181818181,766.9818181818181,1755.9090909090908,0,0,126.56363636363635,0,0,1397.8181818181815,1053.890909090909,0
2019-05-11 22:14:07,1108.8727272727272,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,1512.3454545454545,0,0,0,0,0,25.363636363636363,33.345454545454544,3.036363636363636,192.18181818181816,0,2.818181818181818,0,6.327272727272727,0,0,637.2181818181817,613.4363636363636,1306.7272727272725,0,0,126.56363636363635,0,0,1035.4181818181817,973.7818181818182,0
2019-05-11 22:14:04,775.290909090909,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,1027.4181818181817,0,0,0,0,0,61.39999999999999,33.345454545454544,3.036363636363636,254.99999999999997,0,2.818181818181818,0,6.327272727272727,0,0,242.1090909090909,322.6,856.290909090909,0,0,126.56363636363635,0,0,552.0181818181817,561.1636363636363,0
2019-05-11 22:14:01,775.290909090909,0,64.43636363636364,0,0,0,13.836363636363636,64.03636363636363,0,1027.4181818181817,0,0,0,0,0,61.39999999999999,33.345454545454544,3.036363636363636,254.99999999999997,0,2.818181818181818,0,6.327272727272727,0,0,242.1090909090909,322.6,856.290909090909,0,0,126.56363636363635,0,0,552.0181818181817,561.1636363636363,0
2019-05-11 22:13:58,563.6363636363636,0,0.7636363636363636,0,0,0,0,0,0,662.7454545454545,0,0,0,0,0,74.67272727272727,0,0,62.81818181818182,0,1.3272727272727272,0,3.8909090909090907,0,0,15.890909090909089,40.43636363636363,480.6181818181818,0,0,0,0,0,191.3272727272727,345.8909090909091,0
2019-05-11 22:13:55,563.6363636363636,0,0.7636363636363636,0,0,0,0,0,0,662.7454545454545,0,0,0,0,0,74.67272727272727,0,0,62.81818181818182,0,1.3272727272727272,0,3.8909090909090907,0,0,15.890909090909089,40.43636363636363,480.6181818181818,0,0,0,0,0,191.3272727272727,345.8909090909091,0
2019-05-11 22:13:52,624.8727272727272,0,0.7636363636363636,0,0,0,0,0,0,749.0363636363636,0,0,0,0,0,74.67272727272727,0,0,62.81818181818182,0,1.3272727272727272,0,3.8909090909090907,0,0,62.89090909090908,62.236363636363635,624.1818181818181,0,0,0,0,0,278.2545454545454,461.4545454545454,0
2019-05-11 22:13:49,803.4181818181818,0,0.7636363636363636,0,0,0,0,0,0,859.690909090909,0,0,0,0,0,72.9090909090909,0,0,62.81818181818182,0,1.3272727272727272,0,3.8909090909090907,0,0,95.78181818181817,164.58181818181816,843.290909090909,0,0,0,0,0,368.76363636363635,476.7090909090909,0
2019-05-11 22:13:46,803.4181818181818,0,0.7636363636363636,0,0,0,0,0,0,859.690909090909,0,0,0,0,0,72.9090909090909,0,0,62.81818181818182,0,1.3272727272727272,0,3.8909090909090907,0,0,95.78181818181817,164.58181818181816,843.290909090909,0,0,0,0,0,368.76363636363635,476.7090909090909,0
2019-05-11 22:13:43,1061.6909090909091,0,0.7636363636363636,0,0,0,0,0,0,1060.0727272727272,0,0,0,0,0,135.3090909090909,0,0,145.89090909090908,0,1.3272727272727272,0,3.8909090909090907,0,0,95.78181818181817,164.58181818181816,925.1090909090908,0,0,0,0,0,468.50909090909084,551.6545454545454,0
2019-05-11 22:13:40,1061.6909090909091,0,0.7636363636363636,0,0,0,0,0,0,1060.0727272727272,0,0,0,0,0,135.3090909090909,0,0,145.89090909090908,0,1.3272727272727272,0,3.8909090909090907,0,0,95.78181818181817,164.58181818181816,925.1090909090908,0,0,0,0,0,468.50909090909084,551.6545454545454,0
2019-05-11 22:13:37,1108.4727272727273,0,0,0,0,0,0,0,0,1110.2363636363634,0,0,0,0,0,167.5916121212121,0,0,145.89090909090908,0,0,0,0,0,0,158.78181818181818,307.4545454545454,1025.4363636363637,0,0,0,0,0,461.4545454545454,661.9454545454545,0
2019-05-11 22:13:34,1470.5454545454545,0,0,0,0,0,0,0,0,1391.7272727272725,0,0,0,0,0,171.0127090909091,0,0,201.87272727272727,0,79.36065090909092,0,106.47951636363638,0,0,243.3090909090909,360.74545454545455,968.4727272727272,0,0,0,0,0,517.8727272727272,713.8545454545454,0
2019-05-11 22:13:31,1470.5454545454545,0,0,0,0,0,0,0,0,1391.7272727272725,0,0,0,0,0,162.3718,0,0,201.87272727272727,0,75.34156000000002,0,101.08588,0,0,243.3090909090909,360.74545454545455,968.4727272727272,0,0,0,0,0,517.8727272727272,713.8545454545454,0
2019-05-11 22:13:28,1787.9090909090908,0,0,0,0,0,0,0,0,1864.9818181818182,0,0,0,0,0,167.90318060606063,0,0,259.8909090909091,0,78.02095393939393,0,104.68163757575758,0,0,485.7272727272727,574.2,1423.4363636363635,0,0,0,0,0,947.1272727272727,1231.2181818181816,14.436363636363636
2019-05-11 22:13:25,1787.9090909090908,0,0,0,0,0,0,0,0,1864.9818181818182,0,0,0,0,0,159.27408969696972,0,0,259.8909090909091,0,74.00186303030303,0,99.28800121212122,0,0,485.7272727272727,574.2,1423.4363636363635,0,0,0,0,0,947.1272727272727,1231.2181818181816,14.436363636363636
2019-05-11 22:13:22,2087.109090909091,0,0,0,0,0,0,0,0,2279.9454545454546,0,0,0,0,0,154.36905333333334,0,103.34545454545453,294.2363636363636,0,76.68125696969697,0,102.8837587878788,0,0,752.5636363636363,883.0545454545453,1881.6363636363635,0,0,0,0,0,1635.8545454545454,1673.7999999999997,14.436363636363636
2019-05-11 22:13:19,2170.1454545454544,0,0,0,0,0,0,0,0,2732.090909090909,0,0,0,0,0,159.74905333333334,0,103.34545454545453,683.5272727272727,0,79.36065090909092,0,106.47951636363638,0,0,1095.1636363636362,1073.5454545454545,2445.1272727272726,0,0,0,0,0,2059.8181818181815,2057.4909090909086,14.436363636363636
2019-05-11 22:13:16,2170.1454545454544,0,0,0,0,0,0,0,0,2732.090909090909,0,0,0,0,0,151.67905333333334,0,103.34545454545453,683.5272727272727,0,75.34156000000002,0,101.08588,0,0,1095.1636363636362,1073.5454545454545,2445.1272727272726,0,0,0,0,0,2059.8181818181815,2057.4909090909086,14.436363636363636
2019-05-11 22:13:13,2094.0545454545454,0,0,0,0,0,0,0,0,3035.981818181818,0,0,0,0,0,153.70883515151516,0,103.34545454545453,683.5272727272727,0,78.02095393939393,0,104.68163757575758,0,0,1184.2545454545455,1106.8545454545454,2778.3454545454542,0,0,0,0,0,2406.418181818182,2099.6181818181817,14.436363636363636
2019-05-11 22:13:10,2094.0545454545454,0,0,0,0,0,0,0,0,3035.981818181818,0,0,0,0,0,145.81156242424242,0,103.34545454545453,683.5272727272727,0,74.00186303030303,0,99.28800121212122,0,0,1184.2545454545455,1106.8545454545454,2778.3454545454542,0,0,0,0,0,2406.418181818182,2099.6181818181817,14.436363636363636
2019-05-11 22:13:07,2497.2,0,132.98181818181817,0,0,0,48.92727272727272,53.345454545454544,0,3612.7999999999997,0,0,0,0,0,116.72895151515151,52.272727272727266,212.7090909090909,812.4181818181818,0,76.68125696969697,0,102.8837587878788,0,0,1418.090909090909,1335.1272727272726,3377.7999999999997,0,0,41.018181818181816,0,0,3018.781818181818,2517.272727272727,97.01818181818182
2019-05-11 22:13:04,2919.0181818181813,0,175.07272727272726,0,0,0,148.63636363636363,143.5090909090909,0,4151.181818181818,0,0,0,0,0,103.0720593939394,128.16363636363636,395.6363636363636,1034.7454545454543,0,79.36065090909092,0,106.47951636363638,0,0,1823.3636363636363,1579.7636363636364,4050.054545454545,0,0,141.1090909090909,0,0,3442.454545454545,2824.3272727272724,97.01818181818182
2019-05-11 22:13:01,2919.0181818181813,0,175.07272727272726,0,0,0,148.63636363636363,143.5090909090909,0,4151.181818181818,0,0,0,0,0,97.87478666666667,128.16363636363636,395.6363636363636,1034.7454545454543,0,75.34156000000002,0,101.08588,0,0,1823.3636363636363,1579.7636363636364,4050.054545454545,0,0,141.1090909090909,0,0,3442.454545454545,2824.3272727272724,97.01818181818182
2019-05-11 22:12:58,3069.7272727272725,0,175.07272727272726,0,0,0,148.63636363636363,143.5090909090909,0,4650.727272727273,0,0,0,0,0,101.33963515151514,128.16363636363636,395.6363636363636,1269.8363636363636,0,78.02095393939393,0,104.68163757575758,0,0,2082.272727272727,1861.5999999999997,4546.490909090909,0,0,141.1090909090909,0,0,3881.290909090909,3058.2,97.01818181818182
2019-05-11 22:12:55,3069.7272727272725,0,175.07272727272726,0,0,0,148.63636363636363,143.5090909090909,0,4650.727272727273,0,0,0,0,0,96.14236242424244,128.16363636363636,395.6363636363636,1269.8363636363636,0,74.00186303030303,0,99.28800121212122,0,0,2082.272727272727,1861.5999999999997,4546.490909090909,0,0,141.1090909090909,0,0,3881.290909090909,3058.2,97.01818181818182
2019-05-11 22:12:52,3269.3818181818183,0,216.36334666666664,0,0,0,244.82533939393937,226.99999999999997,0,5068.745454545454,0,0,0,0,0,99.60721090909092,211.5272727272727,440.8181818181818,1337.709090909091,0,76.68125696969697,0,102.8837587878788,0,0,2353.9090909090905,1932.5090909090907,4981.636363636364,0,0,180.2181818181818,0,0,4238.818181818181,3372.8909090909087,211.29090909090908
2019-05-11 22:12:49,3366.7272727272725,0,223.91667999999999,0,0,0,253.37988484848483,226.99999999999997,0,5379.018181818182,0,0,0,0,0,39.956128484848485,211.5272727272727,440.8181818181818,1327.2181818181816,0,79.36065090909092,0,106.47951636363638,0,0,2599.254545454545,2255.4909090909086,5438.763636363637,0,0,180.2181818181818,0,0,4618.254545454545,3694.781818181818,211.29090909090908
2019-05-11 22:12:46,3366.7272727272725,0,212.58668,0,0,0,240.54806666666667,226.99999999999997,0,5379.018181818182,0,0,0,0,0,37.95794666666667,211.5272727272727,440.8181818181818,1327.2181818181816,0,75.34156000000002,0,101.08588,0,0,2599.254545454545,2255.4909090909086,5438.763636363637,0,0,180.2181818181818,0,0,4618.254545454545,3694.781818181818,211.29090909090908
2019-05-11 22:12:43,3314.278441426208,0,220.14023224664692,0,0,0,249.10286005200095,227.00412734776998,0,5738.777068673977,0,0,0,0,0,0,211.5311187476136,440.8261968399426,1461.626575028637,0,78.02103159451384,0,104.68174178924465,0,0,2779.1414389352535,2311.7693048964525,5801.069110347462,0,0,180.22145857197404,0,0,4908.380152366406,3837.087947053583,211.29475081365118
2019-05-11 22:12:40,3314.278441426208,0,208.81002624290142,0,0,0,236.27080856015567,227.00412734776998,0,5738.777068673977,0,0,0,0,0,0,211.5311187476136,440.8261968399426,1461.626575028637,0,74.00186760971411,0,99.28800735770955,0,0,2779.1414389352535,2311.7693048964525,5801.069110347462,0,0,180.22145857197404,0,0,4908.380152366406,3837.087947053583,211.29475081365118
2019-05-11 22:12:37,3078.819614902089,0,216.36349691206507,0,0,0,244.8255095547192,227.00412734776998,0,5973.8358879252355,0,0,0,0,0,0,211.5311187476136,515.0093638066147,1457.0083092419861,0,0,0,0,0,0,2831.942398952708,2384.843360788378,6296.932671503118,0,0,180.22145857197404,0,0,5237.058855615557,3908.9983454244625,211.29475081365118
2019-05-11 22:12:34,2895.4909090909086,0,223.91667999999999,0,0,0,253.37988484848483,226.99999999999997,0,6016.618181818181,0,0,0,0,0,0,211.5272727272727,558.8545454545455,1516.7454545454543,0,0,0,0,0,0,2716.4909090909086,2488.818181818182,6114.745454545454,0,0,180.2181818181818,0,0,5317.854545454545,3643.7454545454543,304.5699745454546
2019-05-11 22:12:31,2895.4909090909086,0,212.58668,0,0,0,240.54806666666667,226.99999999999997,0,6016.618181818181,0,0,0,0,0,0,211.5272727272727,558.8545454545455,1516.7454545454543,0,0,0,0,0,0,2716.4909090909086,2488.818181818182,6114.745454545454,0,0,180.2181818181818,0,0,5317.854545454545,3643.7454545454543,289.15452
2019-05-11 22:12:28,2681.509090909091,0,220.14387757575759,0,0,0,249.1035781818182,227.09090909090907,0,6053.454545454545,0,0,0,0,0,0,245.5272727272727,469.74545454545455,1511.7454545454543,0,0,0,0,0,0,2579.3090909090906,2300.5454545454545,6083.727272727273,0,0,180.36363636363635,0,0,5116.90909090909,3340.509090909091,299.4314896969697
2019-05-11 22:12:25,2681.509090909091,0,208.8102412121212,0,0,0,236.27085090909094,227.09090909090907,0,6053.454545454545,0,0,0,0,0,0,245.5272727272727,469.74545454545455,1511.7454545454543,0,0,0,0,0,0,2561.1818351515153,2255.541709090909,6083.727272727273,0,0,180.36363636363635,0,0,5116.90909090909,3340.509090909091,284.01603515151515
2019-05-11 22:12:22,2636.818181818182,0,216.37395515151513,0,0,0,245.761936,251.50522909090913,0,6008.2363636363625,0,0,0,0,0,0,349.78181818181815,554.3737818181818,1160.9272727272726,0,0,0,0,0,0,2321.109090909091,2153.5640799999996,5918.818181818181,0,0,221.99275515151515,0,0,5042.6,3114.8909090909087,294.2930048484849
2019-05-11 22:12:19,2729.509090909091,0,223.93698545454544,0,0,0,257.36215111111113,260.3003806060606,0,6038.272727272726,0,0,0,0,0,0,349.78181818181815,573.7447478787878,1250.5636363636363,0,0,0,0,0,0,2241.163636363636,2178.600667878788,5897.272727272726,0,0,229.75578545454545,0,0,5011.436363636364,3173.0181818181813,304.5699745454546
2019-05-11 22:12:16,2722.2942800000005,0,212.59244,0,0,0,241.67770666666667,247.10765333333333,0,6038.272727272726,0,0,0,0,0,0,349.78181818181815,544.6892933333334,1215.4611599999998,0,0,0,0,0,0,2191.158373333333,2069.0252133333333,5897.272727272726,0,0,218.11124,0,0,5011.436363636364,3173.0181818181813,289.15452
2019-05-11 22:12:13,2400.173904242424,0,91.19356727272728,0,0,0,205.79287499999998,204.16838303030303,0,5836.381818181818,0,0,0,0,0,0,336.1505563636364,458.0093684848485,1073.757250909091,0,0,0,0,0,0,2044.3871987878786,1921.6008581818182,5526.074157575757,0,0,186.09483757575757,0,0,4695.036363636364,2885.9955454545457,220.54300666666666
2019-05-11 22:12:10,2278.680267878788,0,86.49447636363637,0,0,0,191.51162499999998,193.6429284848485,0,5574.353996363637,0,0,0,0,0,0,318.8351018181819,434.4120957575758,1018.4336145454546,0,0,0,0,0,0,1939.0353806060605,1822.5881309090912,5249.310521212121,0,0,176.5012012121212,0,0,4516.811113939394,2740.5637272727267,208.1280066666667
2019-05-11 22:12:07,1887.3983933333334,0,49.698184,0,0,0,105.40662285714288,115.16079066666666,0,5166.0845,0,0,0,0,0,0,259.030708,276.8434826666667,846.632688,0,0,0,0,0,0,1629.1967453333336,1661.7547640000003,4774.030058666666,0,0,87.83167466666667,0,0,4256.142418666667,2461.464208,217.41074814814817
2019-05-11 22:12:04,1736.5156800000002,0,52.04353777777778,0,0,0,113.03939333333334,120.60013777777779,0,4780.880137777777,0,0,0,0,0,0,271.2530088888889,289.9064622222223,651.0382311111111,0,0,0,0,0,0,1396.9387733333335,1415.7786622222225,4347.126448888889,0,0,91.9800088888889,0,0,3917.4395644444444,2221.2193466666668,229.01417500000005
2019-05-11 22:12:01,1633.2690133333335,0,48.87242666666667,0,0,0,103.13772666666665,113.24569333333335,0,4501.859026666667,0,0,0,0,0,0,254.7274533333334,272.24424,611.3737866666668,0,0,0,0,0,0,1311.7987733333332,1329.4997733333335,4091.6275600000004,0,0,86.37112000000002,0,0,3690.6084533333333,2089.7226800000003,213.49542500000004
2019-05-11 22:11:58,1314.7421633333333,0,0.38073333333333337,0,0,0,0.020458666666666667,36.492531666666665,0,4188.037585,0,0,0,0,0,0,185.43256000000002,241.6476116666667,575.9101750000001,0,0,0,0,0,0,1076.8144083333334,1225.8717050000002,3645.2537066666673,0,0,52.148181666666666,0,0,3425.306031666667,1866.481505,111.90592380952381
2019-05-11 22:11:55,1226.4496633333335,0,0.35573333333333335,0,0,0,0.01845866666666667,33.95878166666667,0,3911.4338350000003,0,0,0,0,0,0,172.57256,224.88386166666666,535.9539250000001,0,0,0,0,0,0,1002.0831583333334,1140.7979550000002,3403.013706666667,0,0,48.52693166666666,0,0,3201.1472816666665,1741.3577550000002,103.14878095238095
2019-05-11 22:11:52,922.1347276190477,0,0.4041714285714286,0,0,0,0.020573333333333332,35.91194095238095,0,3578.771388571429,0,0,0,0,0,0,182.48578285714288,237.80631809523808,496.06186857142865,0,0,0,0,0,0,820.7308133333335,891.8026000000002,3060.08276952381,0,0,51.318398095238095,0,0,2885.0079980952387,1410.130582857143,110.05135555555556
2019-05-11 22:11:49,899.8172822017044,0,0.4298540048665044,0,0,0,0.024096356539193686,38.514870059886896,0,3295.839453684877,0,0,0,0,0,0,195.69690010332988,255.0277696299012,391.60775640811966,0,0,0,0,0,0,626.5079158472495,748.3987983733874,2783.536541004188,0,0,55.03851927157984,0,0,2695.8187632634463,1242.1966267791072,119.71018892577631
2019-05-11 22:11:46,824.6914530626757,0,0.3965217826072464,0,0,0,0.020763245413268745,35.136649333911095,0,3024.710157994733,0,0,0,0,0,0,178.55080497316757,232.67684799395576,357.3055664811173,0,0,0,0,0,0,571.6180788418164,682.8276507449752,2553.142554137084,0,0,50.21034687732631,0,0,2476.6627351310517,1138.9150694976831,107.4506793061611
2019-05-11 22:11:43,751.1738337133181,0,0.42582496700132,0,0,0,0.026144468886444686,38.106527072250444,0,2717.3124295028197,0,0,0,0,0,0,193.624363025479,175.6578050211325,334.376196952122,0,0,0,0,0,0,477.9427989547085,609.8736990520379,2169.7389237763823,0,0,54.45491313680787,0,0,2268.379376158287,1097.929426822927,118.87944436111528
2019-05-11 22:11:40,675.8768455928429,0,0.3858265669373226,0,0,0,0.021144968836449687,34.052689225764304,0,2450.043120275189,0,0,0,0,0,0,173.0491860325587,156.99655147127447,298.86361745530183,0,0,0,0,0,0,427.18082943348935,545.0882904683814,1955.6294881538074,0,0,48.66114488753784,0,0,2048.066188685786,988.0178232870686,103.55521057280471
2019-05-11 22:11:37,596.6822533333333,0,0.4197999999999999,0,0,0,0.032293333333333334,37.49589666666667,0,2128.97302,0,0,0,0,0,0,190.52512,128.24897666666664,209.24871,0,0,0,0,0,0,341.1253733333333,277.26116999999994,1729.2283766666665,0,0,53.58219666666666,0,0,1713.3502866666668,822.8092599999999,0
2019-05-11 22:11:34,483.74545454545455,0,0.34545454545454546,0,0,0,0.21818181818181817,36.781818181818174,0,1579.1454545454544,0,0,0,0,0,0.5818181818181818,153.38181818181818,111.9090909090909,176.49090909090907,0.05454545454545454,0.07272727272727272,0,0.07272727272727272,0,0,205.89090909090908,152.18181818181816,1277.1818181818182,0,0,52.54545454545454,0,0,1210.5636363636363,610.8727272727272,0.47272727272727266
2019-05-11 22:11:31,483.74545454545455,0,0.34545454545454546,0,0,0,0.21818181818181817,36.781818181818174,0,1579.1454545454544,0,0,0,0,0,0.5818181818181818,153.38181818181818,111.9090909090909,176.49090909090907,0.05454545454545454,0.07272727272727272,0,0.07272727272727272,0,0,205.89090909090908,152.18181818181816,1277.1818181818182,0,0,52.54545454545454,0,0,1210.5636363636363,610.8727272727272,0.47272727272727266
2019-05-11 22:11:28,506.7272727272727,0,0.12727272727272726,0,0,0,0,0.01818181818181818,0,1728.090909090909,0,0,0,0,0,0.5818181818181818,49.127272727272725,0.5636363636363636,138.0181818181818,0.05454545454545454,0.07272727272727272,0,0.07272727272727272,0,0,379.2181818181818,301.8909090909091,1561.1454545454544,0,0,0.01818181818181818,0,0,1464.9818181818182,739.5636363636363,0.47272727272727266
