timestamp,accept,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,newuname,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,syscall,write
2019-05-07 12:50:37,498.8181818181818,149.9272727272727,0,235.14545454545453,233.16363636363633,179.05454545454543,241.69090909090906,204.5090909090909,217.29090909090908,876.7272727272726,351.30909090909086,295.72727272727275,290.54545454545456,262.25454545454545,420.50909090909084,288.4545454545454,0,45.05454545454545,0,209.9090909090909,0,1332.8727272727272,0,269.1818181818182,368.16363636363633,446.6909090909091,235.94545454545454,178.16363636363633,457.9090909090909,294.6545454545454,295.72727272727275,229.5090909090909,216.85454545454544,0,240.99999999999997
2019-05-07 12:50:34,498.8181818181818,149.9272727272727,0,235.14545454545453,233.16363636363633,179.05454545454543,241.69090909090906,204.5090909090909,217.29090909090908,876.7272727272726,351.30909090909086,295.72727272727275,290.54545454545456,262.25454545454545,420.50909090909084,288.4545454545454,0,45.05454545454545,0,209.9090909090909,0,1332.8727272727272,0,269.1818181818182,368.16363636363633,446.6909090909091,235.94545454545454,178.16363636363633,457.9090909090909,294.6545454545454,295.72727272727275,229.5090909090909,216.85454545454544,0,240.99999999999997
2019-05-07 12:50:31,546.690909090909,148.38181818181818,0,254.54545454545453,206.63636363636363,176.29090909090908,239.05454545454543,229.7090909090909,252.19999999999996,867.9454545454545,322.3272727272727,289.47272727272724,290.0545454545454,230.98181818181817,336.8,266.5090909090909,0,45.05454545454545,0,250.39999999999998,0,1356.1090909090906,0,259.16363636363633,377.0181818181818,455.10909090909087,177.85454545454544,171.98181818181817,572,285.3636363636363,346.98181818181814,218.25454545454542,202.56363636363633,0,244.76363636363632
2019-05-07 12:50:28,546.690909090909,148.38181818181818,0,254.54545454545453,206.63636363636363,176.29090909090908,239.05454545454543,229.7090909090909,252.19999999999996,867.9454545454545,322.3272727272727,289.47272727272724,290.0545454545454,230.98181818181817,336.8,266.5090909090909,0,45.05454545454545,0,250.39999999999998,0,1356.1090909090906,0,259.16363636363633,377.0181818181818,455.10909090909087,177.85454545454544,171.98181818181817,572,285.3636363636363,346.98181818181814,218.25454545454542,202.56363636363633,0,244.76363636363632
2019-05-07 12:50:25,473.6181818181818,137.96363636363637,0,227.98181818181817,240.94545454545454,164.9272727272727,228.98181818181817,252.54545454545453,237.1090909090909,932.1818181818181,311.8,284.1454545454545,273.05454545454546,264.05454545454546,327.9090909090909,265.05454545454546,0,24.363636363636363,0,230.96363636363634,0,1344.3272727272727,0,296.4,340.12727272727267,434.76363636363635,171.5090909090909,163.69090909090906,527.9818181818181,281.8363636363636,371.6909090909091,180.1272727272727,207.5272727272727,0,220.3090909090909
2019-05-07 12:50:22,500.2545454545454,136.25454545454545,0,208.2181818181818,287.3818181818181,223.59999999999997,228.36363636363635,290.52727272727276,244.47272727272727,929.5636363636363,311.4363636363636,271.6727272727273,277.76363636363635,324.8909090909091,332.49090909090904,239.3090909090909,0,25.436363636363634,0,242.29090909090908,0,1350.9454545454544,0,307.98181818181814,391.27272727272725,452.3454545454545,246.4363636363636,138.78181818181818,490.8181818181818,293.74545454545455,385.54545454545456,211.47272727272727,246.5090909090909,0,257.7272727272727
2019-05-07 12:50:19,500.2545454545454,136.25454545454545,0,208.2181818181818,287.3818181818181,223.59999999999997,228.36363636363635,290.52727272727276,244.47272727272727,929.5636363636363,311.4363636363636,271.6727272727273,277.76363636363635,324.8909090909091,332.49090909090904,239.3090909090909,0,25.436363636363634,0,242.29090909090908,0,1350.9454545454544,0,307.98181818181814,391.27272727272725,452.3454545454545,246.4363636363636,138.78181818181818,490.8181818181818,293.74545454545455,385.54545454545456,211.47272727272727,246.5090909090909,0,257.7272727272727
2019-05-07 12:50:16,445.2545454545454,136.38181818181818,0,248.0363636363636,316.56363636363636,232.87272727272727,267.76363636363635,289.8181818181818,244.69090909090906,893.6727272727272,293.8181818181818,311.8727272727273,284.52727272727276,324.94545454545454,347.8727272727273,245.34545454545454,0,25.436363636363634,0,247.69090909090906,0,1350.7090909090907,0,327.9090909090909,355.49090909090904,424.6727272727273,324.8,138.7090909090909,480.79999999999995,319.30909090909086,385.49090909090904,216.54545454545453,264.9090909090909,0,258.7090909090909
2019-05-07 12:50:13,445.2545454545454,136.38181818181818,0,248.0363636363636,316.56363636363636,232.87272727272727,267.76363636363635,289.8181818181818,244.69090909090906,893.6727272727272,293.8181818181818,311.8727272727273,284.52727272727276,324.94545454545454,347.8727272727273,245.34545454545454,0,25.436363636363634,0,247.69090909090906,0,1350.7090909090907,0,327.9090909090909,355.49090909090904,424.6727272727273,324.8,138.7090909090909,480.79999999999995,319.30909090909086,385.49090909090904,216.54545454545453,264.9090909090909,0,258.7090909090909
2019-05-07 12:50:10,463.9272727272727,164.85454545454544,0,268.5090909090909,320.2363636363636,236.9272727272727,274.6,256.2,238.49090909090907,879.8181818181818,292.49090909090904,341.4181818181818,237.1272727272727,328.10909090909087,308.3454545454545,271.5272727272727,0,25.436363636363634,0,258.79999999999995,0,1321.0727272727272,0,303.0181818181818,365.96363636363634,382.7272727272727,328.78181818181815,141.29090909090908,540.8363636363636,327.09090909090907,412.8363636363636,217.6181818181818,236.07272727272726,0,229.18181818181816
2019-05-07 12:50:07,504.99999999999994,183.34545454545454,0,265.59999999999997,282.94545454545454,255.18181818181816,254.83636363636361,262.78181818181815,275.72727272727275,963.3999999999999,302.07272727272726,332.18181818181813,214.18181818181816,311.16363636363633,261.9090909090909,258.79999999999995,0,24.018181818181816,0,240.96363636363634,0,1338.3636363636363,0,300.2363636363636,395.6545454545454,370.94545454545454,371.8727272727273,145.07272727272726,567.4909090909091,307.6727272727273,426.54545454545456,231.94545454545454,230.18181818181816,0,254.39999999999998
2019-05-07 12:50:04,504.99999999999994,183.34545454545454,0,265.59999999999997,282.94545454545454,255.18181818181816,254.83636363636361,262.78181818181815,275.72727272727275,963.3999999999999,302.07272727272726,332.18181818181813,214.18181818181816,311.16363636363633,261.9090909090909,258.79999999999995,0,24.018181818181816,0,240.96363636363634,0,1338.3636363636363,0,300.2363636363636,395.6545454545454,370.94545454545454,371.8727272727273,145.07272727272726,567.4909090909091,307.6727272727273,426.54545454545456,231.94545454545454,230.18181818181816,0,254.39999999999998
2019-05-07 12:50:01,532.5272727272727,176.74545454545452,0,256.76363636363635,241.89090909090908,239.25454545454542,261.8727272727273,294.2545454545454,259.05454545454546,979.6545454545453,290.4363636363636,299.8363636363636,200.83636363636364,289.3454545454545,248.16363636363633,236.69090909090906,0,24.018181818181816,0,271.5272727272727,0,1317.4181818181817,0,309.3454545454545,413.2181818181818,384.2,375.49090909090904,127.89090909090909,592.3090909090909,272.3454545454545,392.8181818181818,216.16363636363633,224.0181818181818,0,247.56363636363633
2019-05-07 12:49:58,532.5272727272727,176.74545454545452,0,256.76363636363635,241.89090909090908,239.25454545454542,261.8727272727273,294.2545454545454,259.05454545454546,979.6545454545453,290.4363636363636,299.8363636363636,200.83636363636364,289.3454545454545,248.16363636363633,236.69090909090906,0,24.018181818181816,0,271.5272727272727,0,1317.4181818181817,0,309.3454545454545,413.2181818181818,384.2,375.49090909090904,127.89090909090909,592.3090909090909,272.3454545454545,392.8181818181818,216.16363636363633,224.0181818181818,0,247.56363636363633
2019-05-07 12:49:55,509.67272727272723,150.27272727272728,0,299.4181818181818,246.65454545454543,247.89090909090908,298.4363636363636,278.3636363636363,284.0363636363636,978.1090909090908,301.50909090909084,290.1272727272727,189.0181818181818,271.7272727272727,230.0181818181818,226.19999999999996,0,24.018181818181816,0,259.6909090909091,0,1333.1818181818182,0,328.0363636363636,467.0363636363636,397.54545454545456,368.49090909090904,135.9090909090909,647.2,268.2181818181818,403.6181818181818,234.4181818181818,243.85454545454544,0,281
2019-05-07 12:49:52,548.7818181818182,151.76363636363638,0,277.6363636363636,245.1090909090909,250.38181818181818,289.07272727272726,260.47272727272724,281.16363636363633,983.8909090909091,284.0181818181818,277.54545454545456,181.8181818181818,245.85454545454544,203.89090909090908,226.83636363636364,0,3.0181818181818176,0,306.3454545454545,0,1359.4181818181817,0,283.98181818181814,462.1454545454545,377.8909090909091,342.7090909090909,132.63636363636363,619.3818181818182,258.09090909090907,411.56363636363636,209.63636363636363,213.99999999999997,0,267.3454545454545
2019-05-07 12:49:49,548.7818181818182,151.76363636363638,0,277.6363636363636,245.1090909090909,250.38181818181818,289.07272727272726,260.47272727272724,281.16363636363633,983.8909090909091,284.0181818181818,277.54545454545456,181.8181818181818,245.85454545454544,203.89090909090908,226.83636363636364,0,3.0181818181818176,0,306.3454545454545,0,1359.4181818181817,0,283.98181818181814,462.1454545454545,377.8909090909091,342.7090909090909,132.63636363636363,619.3818181818182,258.09090909090907,411.56363636363636,209.63636363636363,213.99999999999997,0,267.3454545454545
