timestamp,ttorrent-ubuntu
2019-05-11 10:58:37,0.0007334564703030302
2019-05-11 10:58:34,0.0007590467733333332
2019-05-11 10:58:31,0.0007206613187878788
2019-05-11 10:58:28,0
2019-05-11 10:58:25,0
2019-05-11 10:58:22,0
2019-05-11 10:58:19,0
2019-05-11 10:58:16,0
2019-05-11 10:58:13,0
2019-05-11 10:58:10,0
2019-05-11 10:58:07,0
2019-05-11 10:58:04,0
2019-05-11 10:58:01,0
2019-05-11 10:57:58,0
2019-05-11 10:57:55,0
2019-05-11 10:57:52,0
2019-05-11 10:57:49,0
2019-05-11 10:57:46,0
2019-05-11 10:57:43,0
2019-05-11 10:57:40,0
2019-05-11 10:57:37,0
2019-05-11 10:57:34,0
2019-05-11 10:57:31,0
2019-05-11 10:57:28,0
2019-05-11 10:57:25,0
2019-05-11 10:57:22,0
2019-05-11 10:57:19,0
2019-05-11 10:57:16,0
2019-05-11 10:57:13,0
2019-05-11 10:57:10,0
2019-05-11 10:57:07,0
2019-05-11 10:57:04,0
2019-05-11 10:57:01,0
2019-05-11 10:56:58,0
2019-05-11 10:56:55,0
2019-05-11 10:56:52,0
2019-05-11 10:56:49,0
2019-05-11 10:56:46,0
2019-05-11 10:56:43,0
2019-05-11 10:56:40,0
2019-05-11 10:56:37,0
2019-05-11 10:56:34,0
2019-05-11 10:56:31,0
2019-05-11 10:56:28,0
2019-05-11 10:56:25,0
2019-05-11 10:56:22,0
2019-05-11 10:56:19,0
2019-05-11 10:56:16,0
2019-05-11 10:56:13,0
2019-05-11 10:56:10,0
2019-05-11 10:56:07,0
2019-05-11 10:56:04,0
2019-05-11 10:56:01,0
2019-05-11 10:55:58,0
2019-05-11 10:55:55,0
2019-05-11 10:55:52,0
2019-05-11 10:55:49,0
2019-05-11 10:55:46,0
2019-05-11 10:55:43,0
2019-05-11 10:55:40,0
2019-05-11 10:55:37,0
2019-05-11 10:55:34,0
2019-05-11 10:55:31,0
2019-05-11 10:55:28,0
2019-05-11 10:55:25,0
2019-05-11 10:55:22,0
2019-05-11 10:55:19,0
2019-05-11 10:55:16,0
2019-05-11 10:55:13,0
2019-05-11 10:55:10,0
2019-05-11 10:55:07,0
2019-05-11 10:55:04,0
2019-05-11 10:55:01,0
2019-05-11 10:54:58,0
2019-05-11 10:54:55,0
2019-05-11 10:54:52,0
2019-05-11 10:54:49,0
2019-05-11 10:54:46,0
2019-05-11 10:54:43,0
2019-05-11 10:54:40,0
2019-05-11 10:54:37,0
2019-05-11 10:54:34,0
2019-05-11 10:54:31,0
