timestamp,example-voting-app_vote_1
2019-05-09 10:54:46,0
2019-05-09 10:54:43,0
2019-05-09 10:54:40,0
2019-05-09 10:54:37,0
2019-05-09 10:54:34,0
2019-05-09 10:54:31,0
2019-05-09 10:54:28,0
2019-05-09 10:54:25,0
2019-05-09 10:54:22,0
2019-05-09 10:54:19,0
2019-05-09 10:54:16,0
2019-05-09 10:54:13,0
2019-05-09 10:54:10,0
2019-05-09 10:54:07,0
2019-05-09 10:54:04,0
2019-05-09 10:54:01,0
2019-05-09 10:53:58,0
2019-05-09 10:53:55,0
2019-05-09 10:53:52,0
2019-05-09 10:53:49,0
2019-05-09 10:53:46,0
2019-05-09 10:53:43,0
2019-05-09 10:53:40,0
2019-05-09 10:53:37,0
2019-05-09 10:53:34,0
2019-05-09 10:53:31,0
2019-05-09 10:53:28,0
2019-05-09 10:53:25,0
2019-05-09 10:53:22,0
2019-05-09 10:53:19,0
2019-05-09 10:53:16,0
2019-05-09 10:53:13,0
2019-05-09 10:53:10,0
2019-05-09 10:53:07,0
2019-05-09 10:53:04,0
2019-05-09 10:53:01,0
2019-05-09 10:52:58,0
2019-05-09 10:52:55,0
2019-05-09 10:52:52,0
2019-05-09 10:52:49,0
2019-05-09 10:52:46,0
2019-05-09 10:52:43,0
2019-05-09 10:52:40,0
2019-05-09 10:52:37,0
2019-05-09 10:52:34,0
2019-05-09 10:52:31,0
2019-05-09 10:52:28,0
2019-05-09 10:52:25,0
2019-05-09 10:52:22,0
2019-05-09 10:52:19,0
2019-05-09 10:52:16,0
2019-05-09 10:52:13,0
2019-05-09 10:52:10,0
2019-05-09 10:52:07,0
2019-05-09 10:52:04,0
2019-05-09 10:52:01,0
2019-05-09 10:51:58,0
2019-05-09 10:51:55,0
2019-05-09 10:51:52,0
2019-05-09 10:51:49,0
2019-05-09 10:51:46,0
2019-05-09 10:51:43,0
2019-05-09 10:51:40,0
2019-05-09 10:51:37,0
2019-05-09 10:51:34,0
2019-05-09 10:51:31,0
2019-05-09 10:51:28,0
2019-05-09 10:51:25,0
2019-05-09 10:51:22,0
2019-05-09 10:51:19,0
2019-05-09 10:51:16,0
2019-05-09 10:51:13,0
2019-05-09 10:51:10,0
2019-05-09 10:51:07,0
2019-05-09 10:51:04,0
2019-05-09 10:51:01,0
2019-05-09 10:50:58,0
2019-05-09 10:50:55,0
2019-05-09 10:50:52,0
2019-05-09 10:50:49,0
2019-05-09 10:50:46,0
2019-05-09 10:50:43,0
2019-05-09 10:50:40,0
2019-05-09 10:50:37,0
2019-05-09 10:50:34,0
2019-05-09 10:50:31,0
2019-05-09 10:50:28,0
2019-05-09 10:50:25,0
2019-05-09 10:50:22,0
2019-05-09 10:50:19,0
2019-05-09 10:50:16,0
2019-05-09 10:50:13,0
2019-05-09 10:50:10,0
2019-05-09 10:50:07,0
2019-05-09 10:50:04,0
2019-05-09 10:50:01,0
2019-05-09 10:49:58,0
2019-05-09 10:49:55,0
2019-05-09 10:49:52,0
2019-05-09 10:49:49,0
2019-05-09 10:49:46,0
2019-05-09 10:49:43,0
2019-05-09 10:49:40,0
2019-05-09 10:49:37,0
2019-05-09 10:49:34,0
2019-05-09 10:49:31,0
2019-05-09 10:49:28,0
2019-05-09 10:49:25,0
2019-05-09 10:49:22,0
2019-05-09 10:49:19,0
2019-05-09 10:49:16,0
2019-05-09 10:49:13,0
2019-05-09 10:49:10,0
2019-05-09 10:49:07,0
2019-05-09 10:49:04,0
2019-05-09 10:49:01,0
2019-05-09 10:48:58,0
2019-05-09 10:48:55,0
2019-05-09 10:48:52,0
2019-05-09 10:48:49,0
2019-05-09 10:48:46,0
2019-05-09 10:48:43,0
