timestamp,example-voting-app_vote_1
2019-05-07 10:54:54,0.18264145454545697
2019-05-07 10:54:51,0.18168532727272937
2019-05-07 10:54:48,0.18168532727272937
2019-05-07 10:54:45,0.17999254545454832
2019-05-07 10:54:42,0.1795720363636426
2019-05-07 10:54:39,0.1795720363636426
2019-05-07 10:54:36,0.17935058181818908
2019-05-07 10:54:33,0.17935058181818908
2019-05-07 10:54:30,0.1817097272727365
2019-05-07 10:54:27,0.18072292727273406
2019-05-07 10:54:24,0.18072292727273406
2019-05-07 10:54:21,0.1805103818181878
2019-05-07 10:54:18,0.1805103818181878
2019-05-07 10:54:15,0.17924541818182174
2019-05-07 10:54:12,0.180606818181822
2019-05-07 10:54:09,0.180606818181822
2019-05-07 10:54:06,0.17951254545455206
2019-05-07 10:54:03,0.17951254545455206
2019-05-07 10:54:00,0.3290829272727323
2019-05-07 10:53:57,0.8267156909090964
2019-05-07 10:53:54,0.8267156909090964
2019-05-07 10:53:51,2.4565141636363688
2019-05-07 10:53:48,2.4565141636363688
2019-05-07 10:53:45,2.440664018181822
2019-05-07 10:53:42,2.4263871090909115
2019-05-07 10:53:39,2.4263871090909115
2019-05-07 10:53:36,2.4085374727272737
2019-05-07 10:53:33,2.4085374727272737
2019-05-07 10:53:30,2.3954127454545477
2019-05-07 10:53:27,2.3890688545454553
2019-05-07 10:53:24,2.3890688545454553
2019-05-07 10:53:21,2.3752244909090923
2019-05-07 10:53:18,2.3752244909090923
2019-05-07 10:53:15,2.3628220909090922
2019-05-07 10:53:12,2.3466351999999993
2019-05-07 10:53:09,2.3466351999999993
2019-05-07 10:53:06,2.1789933272727278
2019-05-07 10:53:03,2.1789933272727278
2019-05-07 10:53:00,1.6671418181818178
2019-05-07 10:52:57,0.024480872727272705
2019-05-07 10:52:54,0.024480872727272705
2019-05-07 10:52:51,0.025845399999999973
2019-05-07 10:52:48,0.025845399999999973
2019-05-07 10:52:45,0.035601109090909036
2019-05-07 10:52:42,0.03720499999999995
2019-05-07 10:52:39,0.03720499999999995
2019-05-07 10:52:36,0.05040812727272726
2019-05-07 10:52:33,0.05040812727272726
2019-05-07 10:52:30,0.04193983636363637
2019-05-07 10:52:27,0.046841909090909045
2019-05-07 10:52:24,0.046841909090909045
2019-05-07 10:52:21,0.04399876363636362
2019-05-07 10:52:18,0.04399876363636362
2019-05-07 10:52:15,0.046261018181818186
2019-05-07 10:52:12,0.04746861818181816
2019-05-07 10:52:09,0.04746861818181816
2019-05-07 10:52:06,0.0548642727272727
2019-05-07 10:52:03,0.0548642727272727
2019-05-07 10:52:00,0.05274558181818175
2019-05-07 10:51:57,0.051888163636363574
2019-05-07 10:51:54,0.051888163636363574
2019-05-07 10:51:51,0.04357409090909088
2019-05-07 10:51:48,0.04357409090909088
2019-05-07 10:51:45,0.059547472727272704
2019-05-07 10:51:42,0.05665949090909133
2019-05-07 10:51:39,0.05665949090909133
2019-05-07 10:51:36,0.06892774545454575
2019-05-07 10:51:33,0.06892774545454575
2019-05-07 10:51:30,0.07713843636363649
2019-05-07 10:51:27,0.09125841818181837
2019-05-07 10:51:24,0.09125841818181837
2019-05-07 10:51:21,0.10322383636363647
2019-05-07 10:51:18,0.10322383636363647
2019-05-07 10:51:15,0.11464221818181844
2019-05-07 10:51:12,0.1184742000000005
2019-05-07 10:51:09,0.1184742000000005
2019-05-07 10:51:06,0.13267960000000042
2019-05-07 10:51:03,0.13267960000000042
2019-05-07 10:51:00,0.147923563636364
2019-05-07 10:50:57,0.15891580000000044
2019-05-07 10:50:54,0.15891580000000044
2019-05-07 10:50:51,0.15512896363636405
2019-05-07 10:50:48,0.15512896363636405
2019-05-07 10:50:45,0.15738147272727276
2019-05-07 10:50:42,0.15933820000000026
2019-05-07 10:50:39,0.15933820000000026
2019-05-07 10:50:36,0.1606319090909095
2019-05-07 10:50:33,0.1606319090909095
2019-05-07 10:50:30,0.15992247131766046
2019-05-07 10:50:27,0.1605684909090911
2019-05-07 10:50:24,0.1605684909090911
2019-05-07 10:50:21,0.16176547272727282
2019-05-07 10:50:18,0.16176547272727282
2019-05-07 10:50:15,0.1646358545454544
2019-05-07 10:50:12,0.16578470909090914
2019-05-07 10:50:09,0.16578470909090914
2019-05-07 10:50:06,0.16452225454545466
2019-05-07 10:50:03,0.16452225454545466
2019-05-07 10:50:00,0.16567535183097565
2019-05-07 10:49:57,0.1684440545454545
2019-05-07 10:49:54,0.1684440545454545
2019-05-07 10:49:51,0.1690559858898828
2019-05-07 10:49:48,0.16905598588988285
2019-05-07 10:49:45,0.16798781818181796
2019-05-07 10:49:42,0.16671674545454532
2019-05-07 10:49:39,0.16671674545454532
2019-05-07 10:49:36,0.15729945017699654
2019-05-07 10:49:33,0.14892325770084602
2019-05-07 10:49:30,0.14029446696888898
2019-05-07 10:49:27,0.1319457399525
2019-05-07 10:49:24,0.12358380620249997
2019-05-07 10:49:21,0.1143193531857143
2019-05-07 10:49:18,0.1060229174714286
2019-05-07 10:49:15,0.0967346534766666
2019-05-07 10:49:12,0.08904736123066657
2019-05-07 10:49:09,0.08078642723066659
2019-05-07 10:49:06,0.07315674326484017
2019-05-07 10:49:03,0.06482398654051261
2019-05-07 10:49:00,0.05473977219555551
2019-05-07 10:48:57,0.045643507825203225
2019-05-07 10:48:54,0.037746251727642254
2019-05-07 10:48:51,0.029998118193333364
2019-05-07 10:48:48,0.022060708193333348
