timestamp,accept,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,gettid,list,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pipe,pread64,pwrite64,read,sigprocmask,syscall,wait,write,yield
2019-05-11 12:36:01,1061.9090909090908,0,2.6909090909090905,0,0,0,0,0,0,1061.7454545454543,0,0,0,0,56.14545454545454,64.19999999999999,242.16363636363633,9.69090909090909,0,0,0,702.3454545454546,619.8,933.1818181818181,2.836363636363636,0,1144.8545454545454,935.8545454545454,0
2019-05-11 12:35:58,1041.9272727272726,0,57.58181818181818,0,0,0,0,0,0,999.290909090909,0,0,0,0,80.41818181818182,77.25454545454545,175.65454545454543,29.890909090909087,0,0,0,590.8545454545455,585.0363636363636,846.7636363636362,3.9999999999999996,0,1060.381818181818,761.4,0
2019-05-11 12:35:55,1041.9272727272726,0,57.58181818181818,0,0,0,0,0,0,999.290909090909,0,0,0,0,80.41818181818182,77.25454545454545,175.65454545454543,29.890909090909087,0,0,0,590.8545454545455,585.0363636363636,846.7636363636362,3.9999999999999996,0,1060.381818181818,761.4,0
2019-05-11 12:35:52,1092.381818181818,0,57.58181818181818,0,0,0,0,0,0,1049.5636363636363,0,0,0,0,80.41818181818182,77.25454545454545,175.65454545454543,29.890909090909087,0,0,0,686.2545454545453,626.5636363636363,905.8181818181818,3.9999999999999996,0,1153.7272727272725,871.8727272727272,0
2019-05-11 12:35:49,1223.6181818181817,0,57.58181818181818,0,0,0,0,0,0,1184.4727272727273,0,0,0,0,80.41818181818182,77.25454545454545,231.16363636363633,29.890909090909087,0,0,0,777.5454545454545,782.5818181818181,1039.2181818181818,3.9999999999999996,0,1275.090909090909,900.5818181818181,0
2019-05-11 12:35:46,1223.6181818181817,0,57.58181818181818,0,0,0,0,0,0,1184.4727272727273,0,0,0,0,80.41818181818182,77.25454545454545,231.16363636363633,29.890909090909087,0,0,0,777.5454545454545,782.5818181818181,1039.2181818181818,3.9999999999999996,0,1275.090909090909,900.5818181818181,0
2019-05-11 12:35:43,1540.4181818181817,0,57.58181818181818,0,0,0,0,0,0,1294.6363636363635,0,0,0,0,80.41818181818182,77.25454545454545,259.3636363636363,29.890909090909087,0,0,0,985.9454545454544,845.8545454545454,1145.5636363636363,3.9999999999999996,0,1388.0545454545454,1134.7454545454543,0
2019-05-11 12:35:40,1540.4181818181817,0,57.58181818181818,0,0,0,0,0,0,1294.6363636363635,0,0,0,0,80.41818181818182,77.25454545454545,259.3636363636363,29.890909090909087,0,0,0,985.9454545454544,845.8545454545454,1145.5636363636363,3.9999999999999996,0,1388.0545454545454,1134.7454545454543,0
2019-05-11 12:35:37,1429.8181818181815,0,155.7090909090909,0,0,0,0,0,0,1209.2545454545455,0,0,0,0,133.36363636363635,138.38181818181818,264.5090909090909,112.8803418181818,0,0,0,1008.0363636363636,840.2727272727273,1264.890909090909,99.7090909090909,0,1319.2545454545455,1190.8363636363636,0
2019-05-11 12:35:34,1355.381818181818,0,155.7090909090909,0,0,0,0,0,0,1133.7272727272725,0,0,0,0,133.36363636363635,138.38181818181818,238.2181818181818,116.8233721212121,0,0,0,967.0181818181817,821.0363636363636,1195.9636363636362,99.7090909090909,0,1252.4181818181817,1076.890909090909,0
2019-05-11 12:35:31,1355.381818181818,0,155.7090909090909,0,0,0,0,0,0,1133.7272727272725,0,0,0,0,133.36363636363635,138.38181818181818,238.2181818181818,110.90882666666667,0,0,0,967.0181818181817,821.0363636363636,1195.9636363636362,99.7090909090909,0,1252.4181818181817,1076.890909090909,0
