timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-08 18:33:00,497.3454545454545,323.50909090909084,365.7272727272727,0,286.6181818181818,423.1454545454545,239.8181818181818,381.3818181818181,360.6545454545454,400.49090909090904,1085.5636363636363,385.7272727272727,327.8727272727273,347.76363636363635,28.054545454545455,365.9090909090909,308.9090909090909,403.54545454545456,347.0181818181818,1145.4545454545453,361.3636363636363,347.96363636363634,369.10909090909087,0,343.27272727272725,328.2181818181818,392.3818181818181,284.76363636363635,346.4363636363636,415.6181818181818,304.74545454545455,450.4545454545454
2019-05-08 18:32:57,541.5636363636363,324.56363636363636,345.56363636363636,0,250.7090909090909,427.16363636363633,241.16363636363633,425.56363636363636,352.8727272727273,413.8909090909091,1092.8727272727272,384.98181818181814,341.56363636363636,373.10909090909087,44,362.94545454545454,308.2545454545454,367.7090909090909,360.8909090909091,1148.1272727272726,366.58181818181816,390.3818181818181,370.7272727272727,0,380.50909090909084,320.56363636363636,389.76363636363635,294.2545454545454,324.6,436.3636363636363,322.2363636363636,440.79999999999995
2019-05-08 18:32:54,572.9895820075999,339.6665515172451,327.95767349684553,0,245.013727023145,415.501536335703,224.1050162724314,408.1562153415392,344.23010490718355,418.3378484027563,1126.9431464882457,403.2290321994145,307.3944110107089,355.84807548953654,84.34392101961781,348.61184342102865,282.21305067180595,333.7030235813894,376.5931528517663,1134.8157306230794,347.24823185033,439.17383320303264,349.97545499172736,0,345.2664497009145,353.229941273795,360.39344739186555,295.1764513372484,286.72205959891636,439.8647297321867,301.9217832403047,447.9554917183324
2019-05-08 18:32:51,572.9895820075999,339.6665515172451,327.95767349684553,0,245.013727023145,415.501536335703,224.1050162724314,408.1562153415392,344.23010490718355,418.3378484027563,1126.9431464882457,403.2290321994145,307.3944110107089,355.84807548953654,84.34392101961781,348.61184342102865,282.21305067180595,333.7030235813894,376.5931528517663,1134.8157306230794,347.24823185033,439.17383320303264,349.97545499172736,0,345.2664497009145,353.229941273795,360.39344739186555,295.1764513372484,286.72205959891636,439.8647297321867,301.9217832403047,447.9554917183324
2019-05-08 18:32:48,632.861220705078,420.77416774240464,324.4486463882475,0,250.54089925637714,396.55642624679547,233.15939710187087,411.0470718714205,387.21114161560695,447.6282249413647,1189.5601898147304,417.1015072453228,277.44950091816514,313.6306612607043,113.92520135997528,380.86580243995564,314.648824566826,310.1398156397156,381.72033235759346,1143.0883074853184,381.88396574607737,470.991436519336,353.08448937292053,0,423.53775385902077,326.2486136615698,348.17548771840507,301.1945237359321,234.41391974691368,508.08167124234103,285.4129924910456,448.48275485900257
2019-05-08 18:32:45,632.861220705078,420.77416774240464,324.4486463882475,0,250.54089925637714,396.55642624679547,233.15939710187087,411.0470718714205,387.21114161560695,447.6282249413647,1189.5601898147304,417.1015072453228,277.44950091816514,313.6306612607043,113.92520135997528,380.86580243995564,314.648824566826,310.1398156397156,381.72033235759346,1143.0883074853184,381.88396574607737,470.991436519336,353.08448937292053,0,423.53775385902077,326.2486136615698,348.17548771840507,301.1945237359321,234.41391974691368,508.08167124234103,285.4129924910456,448.48275485900257
2019-05-08 18:32:42,587.8834160621102,435.86247022673143,320.1694576265023,0,242.44077165039366,400.1163657521046,236.84066983036055,374.3886252477318,371.0794741722577,452.4264077528682,1229.349624538628,399.82545137184314,258.1683303332788,365.55210094728994,142.6025927744141,421.9167621229477,349.44271714031163,263.98661793850795,408.20742195312647,1109.874724995,374.22498590883475,448.8263422971327,347.89723449517265,0,401.1345660830197,323.2058764704813,395.4253713703886,288.4779723267696,224.11316569392173,545.1371843124421,295.7690139820724,438.69888543428067
2019-05-08 18:32:39,622.4727272727272,443.19999999999993,286,0,191.45454545454544,386.56363636363636,246.14545454545453,320.6909090909091,361.52727272727265,452.7090909090909,1253.0363636363634,393.09090909090907,211.74545454545452,371.56363636363636,159.69090909090906,440.4545454545454,348.0363636363636,257.6363636363636,409.09090909090907,1078.0727272727272,375.6909090909091,438.2363636363636,317.0363636363636,0,380.4545454545454,313.50909090909084,364.58181818181816,287.16363636363633,232.78181818181818,606.3454545454546,300.98181818181814,449.98181818181814
2019-05-08 18:32:36,622.4727272727272,443.19999999999993,286,0,191.45454545454544,386.56363636363636,246.14545454545453,320.6909090909091,361.52727272727265,452.7090909090909,1253.0363636363634,393.09090909090907,211.74545454545452,371.56363636363636,159.69090909090906,440.4545454545454,348.0363636363636,257.6363636363636,409.09090909090907,1078.0727272727272,375.6909090909091,438.2363636363636,317.0363636363636,0,380.4545454545454,313.50909090909084,364.58181818181816,287.16363636363633,232.78181818181818,606.3454545454546,300.98181818181814,449.98181818181814
2019-05-08 18:32:33,634.0745050269985,457.12052069887096,274.27594858462265,0,201.15266440012365,412.2320600694508,227.75121357016891,349.47184699016424,393.9785102630766,472.42877661218483,1277.6394014871917,404.94154864280137,212.1702452593495,343.94487573405087,190.53506172390598,409.97763758340454,344.5812046615639,248.73188735159903,397.7783030016545,1119.4480301074486,374.7068341726815,451.4662836572551,339.21786084395404,0,369.1798629165682,318.5644419395306,370.0707234150865,316.0191262294784,230.13290184171774,577.9321127938476,296.1838445175718,420.7770485246259
2019-05-08 18:32:30,634.0745050269985,457.12052069887096,274.27594858462265,0,201.15266440012365,412.2320600694508,227.75121357016891,349.47184699016424,393.9785102630766,472.42877661218483,1277.6394014871917,404.94154864280137,212.1702452593495,343.94487573405087,190.53506172390598,409.97763758340454,344.5812046615639,248.73188735159903,397.7783030016545,1119.4480301074486,374.7068341726815,451.4662836572551,339.21786084395404,0,369.1798629165682,318.5644419395306,370.0707234150865,316.0191262294784,230.13290184171774,577.9321127938476,296.1838445175718,420.7770485246259
2019-05-08 18:32:27,703.2417592407411,514.22701405429,287.9038562935219,0,231.70487809312556,399.42910128906743,248.7045690078362,374.7568226032254,380.5748986382066,460.4825366811512,1309.812548862748,448.62820675987706,256.54079016745146,375.5568080580353,228.46857329866728,425.61044344648275,324.4850093634661,282.3585025726805,394.6110070725987,1157.160778894929,369.41146524608644,467.90058362575223,341.8846930055817,0,382.4294103743568,328.8303849020927,364.46610061635243,367.75694987363863,246.54097198232756,655.8789840184724,298.48548208214396,406.93805567171506
2019-05-08 18:32:24,723.1040564373899,541.0462008400153,259.29562355679195,0,233.91334387897962,407.24376806851035,305.1691848942708,397.33449699085435,394.3526245931744,467.7175948653612,1368.315787559774,495.6453753704613,311.2420225822288,374.879543264423,257.0410371097656,454.71735849742726,350.6609211076565,279.7687230676921,395.0799105438281,1195.4944635357008,410.9711085656103,513.0820560373826,349.0427098674521,0,380.9705631011473,296.6053928253241,361.3156602847324,400.6981945126275,262.0593101692758,675.6668303060055,339.47889961635667,428.2986963399335
2019-05-08 18:32:21,723.1040564373899,541.0462008400153,259.29562355679195,0,233.91334387897962,407.24376806851035,305.1691848942708,397.33449699085435,394.3526245931744,467.7175948653612,1368.315787559774,495.6453753704613,311.2420225822288,374.879543264423,257.0410371097656,454.71735849742726,350.6609211076565,279.7687230676921,395.0799105438281,1195.4944635357008,410.9711085656103,513.0820560373826,349.0427098674521,0,380.9705631011473,296.6053928253241,361.3156602847324,400.6981945126275,262.0593101692758,675.6668303060055,339.47889961635667,428.2986963399335
2019-05-08 18:32:18,707.5636363636363,541.4545454545454,264.4181818181818,0,251.39999999999998,430.07272727272726,318.9090909090909,438.12727272727267,400.12727272727267,468.4181818181818,1394.0545454545454,499.8727272727272,332.10909090909087,417.29090909090905,334.6909090909091,458.76363636363635,358.18181818181813,299.3636363636363,406.7272727272727,1158.7818181818182,419.16363636363633,558.1818181818181,361.3454545454545,0,380.76363636363635,285.8,381.12727272727267,431.3818181818181,263.6545454545454,661.8545454545455,379.8,445.4363636363636
