timestamp,consul_productpage-v1_1
2019-05-08 21:23:15,10591.963636363635
2019-05-08 21:23:12,10102.581818181818
2019-05-08 21:23:09,10102.581818181818
2019-05-08 21:23:06,10312.199999999999
2019-05-08 21:23:03,10533.054545454544
2019-05-08 21:23:00,10533.054545454544
2019-05-08 21:22:57,10111.81818181818
2019-05-08 21:22:54,10111.81818181818
2019-05-08 21:22:51,10343.581818181818
2019-05-08 21:22:48,10287.436363636363
2019-05-08 21:22:45,10287.436363636363
2019-05-08 21:22:42,10231.472727272727
2019-05-08 21:22:39,10231.472727272727
2019-05-08 21:22:36,10419.090909090908
2019-05-08 21:22:33,10532.581818181818
2019-05-08 21:22:30,10532.581818181818
2019-05-08 21:22:27,10446.8
2019-05-08 21:22:24,10446.8
2019-05-08 21:22:21,10629.127272727272
2019-05-08 21:22:18,10518.872727272728
2019-05-08 21:22:15,10518.872727272728
2019-05-08 21:22:12,13281.872727272726
2019-05-08 21:22:09,13281.872727272726
2019-05-08 21:22:06,12736.909090909092
2019-05-08 21:22:03,12498.854545454544
2019-05-08 21:22:00,12498.854545454544
2019-05-08 21:21:57,12076.272727272726
2019-05-08 21:21:54,12076.272727272726
2019-05-08 21:21:51,11618.199999999999
2019-05-08 21:21:48,11356.345454545453
2019-05-08 21:21:45,11356.345454545453
2019-05-08 21:21:42,10828.218181818182
2019-05-08 21:21:39,10828.218181818182
2019-05-08 21:21:36,10479.545454545454
2019-05-08 21:21:33,10146.181818181816
2019-05-08 21:21:30,10146.181818181816
2019-05-08 21:21:27,9413.163636363635
2019-05-08 21:21:24,9413.163636363635
2019-05-08 21:21:21,9174.054545454544
2019-05-08 21:21:18,6241.2363636363625
2019-05-08 21:21:15,6241.2363636363625
2019-05-08 21:21:12,6224.727272727272
2019-05-08 21:21:09,6224.727272727272
2019-05-08 21:21:06,6176.2363636363625
2019-05-08 21:21:03,6244
2019-05-08 21:21:00,6244
2019-05-08 21:20:57,6064.981818181817
2019-05-08 21:20:54,6064.981818181817
2019-05-08 21:20:51,5936.654545454545
2019-05-08 21:20:48,6195.527272727272
2019-05-08 21:20:45,6195.527272727272
2019-05-08 21:20:42,5983.818181818181
2019-05-08 21:20:39,5983.818181818181
2019-05-08 21:20:36,5960.018181818181
2019-05-08 21:20:33,6115.563636363636
2019-05-08 21:20:30,6115.563636363636
2019-05-08 21:20:27,6117.10909090909
2019-05-08 21:20:24,6117.10909090909
2019-05-08 21:20:21,5933.945454545454
2019-05-08 21:20:18,5914.6
2019-05-08 21:20:15,5914.6
2019-05-08 21:20:12,5878.3090909090915
2019-05-08 21:20:09,5878.3090909090915
2019-05-08 21:20:06,6061.202225535474
2019-05-08 21:20:03,6962.272727272727
2019-05-08 21:20:00,6962.272727272727
2019-05-08 21:19:57,7211.927272727272
2019-05-08 21:19:54,7211.927272727272
2019-05-08 21:19:51,7317.563636363636
2019-05-08 21:19:48,7850.854545454545
2019-05-08 21:19:45,7850.854545454545
2019-05-08 21:19:42,8398.654545454545
2019-05-08 21:19:39,8398.654545454545
2019-05-08 21:19:36,8507.272727272728
2019-05-08 21:19:33,9015.527837375903
2019-05-08 21:19:30,9015.527837375905
2019-05-08 21:19:27,9496.854545454546
2019-05-08 21:19:24,9496.854545454546
2019-05-08 21:19:21,9883.436363636363
2019-05-08 21:19:18,10365.127272727274
2019-05-08 21:19:15,10365.127272727274
2019-05-08 21:19:12,10453.710774153667
2019-05-08 21:19:09,10453.710774153667
2019-05-08 21:19:06,10339.872727272726
2019-05-08 21:19:03,10338.199999999999
2019-05-08 21:19:00,10338.199999999999
2019-05-08 21:18:57,10538.290909090909
2019-05-08 21:18:54,10538.290909090909
2019-05-08 21:18:51,10309.690909090908
2019-05-08 21:18:48,10254.981818181817
2019-05-08 21:18:45,10254.981818181817
2019-05-08 21:18:42,10493.2
2019-05-08 21:18:39,10493.2
2019-05-08 21:18:36,10317.024835460528
2019-05-08 21:18:33,10353.254545454545
2019-05-08 21:18:30,10353.254545454545
2019-05-08 21:18:27,10452.454545454546
2019-05-08 21:18:24,10452.454545454546
2019-05-08 21:18:21,10243.090909090906
2019-05-08 21:18:18,10465.672727272726
2019-05-08 21:18:15,10465.672727272726
2019-05-08 21:18:12,10030.618181818181
2019-05-08 21:18:09,10030.618181818181
2019-05-08 21:18:06,10471.181818181818
2019-05-08 21:18:03,10351.763636363636
2019-05-08 21:18:00,10351.763636363636
2019-05-08 21:17:57,10464.181818181818
2019-05-08 21:17:54,10464.181818181818
2019-05-08 21:17:51,10505.782615757575
2019-05-08 21:17:48,10413.435305723906
2019-05-08 21:17:45,10406.603083501683
2019-05-08 21:17:42,10392.850259090907
2019-05-08 21:17:39,10385.972759090908
2019-05-08 21:17:36,12679.021173160174
2019-05-08 21:17:33,12452.67747070707
2019-05-08 21:17:30,11824.838682828284
2019-05-08 21:17:27,11526.434853333332
2019-05-08 21:17:24,10880.211853333334
2019-05-08 21:17:21,10323.331000000002
2019-05-08 21:17:18,10105.229888888889
2019-05-08 21:17:15,9424.121555555555
2019-05-08 21:17:12,9160.287804761903
2019-05-08 21:17:09,8548.681376190478
2019-05-08 21:17:06,9308.231666666667
2019-05-08 21:17:03,9889.038176666667
2019-05-08 21:17:00,9435.201676666666
