timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 10:30:14,407.94545454545454,132.0181818181818,257.6727272727273,348.6181818181818,274.8727272727273,197.7090909090909,243.7272727272727,299.8181818181818,948.6545454545453,302.56363636363636,235.39999999999998,268.4363636363636,348.10909090909087,436.99999999999994,231.1272727272727,0,93.23636363636363,0,112.27272727272727,1333.6545454545453,305.4363636363636,428.2363636363636,161.1272727272727,239.49090909090907,205.8181818181818,414.6363636363636,275.4,221.19999999999996,209.63636363636363,284.6909090909091,321.4363636363636
2019-05-08 10:30:11,399.0363636363636,152.07272727272726,243.14545454545453,351.6,301.1454545454545,209.2181818181818,285.8181818181818,316.4181818181818,937.0727272727272,343.56363636363636,224.96363636363634,278.16363636363633,360.30909090909086,427.6909090909091,231.56363636363633,0,92.61818181818181,0,140.0181818181818,1314.4181818181817,318.74545454545455,481.58181818181816,200.18181818181816,223.43636363636364,204.65454545454543,405.6363636363636,278.2,259.6909090909091,210.99999999999997,311.3636363636363,320.0181818181818
2019-05-08 10:30:08,399.0363636363636,152.07272727272726,243.14545454545453,351.6,301.1454545454545,209.2181818181818,285.8181818181818,316.4181818181818,937.0727272727272,343.56363636363636,224.96363636363634,278.16363636363633,360.30909090909086,427.6909090909091,231.56363636363633,0,92.61818181818181,0,140.0181818181818,1314.4181818181817,318.74545454545455,481.58181818181816,200.18181818181816,223.43636363636364,204.65454545454543,405.6363636363636,278.2,259.6909090909091,210.99999999999997,311.3636363636363,320.0181818181818
2019-05-08 10:30:05,324.6727272727273,137.2181818181818,249.34545454545454,346.9272727272727,269.4,221.99999999999997,298,309.0545454545454,934.5636363636363,376.10909090909087,165.85454545454544,264.56363636363636,349.29090909090905,377.6363636363636,192.29090909090908,0,91.9090909090909,0,137.94545454545454,1319.1818181818182,312.9090909090909,458.99999999999994,179.54545454545453,227.5090909090909,207.0181818181818,347.6,256.0181818181818,228.34545454545454,207.5272727272727,315.94545454545454,357.9090909090909
2019-05-08 10:30:02,304.6,136.25454545454545,206.25454545454542,357.3454545454545,258.58181818181816,246.59999999999997,297.76363636363635,355.6363636363636,924.7818181818182,414.49090909090904,130.29090909090908,285.3636363636363,348.6545454545454,392.0363636363636,254.16363636363633,0,92.07272727272726,0,128.03636363636363,1264.9636363636362,293.0545454545454,486.0727272727272,224.05454545454543,227.89090909090908,254.89090909090908,285.09090909090907,208.05454545454543,211.59999999999997,228.19999999999996,270.3636363636363,372.8
2019-05-08 10:29:59,304.6,136.25454545454545,206.25454545454542,357.3454545454545,258.58181818181816,246.59999999999997,297.76363636363635,355.6363636363636,924.7818181818182,414.49090909090904,130.29090909090908,285.3636363636363,348.6545454545454,392.0363636363636,254.16363636363633,0,92.07272727272726,0,128.03636363636363,1264.9636363636362,293.0545454545454,486.0727272727272,224.05454545454543,227.89090909090908,254.89090909090908,285.09090909090907,208.05454545454543,211.59999999999997,228.19999999999996,270.3636363636363,372.8
2019-05-08 10:29:56,292.6181818181818,174.67272727272726,187.74545454545452,323.4545454545454,283.6545454545454,227.76363636363632,303.2545454545454,342.54545454545456,967.290909090909,456.30909090909086,123.09090909090908,268.56363636363636,328.92727272727274,377.4,249.0181818181818,0,70.12727272727271,0,129.67272727272726,1237.709090909091,295.7090909090909,453.8909090909091,247.94545454545454,224.19999999999996,283.8363636363636,317.0181818181818,194.74545454545452,271.96363636363634,229.63636363636363,296.54545454545456,333.6727272727273
2019-05-08 10:29:53,292.6181818181818,174.67272727272726,187.74545454545452,323.4545454545454,283.6545454545454,227.76363636363632,303.2545454545454,342.54545454545456,967.290909090909,456.30909090909086,123.09090909090908,268.56363636363636,328.92727272727274,377.4,249.0181818181818,0,70.12727272727271,0,129.67272727272726,1237.709090909091,295.7090909090909,453.8909090909091,247.94545454545454,224.19999999999996,283.8363636363636,317.0181818181818,194.74545454545452,271.96363636363634,229.63636363636363,296.54545454545456,333.6727272727273
2019-05-08 10:29:50,317.8727272727273,180.6,181.27272727272728,303.16363636363633,244.9090909090909,234.69090909090906,295.47272727272724,301.1454545454545,940.6181818181817,378.29090909090905,128.9272727272727,303.6,313.4,276.27272727272725,233.45454545454544,0,70.12727272727271,0,148.89090909090908,1229.9636363636362,258.0181818181818,424.96363636363634,254.25454545454542,203.18181818181816,262.54545454545456,368.96363636363634,137.8,255.36363636363635,177.2181818181818,272.9272727272727,282.54545454545456
2019-05-08 10:29:47,309.0181818181818,162.76363636363638,162.38181818181818,285.58181818181816,241.89090909090908,231.2181818181818,270.3090909090909,264.07272727272726,950.9999999999999,328.8181818181818,146.89090909090908,300.07272727272726,273.6181818181818,239.25454545454542,244.5272727272727,0,70.12727272727271,0,149.7272727272727,1266.4,243.5090909090909,385.8,252.67272727272726,199.58181818181816,262.94545454545454,379.8727272727273,115.69090909090909,238.47272727272727,137.5272727272727,294.2,227.03636363636363
