timestamp,container_memory_usage_bytes
2019-05-06 23:28:29,2600960
2019-05-06 23:28:26,2600960
2019-05-06 23:28:23,2600960
2019-05-06 23:28:20,2600960
2019-05-06 23:28:17,2600960
2019-05-06 23:28:14,2600960
2019-05-06 23:28:11,2600960
2019-05-06 23:28:08,2600960
2019-05-06 23:28:05,2600960
2019-05-06 23:28:02,2600960
2019-05-06 23:27:59,2600960
2019-05-06 23:27:56,2600960
2019-05-06 23:27:53,2600960
2019-05-06 23:27:50,2600960
2019-05-06 23:27:47,2600960
2019-05-06 23:27:44,2600960
2019-05-06 23:27:41,2600960
2019-05-06 23:27:38,2600960
2019-05-06 23:27:35,2600960
2019-05-06 23:27:32,2600960
2019-05-06 23:27:29,2600960
2019-05-06 23:27:26,2600960
2019-05-06 23:27:23,2600960
2019-05-06 23:27:20,2600960
2019-05-06 23:27:17,2600960
2019-05-06 23:27:14,2600960
2019-05-06 23:27:11,2600960
2019-05-06 23:27:08,2600960
2019-05-06 23:27:05,2600960
2019-05-06 23:27:02,2600960
2019-05-06 23:26:59,2600960
2019-05-06 23:26:56,2600960
2019-05-06 23:26:53,2600960
2019-05-06 23:26:50,2600960
2019-05-06 23:26:47,2600960
2019-05-06 23:26:44,2600960
2019-05-06 23:26:41,2600960
2019-05-06 23:26:38,2600960
2019-05-06 23:26:35,2600960
2019-05-06 23:26:32,2600960
2019-05-06 23:26:29,2600960
2019-05-06 23:26:26,2600960
2019-05-06 23:26:23,2600960
2019-05-06 23:26:20,2600960
2019-05-06 23:26:17,2600960
2019-05-06 23:26:14,2600960
2019-05-06 23:26:11,2600960
2019-05-06 23:26:08,2600960
2019-05-06 23:26:05,2600960
2019-05-06 23:26:02,2600960
2019-05-06 23:25:59,2600960
2019-05-06 23:25:56,2600960
2019-05-06 23:25:53,2600960
2019-05-06 23:25:50,2600960
2019-05-06 23:25:47,2600960
2019-05-06 23:25:44,2600960
2019-05-06 23:25:41,2600960
2019-05-06 23:25:38,2600960
2019-05-06 23:25:35,2600960
2019-05-06 23:25:32,2600960
2019-05-06 23:25:29,2600960
2019-05-06 23:25:26,2600960
2019-05-06 23:25:23,2600960
2019-05-06 23:25:20,2600960
2019-05-06 23:25:17,2600960
2019-05-06 23:25:14,2600960
2019-05-06 23:25:11,2600960
2019-05-06 23:25:08,2600960
2019-05-06 23:25:05,2600960
2019-05-06 23:25:02,2600960
2019-05-06 23:24:59,2600960
2019-05-06 23:24:56,2600960
2019-05-06 23:24:53,2600960
2019-05-06 23:24:50,2600960
2019-05-06 23:24:47,2600960
2019-05-06 23:24:44,2600960
2019-05-06 23:24:41,2600960
2019-05-06 23:24:38,2600960
2019-05-06 23:24:35,2600960
2019-05-06 23:24:32,2600960
2019-05-06 23:24:29,2600960
2019-05-06 23:24:26,2523136
2019-05-06 23:24:23,2523136
2019-05-06 23:24:20,2523136
2019-05-06 23:24:17,2523136
2019-05-06 23:24:14,2523136
2019-05-06 23:24:11,2523136
2019-05-06 23:24:08,2523136
2019-05-06 23:24:05,2523136
2019-05-06 23:24:02,2523136
2019-05-06 23:23:59,2523136
2019-05-06 23:23:56,2523136
2019-05-06 23:23:53,2523136
2019-05-06 23:23:50,2523136
2019-05-06 23:23:47,2523136
2019-05-06 23:23:44,2523136
2019-05-06 23:23:41,2523136
2019-05-06 23:23:38,2523136
2019-05-06 23:23:35,2523136
2019-05-06 23:23:32,2523136
2019-05-06 23:23:29,2523136
2019-05-06 23:23:26,2523136
2019-05-06 23:23:23,2523136
2019-05-06 23:23:20,2523136
2019-05-06 23:23:17,2523136
2019-05-06 23:23:14,2523136
2019-05-06 23:23:11,2523136
2019-05-06 23:23:08,2523136
2019-05-06 23:23:05,2523136
2019-05-06 23:23:02,2523136
2019-05-06 23:22:59,2523136
2019-05-06 23:22:56,2523136
2019-05-06 23:22:53,2523136
2019-05-06 23:22:50,2523136
2019-05-06 23:22:47,2523136
2019-05-06 23:22:44,2523136
2019-05-06 23:22:41,2523136
2019-05-06 23:22:38,2494464
2019-05-06 23:22:35,2494464
2019-05-06 23:22:32,2494464
2019-05-06 23:22:29,2494464
2019-05-06 23:22:26,2494464
