timestamp,accept4,close,ctl,getpid,getsockname,gettid,newfstat,newstat,open,pread64,pwait,recvfrom,sendfile64,setsockopt,write,writev
2019-05-06 17:43:10,27.181323975927707,191.26924965000634,21.83596661878875,187.3056853511754,32.5630443082853,0,153.17903310848894,130.6885329357648,170.7423501390884,127.8885838439301,155.90625624988635,120.8159851639061,286.79478554935366,31.81760331630334,120.90689260195269,307.6125888620207
2019-05-06 17:43:07,27.181323975927707,191.26924965000634,21.83596661878875,187.3056853511754,32.5630443082853,0,153.17903310848894,130.6885329357648,170.7423501390884,127.8885838439301,155.90625624988635,120.8159851639061,286.79478554935366,31.81760331630334,120.90689260195269,307.6125888620207
2019-05-06 17:43:04,33.61818181818182,304.16363636363633,27.127272727272725,228.59999999999997,41.16363636363636,0,251.09090909090907,150.54545454545453,274.56363636363636,158.03636363636363,159.2,124.25454545454545,317.8,33.836363636363636,137.74545454545452,411.8909090909091
2019-05-06 17:43:01,31.036363636363635,307.3636363636363,24.27272727272727,225.99999999999997,35.74545454545454,0,247.2181818181818,149.9090909090909,278.49090909090904,148.2,159.34545454545454,124.3090909090909,317.0363636363636,23.8,140.5090909090909,410.78181818181815
2019-05-06 17:42:58,31.036363636363635,307.3636363636363,24.27272727272727,225.99999999999997,35.74545454545454,0,247.2181818181818,149.9090909090909,278.49090909090904,148.2,159.34545454545454,124.3090909090909,317.0363636363636,23.8,140.5090909090909,410.78181818181815
2019-05-06 17:42:55,26.14545454545454,321.50909090909084,22.927272727272726,236.1090909090909,27.199999999999996,0,261.2,150.1272727272727,284.07272727272726,147.83636363636364,169.7272727272727,125.6181818181818,325.30909090909086,19.18181818181818,141.74545454545452,421.59999999999997
2019-05-06 17:42:52,26.14545454545454,321.50909090909084,22.927272727272726,236.1090909090909,27.199999999999996,0,261.2,150.1272727272727,284.07272727272726,147.83636363636364,169.7272727272727,125.6181818181818,325.30909090909086,19.18181818181818,141.74545454545452,421.59999999999997
2019-05-06 17:42:49,23.818181818181817,336.4,21.127272727272725,246.6363636363636,23.781818181818178,0,276.3818181818181,149.98181818181817,290.4363636363636,151.43636363636364,174.89090909090908,127.56363636363635,341.2181818181818,15.509090909090908,143.29090909090908,428.98181818181814
2019-05-06 17:42:46,22.672727272727272,333.4,20,242.96363636363634,22.818181818181817,0,274.6909090909091,149,288.16363636363633,151.16363636363636,168.7090909090909,126.52727272727272,336.8727272727273,14.363636363636363,142.09090909090907,425.6727272727273
2019-05-06 17:42:43,22.672727272727272,333.4,20,242.96363636363634,22.818181818181817,0,274.6909090909091,149,288.16363636363633,151.16363636363636,168.7090909090909,126.52727272727272,336.8727272727273,14.363636363636363,142.09090909090907,425.6727272727273
