timestamp,accept,address,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 13:39:34,54.68298840231954,30.23497633806572,19.808243351329732,24.779424115176962,55.47327867759781,14.123252016263415,17.360892821435712,22.969404452442845,52.235637872425514,118.54354129174165,61.03080383923215,43.491458374991666,21.49079684063187,0,44.23076218089715,19.808243351329732,44.332735119642734,32.503874225154966,119.69073685262947,30.846813970539227,63.580127307871756,26.716909951343062,39.004649070185955,47.927281210424574,53.28086049456775,54.81045457575151,27.354240818502962,60.316993268013064,18.457101912950744,64.75281610344597
2019-05-07 13:39:31,76.12869926014797,42.09260481237086,27.576689662067587,34.49748050389922,77.22892754782377,19.662144237819106,24.169531093781245,31.97760281277078,72.72154069186163,165.0342431513697,84.96601679664067,60.54804705725522,29.919111177764446,0,61.577292874758385,27.576689662067587,61.71925781510365,45.25132473505299,166.63134873025396,42.944394454442445,88.51514030527228,37.19481437045924,54.301589682063586,66.72352196227422,74.1766813304006,76.30615543557956,38.08209524761715,83.97226221422382,25.695654202492836,90.14773711924282
2019-05-07 13:39:28,68.92745,51.84345166666667,39.94607333333333,39.786834999999996,93.04068333333333,43.69954833333334,31.529190000000003,35.80587666666667,82.18972833333333,253.37093666666667,88.05879833333333,48.15822166666667,37.64849166666667,0,81.006815,32.120646666666666,53.731563333333334,72.47619,218.47499333333332,54.73249,80.16512666666668,47.93073833333334,63.263115,65.310465,81.962245,100.63862666666667,47.06630166666666,155.257375,43.42656833333333,104.66508166666668
2019-05-07 13:39:25,84.07745,63.23845166666667,48.72607333333334,48.531835,113.49068333333334,53.30454833333333,38.45919000000001,43.67587666666667,100.25472833333333,309.0609366666667,107.41379833333333,58.74322166666666,45.92349166666667,0,98.81181500000001,39.18064666666667,65.54156333333334,88.40619,266.49499333333335,66.76249,97.78512666666667,58.465738333333334,77.168115,79.665465,99.97724500000001,122.75862666666667,57.41130166666667,189.38237500000002,52.97156833333334,127.67008166666668
2019-05-07 13:39:22,153.4368577777778,81.71800777777779,60.846403333333335,47.44141888888889,122.95907555555556,57.70256333333334,53.46711222222223,47.266761111111116,134.94496555555557,385.7535344444444,122.8935788888889,58.42302666666667,61.58869888888889,0,146.18856000000002,90.4727288888889,71.19487666666667,104.05237111111111,341.5869488888889,108.92095666666667,94.44619333333334,68.16019777777778,82.13282000000001,83.0061088888889,149.5070577777778,112.8725888888889,63.90291444444445,243.38561333333334,52.702984444444446,148.8302588888889
2019-05-07 13:39:19,202.36881499999998,98.73076583333334,81.12116833333333,69.68342333333334,132.28903416666665,67.70163583333333,80.38507583333333,110.18738499999999,159.29796666666664,491.4266775,151.55955833333334,88.65196083333333,84.141035,22.4791325,157.297305,125.26784416666666,76.81785833333333,124.456255,422.7247108333333,122.28572583333333,112.37678833333332,96.73010416666666,88.91619916666667,108.6585775,149.74763833333333,123.41817583333334,125.3055925,240.89098916666666,66.56918583333332,155.59862999999999
2019-05-07 13:39:16,229.17381500000002,111.80826583333334,91.86616833333333,78.91342333333334,149.8115341666667,76.66913583333333,91.03257583333334,124.782385,180.3979666666667,556.5191775000001,171.63455833333333,100.39446083333334,95.28603500000001,25.4566325,178.13230500000003,141.8603441666667,86.99285833333333,140.941255,478.71721083333335,138.48322583333336,127.26178833333334,109.54260416666668,100.69369916666668,123.0510775,169.58263833333334,139.76567583333335,141.9030925,272.7984891666667,75.38668583333333,176.20863000000003
2019-05-07 13:39:13,298.923666,113.37364266666668,94.59899800000001,98.80085133333334,169.56388133333334,87.035662,103.13640000000001,147.1221646666667,194.35481600000003,651.4782600000001,176.72613133333334,117.95748266666668,124.47035533333334,22.747306000000002,181.5582626666667,210.24546133333337,107.68204133333333,183.67828866666667,542.783954,173.61294,161.84775066666668,114.97798666666668,141.35416600000002,152.35538200000002,253.90653733333335,144.86844333333335,174.37691333333336,275.7561746666667,80.17900133333335,210.81844133333334
2019-05-07 13:39:10,330.225666,125.24564266666667,104.50499799999999,109.14685133333333,187.31988133333334,96.149662,113.9364,162.52816466666667,214.70681599999998,719.6982599999999,195.2321313333333,130.30948266666667,137.50435533333334,25.129306,200.57026266666665,232.26146133333333,118.95804133333333,202.91228866666668,599.621954,191.79294,178.79575066666666,127.01798666666667,156.156166,168.309382,280.4945373333333,160.03844333333333,192.63691333333333,304.63217466666663,88.57500133333333,232.89444133333333
2019-05-07 13:39:07,436.5004022222222,189.5685288888889,110.43406277777778,128.66328666666666,209.799695,120.82876277777777,140.30920055555555,160.57886555555558,229.35713055555556,763.4329666666667,222.42733055555559,149.66443055555555,143.42761055555556,22.926088333333333,217.57647055555557,255.01664,126.642095,212.91810500000003,690.90106,203.19713555555558,223.8710388888889,139.28897999999998,209.799695,181.79175333333333,331.5524311111111,166.12270555555557,221.3686111111111,328.3762727777778,123.36968944444445,253.28419
2019-05-07 13:39:04,479.73790047619053,207.53563047619048,127.95281571428572,147.54822380952382,235.57517142857145,137.65191523809526,153.3210704761905,172.71926952380954,246.70851857142858,800.0412500000001,239.64484904761906,168.05796476190477,166.73128571428572,24.525634285714286,240.11097952380953,252.6785742857143,172.64755714285715,209.29258380952382,747.0637285714287,220.6410680952381,238.73051619047618,164.5799142857143,228.78042333333335,178.259050952381,324.42681142857145,167.80697142857144,248.30411904761908,356.8945919047619,143.89089238095238,269.2620623809524
2019-05-07 13:39:01,517.9650433333334,224.07277333333332,138.14853,159.30536666666666,254.3466,148.62048666666666,165.53821333333332,186.48212666666666,266.36709,863.79125,258.74056333333334,181.44939333333332,180.017,26.47992,259.24383666666665,272.81286,186.4047,225.96972666666667,806.5923,238.22249666666667,257.75337333333334,177.6942,247.0104233333333,192.46333666666666,350.27824,181.17839999999998,268.08983333333333,385.33316333333335,155.35660666666666,290.7177766666666
2019-05-07 13:38:58,535.2640495833334,221.48230083333334,174.65056125,162.73802166666667,265.0585525,169.6127391666667,188.16356416666667,228.30245708333334,273.6064816666667,892.9312304166667,269.6053233333334,180.27037000000004,180.81598250000005,24.87993,271.18759958333334,267.25918958333335,186.2721075,230.21210083333335,857.3027341666668,270.26005833333335,269.5507620833334,243.23405250000002,251.0181241666667,223.01001583333337,346.73674375,179.9793766666667,272.7335016666667,409.6276779166667,174.12313583333335,324.5666891666667
2019-05-07 13:38:55,572.0527995833334,236.70480083333334,186.65431125,173.92302166666667,283.27605250000005,181.27023916666667,201.09606416666668,243.99370708333336,292.4114816666667,954.3024804166668,288.1353233333333,192.66037,193.2434825,26.58993,289.82634958333335,285.6279395833334,199.0746075,246.03460083333337,916.2252341666667,288.83505833333334,288.07701208333333,259.9515525,268.27062416666666,238.33751583333336,370.56799375,192.34937666666667,291.47850166666666,437.7814279166667,186.09063583333332,346.8741891666667
2019-05-07 13:38:52,601.1206703703704,234.15939481481482,189.65918000000002,174.61737185185186,287.92742296296296,197.65818555555555,208.85679333333334,246.25904,305.0287451851852,1006.4587840740741,299.38347,214.02396703703704,214.44690296296298,25.155493333333332,296.4596955555555,283.0912425925926,202.5863085185185,251.88592666666668,979.4644388888888,319.02240777777774,298.13305074074077,276.8575348148148,282.3557018518519,275.22095666666667,370.5102596296296,222.5378511111111,294.9702255555556,436.3963214814815,191.01993037037036,366.33606592592594
2019-05-07 13:38:49,598.1277393333334,244.51950566666667,193.20428033333334,185.13143366666665,302.2930083333333,223.67050166666667,245.95857833333332,252.69765033333334,339.322805,1060.5439063333333,306.838372,216.59798600000002,232.550633,24.007944000000002,308.55823933333335,279.9171833333333,209.26222533333333,269.59797933333334,1030.5339763333334,316.7539336666667,317.29797333333335,282.8655273333333,290.58738066666666,287.4284406666667,380.599621,236.37646033333334,298.80062466666664,436.144316,191.97580366666668,394.72710266666667
2019-05-07 13:38:46,632.2097393333333,258.4525056666667,204.21328033333336,195.6804336666667,319.51800833333334,236.4155016666667,259.97357833333336,267.09665033333334,358.657805,1120.9749063333334,324.322372,228.939986,245.801633,25.375944,326.1402393333334,295.8671833333334,221.18622533333334,284.95997933333337,1089.2549763333334,334.8029336666667,335.37797333333333,298.98352733333337,307.1453806666667,303.8064406666667,402.286621,249.84546033333336,315.82662466666665,460.99631600000004,202.91480366666667,417.2191026666667
2019-05-07 13:38:43,646.8181818181818,266.1272727272727,242.16363636363633,232.78181818181818,345.8545454545454,259.6363636363636,283.16363636363633,295.3454545454545,406.94545454545454,1191.1818181818182,343.8909090909091,244.4181818181818,267.1454545454545,24.87272727272727,327.8,307.3454545454545,230.1090909090909,312.8363636363636,1158.7636363636364,366.4181818181818,352.7272727272727,313.52727272727276,315.2181818181818,307.49090909090904,426.2545454545454,256.6909090909091,341.27272727272725,494.96363636363634,212.83636363636364,457.29090909090905
2019-05-07 13:38:40,646.8181818181818,266.1272727272727,242.16363636363633,232.78181818181818,345.8545454545454,259.6363636363636,283.16363636363633,295.3454545454545,406.94545454545454,1191.1818181818182,343.8909090909091,244.4181818181818,267.1454545454545,24.87272727272727,327.8,307.3454545454545,230.1090909090909,312.8363636363636,1158.7636363636364,366.4181818181818,352.7272727272727,313.52727272727276,315.2181818181818,307.49090909090904,426.2545454545454,256.6909090909091,341.27272727272725,494.96363636363634,212.83636363636364,457.29090909090905
2019-05-07 13:38:37,653.466426662303,293.62352042764417,264.0048000872743,234.04061892034403,351.7700321824033,275.4413716613029,316.5875743195331,316.9875815923926,408.4437898870889,1227.2041309841998,349.2245313551156,235.42246222658596,313.07841960762926,24.873179512354774,342.16985763377517,313.8057055582829,230.8587428862343,328.22414952999145,1158.6937944326262,378.8796159930181,352.22458590156185,332.47877234131533,329.6605392825324,292.1144020800378,426.7532136947945,235.4042800778196,341.44257168312157,490.37255222822233,223.54951908216515,470.77219585810656
2019-05-07 13:38:34,699.3454545454546,320.2181818181818,263.78181818181815,249.8181818181818,345.56363636363636,291.54545454545456,345.09090909090907,342.54545454545456,443.3636363636363,1209.1818181818182,361.2181818181818,248.87272727272727,332.3454545454545,24.87272727272727,335.47272727272724,313.29090909090905,261.0363636363636,338.2363636363636,1169.8363636363636,397.8727272727273,365.74545454545455,351.50909090909084,324.94545454545454,312.6727272727273,456.10909090909087,226.23636363636362,339.76363636363635,451.47272727272724,240.3090909090909,464.10909090909087
