timestamp,container_memory_usage_bytes
2019-05-06 18:17:43,37421056
2019-05-06 18:17:40,37285888
2019-05-06 18:17:37,37478400
2019-05-06 18:17:34,37478400
2019-05-06 18:17:31,37294080
2019-05-06 18:17:28,37294080
2019-05-06 18:17:25,37191680
2019-05-06 18:17:22,37445632
2019-05-06 18:17:19,37445632
2019-05-06 18:17:16,37289984
2019-05-06 18:17:13,37289984
2019-05-06 18:17:10,37408768
2019-05-06 18:17:07,37478400
2019-05-06 18:17:04,37478400
2019-05-06 18:17:01,37203968
2019-05-06 18:16:58,37203968
2019-05-06 18:16:55,37388288
2019-05-06 18:16:52,37236736
2019-05-06 18:16:49,37236736
2019-05-06 18:16:46,37273600
2019-05-06 18:16:43,37273600
2019-05-06 18:16:40,37224448
2019-05-06 18:16:37,37355520
2019-05-06 18:16:34,37355520
2019-05-06 18:16:31,37347328
2019-05-06 18:16:28,37347328
2019-05-06 18:16:25,37220352
2019-05-06 18:16:22,37285888
2019-05-06 18:16:19,37285888
2019-05-06 18:16:16,37253120
2019-05-06 18:16:13,37253120
2019-05-06 18:16:10,37117952
2019-05-06 18:16:07,37376000
2019-05-06 18:16:04,37376000
2019-05-06 18:16:01,37076992
2019-05-06 18:15:58,37076992
2019-05-06 18:15:55,37179392
2019-05-06 18:15:52,37068800
2019-05-06 18:15:49,37068800
2019-05-06 18:15:46,37232640
2019-05-06 18:15:43,37232640
2019-05-06 18:15:40,37048320
2019-05-06 18:15:37,36937728
2019-05-06 18:15:34,36937728
2019-05-06 18:15:31,37072896
2019-05-06 18:15:28,37072896
2019-05-06 18:15:25,37076992
2019-05-06 18:15:22,37289984
2019-05-06 18:15:19,37289984
2019-05-06 18:15:16,37101568
2019-05-06 18:15:13,37101568
2019-05-06 18:15:10,37117952
2019-05-06 18:15:07,37158912
2019-05-06 18:15:04,37158912
2019-05-06 18:15:01,37187584
2019-05-06 18:14:58,37187584
2019-05-06 18:14:55,37085184
2019-05-06 18:14:52,37101568
2019-05-06 18:14:49,37101568
2019-05-06 18:14:46,37072896
2019-05-06 18:14:43,37072896
2019-05-06 18:14:40,37224448
2019-05-06 18:14:37,37081088
2019-05-06 18:14:34,37081088
2019-05-06 18:14:31,36958208
2019-05-06 18:14:28,36958208
2019-05-06 18:14:25,37175296
2019-05-06 18:14:22,37076992
2019-05-06 18:14:19,37076992
2019-05-06 18:14:16,37187584
2019-05-06 18:14:13,37187584
2019-05-06 18:14:10,37072896
2019-05-06 18:14:07,37142528
2019-05-06 18:14:04,37142528
2019-05-06 18:14:01,37003264
2019-05-06 18:13:58,37003264
2019-05-06 18:13:55,36941824
2019-05-06 18:13:52,36990976
2019-05-06 18:13:49,36990976
2019-05-06 18:13:46,37093376
2019-05-06 18:13:43,37093376
2019-05-06 18:13:40,36843520
2019-05-06 18:13:37,36945920
2019-05-06 18:13:34,36945920
2019-05-06 18:13:31,37138432
2019-05-06 18:13:28,37138432
2019-05-06 18:13:25,37081088
2019-05-06 18:13:22,36925440
2019-05-06 18:13:19,36925440
2019-05-06 18:13:16,36786176
2019-05-06 18:13:13,36786176
2019-05-06 18:13:10,36802560
2019-05-06 18:13:07,36839424
2019-05-06 18:13:04,36839424
2019-05-06 18:13:01,36802560
2019-05-06 18:12:58,36802560
2019-05-06 18:12:55,36696064
2019-05-06 18:12:52,36646912
2019-05-06 18:12:49,36646912
2019-05-06 18:12:46,36851712
2019-05-06 18:12:43,36851712
2019-05-06 18:12:40,36761600
2019-05-06 18:12:37,36716544
2019-05-06 18:12:34,36716544
2019-05-06 18:12:31,36573184
2019-05-06 18:12:28,36573184
2019-05-06 18:12:25,36507648
2019-05-06 18:12:22,36835328
2019-05-06 18:12:19,36835328
2019-05-06 18:12:16,36724736
2019-05-06 18:12:13,36724736
2019-05-06 18:12:10,36552704
2019-05-06 18:12:07,36741120
2019-05-06 18:12:04,36741120
2019-05-06 18:12:01,36720640
2019-05-06 18:11:58,36720640
2019-05-06 18:11:55,36675584
2019-05-06 18:11:52,36556800
2019-05-06 18:11:49,36556800
2019-05-06 18:11:46,36573184
2019-05-06 18:11:43,36573184
2019-05-06 18:11:40,36311040
