timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-07 02:21:16,649.690909090909,377.58181818181816,296.8363636363636,0,255.96363636363634,430.47272727272724,323.6,457.3636363636363,630.0363636363636,543.6363636363636,1230.709090909091,465.3999999999999,269.9090909090909,343.4,28.999999999999996,578.0363636363636,385.4,286.0181818181818,403.7090909090909,1133.2,416.56363636363636,402.0181818181818,417.94545454545454,0,431.79999999999995,297.47272727272724,411.07272727272726,403.29090909090905,280.8363636363636,928.0545454545453,371.58181818181816,517.9636363636363
2019-05-07 02:21:13,652.1454545454545,366.6363636363636,281.8181818181818,0,248.29090909090908,443.47272727272724,307.0545454545454,429.6363636363636,607.8181818181818,508.3999999999999,1229.9272727272726,429.29090909090905,263.94545454545454,366.4,28.999999999999996,557.7272727272726,392.50909090909084,264.3818181818182,417.8909090909091,1125.6727272727271,406.0545454545454,389.76363636363635,485.0363636363636,0,457.8727272727273,267.16363636363633,409.74545454545455,753.3272727272727,298.8181818181818,947.3272727272727,385.50909090909084,539.4545454545454
2019-05-07 02:21:10,652.1454545454545,366.6363636363636,281.8181818181818,0,248.29090909090908,443.47272727272724,307.0545454545454,429.6363636363636,607.8181818181818,508.3999999999999,1229.9272727272726,429.29090909090905,263.94545454545454,366.4,28.999999999999996,557.7272727272726,392.50909090909084,264.3818181818182,417.8909090909091,1125.6727272727271,406.0545454545454,389.76363636363635,485.0363636363636,0,457.8727272727273,267.16363636363633,409.74545454545455,753.3272727272727,298.8181818181818,947.3272727272727,385.50909090909084,539.4545454545454
2019-05-07 02:21:07,614.5090909090908,385.0181818181818,586.2181818181817,0,247.96363636363634,440.3999999999999,309.74545454545455,427.4181818181818,568.0545454545455,477.4363636363636,1692.5090909090907,434.56363636363636,283,359.4,28.999999999999996,827.5090909090908,404.6363636363636,240.83636363636364,424.2363636363636,1084.890909090909,388.9272727272727,355.9090909090909,477.78181818181815,0,433.09090909090907,254.56363636363633,415.18181818181813,757.6181818181817,324.94545454545454,1179.3636363636363,381,534.5272727272727
2019-05-07 02:21:04,579.7272727272726,309.07272727272726,571.6181818181817,0,283.6181818181818,421.47272727272724,307.6181818181818,419.94545454545454,578.1272727272727,461.10909090909087,1671.1636363636362,390.30909090909086,293.56363636363636,353.7272727272727,22.727272727272727,795,396.2,275.16363636363633,406.10909090909087,1072.490909090909,385.18181818181813,362.4181818181818,464.56363636363636,0,423.50909090909084,267.74545454545455,425.0181818181818,738.5272727272727,323.6909090909091,1142.3272727272727,392.76363636363635,523.5090909090909
2019-05-07 02:21:01,579.7272727272726,309.07272727272726,571.6181818181817,0,283.6181818181818,421.47272727272724,307.6181818181818,419.94545454545454,578.1272727272727,461.10909090909087,1671.1636363636362,390.30909090909086,293.56363636363636,353.7272727272727,22.727272727272727,795,396.2,275.16363636363633,406.10909090909087,1072.490909090909,385.18181818181813,362.4181818181818,464.56363636363636,0,423.50909090909084,267.74545454545455,425.0181818181818,738.5272727272727,323.6909090909091,1142.3272727272727,392.76363636363635,523.5090909090909
2019-05-07 02:20:58,566.4727272727272,310.94545454545454,606.7272727272726,0,306.3272727272727,403.29090909090905,313.6363636363636,453.56363636363636,588.1454545454545,459.19999999999993,1647.2727272727273,357.94545454545454,658.3636363636363,370.27272727272725,42.92727272727272,765.6545454545453,377.3454545454545,277.94545454545454,420.50909090909084,1082.6909090909091,335.4545454545454,379.76363636363635,459.0181818181818,0,428.59999999999997,353.8545454545454,345.56363636363636,734.690909090909,687.690909090909,1108.5272727272725,828.4363636363636,500.6909090909091
2019-05-07 02:20:55,566.4727272727272,310.94545454545454,606.7272727272726,0,306.3272727272727,403.29090909090905,313.6363636363636,453.56363636363636,588.1454545454545,459.19999999999993,1647.2727272727273,357.94545454545454,658.3636363636363,370.27272727272725,42.92727272727272,765.6545454545453,377.3454545454545,277.94545454545454,420.50909090909084,1082.6909090909091,335.4545454545454,379.76363636363635,459.0181818181818,0,428.59999999999997,353.8545454545454,345.56363636363636,734.690909090909,687.690909090909,1108.5272727272725,828.4363636363636,500.6909090909091
2019-05-07 02:20:52,938.8363636363636,685.3090909090909,654.0727272727272,0,317.52727272727276,388.8727272727273,337.32727272727266,422.29090909090905,1291.8,475.9272727272727,1652.1272727272726,354.76363636363635,676.5090909090908,384.18181818181813,74.12727272727271,743.4727272727272,381.3818181818181,309.92727272727274,411.16363636363633,2311.036363636363,793.9090909090908,376.58181818181816,490.7272727272727,0,441.2181818181818,351.78181818181815,422.6545454545454,720.1818181818181,691.3818181818182,1115.2545454545455,836.7999999999998,522.0727272727272
2019-05-07 02:20:49,930.4532809687449,696.6490299823633,673.2486045200822,0,332.42422589501626,407.11649302714596,349.44271714031163,463.69933998799985,1307.514682085129,493.445335369734,1712.4856815578466,757.2501318205785,735.3406425571375,1426.9532173312243,137.47522682230587,753.1409661993855,407.24376806851035,335.551555482827,435.4806451026382,2306.8419425807742,838.6516118474882,389.4434444262623,516.5912107492863,0,418.8257968326697,1171.1303841888034,782.8142329860543,1541.7553046419025,714.6493572610411,1211.712940235277,834.9242713503883,515.08209240168
2019-05-07 02:20:46,930.4532809687449,696.6490299823633,673.2486045200822,0,332.42422589501626,407.11649302714596,349.44271714031163,463.69933998799985,1307.514682085129,493.445335369734,1712.4856815578466,757.2501318205785,735.3406425571375,1426.9532173312243,137.47522682230587,753.1409661993855,407.24376806851035,335.551555482827,435.4806451026382,2306.8419425807742,838.6516118474882,389.4434444262623,516.5912107492863,0,418.8257968326697,1171.1303841888034,782.8142329860543,1541.7553046419025,714.6493572610411,1211.712940235277,834.9242713503883,515.08209240168
2019-05-07 02:20:43,973.7454545454544,688.8363636363636,672.8545454545454,0,324.09090909090907,400.10909090909087,348.50909090909084,451.09090909090907,1301.8181818181815,488.4545454545454,1702.2545454545455,759.7272727272726,720.690909090909,1449.8727272727272,159.09090909090907,760.6545454545453,379.10909090909087,324.0181818181818,436.3999999999999,2320.018181818182,819.5272727272727,394.16363636363633,532.1636363636363,0,744.5090909090908,1167.3090909090909,785.9818181818181,1530.490909090909,710.4909090909091,1216,812.8727272727272,524.0363636363636
2019-05-07 02:20:40,973.7454545454544,688.8363636363636,672.8545454545454,0,324.09090909090907,400.10909090909087,348.50909090909084,451.09090909090907,1301.8181818181815,488.4545454545454,1702.2545454545455,759.7272727272726,720.690909090909,1449.8727272727272,159.09090909090907,760.6545454545453,379.10909090909087,324.0181818181818,436.3999999999999,2320.018181818182,819.5272727272727,394.16363636363633,532.1636363636363,0,744.5090909090908,1167.3090909090909,785.9818181818181,1530.490909090909,710.4909090909091,1216,812.8727272727272,524.0363636363636
2019-05-07 02:20:37,974.9818181818181,696.7454545454545,658.9454545454545,0,331.30909090909086,393.10909090909087,528.7090909090908,465.50909090909084,1290.5454545454545,480.32727272727266,1686.4181818181817,780.0181818181817,722.8727272727272,1446.1272727272726,165.0181818181818,790.0909090909091,357,312.2545454545454,427.3636363636363,2307.6545454545453,823.9454545454545,443.2545454545454,522.5272727272727,0,730.0909090909091,1158.4181818181817,749,1561.0545454545454,699.0363636363636,1227.4181818181817,801.5636363636363,496.4363636363636
