timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 20:12:46,466.4363636363636,164.16363636363636,219.9090909090909,225.47272727272727,217.94545454545454,145.78181818181818,239.07272727272726,206.67272727272726,875.6545454545453,215.85454545454544,158.29090909090908,181.78181818181818,208.3272727272727,202.65454545454543,197.05454545454543,0,47.69090909090908,0,291.0545454545454,1293.890909090909,292.49090909090904,218.67272727272726,237.54545454545453,181.5090909090909,130.07272727272726,427.0181818181818,135.98181818181817,368.7272727272727,165.67272727272726,161.56363636363636,165.36363636363637
2019-05-08 20:12:43,466.4363636363636,164.16363636363636,219.9090909090909,225.47272727272727,217.94545454545454,145.78181818181818,239.07272727272726,206.67272727272726,875.6545454545453,215.85454545454544,158.29090909090908,181.78181818181818,208.3272727272727,202.65454545454543,197.05454545454543,0,47.69090909090908,0,291.0545454545454,1293.890909090909,292.49090909090904,218.67272727272726,237.54545454545453,181.5090909090909,130.07272727272726,427.0181818181818,135.98181818181817,368.7272727272727,165.67272727272726,161.56363636363636,165.36363636363637
2019-05-08 20:12:40,465.6909090909091,135.1090909090909,229.96363636363634,226.23636363636362,200.4181818181818,167.67272727272726,216.47272727272727,170.16363636363633,861.290909090909,217.07272727272726,168.58181818181816,185.3272727272727,206.34545454545454,161.09090909090907,192.16363636363633,0,46.45454545454545,0,280.2181818181818,1310.1636363636362,313.4545454545454,224.49090909090907,241.43636363636364,240.99999999999997,83.58181818181818,456.4363636363636,181.9090909090909,410.6909090909091,140.58181818181816,160.65454545454543,185.09090909090907
2019-05-08 20:12:37,433.8363636363636,120.69090909090909,211.87272727272727,248.83636363636361,257.3818181818182,167.67272727272726,225.87272727272727,159.74545454545452,847.2727272727273,220.94545454545454,177.23636363636362,186.4,201.16363636363633,168.2181818181818,230.9090909090909,0,44.81818181818182,0,271.05454545454546,1334.290909090909,337.2181818181818,256.6363636363636,226.9090909090909,221.27272727272728,97.56363636363635,443.59999999999997,200.65454545454543,413.09090909090907,169.96363636363634,145,204.09090909090907
2019-05-08 20:12:34,433.8363636363636,120.69090909090909,211.87272727272727,248.83636363636361,257.3818181818182,167.67272727272726,225.87272727272727,159.74545454545452,847.2727272727273,220.94545454545454,177.23636363636362,186.4,201.16363636363633,168.2181818181818,230.9090909090909,0.309090909090909,44.81818181818182,1.4363636363636363,271.05454545454546,1334.290909090909,337.2181818181818,256.6363636363636,226.9090909090909,221.27272727272728,97.56363636363635,443.59999999999997,200.65454545454543,413.09090909090907,169.96363636363634,145,204.09090909090907
2019-05-08 20:12:31,393.1454545454545,132.5090909090909,287.76363636363635,234.65454545454543,247.74545454545452,242.89090909090908,199.1272727272727,162.4181818181818,868.3636363636363,239.85454545454544,244.4363636363636,234.43636363636364,224.09090909090907,160.16363636363636,186.63636363636363,0.309090909090909,66.63636363636364,1.4363636363636363,253.36363636363635,1293.8181818181815,312.10909090909087,295.56363636363636,267.25454545454545,230.99999999999997,114.36363636363635,501.8545454545454,270.7090909090909,428.74545454545455,230.23636363636362,128.56363636363636,198.38181818181818
2019-05-08 20:12:28,393.1454545454545,132.5090909090909,287.76363636363635,234.65454545454543,247.74545454545452,242.89090909090908,199.1272727272727,162.4181818181818,868.3636363636363,239.85454545454544,244.4363636363636,234.43636363636364,224.09090909090907,160.16363636363636,186.63636363636363,0.309090909090909,66.63636363636364,1.4363636363636363,253.36363636363635,1293.8181818181815,312.10909090909087,295.56363636363636,267.25454545454545,230.99999999999997,114.36363636363635,501.8545454545454,270.7090909090909,428.74545454545455,230.23636363636362,128.56363636363636,198.38181818181818
2019-05-08 20:12:25,414.8363636363636,131.79999999999998,301.4,235.65454545454543,246.54545454545453,243.96363636363634,235.29090909090908,121.87272727272726,850.3454545454546,230.3090909090909,250.0363636363636,184.34545454545454,228.1090909090909,133.52727272727273,220.74545454545452,0.309090909090909,59.381818181818176,1.4363636363636363,244.83636363636361,1289.9636363636362,306.78181818181815,319.52727272727276,282.2,224.3090909090909,109.07272727272726,440.2363636363636,296.8909090909091,397.8,242.6363636363636,118.41818181818182,210.16363636363633
2019-05-08 20:12:22,370.09090909090907,107.83636363636363,280.3454545454545,223.07272727272726,260.6727272727273,237.23636363636362,237.36363636363635,99.18181818181817,814,222.94545454545454,220.6181818181818,208.9090909090909,266.2181818181818,148.16363636363636,186.9090909090909,0.309090909090909,60.85454545454545,1.4363636363636363,235.83636363636364,1291.890909090909,262.45454545454544,340.58181818181816,252.14545454545453,255.87272727272727,90.61818181818181,400.8363636363636,292.78181818181815,376.96363636363634,265.16363636363633,113.34545454545453,214.47272727272727
2019-05-08 20:12:19,370.09090909090907,107.83636363636363,280.3454545454545,223.07272727272726,260.6727272727273,237.23636363636362,237.36363636363635,99.18181818181817,814,222.94545454545454,220.6181818181818,208.9090909090909,266.2181818181818,148.16363636363636,186.9090909090909,0.309090909090909,60.85454545454545,1.4363636363636363,235.83636363636364,1291.890909090909,262.45454545454544,340.58181818181816,252.14545454545453,255.87272727272727,90.61818181818181,400.8363636363636,292.78181818181815,376.96363636363634,265.16363636363633,113.34545454545453,214.47272727272727
2019-05-08 20:12:16,360.8545454545454,105.61818181818181,252.36363636363635,232.39999999999998,290.98181818181814,241.83636363636364,252.4363636363636,149.07272727272726,842.4727272727272,219.9090909090909,236.3090909090909,223.58181818181816,241.38181818181818,152.3272727272727,204.65454545454543,0.309090909090909,61.58181818181818,1.4363636363636363,207.74545454545452,1302.0727272727272,261.8363636363636,338.8181818181818,263.05454545454546,235.89090909090908,97.63636363636364,361.32727272727266,289.18181818181813,394.6545454545454,280.8181818181818,91.94545454545454,210.03636363636363
2019-05-08 20:12:13,360.8545454545454,105.61818181818181,252.36363636363635,232.39999999999998,290.98181818181814,241.83636363636364,252.4363636363636,149.07272727272726,842.4727272727272,219.9090909090909,236.3090909090909,223.58181818181816,241.38181818181818,152.3272727272727,204.65454545454543,0,61.58181818181818,0,207.74545454545452,1302.0727272727272,261.8363636363636,338.8181818181818,263.05454545454546,235.89090909090908,97.63636363636364,361.32727272727266,289.18181818181813,394.6545454545454,280.8181818181818,91.94545454545454,210.03636363636363
2019-05-08 20:12:10,329.7090909090909,111.98181818181817,295.49090909090904,231.29090909090908,279.27272727272725,256.58181818181816,249.3272727272727,168.94545454545454,860.4181818181818,200.65454545454543,257.54545454545456,253.8181818181818,225.29090909090908,163.85454545454544,181.1272727272727,0,83.83636363636363,0,196.45454545454544,1296.890909090909,235.87272727272727,331,310.6,240.07272727272726,105.81818181818181,341.98181818181814,296.1454545454545,394.56363636363636,314.47272727272724,92.78181818181817,249.65454545454543
2019-05-08 20:12:07,309.1454545454545,100.16363636363636,299.09090909090907,210.59999999999997,248.39999999999998,241.5272727272727,249.9272727272727,152.96363636363637,828.4909090909091,183.07272727272726,246.5090909090909,259.8727272727273,204.96363636363634,153.9272727272727,176.87272727272727,0,66.9090909090909,0,181.4,1297.1818181818182,195.27272727272728,291.27272727272725,282.8181818181818,234.78181818181818,84.09090909090908,341.54545454545456,285.6,378.7272727272727,314.2545454545454,97.3090909090909,243.45454545454544
2019-05-08 20:12:04,309.1454545454545,100.16363636363636,299.09090909090907,210.59999999999997,248.39999999999998,241.5272727272727,249.9272727272727,152.96363636363637,828.4909090909091,183.07272727272726,246.5090909090909,259.8727272727273,204.96363636363634,153.9272727272727,176.87272727272727,0,66.9090909090909,0,181.4,1297.1818181818182,195.27272727272728,291.27272727272725,282.8181818181818,234.78181818181818,84.09090909090908,341.54545454545456,285.6,378.7272727272727,314.2545454545454,97.3090909090909,243.45454545454544
2019-05-08 20:12:01,307.78181818181815,108.76363636363635,255.14545454545453,166.1272727272727,253.69090909090906,223.54545454545453,251.38181818181818,153,840.8909090909091,200.29090909090908,249.1272727272727,278,197.63636363636363,160.09090909090907,163.14545454545453,0,66.9090909090909,0,182.29090909090908,1270.090909090909,197.49090909090907,282.6363636363636,279.4181818181818,236.14545454545453,89.7090909090909,306.1454545454545,302.8,385.32727272727266,315.2181818181818,98.12727272727271,249.05454545454543
