timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-08 22:03:27,750.1818181818181,413.54545454545456,304.10909090909087,0,247.47272727272727,415.2363636363636,234.49090909090907,288.2363636363636,241.49090909090907,511.3818181818181,1230.9818181818182,431.2545454545454,234.18181818181816,300.78181818181815,234.14545454545453,441.0181818181818,251.27272727272728,320.2545454545454,444.94545454545454,1124.090909090909,358.2363636363636,511.8181818181818,352.7090909090909,319.8545454545454,307.09090909090907,297.8727272727273,359.8181818181818,286.6,527.9272727272727,320.49090909090904,406.56363636363636
2019-05-08 22:03:24,771.3454545454546,399.2181818181818,305.8727272727273,0,266.09090909090907,407.27272727272725,273.74545454545455,283.50909090909084,256.74545454545455,490.10909090909087,1292.7454545454543,408.9272727272727,239.4181818181818,294.3272727272727,204.99999999999997,456.3999999999999,279.16363636363633,342.2363636363636,463.76363636363635,1104.4,344.3636363636363,491.4181818181818,357.94545454545454,332.8363636363636,299.2181818181818,315.6545454545454,360.6545454545454,284.6909090909091,547.2181818181817,334.94545454545454,407.0545454545454
2019-05-08 22:03:21,771.3454545454546,399.2181818181818,305.8727272727273,0,266.09090909090907,407.27272727272725,273.74545454545455,283.50909090909084,256.74545454545455,490.10909090909087,1292.7454545454543,408.9272727272727,239.4181818181818,294.3272727272727,204.99999999999997,456.3999999999999,279.16363636363633,342.2363636363636,463.76363636363635,1104.4,344.3636363636363,491.4181818181818,357.94545454545454,332.8363636363636,299.2181818181818,315.6545454545454,360.6545454545454,284.6909090909091,547.2181818181817,334.94545454545454,407.0545454545454
2019-05-08 22:03:18,761.4181818181818,388.3454545454545,317.4,0,300.4181818181818,422.07272727272726,323.3636363636363,312.3454545454545,267.16363636363633,479.49090909090904,1300.6181818181817,407.32727272727266,273.2,278.76363636363635,182.87272727272727,451.19999999999993,300.3272727272727,403.0363636363636,471.76363636363635,1105.6727272727271,310.2363636363636,489.2545454545454,349.74545454545455,326.3818181818181,304.7090909090909,365.8909090909091,314.29090909090905,317.47272727272724,536.0181818181818,360.54545454545456,406.6181818181818
2019-05-08 22:03:15,761.4181818181818,388.3454545454545,317.4,0,300.4181818181818,422.07272727272726,323.3636363636363,312.3454545454545,267.16363636363633,479.49090909090904,1300.6181818181817,407.32727272727266,273.2,278.76363636363635,182.87272727272727,451.19999999999993,300.3272727272727,403.0363636363636,471.76363636363635,1105.6727272727271,310.2363636363636,489.2545454545454,349.74545454545455,326.3818181818181,304.7090909090909,365.8909090909091,314.29090909090905,317.47272727272724,536.0181818181818,360.54545454545456,406.6181818181818
2019-05-08 22:03:12,708.241668333303,423.0104907183505,330.9394374647734,0,300.8854384465737,426.6649697278231,326.7758768022399,334.48482754859003,299.5036453882657,501.09998000036364,1358.1571244159197,393.3201214523372,298.1582153051762,283.5039362920674,167.66967873311393,491.84560280722167,302.3217759677097,425.66498790931075,509.9180014908819,1102.1981418519665,323.32139415646986,448.5372993218305,337.9756731695787,331.666696969146,285.46753695387355,384.46573698660023,297.7036781149434,312.8124943182851,618.0978527663134,387.21114161560695,435.8466209705278
2019-05-08 22:03:09,733.1090909090908,433.3454545454545,306.29090909090905,0,271.47272727272724,471.3999999999999,385.16363636363633,301.47272727272724,284.6545454545454,523.2545454545455,1426.4363636363635,367.98181818181814,279.29090909090905,300.6545454545454,142.2181818181818,511.6363636363636,336.2545454545454,372.6,508.19999999999993,1117.8181818181815,319.50909090909084,393.47272727272724,340.4181818181818,330.92727272727274,300.8181818181818,432.79999999999995,275.58181818181816,341.76363636363635,644.290909090909,411.79999999999995,461.27272727272725
2019-05-08 22:03:06,733.1090909090908,433.3454545454545,306.29090909090905,0,271.47272727272724,471.3999999999999,385.16363636363633,301.47272727272724,284.6545454545454,523.2545454545455,1426.4363636363635,367.98181818181814,279.29090909090905,300.6545454545454,142.2181818181818,511.6363636363636,336.2545454545454,372.6,508.19999999999993,1117.8181818181815,319.50909090909084,393.47272727272724,340.4181818181818,330.92727272727274,300.8181818181818,432.79999999999995,275.58181818181816,341.76363636363635,644.290909090909,411.79999999999995,461.27272727272725
2019-05-08 22:03:03,738.4363636363636,404.50909090909084,278.2545454545454,0,240.14545454545453,481.76363636363635,402.6363636363636,299.27272727272725,244.7272727272727,516.6545454545454,1505.3454545454545,350.8181818181818,261.6181818181818,301.29090909090905,73.74545454545454,508.3454545454545,328.72727272727275,414.3454545454545,570.6727272727272,1119.909090909091,321.07272727272726,382.6545454545454,350.6363636363636,351.2545454545454,305.1272727272727,449.16363636363633,245.85454545454544,341.3454545454545,673.4545454545454,410.0545454545454,443.52727272727265
2019-05-08 22:03:00,738.4363636363636,404.50909090909084,278.2545454545454,0,240.14545454545453,481.76363636363635,402.6363636363636,299.27272727272725,244.7272727272727,516.6545454545454,1505.3454545454545,350.8181818181818,261.6181818181818,301.29090909090905,73.74545454545454,508.3454545454545,328.72727272727275,414.3454545454545,570.6727272727272,1119.909090909091,321.07272727272726,382.6545454545454,350.6363636363636,351.2545454545454,305.1272727272727,449.16363636363633,245.85454545454544,341.3454545454545,673.4545454545454,410.0545454545454,443.52727272727265
2019-05-08 22:02:57,757.5818181818181,359.8363636363636,306.6909090909091,0,232.45454545454544,467.76363636363635,382.2545454545454,322.4545454545454,244.9272727272727,493.1454545454545,1531.890909090909,315.16363636363633,272.2181818181818,276.09090909090907,79.09090909090908,520.0363636363636,345.12727272727267,417.7272727272727,562.4909090909091,1079.1454545454544,324.3818181818181,371.50909090909084,364.2,361.4363636363636,282.52727272727276,435.50909090909084,222.9090909090909,331.9090909090909,675.6727272727272,360.3818181818181,440.32727272727266
2019-05-08 22:02:54,741.8035022639245,363.7190187842089,243.37642972741983,0,203.1531285800011,509.3011837870274,377.8299056243522,348.2261378720928,225.51961158692924,473.11476006037134,1521.4481843143672,327.3689378648192,287.291109777608,268.68874220355315,117.05126106959068,605.7861909697598,361.2277926281527,380.72118269597945,514.665502882185,1091.6480279308275,329.0782463222592,389.01314712781624,313.00347316931243,342.18900587347474,281.74494935719093,428.34542578146306,263.30623897586963,361.97334206171695,704.2896368628734,349.46265888385796,434.01887512956193
2019-05-08 22:02:51,741.8035022639245,363.7190187842089,243.37642972741983,0,203.1531285800011,509.3011837870274,377.8299056243522,348.2261378720928,225.51961158692924,473.11476006037134,1521.4481843143672,327.3689378648192,287.291109777608,268.68874220355315,117.05126106959068,605.7861909697598,361.2277926281527,380.72118269597945,514.665502882185,1091.6480279308275,329.0782463222592,389.01314712781624,313.00347316931243,342.18900587347474,281.74494935719093,428.34542578146306,263.30623897586963,361.97334206171695,704.2896368628734,349.46265888385796,434.01887512956193
2019-05-08 22:02:48,776.2727272727273,437.0363636363636,255.19999999999996,1.4,220.85454545454544,492.0545454545454,371.6363636363636,327.78181818181815,228.87272727272727,432.0363636363636,1577.6545454545453,338.6,286.4181818181818,284.2,144.74545454545452,580.290909090909,392.9272727272727,371.94545454545454,559,1118.109090909091,308.52727272727276,397.6,319.98181818181814,329.0363636363636,302.8363636363636,485.8181818181818,290.92727272727274,376.78181818181815,741.1272727272727,346.8363636363636,446.6181818181818
2019-05-08 22:02:45,776.2727272727273,437.0363636363636,255.19999999999996,1.4,220.85454545454544,492.0545454545454,371.6363636363636,327.78181818181815,228.87272727272727,432.0363636363636,1577.6545454545453,338.6,286.4181818181818,284.2,144.74545454545452,580.290909090909,392.9272727272727,371.94545454545454,559,1118.109090909091,308.52727272727276,397.6,319.98181818181814,329.0363636363636,302.8363636363636,485.8181818181818,290.92727272727274,376.78181818181815,741.1272727272727,346.8363636363636,446.6181818181818
2019-05-08 22:02:42,817.9454545454545,445.79999999999995,266.47272727272724,1.4,224.14545454545453,492.3454545454545,438.8363636363636,371.09090909090907,239.47272727272727,422.9272727272727,1624.2181818181816,412.6181818181818,317.0363636363636,289.8727272727273,156.65454545454543,563.5818181818181,389.49090909090904,373.6545454545454,568.3090909090909,1153.8,351.9090909090909,414.9090909090909,321.1272727272727,337.0181818181818,280.2,476.94545454545454,314.8727272727273,380.30909090909086,697.2181818181817,380.07272727272726,448.94545454545454
2019-05-08 22:02:39,839.9090909090908,494.29090909090905,271.09090909090907,1.4,250.05454545454543,498.0727272727272,435.56363636363636,401.3454545454545,252.05454545454543,441.8727272727273,1644.4545454545453,429.27272727272725,390.52727272727265,295.56363636363636,173.27272727272728,607.1818181818181,421.0545454545454,366.6545454545454,619.7090909090908,1168.2,349.6727272727273,429.30909090909086,404.09090909090907,351.76363636363635,283.16363636363633,510.10909090909087,326.10909090909087,390.96363636363634,730.8,390.16363636363633,461.96363636363634
2019-05-08 22:02:36,839.9090909090908,494.29090909090905,271.09090909090907,1.4,250.05454545454543,498.0727272727272,435.56363636363636,401.3454545454545,252.05454545454543,441.8727272727273,1644.4545454545453,429.27272727272725,390.52727272727265,295.56363636363636,173.27272727272728,607.1818181818181,421.0545454545454,366.6545454545454,619.7090909090908,1168.2,349.6727272727273,429.30909090909086,404.09090909090907,351.76363636363635,283.16363636363633,510.10909090909087,326.10909090909087,390.96363636363634,730.8,390.16363636363633,461.96363636363634
