timestamp,example-voting-app_vote_1
2019-05-08 22:03:27,61075.38181818181
2019-05-08 22:03:24,61075.38181818181
2019-05-08 22:03:21,58307.30350357266
2019-05-08 22:03:18,58307.30350357266
2019-05-08 22:03:15,59032.8
2019-05-08 22:03:12,60701.41275295915
2019-05-08 22:03:09,60701.41275295915
2019-05-08 22:03:06,59451.67272727272
2019-05-08 22:03:03,59451.67272727272
2019-05-08 22:03:00,59382.72727272727
2019-05-08 22:02:57,59118.50909090908
2019-05-08 22:02:54,59118.50909090908
2019-05-08 22:02:51,59497.71814032983
2019-05-08 22:02:48,59497.71814032983
2019-05-08 22:02:45,59748.05454545454
2019-05-08 22:02:42,59275.2909090909
2019-05-08 22:02:39,59275.2909090909
2019-05-08 22:02:36,58826.05454545454
2019-05-08 22:02:33,58826.05454545454
2019-05-08 22:02:30,59558.218181818185
2019-05-08 22:02:27,60259.56363636363
2019-05-08 22:02:24,60259.56363636363
2019-05-08 22:02:21,59566.43636363636
2019-05-08 22:02:18,59566.43636363636
2019-05-08 22:02:15,57990.16381520336
2019-05-08 22:02:12,60220.145454545454
2019-05-08 22:02:09,60220.145454545454
2019-05-08 22:02:06,60802.34545454545
2019-05-08 22:02:03,60802.34545454545
2019-05-08 22:02:00,60588.81818181818
2019-05-08 22:01:57,58362.2297776404
2019-05-08 22:01:54,58362.2297776404
2019-05-08 22:01:51,58305.58181818182
2019-05-08 22:01:48,58305.58181818182
2019-05-08 22:01:45,58088.21818181818
2019-05-08 22:01:42,60020.090909090904
2019-05-08 22:01:39,60020.090909090904
2019-05-08 22:01:36,56986.38157057402
2019-05-08 22:01:33,56986.38157057402
2019-05-08 22:01:30,58411.98181818181
2019-05-08 22:01:27,59954.799999999996
2019-05-08 22:01:24,59954.799999999996
2019-05-08 22:01:21,59595.14545454545
2019-05-08 22:01:18,59595.14545454545
2019-05-08 22:01:15,57273.92727272727
2019-05-08 22:01:12,58380.127272727266
2019-05-08 22:01:09,58380.127272727266
2019-05-08 22:01:06,58184.472727272725
2019-05-08 22:01:03,58184.472727272725
2019-05-08 22:01:00,59137
2019-05-08 22:00:57,58746.436363636356
2019-05-08 22:00:54,58746.436363636356
2019-05-08 22:00:51,59131.63636363636
2019-05-08 22:00:48,59131.63636363636
2019-05-08 22:00:45,58128.83636363636
2019-05-08 22:00:42,59694.51464518827
2019-05-08 22:00:39,59694.51464518827
2019-05-08 22:00:36,59097.090909090904
2019-05-08 22:00:33,59097.090909090904
2019-05-08 22:00:30,56932.89090909091
2019-05-08 22:00:27,58250.109090909085
2019-05-08 22:00:24,58250.109090909085
2019-05-08 22:00:21,60403.60733831524
2019-05-08 22:00:18,60403.60733831524
2019-05-08 22:00:15,58290.090909090904
2019-05-08 22:00:12,60638.67272727272
2019-05-08 22:00:09,60638.67272727272
2019-05-08 22:00:06,58587.1379479627
2019-05-08 22:00:03,58587.1379479627
2019-05-08 22:00:00,60087.30909090908
2019-05-08 21:59:57,59818.72727272727
2019-05-08 21:59:54,59818.72727272727
2019-05-08 21:59:51,59649.92727272727
2019-05-08 21:59:48,59649.92727272727
2019-05-08 21:59:45,58650.2909090909
2019-05-08 21:59:42,60006.545454545456
2019-05-08 21:59:39,60006.545454545456
2019-05-08 21:59:36,60174.621356751944
2019-05-08 21:59:33,60174.621356751944
2019-05-08 21:59:30,59454.36363636363
2019-05-08 21:59:27,59291.86742059235
2019-05-08 21:59:24,59291.86742059235
2019-05-08 21:59:21,59004.399999999994
2019-05-08 21:59:18,59004.399999999994
2019-05-08 21:59:15,57669.21818181818
2019-05-08 21:59:12,59628.06130797622
2019-05-08 21:59:09,59628.06130797622
2019-05-08 21:59:06,58733.14545454545
2019-05-08 21:59:03,58733.14545454545
2019-05-08 21:59:00,59539.50909090909
2019-05-08 21:58:57,59772.181818181816
2019-05-08 21:58:54,59772.181818181816
2019-05-08 21:58:51,60004.21818181818
2019-05-08 21:58:48,60004.21818181818
2019-05-08 21:58:45,58497.25454545454
2019-05-08 21:58:42,58327.72727272727
2019-05-08 21:58:39,58327.72727272727
2019-05-08 21:58:36,59061.76363636363
2019-05-08 21:58:33,59061.76363636363
2019-05-08 21:58:30,57614.63636363636
2019-05-08 21:58:27,60268.377122727274
2019-05-08 21:58:24,60220.40712272727
2019-05-08 21:58:21,58748.43739848484
2019-05-08 21:58:18,58704.4728530303
2019-05-08 21:58:15,58770.42749706895
2019-05-08 21:58:12,59522.72058585859
2019-05-08 21:58:09,58949.14593737374
2019-05-08 21:58:06,55308.3299
2019-05-08 21:58:03,52438.349899999994
2019-05-08 21:58:00,49465.64260428571
2019-05-08 21:57:57,46913.68645555556
2019-05-08 21:57:54,44028.8397888889
2019-05-08 21:57:51,40964.152364166664
2019-05-08 21:57:48,38094.91286416667
2019-05-08 21:57:45,35870.1414479246
2019-05-08 21:57:42,40041.16269444444
2019-05-08 21:57:39,39734.17936111111
2019-05-08 21:57:36,39801.523148333334
2019-05-08 21:57:33,39438.66014833333
2019-05-08 21:57:30,37839.11977500001
2019-05-08 21:57:27,39482.295503634356
2019-05-08 21:57:24,39448.38909481391
