2022-05-22 22:42:23,545 INFO     round 1 started
2022-05-22 22:43:24,970 INFO     round 1 finished
2022-05-22 22:43:24,970 INFO     sc: 59, fc: 0, response_time: 0.005250
2022-05-22 22:43:24,970 INFO     cpu instructions: 854210769, cpu usage: 0.4%, memory usage: 1134.0 MB
2022-05-22 22:43:25,970 INFO     round 2 started
2022-05-22 22:44:27,360 INFO     round 2 finished
2022-05-22 22:44:27,361 INFO     sc: 59, fc: 0, response_time: 0.005067
2022-05-22 22:44:27,361 INFO     cpu instructions: 1006420651, cpu usage: 0.7%, memory usage: 1134.2 MB
2022-05-22 22:44:28,362 INFO     round 3 started
2022-05-22 22:45:29,756 INFO     round 3 finished
2022-05-22 22:45:29,756 INFO     sc: 59, fc: 0, response_time: 0.005045
2022-05-22 22:45:29,756 INFO     cpu instructions: 987415272, cpu usage: 0.4%, memory usage: 1134.5 MB
2022-05-22 22:45:30,757 INFO     round 4 started
2022-05-22 22:46:32,147 INFO     round 4 finished
2022-05-22 22:46:32,147 INFO     sc: 59, fc: 0, response_time: 0.004861
2022-05-22 22:46:32,147 INFO     cpu instructions: 1807464862, cpu usage: 0.9%, memory usage: 1134.6 MB
2022-05-22 22:46:33,148 INFO     round 5 started
2022-05-22 22:47:34,469 INFO     round 5 finished
2022-05-22 22:47:34,469 INFO     sc: 59, fc: 0, response_time: 0.004662
2022-05-22 22:47:34,469 INFO     cpu instructions: 2205795970, cpu usage: 1.1%, memory usage: 1134.9 MB
2022-05-22 22:47:35,470 INFO     round 6 started
2022-05-22 22:48:36,995 INFO     round 6 finished
2022-05-22 22:48:36,995 INFO     sc: 59, fc: 0, response_time: 0.005537
2022-05-22 22:48:36,995 INFO     cpu instructions: 908502487, cpu usage: 1.0%, memory usage: 1134.8 MB
2022-05-22 22:48:37,996 INFO     round 7 started
2022-05-22 22:49:39,306 INFO     round 7 finished
2022-05-22 22:49:39,306 INFO     sc: 59, fc: 0, response_time: 0.004421
2022-05-22 22:49:39,306 INFO     cpu instructions: 1139887363, cpu usage: 0.4%, memory usage: 1134.8 MB
2022-05-22 22:49:40,307 INFO     round 8 started
2022-05-22 22:50:41,706 INFO     round 8 finished
2022-05-22 22:50:41,706 INFO     sc: 59, fc: 0, response_time: 0.004936
2022-05-22 22:50:41,706 INFO     cpu instructions: 855958749, cpu usage: 0.3%, memory usage: 1135.3 MB
2022-05-22 22:50:42,708 INFO     round 9 started
2022-05-22 22:51:44,170 INFO     round 9 finished
2022-05-22 22:51:44,171 INFO     sc: 59, fc: 0, response_time: 0.005071
2022-05-22 22:51:44,171 INFO     cpu instructions: 1135242573, cpu usage: 3.2%, memory usage: 1135.4 MB
2022-05-22 22:51:45,172 INFO     round 10 started
2022-05-22 22:52:46,654 INFO     round 10 finished
2022-05-22 22:52:46,655 INFO     sc: 59, fc: 0, response_time: 0.005361
2022-05-22 22:52:46,655 INFO     cpu instructions: 1188716835, cpu usage: 0.5%, memory usage: 1134.5 MB
2022-05-22 22:52:47,656 INFO     done!
2022-05-22 22:52:47,657 INFO     response_time: 0.005021
2022-05-22 22:52:47,657 INFO     sc_list: [59, 59, 59, 59, 59, 59, 59, 59, 59, 59]
2022-05-22 22:52:47,657 INFO     fc_list: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2022-05-22 22:52:47,657 INFO     cpu instructions: 1208961553
2022-05-22 22:52:47,658 INFO     cpu usage: 0.9%
2022-05-22 22:52:47,658 INFO     memory usage: 1134.7 MB
