2022-05-18 00:51:22,988 INFO     round 1 started
2022-05-18 00:52:23,926 INFO     round 1 finished
2022-05-18 00:52:23,926 INFO     sc: 58, fc: 0, response_time: 0.034308
2022-05-18 00:52:24,927 INFO     round 2 started
2022-05-18 00:53:25,241 INFO     round 2 finished
2022-05-18 00:53:25,241 INFO     sc: 58, fc: 0, response_time: 0.023056
2022-05-18 00:53:26,243 INFO     round 3 started
2022-05-18 00:54:26,462 INFO     round 3 finished
2022-05-18 00:54:26,462 INFO     sc: 58, fc: 0, response_time: 0.021563
2022-05-18 00:54:27,463 INFO     round 4 started
2022-05-18 00:55:27,575 INFO     round 4 finished
2022-05-18 00:55:27,575 INFO     sc: 58, fc: 0, response_time: 0.019249
2022-05-18 00:55:28,576 INFO     round 5 started
2022-05-18 00:56:28,601 INFO     round 5 finished
2022-05-18 00:56:28,601 INFO     sc: 58, fc: 0, response_time: 0.018028
2022-05-18 00:56:29,602 INFO     round 6 started
2022-05-18 00:57:30,620 INFO     round 6 finished
2022-05-18 00:57:30,620 INFO     sc: 59, fc: 0, response_time: 0.017024
2022-05-18 00:57:31,621 INFO     round 7 started
2022-05-18 00:58:31,628 INFO     round 7 finished
2022-05-18 00:58:31,628 INFO     sc: 58, fc: 0, response_time: 0.017334
2022-05-18 00:58:32,629 INFO     round 8 started
2022-05-18 00:59:33,527 INFO     round 8 finished
2022-05-18 00:59:33,527 INFO     sc: 59, fc: 0, response_time: 0.014944
2022-05-18 00:59:34,528 INFO     round 9 started
2022-05-18 01:00:35,454 INFO     round 9 finished
2022-05-18 01:00:35,454 INFO     sc: 59, fc: 0, response_time: 0.015128
2022-05-18 01:00:36,455 INFO     round 10 started
2022-05-18 01:01:37,368 INFO     round 10 finished
2022-05-18 01:01:37,369 INFO     sc: 59, fc: 0, response_time: 0.014996
2022-05-18 01:01:38,370 INFO     done!
2022-05-18 01:01:38,370 INFO     0.019562998217416715
2022-05-18 01:01:38,370 INFO     [58, 58, 58, 58, 58, 59, 58, 59, 59, 59]
2022-05-18 01:01:38,370 INFO     [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
