timestamp,example-voting-app_vote_1
2019-05-07 13:19:07,8330.092183333332
2019-05-07 13:19:04,11275.322183333332
2019-05-07 13:19:01,12716.478066666667
2019-05-07 13:18:58,15350.198066666666
2019-05-07 13:18:55,18704.67141111111
2019-05-07 13:18:52,21254.3947
2019-05-07 13:18:49,23969.4547
2019-05-07 13:18:46,28693.38824350818
2019-05-07 13:18:43,31612.91371063898
2019-05-07 13:18:40,33327.20409884033
2019-05-07 13:18:37,37661.12778095239
2019-05-07 13:18:34,40596.90492380952
2019-05-07 13:18:31,42674.38635833334
2019-05-07 13:18:28,45552.28135833333
2019-05-07 13:18:25,49837.782300000006
2019-05-07 13:18:22,51317.62734500001
2019-05-07 13:18:19,54196.058345
2019-05-07 13:18:16,59147.21818181818
2019-05-07 13:18:13,59147.21818181818
2019-05-07 13:18:10,57940.65454545454
2019-05-07 13:18:07,58693.85454545454
2019-05-07 13:18:04,58693.85454545454
2019-05-07 13:18:01,60058.07272727272
2019-05-07 13:17:58,60058.07272727272
2019-05-07 13:17:55,60771.03636363636
2019-05-07 13:17:52,58660.861344919744
2019-05-07 13:17:49,58660.861344919744
2019-05-07 13:17:46,59421.06507154415
2019-05-07 13:17:43,59421.06507154415
2019-05-07 13:17:40,58042.127272727266
2019-05-07 13:17:37,59293.92727272726
2019-05-07 13:17:34,59293.92727272726
2019-05-07 13:17:31,58174.36363636363
2019-05-07 13:17:28,58174.36363636363
2019-05-07 13:17:25,59691.799999999996
2019-05-07 13:17:22,57547.47272727272
2019-05-07 13:17:19,57547.47272727272
2019-05-07 13:17:16,58952.163636363635
2019-05-07 13:17:13,58952.163636363635
2019-05-07 13:17:10,60008.424340909085
2019-05-07 13:17:07,58983.641966818184
2019-05-07 13:17:04,58944.08496681818
2019-05-07 13:17:01,58075.47779090909
2019-05-07 13:16:58,58036.40445757576
2019-05-07 13:16:55,57670.236043749996
2019-05-07 13:16:52,54859.5435357143
2019-05-07 13:16:49,52057.979250000004
2019-05-07 13:16:46,49106.29732666667
2019-05-07 13:16:43,46313.231993333335
2019-05-07 13:16:40,42879.12149666667
2019-05-07 13:16:37,39645.05164375
2019-05-07 13:16:34,36925.72289374999
2019-05-07 13:16:31,33753.19360714286
2019-05-07 13:16:28,31077.329321428573
2019-05-07 13:16:25,28601.165391666662
2019-05-07 13:16:22,25219.678849999997
2019-05-07 13:16:19,22585.90885
2019-05-07 13:16:16,18550.438375
2019-05-07 13:16:13,16137.763375
2019-05-07 13:16:10,12393.78751111111
