timestamp,accept,close,connect,dup2,exit,futex,getsockname,ioctl,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 14:13:06,1569.3636363636363,0,0,0,0,2069.8727272727274,0,0,0,0,35.50909090909091,90.25454545454545,0,0,0,0,0,1275.090909090909,1349.2363636363634,2556.036363636363,0,0,0,0,0,2285.7272727272725,1124.890909090909,0
2019-05-11 14:13:03,1514.8727272727272,0,0,0,0,2070.8181818181815,0,0,0,0,35.50909090909091,96.47272727272727,0,0,0,0,0,1305.7818181818182,1263.6545454545453,2470.3818181818183,0,0,0,0,0,2184.4181818181814,1133.509090909091,15.454545454545455
2019-05-11 14:13:00,1514.8727272727272,0,0,0,0,2070.8181818181815,0,0,0,0,35.50909090909091,96.47272727272727,0,0,0,0,0,1305.7818181818182,1263.6545454545453,2470.3818181818183,0,0,0,0,0,2184.4181818181814,1133.509090909091,15.454545454545455
2019-05-11 14:12:57,1484.890909090909,0,0,0,0,2113.0545454545454,0,0,0,0,35.50909090909091,96.47272727272727,0,0,0,0,0,1295.509090909091,1266.581818181818,2438.2,0,0,0,0,0,2191.509090909091,1118.1272727272726,15.454545454545455
2019-05-11 14:12:54,1540.7090909090907,0,0,0,0,2133.0363636363636,0,0,0,0,35.50909090909091,96.47272727272727,0,0,0,0,0,1399.290909090909,1254.109090909091,2347.690909090909,0,0,0,0,0,2071.5454545454545,1065.2181818181818,15.454545454545455
2019-05-11 14:12:51,1540.7090909090907,0,0,0,0,2133.0363636363636,0,0,0,0,35.50909090909091,96.47272727272727,0,0,0,0,0,1399.290909090909,1254.109090909091,2347.690909090909,0,0,0,0,0,2071.5454545454545,1065.2181818181818,15.454545454545455
2019-05-11 14:12:48,1398.4181818181817,25.563636363636363,0,6.636363636363636,0,2143.509090909091,0,0,30.34545454545454,0,35.50909090909091,122.05454545454545,0,0,0,0,0,1411.0363636363634,1287.1454545454544,2341.3818181818183,0,0,0,0,0,2154.3272727272724,1116.6181818181817,15.454545454545455
2019-05-11 14:12:45,1398.4181818181817,25.563636363636363,0,6.636363636363636,0,2143.509090909091,0,0,29.545082424242427,0,35.50909090909091,122.05454545454545,0,0,0,0,0,1411.0363636363634,1287.1454545454544,2341.3818181818183,0,0,0,0,0,2154.3272727272724,1116.6181818181817,15.454545454545455
2019-05-11 14:12:42,1286.2181818181816,25.563636363636363,0,6.636363636363636,0,2071.4909090909086,0,0,30.34545454545454,0,35.50909090909091,184.85454545454544,0,0,0,0,0,1352.7454545454543,1316.8,2264.290909090909,0,0,0,0,0,2129.509090909091,1194.6545454545453,15.454545454545455
2019-05-11 14:12:39,1293.8727272727272,25.563636363636363,0,6.636363636363636,0,2196.8,0,0,30.34545454545454,0,35.50909090909091,222.76363636363632,0,0,0,0,0,1415.8363636363636,1349.5272727272725,2324.090909090909,0,0,0,0,0,2174.690909090909,1189.2727272727273,15.454545454545455
2019-05-11 14:12:36,1293.8727272727272,25.563636363636363,0,6.636363636363636,0,2196.8,0,0,30.050839999999997,0,35.50909090909091,222.76363636363632,0,0,0,0,0,1415.8363636363636,1349.5272727272725,2324.090909090909,0,0,0,0,0,2174.690909090909,1189.2727272727273,0
2019-05-11 14:12:33,1252.709090909091,25.563636363636363,0,6.636363636363636,0,2223.672727272727,0,0,30.34545454545454,0,35.50909090909091,222.76363636363632,0,0,0,0,0,1445.6909090909091,1325.6545454545453,2305.3272727272724,0,0,0,0,0,2146.763636363636,1226,0
2019-05-11 14:12:30,1252.709090909091,25.563636363636363,0,6.636363636363636,0,2223.672727272727,0,0,29.545082424242427,0,35.50909090909091,222.76363636363632,0,0,0,0,0,1445.6909090909091,1325.6545454545453,2305.3272727272724,0,0,0,0,0,2146.763636363636,1226,0
2019-05-11 14:12:27,1333.4545454545453,25.563636363636363,0,6.636363636363636,0,2165.3818181818183,0,0,30.34545454545454,0,49.98181818181818,222.76363636363632,0,0,0,0,0,1446.7090909090907,1313.2181818181816,2320.7272727272725,0,0,0,0,0,2116.163636363636,1334.3454545454545,0
2019-05-11 14:12:24,1305.5691921671305,25.564101165475737,0,6.636484299714541,0,2187.6761395661742,0,0,30.346006291023475,0,49.982726958671975,194.51262750231822,0,0,0,0,0,1468.0448735431555,1283.4233349697267,2320.4967363042965,0,0,0,0,0,2035.637011582029,1406.0073819523993,0
2019-05-11 14:12:21,1305.5691921671305,25.564101165475737,0,6.636484299714541,0,2187.6761395661742,0,0,30.050850924562265,0,49.982726958671975,194.51262750231822,0,0,0,0,0,1468.0448735431555,1283.4233349697267,2320.4967363042965,0,0,0,0,0,2035.637011582029,1406.0073819523993,0
2019-05-11 14:12:18,1342.581818181818,39.25454545454545,6.7132387878787885,6.636363636363636,0,2204.4,0,0,31.106793939393942,0,14.47272727272727,132.5090909090909,0,23.2,0,54.45454545454545,0,1482.8,1370.4727272727273,2329.1454545454544,0,0,0,0,0,2146.854545454545,1432.2,0
2019-05-11 14:12:15,1342.581818181818,39.25454545454545,6.371420606060606,6.636363636363636,0,2204.4,0,0,29.54770303030303,0,14.47272727272727,132.5090909090909,0,23.2,0,54.45454545454545,0,1482.8,1370.4727272727273,2329.1454545454544,0,0,0,0,0,2146.854545454545,1432.2,22.127272727272725
2019-05-11 14:12:12,1388.4545454545453,39.25454545454545,6.599299393939393,6.636363636363636,0,2184.872727272727,0,0,30.58709696969697,0,14.47272727272727,132.5090909090909,0,23.2,0,54.45454545454545,0,1477.5272727272725,1445.4181818181817,2457.181818181818,0,0,0,0,0,2214.2363636363634,1510.8,22.127272727272725
2019-05-11 14:12:09,1412.5454545454545,39.25454545454545,6.827178181818182,6.636363636363636,0,2196.3454545454542,0,0,31.18181818181818,0,14.47272727272727,126.29090909090908,0,23.2,0,54.45454545454545,0,1438.6,1445.4727272727273,2504.581818181818,0,0,0,0,0,2285.690909090909,1541.0363636363634,22.127272727272725
2019-05-11 14:12:06,1412.5454545454545,39.25454545454545,6.485360000000001,6.636363636363636,0,2196.3454545454542,0,0,30.067400000000003,0,14.47272727272727,126.29090909090908,0,23.2,0,54.45454545454545,0,1438.6,1445.4727272727273,2504.581818181818,0,0,0,0,0,2285.690909090909,1541.0363636363634,22.127272727272725
2019-05-11 14:12:03,1386.2727272727273,39.25454545454545,6.7132387878787885,6.636363636363636,0,2118.090909090909,0,0,31.106793939393942,0,51.272727272727266,138.67272727272726,0,23.2,0,54.45454545454545,0,1393.2727272727273,1426.6363636363635,2613.472727272727,0,0,0,0,0,2326.3818181818183,1623.6,22.127272727272725
2019-05-11 14:12:00,1386.2727272727273,39.25454545454545,6.371420606060606,6.636363636363636,0,2118.090909090909,0,0,29.54770303030303,0,51.272727272727266,138.67272727272726,0,23.2,0,54.45454545454545,0,1393.2727272727273,1426.6363636363635,2613.472727272727,0,0,0,0,0,2326.3818181818183,1623.6,22.127272727272725
2019-05-11 14:11:57,1292.581818181818,39.25454545454545,6.599299393939393,6.636363636363636,0,2105.9454545454546,0,0,30.58709696969697,0,51.272727272727266,158.1090909090909,0,23.2,0,54.45454545454545,0,1365.2363636363634,1453.5454545454545,2598.9272727272723,0,0,0,0,0,2408.054545454545,1619.5636363636363,22.127272727272725
2019-05-11 14:11:54,1302.3272727272727,13.69090909090909,6.827178181818182,0,0,2036.5454545454545,0,0,0.8363636363636363,0,51.272727272727266,226.76363636363632,0,23.2,0,54.45454545454545,0,1272.4,1322.5636363636363,2598.763636363636,0,0,0,0,0,2336.636363636363,1557.8545454545454,22.127272727272725
2019-05-11 14:11:51,1302.3272727272727,13.69090909090909,6.485360000000001,0,0,2036.5454545454545,0,0,0.8363636363636363,0,51.272727272727266,226.76363636363632,0,23.2,0,54.45454545454545,0,1272.4,1322.5636363636363,2598.763636363636,0,0,0,0,0,2336.636363636363,1557.8545454545454,22.127272727272725
2019-05-11 14:11:48,1320.509090909091,13.69090909090909,6.7132387878787885,0,0,2017.5272727272725,0,0,0.8363636363636363,0,51.272727272727266,276.8181818181818,0,23.2,0,54.45454545454545,0,1296.6545454545453,1265.8181818181815,2631.218181818182,0,0,0,0,0,2347.4363636363632,1429.7818181818182,22.127272727272725
2019-05-11 14:11:45,1320.509090909091,13.69090909090909,6.371420606060606,0,0,2017.5272727272725,0,0,0.8363636363636363,0,51.272727272727266,276.8181818181818,0,23.2,0,54.45454545454545,0,1296.6545454545453,1265.8181818181815,2631.218181818182,0,0,0,0,0,2347.4363636363632,1429.7818181818182,22.127272727272725
2019-05-11 14:11:42,1242.7818181818182,13.69090909090909,6.599299393939393,0,0,1904.7090909090907,0,0,0.8363636363636363,0,61.9090909090909,343.78181818181815,0,23.2,0,54.45454545454545,0,1174.9818181818182,1183.2727272727273,2601.872727272727,0,0,0,0,0,2327.5272727272727,1376.090909090909,45.45454545454545
2019-05-11 14:11:39,1179.5636363636363,32.54545454545454,6.827178181818182,18.27272727272727,13.381818181818181,1889.6909090909091,0,0,0.8363636363636363,7.7272727272727275,91.38181818181816,482.6727272727273,0,23.2,0,54.45454545454545,0,1128.0545454545454,1181.4,2641.9454545454546,0,0,8.254545454545454,0,0,2341.181818181818,1397.4,43.25
2019-05-11 14:11:36,1179.5636363636363,32.54545454545454,6.485360000000001,18.27272727272727,13.381818181818181,1889.6909090909091,0,0,0.8363636363636363,7.7272727272727275,91.38181818181816,482.6727272727273,0,23.2,0,54.45454545454545,0,1128.0545454545454,1181.4,2641.9454545454546,0,0,8.254545454545454,0,0,2341.181818181818,1397.4,44.765151515151516
2019-05-11 14:11:33,1035.2545454545455,32.54545454545454,6.7132387878787885,18.27272727272727,13.381818181818181,1866.8545454545454,0,0,0.8363636363636363,7.7272727272727275,107.01818181818182,534.2727272727273,0,23.2,0,54.45454545454545,0,1138.381818181818,1193.0363636363634,2632.418181818182,0,0,8.254545454545454,0,0,2343.0727272727268,1336.8181818181815,42.49242424242425
2019-05-11 14:11:30,1035.2545454545455,32.54545454545454,6.371420606060606,18.27272727272727,13.381818181818181,1866.8545454545454,0,0,0.8363636363636363,7.7272727272727275,107.01818181818182,534.2727272727273,0,23.2,0,54.45454545454545,0,1138.381818181818,1193.0363636363634,2632.418181818182,0,0,8.254545454545454,0,0,2343.0727272727268,1336.8181818181815,44.007575757575765
2019-05-11 14:11:27,961.418883293031,32.54486282067599,6.5991809239832,18.272395047362775,13.38157488045672,1785.403901747241,0,0,0.836348430028545,7.727132233959383,107.01623606843512,564.8260940710169,0,23.19957818948746,0,54.453555389902,0,1058.8352939037472,1157.960764349739,2599.934546644606,0,0,8.254395374629551,0,0,2317.866947873675,1222.1777785858437,45.455371915853014
2019-05-11 14:11:24,858.8545454545454,18.854545454545455,0,18.27272727272727,13.381818181818181,1770.890909090909,0,0,0,7.745454545454545,131.2,620.8727272727272,0,0,0,0,0,1030.2363636363636,989.4727272727272,2577.581818181818,0,0,8.254545454545454,0,0,2233.690909090909,1193.109090909091,43.250016363933895
2019-05-11 14:11:21,858.8545454545454,18.854545454545455,0,18.27272727272727,13.381818181818181,1770.890909090909,0,0,0,7.745454545454545,131.2,620.8727272727272,0,0,0,0,0,1030.2363636363636,982.49156,2577.581818181818,0,0,8.254545454545454,0,0,2233.690909090909,1193.109090909091,23.306122424242425
2019-05-11 14:11:18,728.2181818181817,18.854545454545455,0,18.27272727272727,13.381818181818181,1797.6727272727271,0,0,0,10.745454545454544,131.4181818181818,704.7636363636362,0,0,0,0,0,984.690909090909,836.7636363636362,2501.6,0,0,8.254545454545454,0,0,2138.3818181818183,1104.109090909091,22.13975878787879
2019-05-11 14:11:15,728.2181818181817,18.854545454545455,0,18.27272727272727,13.381818181818181,1797.6727272727271,0,0,0,10.745454545454544,131.4181818181818,681.1582593939395,0,0,0,0,0,964.7020315151515,804.6218593939394,2501.6,0,0,8.254545454545454,0,0,2138.3818181818183,1104.109090909091,22.917334545454548
2019-05-11 14:11:12,594.3272727272727,18.854545454545455,0,18.27272727272727,13.381818181818181,1708.5636363636363,0,0,0.1818181818181818,10.745454545454544,146.94545454545454,704.6536957575757,0,0,0,0,0,883.4727272727272,747.981776969697,2400.8909090909087,0,0,8.254545454545454,0,0,2058.4363636363637,1035.2727272727273,23.327272727272724
2019-05-11 14:11:09,518.8915960580385,40.38328666496964,0,18.99048,13.907456000000002,1660.6058402123715,0,0,0.18182479362885925,11.167536000000002,121.09531255682026,708.4075784573985,0,0,0,0,0,795.3016473326303,689.988726862795,2265.5187461362234,0,0,8.578784000000002,0,0,1964.2350630932037,913.287755918397,22.528546666666667
2019-05-11 14:11:06,518.8915960580385,40.38328666496964,0,17.98548,13.171456000000001,1660.6058402123715,0,0,0.18182479362885925,10.576536,121.09531255682026,681.6264700534564,0,0,0,0,0,783.9636392838528,658.3284434585499,2265.5187461362234,0,0,8.124784,0,0,1964.2350630932037,913.287755918397,23.306122424242425
2019-05-11 14:11:03,477.18181818181813,50.781818181818174,0,18.867200000000004,13.817173333333335,1562.890909090909,0,0,0.1856270917503367,11.095040000000001,150.1388084848485,686.4395369696971,0,14.927272727272728,0,22.29090909090909,0,655.0181818181817,594.1012278787879,2208.7454545454543,0,0,8.523093333333334,0,0,1873.9818181818182,838.9454545454545,22.13975878787879
2019-05-11 14:11:00,470.24516969696964,50.781818181818174,0,17.750533333333337,12.999395555555557,1541.1137248484847,0,0,0.175626691734336,10.438373333333335,142.40153575757577,651.9449915151514,0,14.927272727272728,0,22.29090909090909,0,622.5190569696971,563.8930460606061,2178.4207357575756,0,0,8.018648888888888,0,0,1868.7718096969697,830.5620290909093,23.002401333333335
2019-05-11 14:10:57,444.5287890909091,50.914528000000004,0,18.7131,13.70432,1477.4813600000002,0,0,0.18402998981024674,11.00442,147.56104363636362,585.8104242424243,0,14.966282666666668,0,22.349162666666665,0,550.349223030303,506.53974909090914,2016.603056969697,0,0,8.45348,0,0,1717.7820872727275,757.3823006060607,24.056742222222226
2019-05-11 14:10:54,387.9956813333334,53.46836444444444,0,19.950685714285715,14.61065142857143,1376.190436,0,0,0.19453420587696052,11.732194285714286,153.80081466666667,498.4698280000001,0,15.716980740740741,0,23.470180740740737,0,477.74217733333336,454.00783333333334,1887.8890920000001,0,0,9.012548571428571,0,0,1584.7523306666667,724.4608306666667,22.63118666666667
2019-05-11 14:10:51,366.5326813333333,50.36503111111111,0,18.514971428571428,13.559222857142858,1301.949436,0,0,0.18203358084570898,10.887908571428571,145.28781466666666,470.8768280000001,0,14.804758518518518,0,22.10795851851852,0,451.3031773333333,428.88283333333334,1785.712092,0,0,8.363977142857143,0,0,1499.2683306666668,684.8518306666667,23.770918333333334
2019-05-11 14:10:48,297.2261362962963,53.16941,0,19.9258,14.592426666666666,1177.5947007407408,0,0,0.19375324848494746,11.717559999999999,141.52757925925928,389.5863333333334,0,15.629103333333335,0,23.338953333333336,0,422.8099407407408,391.27357185185184,1627.8993688888888,0,0,9.001306666666666,0,0,1388.394608888889,619.308762962963,22.167168333333333
2019-05-11 14:10:45,278.7416918518519,49.67816000000001,0,18.250800000000005,13.365760000000002,1106.4735896296297,0,0,0.17946671782605267,10.732560000000001,132.71869037037038,365.3363333333334,0,14.602853333333336,0,21.806453333333334,0,396.4988296296297,366.92579407407413,1529.1860355555555,0,0,8.24464,0,0,1304.4912755555554,581.3143185185186,0
2019-05-11 14:10:42,236.7804066666667,33.186727619047616,0,0,0,983.0237333333334,0,0,0.19271192153550978,3.2854719999999995,110.89988166666669,249.43290333333334,0,15.516118095238095,0,23.17023238095238,0,321.6558933333334,274.3701766666667,1376.653705,0,0,0,0,0,1171.4623600000002,496.6923683333334,0
2019-05-11 14:10:39,192.89769523809525,35.791182222222226,0,0,0,910.4919714285716,0,0,0.21125556711203564,3.69184,86.82542285714287,211.8311542857143,0,16.733804444444445,0,26.91916,0,241.09622857142858,172.75982095238092,1273.58696,0,0,0,0,0,1083.979859047619,407.9691676190476,0
2019-05-11 14:10:36,178.15483809523812,32.864515555555556,0,0,0,843.4848285714286,0,0,0.1912539669840254,3.2768399999999995,80.18113714285714,195.61972571428575,0,15.36547111111111,0,24.87582666666667,0,222.65337142857146,159.54839238095238,1179.32696,0,0,0,0,0,1004.1112876190476,377.42773904761907,0
2019-05-11 14:10:33,157.38809555555557,35.925418666666666,0,0,0,762.1278266666667,0,0,0.21406932359902653,3.815786666666667,85.78743777777778,178.30466444444446,0,16.796565333333334,0,26.672325333333333,0,192.24966444444445,82.1945688888889,1062.7388111111113,0,0,0,0,0,928.3148311111111,347.9583355555556,0
2019-05-11 14:10:30,143.18976222222224,32.41341866666667,0,0,0,696.4178266666667,0,0,0.18906682334900154,3.262453333333333,78.03577111111112,162.19299777777778,0,15.154565333333334,0,24.22032533333333,0,174.88799777777777,74.78123555555554,970.4971444444446,0,0,0,0,0,848.0781644444444,317.3200022222222,0
2019-05-11 14:10:27,105.4436,36.12677333333333,0,0,0,574.7005466666667,0,0,0.2187587974692922,4.0392,60.22756533333334,119.42198666666667,0,16.890706666666667,0,26.302073333333333,0,95.649464,60.758197333333335,866.1689013333332,0,0,0,0,0,712.5531893333333,245.91477333333333,0
2019-05-11 14:10:24,111.80319,42.31569777777778,0,0,0,467.54034333333334,0,0,0.27814729612589184,0,66.73174333333333,39.79545666666666,0,19.784275555555556,0,29.771653333333333,0,71.29605333333333,42.25029666666667,707.34906,0,0,0,0,0,632.3016566666666,204.55649,0
2019-05-11 14:10:21,97.97569,36.46236444444445,0,0,0,413.91784333333334,0,0,0.22813729412549177,0,58.45924333333333,34.867956666666664,0,17.047608888888888,0,25.684986666666664,0,62.476053333333326,37.03279666666667,624.86406,0,0,0,0,0,558.9241566666666,180.30399,0
2019-05-11 14:10:18,100.01818181818182,45.32727272727273,0.0909090909090909,4.290909090909091,8.527272727272727,328.92727272727274,0,0,0.7636363636363636,19.18181818181818,44.672727272727265,35.81818181818182,0,33.61818181818182,0,26.254545454545454,0,63.836363636363636,17.654545454545453,500.4363636363636,0,0,7.618181818181818,0,0,432.6181818181818,147.65454545454543,0
2019-05-11 14:10:15,100.01818181818182,45.32727272727273,0.0909090909090909,4.290909090909091,8.527272727272727,328.92727272727274,0,0,0.7636363636363636,19.18181818181818,44.672727272727265,35.81818181818182,0,33.61818181818182,0,26.254545454545454,0,63.836363636363636,17.654545454545453,500.4363636363636,0,0,7.618181818181818,0,0,432.6181818181818,147.65454545454543,0
2019-05-11 14:10:12,154.10348714592197,23.799134576924477,0.09090578524417295,0,0,349.9327297189193,0,0,0.7636085960510527,0,33.72604632558816,19.908366968473874,0,33.61695938329515,0,26.253590778517147,0,136.70411985018728,87.4695465619432,441.7112105014363,0,0,0,0,0,435.51143594778375,211.3195883786044,0
2019-05-11 14:10:09,179.18181818181816,13.399999999999999,0.0909090909090909,0,0,362.2545454545454,0,0,0,0,4.909090909090908,43.345454545454544,0,18.690909090909088,0,3.9636363636363634,0,199.63636363636363,147.74545454545452,395.3818181818181,0,0,0,0,0,383.4181818181818,250.38181818181818,21.16608
2019-05-11 14:10:06,179.18181818181816,13.399999999999999,0.0909090909090909,0,0,362.2545454545454,0,0,0,0,4.909090909090908,43.345454545454544,0,18.690909090909088,0,3.9636363636363634,0,199.63636363636363,147.74545454545452,395.3818181818181,0,0,0,0,0,383.4181818181818,250.38181818181818,25.936079999999997
2019-05-11 14:10:03,195.36363636363635,0,0,0,0,392.54545454545456,0,0,0,0,4.872727272727272,71.7090909090909,0,0,0,0,0,243.65454545454543,208.05454545454543,397.10909090909087,0,0,0,0,0,358.9090909090909,267.3818181818182,20.470720000000004
2019-05-11 14:10:00,195.36363636363635,0,0,0,0,392.54545454545456,0,0,0,0,4.872727272727272,71.7090909090909,0,0,0,0,0,243.65454545454543,208.05454545454543,397.10909090909087,0,0,0,0,0,358.9090909090909,267.3818181818182,23.65072
2019-05-11 14:09:57,322.9389333333333,0,0,0,0,553.9320266666667,0,0,0,0,5.610826666666667,98.16837333333335,0,0,0,0,0,380.12296,353.2500533333333,586.3313866666667,0,0,0,0,0,530.15984,412.39576000000005,20.12304
