timestamp,accept,bind,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockname,getsockopt,ioctl,list,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,read,recvfrom,recvmsg,select,sendto,setsockopt,shutdown,socket,write
2019-05-08 11:34:05,400.2545454545454,213.34545454545454,265.3454545454545,126.3090909090909,178.36363636363635,222.03636363636363,590.8909090909091,318.4363636363636,839.5999999999999,309.58181818181816,220.76363636363632,150.09090909090907,308.2181818181818,160.83636363636364,211.25454545454542,0,0,0,245.49090909090907,1249.4727272727273,233.36363636363635,165.18181818181816,332.2363636363636,568.3272727272727,178.34545454545454,499.94545454545454,274.8181818181818,466.6545454545454,168.5090909090909,447.8909090909091,227.8181818181818
2019-05-08 11:34:02,389.6545454545454,214.07272727272726,332.8909090909091,139.63636363636363,186.85454545454544,269.96363636363634,594.4181818181818,299.3272727272727,857.8727272727272,287.74545454545455,241.1272727272727,156.65454545454543,307.0545454545454,175.65454545454543,209.49090909090907,0,0,0,230.19999999999996,1234.9636363636362,209.65454545454543,165.8181818181818,301.47272727272724,603.2727272727273,188.36363636363635,452.7090909090909,273.4181818181818,468.99999999999994,187.8,457.3454545454545,246.5090909090909
2019-05-08 11:33:59,389.6545454545454,214.07272727272726,332.8909090909091,139.63636363636363,186.85454545454544,269.96363636363634,594.4181818181818,299.3272727272727,857.8727272727272,287.74545454545455,241.1272727272727,156.65454545454543,307.0545454545454,175.65454545454543,209.49090909090907,0,0,0,230.19999999999996,1234.9636363636362,209.65454545454543,165.8181818181818,301.47272727272724,603.2727272727273,188.36363636363635,452.7090909090909,273.4181818181818,468.99999999999994,187.8,457.3454545454545,246.5090909090909
2019-05-08 11:33:56,389.8,226.29090909090908,311.58181818181816,144.3090909090909,205.8181818181818,272.5272727272727,595.6,277.4181818181818,879.6545454545453,282.7090909090909,239.39999999999998,184.34545454545454,347.54545454545456,195.09090909090907,208.99999999999997,0,0,0,239.16363636363633,1239.909090909091,189.7090909090909,186.25454545454542,270.94545454545454,583.6727272727272,196.4181818181818,412.7090909090909,251.76363636363632,464.47272727272724,207.29090909090908,478.4181818181818,302.1454545454545
2019-05-08 11:33:53,389.8,226.29090909090908,311.58181818181816,144.3090909090909,205.8181818181818,272.5272727272727,595.6,277.4181818181818,879.6545454545453,282.7090909090909,239.39999999999998,184.34545454545454,347.54545454545456,195.09090909090907,208.99999999999997,0,0.8181818181818181,0,239.16363636363633,1239.909090909091,189.7090909090909,186.25454545454542,270.94545454545454,583.6727272727272,196.4181818181818,412.7090909090909,251.76363636363632,464.47272727272724,207.29090909090908,478.4181818181818,302.1454545454545
2019-05-08 11:33:50,389.50909090909084,240.94545454545454,291.4363636363636,137.98181818181817,227.99999999999997,289.8545454545454,616.8727272727272,278.6363636363636,891.7272727272726,290.50909090909084,230.69090909090906,228.34545454545454,370.29090909090905,228.49090909090907,244.19999999999996,0,0.8181818181818181,0,241.18181818181816,1260.890909090909,188.38181818181818,167.74545454545452,306.8363636363636,576.1454545454545,205.07272727272726,431.27272727272725,252.74545454545452,441.78181818181815,226.96363636363634,482.4363636363636,326.7090909090909
2019-05-08 11:33:47,397.0363636363636,204.43636363636364,283.78181818181815,117.67272727272727,197.8181818181818,249.5090909090909,632.0363636363636,255.76363636363632,918.5818181818181,290.29090909090905,205.65454545454543,265.5272727272727,341.0363636363636,209.78181818181818,233.07272727272726,0,0.8181818181818181,0,250.94545454545454,1261.1454545454544,170.2181818181818,168.54545454545453,295.72727272727275,593.5090909090908,201.3272727272727,440.6727272727273,252.1272727272727,413.6727272727273,221.89090909090908,462.79999999999995,338.7272727272727
2019-05-08 11:33:44,397.0363636363636,204.43636363636364,283.78181818181815,117.67272727272727,197.8181818181818,249.5090909090909,632.0363636363636,255.76363636363632,918.5818181818181,290.29090909090905,205.65454545454543,265.5272727272727,341.0363636363636,209.78181818181818,233.07272727272726,0,0.8181818181818181,0,250.94545454545454,1261.1454545454544,170.2181818181818,168.54545454545453,295.72727272727275,593.5090909090908,201.3272727272727,440.6727272727273,252.1272727272727,413.6727272727273,221.89090909090908,462.79999999999995,338.7272727272727
2019-05-08 11:33:41,437.18181818181813,225.58181818181816,287.9090909090909,132.63636363636363,237.27272727272728,288.30909090909086,590.290909090909,234.79999999999998,918.0181818181817,265.5090909090909,221.38181818181818,241.85454545454544,302.8,223.69090909090906,220.76363636363632,0,21.763636363636362,0,248.58181818181816,1262.6,189.63636363636363,149.47272727272727,301.49090909090904,603.290909090909,203.4,423.54545454545456,218.89090909090908,408.7090909090909,223.23636363636362,464.6909090909091,332.76363636363635
2019-05-08 11:33:38,437.18181818181813,225.58181818181816,287.9090909090909,132.63636363636363,237.27272727272728,288.30909090909086,590.290909090909,234.79999999999998,918.0181818181817,265.5090909090909,221.38181818181818,241.85454545454544,302.8,223.69090909090906,220.76363636363632,0,41.25454545454545,0,248.58181818181816,1262.6,189.63636363636363,149.47272727272727,301.49090909090904,603.290909090909,203.4,423.54545454545456,218.89090909090908,408.7090909090909,223.23636363636362,464.6909090909091,332.76363636363635
