timestamp,accept,address,bind,brk,clone,close,connect,dup,exit,fcntl,futex,getpid,getsockopt,ioctl,lseek,madvise,mmap,mprotect,munmap,newfstat,newlstat,newstat,open,poll,read,readv,recvfrom,select,sendto,setsockopt,shutdown,sigprocmask,socket,writev
2019-05-06 15:54:11,726.690909090909,277.98181818181814,244.2363636363636,0,228.78181818181818,388.98181818181814,266.9090909090909,291.78181818181815,247.2181818181818,423.94545454545454,1171.8181818181815,351.2,238.49090909090907,297.72727272727275,0,0,401.6909090909091,291.78181818181815,204.89090909090908,334.07272727272726,0,1090.8,341.6727272727273,362.4545454545454,374.56363636363636,0,416.4363636363636,301.50909090909084,405.52727272727265,289.4181818181818,349.74545454545455,588.3454545454546,310.0363636363636,510.54545454545456
2019-05-06 15:54:08,712.1818181818181,287.98181818181814,262.29090909090905,0,231.18181818181816,399.30909090909086,287,301.10909090909087,284.4181818181818,429.49090909090904,1140.7272727272725,375.56363636363636,246.65454545454543,290.3272727272727,0,0,366.32727272727266,265.7090909090909,264.79999999999995,335.0545454545454,0,1111.7454545454543,323.56363636363636,360.0181818181818,378.2181818181818,0,413.4545454545454,306.8,375.6909090909091,578.1272727272727,356.12727272727267,505.10909090909087,312.72727272727275,503.8181818181818
2019-05-06 15:54:05,712.1818181818181,287.98181818181814,262.29090909090905,0,231.18181818181816,399.30909090909086,287,301.10909090909087,284.4181818181818,429.49090909090904,1140.7272727272725,375.56363636363636,246.65454545454543,290.3272727272727,0,0,366.32727272727266,265.7090909090909,264.79999999999995,335.0545454545454,0,1111.7454545454543,323.56363636363636,360.0181818181818,378.2181818181818,0,413.4545454545454,306.8,375.6909090909091,578.1272727272727,356.12727272727267,505.10909090909087,312.72727272727275,503.8181818181818
2019-05-06 15:54:02,693.7818181818182,327.47272727272724,247.6363636363636,0,237.85454545454544,428.3454545454545,268.1090909090909,309.7090909090909,270.49090909090904,416.4363636363636,1156.8363636363636,427.58181818181816,220.78181818181818,309.6181818181818,0,0,366.16363636363633,249.25454545454542,299.7090909090909,322.0545454545454,0,1098.2545454545455,318.74545454545455,339.1454545454545,369.3454545454545,0,403.1454545454545,316.3272727272727,380.12727272727267,602.6545454545454,344.6727272727273,480.59999999999997,287.3818181818181,489.29090909090905
2019-05-06 15:53:59,737.513863384302,377.46586425701355,255.1953600843621,0,234.28664933364846,439.39201105434444,298.3582116688787,299.1945600989073,284.21301430883074,405.70171451428155,1148.3245759168015,401.2108870747805,238.5956618970564,300.3399938182942,0,0,368.41148342757407,257.06805330812165,299.9036381156706,344.28464937001144,0,1128.2522135961162,311.4852457228051,337.6847693678297,361.8661478882202,0,383.4293921928692,315.1942691951055,417.1015072453228,595.1346339157469,370.7568953291758,456.70078725841347,307.3035035726623,463.90065635170265
2019-05-06 15:53:56,737.513863384302,377.46586425701355,255.1953600843621,0,234.28664933364846,439.39201105434444,298.3582116688787,299.1945600989073,284.21301430883074,405.70171451428155,1148.3245759168015,401.2108870747805,238.5956618970564,300.3399938182942,0,0,368.41148342757407,257.06805330812165,299.9036381156706,344.28464937001144,0,1128.2522135961162,311.4852457228051,337.6847693678297,361.8661478882202,0,383.4293921928692,315.1942691951055,417.1015072453228,595.1346339157469,370.7568953291758,456.70078725841347,307.3035035726623,463.90065635170265
2019-05-06 15:53:53,717.4,389.10909090909087,271.09090909090907,0,249.07272727272726,454.30909090909086,286.2363636363636,321.8727272727273,277.16363636363633,386.29090909090905,1126,447.3999999999999,222.29090909090908,331.2181818181818,0,0,363.9090909090909,261.4363636363636,325.49090909090904,347.3818181818181,0,1123.3272727272727,304.8727272727273,358.6,365.52727272727265,0,411.0181818181818,341.47272727272724,435.3818181818181,619.4909090909091,391.49090909090904,470.98181818181814,293.1272727272727,459.76363636363635
2019-05-06 15:53:50,717.4,389.10909090909087,271.09090909090907,0,249.07272727272726,454.30909090909086,286.2363636363636,321.8727272727273,277.16363636363633,386.29090909090905,1126,447.3999999999999,222.29090909090908,331.2181818181818,0,10.872727272727271,363.9090909090909,261.4363636363636,325.49090909090904,347.3818181818181,0,1123.3272727272727,304.8727272727273,358.6,365.52727272727265,0,411.0181818181818,341.47272727272724,435.3818181818181,619.4909090909091,391.49090909090904,470.98181818181814,293.1272727272727,459.76363636363635
2019-05-06 15:53:47,742.2181818181817,365.54545454545456,279.92727272727274,0,265.3454545454545,444.3818181818181,564.4,332.09090909090907,301.8545454545454,387.8727272727273,1074.4363636363637,428.18181818181813,259.8727272727273,330.47272727272724,0,19.199650915437903,325.3818181818181,256.6727272727273,320.3454545454545,336.30909090909086,0,1149.890909090909,292.72727272727275,368.6363636363636,352.6181818181818,0,419.98181818181814,271.7272727272727,433.32727272727266,616.690909090909,384.07272727272726,408.07272727272726,269.58181818181816,471.0181818181818
2019-05-06 15:53:44,753.6363636363636,352.7090909090909,265.3090909090909,0,252.14545454545453,395.30909090909086,549.5818181818181,329.6363636363636,296.3272727272727,371.07272727272726,1061.9454545454544,391.3636363636363,252.2363636363636,298.72727272727275,0,19.199650915437903,325,273.52727272727276,307.09090909090907,361.8727272727273,0,1120.5454545454545,279.49090909090904,366.9090909090909,340.07272727272726,0,381.0545454545454,228.2181818181818,448.3818181818181,590.0545454545455,332.8545454545454,415.3818181818181,260.79999999999995,470.4545454545454
2019-05-06 15:53:41,753.6363636363636,352.7090909090909,265.3090909090909,0,252.14545454545453,395.30909090909086,549.5818181818181,329.6363636363636,296.3272727272727,371.07272727272726,1061.9454545454544,391.3636363636363,252.2363636363636,298.72727272727275,0,19.2,325,273.52727272727276,307.09090909090907,361.8727272727273,0,1120.5454545454545,279.49090909090904,366.9090909090909,340.07272727272726,0,381.0545454545454,228.2181818181818,448.3818181818181,590.0545454545455,332.8545454545454,415.3818181818181,260.79999999999995,470.4545454545454
