timestamp,accept,brk,clone,close,connect,create,ctl,dup2,exit,fcntl,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,pipe,poll,pread64,pwrite64,read,recvfrom,sendto,sigprocmask,socket,syscall,wait,write,yield
2019-05-11 22:38:45,122.49090909090908,0,0,0,0,0,0,0,0,0,153.96363636363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.236363636363635,0
2019-05-11 22:38:42,140.23636363636362,0,0,0,0,0,0,0,0,0,187.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.727272727272727,0
2019-05-11 22:38:39,159.05454545454543,0,0,0,0,0,0,0,0,0,221.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27272727272727,0
2019-05-11 22:38:36,159.05454545454543,0,0,0,0,0,0,0,0,0,221.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27272727272727,0
2019-05-11 22:38:33,231.7090909090909,0,0,0,0,0,0,0,0,0,363.3636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65454545454546,0
2019-05-11 22:38:30,231.7090909090909,0,0,0,0,0,0,0,0,0,363.3636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65454545454546,0
2019-05-11 22:38:27,248.14545454545453,0,0,0,0,0,0,0,0,0,525.4727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.34545454545454,0
2019-05-11 22:38:24,565.6727272727272,0,0,0,0,0,0,0,0,0,589.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.76363636363635,0
2019-05-11 22:38:21,565.6727272727272,0,0,0,0,0,0,0,0,0,589.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.76363636363635,0
2019-05-11 22:38:18,713.5636363636363,0,0,0,0,0,0,0,0,0,739.1636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.8363636363636,0
2019-05-11 22:38:15,713.5636363636363,0,0,0,0,0,0,0,0,0,739.1636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.8363636363636,0
2019-05-11 22:38:12,709.1636363636363,0,0,0,0,0,0,0,0,0,808.4909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.0181818181818,0
2019-05-11 22:38:09,843.0181818181817,0,0,0,0,0,0,0,0,0,1039.7818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.3636363636363,0
2019-05-11 22:38:06,843.0181818181817,0,0,0,0,0,0,0,0,0,1039.7818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.3636363636363,0
2019-05-11 22:38:03,1070.5272727272727,0,0,0,0,0,0,0,0,0,1281.4727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.1090909090908,0
2019-05-11 22:38:00,1070.5272727272727,0,0,0,0,0,0,0,0,0,1281.4727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.1090909090908,0
2019-05-11 22:37:57,1465.8144524857257,0,0,85.1365603520384,0,0,0,0,0,0,1454.3222897043313,0,0,0,0,0,0,67.97105138742408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.4461577626649,0
2019-05-11 22:37:54,1587.490909090909,0,0,329.8909090909091,0,0,0,0,0,0,1522.2181818181816,0,0,0,0,0,0,244.45963636363638,2.9272727272727272,147.23636363636362,93.27272727272727,2.2181818181818183,342.3818181818181,0,60.16363636363636,0,0,0,0,0,0,0,33.599999999999994,0,0,0,856.8181818181818,0
2019-05-11 22:37:51,1587.490909090909,0,0,329.8909090909091,0,0,0,0,0,0,1522.2181818181816,0,0,0,0,0,0,232.09600000000003,2.9272727272727272,147.23636363636362,93.27272727272727,2.2181818181818183,342.3818181818181,0,60.16363636363636,0,0,0,0,0,0,0,33.599999999999994,0,0,0,856.8181818181818,0
2019-05-11 22:37:48,1759.5999999999997,0,0,384.6909090909091,0,0,0,0,0,0,2164.3090909090906,0,0,0,0,0,0,240.33842424242428,157.03636363636363,258.74545454545455,390.74545454545455,2.9427333333333334,342.3818181818181,0,60.16363636363636,0,0,176.76363636363632,391.6181818181818,472.2363636363636,0,0,63.599999999999994,0,0,471.59999999999997,1387.4363636363635,143.16363636363636
2019-05-11 22:37:45,1759.5999999999997,0,0,384.6909090909091,0,0,0,0,0,0,2164.3090909090906,0,0,0,0,0,0,227.97478787878788,157.03636363636363,258.74545454545455,390.74545454545455,2.792733333333333,342.3818181818181,0,60.16363636363636,0,0,176.76363636363632,391.6181818181818,472.2363636363636,0,0,63.599999999999994,0,0,471.59999999999997,1387.4363636363635,143.16363636363636
2019-05-11 22:37:42,2068.3818181818183,0,0,384.6909090909091,0,0,0,2.6727272727272724,0,0,2727.5454545454545,0,0,0,0,0,0,236.21721212121213,157.03636363636363,258.74545454545455,422.76363636363635,2.892733333333333,342.3818181818181,0,60.16363636363636,0,0,475.56363636363636,696.7636363636362,1018.8909090909091,0,0,63.599999999999994,0,0,934.2727272727273,1882.5454545454545,143.16363636363636
2019-05-11 22:37:39,2426.509090909091,0,0,384.6909090909091,0,0,0,2.6727272727272724,0,0,3351.1454545454544,0,0,0,0,0,0,244.45963636363638,157.03636363636363,258.74545454545455,509.4363636363636,2.9927333333333337,342.3818181818181,0,60.16363636363636,0,0,967.0181818181817,1034.3090909090909,1731.5636363636363,0,0,63.599999999999994,0,0,1500.7454545454543,2278.7090909090907,143.16363636363636
2019-05-11 22:37:36,2426.509090909091,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,3351.1454545454544,0,0,0,0,0,0,232.09600000000003,157.03636363636363,258.74545454545455,509.4363636363636,2.8427333333333333,342.3818181818181,0,60.16363636363636,0,0,967.0181818181817,1034.3090909090909,1731.5636363636363,0,0,63.599999999999994,0,0,1500.7454545454543,2278.7090909090907,143.16363636363636
2019-05-11 22:37:33,2775.8363636363633,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,3952.0181818181813,0,0,0,0,0,0,240.33842424242428,157.03636363636363,297.6,781.4909090909091,2.9427333333333334,342.3818181818181,0,60.16363636363636,0,0,1265.7818181818182,1434.8727272727272,2416.7090909090907,0,0,63.599999999999994,0,0,2083.6181818181817,2624.018181818182,283.50909090909084
2019-05-11 22:37:30,2775.8363636363633,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,3952.0181818181813,0,0,0,0,0,0,227.97478787878788,157.03636363636363,297.6,781.4909090909091,2.792733333333333,342.3818181818181,0,60.16363636363636,0,0,1265.7818181818182,1434.8727272727272,2416.7090909090907,0,0,63.599999999999994,0,0,2083.6181818181817,2624.018181818182,283.50909090909084
2019-05-11 22:37:27,2859.636363636363,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,4676.563636363636,0,0,0,0,0,0,236.21721212121213,157.03636363636363,297.6,900.5818181818181,2.892733333333333,342.3818181818181,0,60.16363636363636,0,0,1682.8727272727272,1594.0545454545454,3013.9636363636364,0,0,63.599999999999994,0,0,2907.8,3191.6181818181813,283.50909090909084
2019-05-11 22:37:24,2919.2,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,5188.327272727272,0,0,0,0,0,0,244.45963636363638,157.03636363636363,297.6,1142.3636363636363,2.9927333333333337,342.3818181818181,0,60.16363636363636,0,0,1861.0363636363634,1930.1454545454544,3819.054545454545,0,0,63.599999999999994,0,0,3625.7999999999997,3510.181818181818,283.50909090909084
2019-05-11 22:37:21,2919.2,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,5188.327272727272,0,0,0,0,0,0,232.09600000000003,157.03636363636363,297.6,1142.3636363636363,2.8427333333333333,342.3818181818181,0,60.16363636363636,0,0,1861.0363636363634,1930.1454545454544,3819.054545454545,0,0,63.599999999999994,0,0,3625.7999999999997,3510.181818181818,283.50909090909084
2019-05-11 22:37:18,3414.163636363636,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,5639.036363636363,0,0,0,0,0,0,240.33842424242428,157.03636363636363,297.6,1142.3636363636363,2.9427333333333334,342.3818181818181,0,60.16363636363636,0,0,2003.3090909090906,2600.3454545454542,4682.890909090909,0,0,63.599999999999994,0,0,4334.890909090909,3651.163636363636,283.50909090909084
2019-05-11 22:37:15,3414.163636363636,0,0,384.6909090909091,0,0,0,107.07272727272726,0,0,5639.036363636363,0,0,0,0,0,0,227.97478787878788,157.03636363636363,297.6,1142.3636363636363,2.792733333333333,342.3818181818181,0,60.16363636363636,0,0,2003.3090909090906,2600.3454545454542,4682.890909090909,0,0,63.599999999999994,0,0,4334.890909090909,3651.163636363636,283.50909090909084
2019-05-11 22:37:12,3755.036363636363,0,0,617.9818181818181,0,0,0,107.07272727272726,202.38181818181818,0,5981.090909090909,0,0,0,0,0,0,236.21721212121213,220.32844121212122,391.3454545454545,1579.4363636363635,2.892733333333333,342.3818181818181,0,60.16363636363636,0,0,2304.0727272727268,2818.7090909090907,5450.272727272726,0,0,228.83467030303032,0,0,4960,3999.690909090909,355.4181818181818
2019-05-11 22:37:09,3861.581818181818,0,0,617.9818181818181,0,0,0,107.07272727272726,202.38181818181818,0,6571.10909090909,0,0,0,0,0,0,244.45963636363638,228.03268363636366,391.3454545454545,1624.9454545454544,2.9927333333333337,342.3818181818181,0,60.16363636363636,0,0,2419.8909090909087,3040.9636363636364,6195.50909090909,0,0,236.8340642424242,0,0,5722.218181818182,4204.290909090909,355.4181818181818
2019-05-11 22:37:06,3861.581818181818,0,0,617.9818181818181,0,0,0,107.07272727272726,252.47272727272727,0,6571.10909090909,0,0,0,0,0,0,232.09600000000003,216.47631999999996,391.3454545454545,1624.9454545454544,2.8427333333333333,342.3818181818181,0,60.16363636363636,0,0,2419.8909090909087,3040.9636363636364,6195.50909090909,0,0,224.83497333333335,0,0,5722.218181818182,4204.290909090909,355.4181818181818
2019-05-11 22:37:03,3662.727702432462,0,0,532.7964222084863,0,0,0,107.07272727272726,252.47272727272727,0,7147.311202414282,0,0,0,0,0,0,174.40832151644065,224.156112666497,415.46376758899027,1791.0227975129987,2.9424159788629116,342.3444715121987,0,60.157073773770136,0,0,2782.9145911355126,3320.8559066283683,6670.908628149657,0,0,232.808980838454,0,0,6129.095007817329,4492.182670981348,355.37941315492856
2019-05-11 22:37:00,3662.727702432462,0,0,532.7964222084863,0,0,0,178.8181818181818,252.47272727272727,0,7147.311202414282,0,0,0,0,0,0,165.4438449138882,212.60100958683293,415.46376758899027,1791.0227975129987,2.7924323407143468,342.3444715121987,0,60.157073773770136,0,0,2782.9145911355126,3320.8559066283683,6670.908628149657,0,0,220.8111987783151,0,0,6129.095007817329,4492.182670981348,355.37941315492856
2019-05-11 22:36:57,3738.412582962088,0,0,288.1171015546868,0,0,0,178.8181818181818,252.47272727272727,0,7655.714155832349,0,0,0,0,0,0,0,217.53911658635636,268.29711791981094,1809.8554414037642,0.7785128951116769,0,0,0,0,0,3186.7987998908998,3509.2281116465138,7218.401672879353,0,0,196.81007455223204,0,0,6494.208564414947,4728.193472133831,355.4504954995909
2019-05-11 22:36:54,3980.454545454545,0,0,233.29090909090908,0,0,0,178.8181818181818,252.47272727272727,0,7703.927272727273,0,0,0,0,0,0,0,73.12154545454545,189.27272727272728,1828.7636363636364,0,0,0,0,0,0,3350.4363636363632,3202.9636363636364,7312.963636363636,0,0,174.09478424242425,0,0,6581.254545454545,4523.581818181818,289.1950545454546
2019-05-11 22:36:51,3980.454545454545,0,0,233.29090909090908,0,0,0,178.7986765080173,252.47272727272727,0,7703.927272727273,0,0,0,0,0,0,0,69.417,189.27272727272728,1828.7636363636364,0,0,0,0,0,0,3350.4363636363632,3202.9636363636364,7312.963636363636,0,0,165.27569333333335,0,0,6581.254545454545,4523.581818181818,274.54960000000005
2019-05-11 22:36:48,4001.4181818181814,0,0,233.29090909090908,0,0,0,178.7986765080173,252.47272727272727,0,7922.654545454545,0,0,0,0,0,0,0,71.88669696969697,189.27272727272728,1996.1999999999998,0,0,0,0,0,0,3412.854545454545,3295.7090909090907,7369.10909090909,0,0,171.15508727272726,0,0,6698.054545454545,4482.854545454545,284.31323636363635
2019-05-11 22:36:45,4001.4181818181814,0,0,233.29090909090908,0,0,0,176.16146922447496,252.47272727272727,0,7922.654545454545,0,0,0,0,0,0,0,68.18215151515152,189.27272727272728,1996.1999999999998,0,0,0,0,0,0,3412.854545454545,3264.3265551515155,7369.10909090909,0,0,162.33599636363635,0,0,6698.054545454545,4482.854545454545,269.6677818181818
2019-05-11 22:36:42,3758.272727272727,0,0,397.8665454545455,111.56726303030304,0,0,71.74545454545454,252.47272727272727,0,7866.763636363636,0,0,0,0,0,0,0,70.65184848484849,248.4181818181818,1989.3281769696973,0,54.87850909090909,0,135.06301696969697,0,0,3256.1650024242426,3059.1450242424244,7324.654545454545,0,0,168.21539030303032,0,0,6602.163636363636,4320.018181818182,279.4314181818182
2019-05-11 22:36:39,3545.414917575758,0,0,411.7756363636364,115.46786909090909,0,0,71.74545454545454,252.47272727272727,0,7422.963636363636,0,0,0,0,0,0,0,73.12154545454545,269.61225090909096,1790.49164969697,0,56.793660606060605,0,139.78241090909088,0,0,3051.054545454545,2773.37048,7044.163636363636,0,0,174.09478424242425,0,0,6337.6,3979.1454545454544,150.7489418181818
2019-05-11 22:36:36,3365.7958266666665,0,0,390.9120000000001,109.61696000000002,0,0,71.74545454545454,252.47272727272727,0,7422.963636363636,0,0,0,0,0,0,0,69.417,255.99316,1699.7980133333335,0,53.92093333333334,0,132.70332000000002,0,0,2921.9442133333337,2632.99048,7044.163636363636,0,0,165.27569333333335,0,0,6337.6,3959.68708,143.12076
2019-05-11 22:36:33,3094.6197284848486,0,0,404.82495515151516,113.51756606060607,0,0,71.74545454545454,252.47272727272727,0,7148.1454545454535,0,0,0,0,0,0,0,71.88766303030303,265.10250181818185,1644.7911915151517,0,55.83994909090909,0,137.42657818181817,0,0,2622.8165018181817,2572.334003636364,6795.199999999999,0,0,171.15508727272726,0,0,5816.345454545454,3455.054545454545,149.01683599999998
2019-05-11 22:36:30,2935.112455757576,0,0,383.9576824242424,107.66665696969697,0,0,71.93294933333333,253.1325226666667,0,6995.41418909091,0,0,52.73294181818182,0,190.27874666666665,0,0,68.18220848484847,251.4552290909091,1560.0284642424242,0,52.96358545454545,24.935444848484845,130.34385090909092,0,16.58186787878788,2487.6692290909095,2439.789458181818,6622.27496,41.745913939393944,88.91734909090908,162.33599636363635,56.44149696969696,0,5629.191215757576,3294.9258375757577,140.62583600000002
2019-05-11 22:36:27,2846.5413266666665,0,0,399.3911173333334,111.99398933333333,0,0,75.54105481481481,265.8294696296296,0,6619.197096,0,0,54.57597212121212,0,196.93207999999998,0,0,70.92276266666666,261.54875200000004,1391.3869693333334,0,55.090944,25.805747878787876,135.582236,0,17.159443636363637,2417.1607480000002,2216.2543440000004,6103.266575999999,43.20470181818182,92.02583393939395,168.85859600000003,58.41422424242424,0,5157.311630666666,3022.116062666667,146.89981777777777
2019-05-11 22:36:24,2483.917995555556,0,0,418.25420444444444,117.2829511111111,0,0,71.15661037037037,250.40058074074074,0,6382.117382222222,0,0,51.81142666666667,0,186.95208,0,0,74.2723288888889,273.88528,1457.0807066666669,0,57.69104888888889,24.500293333333335,141.98470666666668,0,16.29308,2388.7211644444446,1649.3526533333336,5508.461355555556,41.01652000000001,87.36310666666667,176.83066222222223,55.45513333333334,0,4677.2521822222225,2904.66924,154.742295
2019-05-11 22:36:21,2332.47244,0,0,392.74976,110.13184,0,0,75.11868666666668,264.30567716925793,0,6018.518493333333,0,0,53.65445696969697,0,193.60541333333333,0,0,69.74343999999999,257.20528,1368.2573733333334,0,54.175493333333335,25.370596363636366,133.32804000000002,0,16.87065575757576,2243.1233866666666,1548.8493200000003,5195.189133333333,42.47530787878789,90.47159151515152,166.05177333333333,57.427860606060605,0,4409.0199600000005,2734.6459066666666,144.253545
2019-05-11 22:36:18,1978.6111266666667,0,0,182.24671833333335,115.84915333333335,0,0,70.18618666666667,246.95078040377277,0,5733.17786,0,0,50.889911515151525,0,183.6254133333333,0,0,0.019036666666666667,177.75871999999998,1006.6898233333334,0,56.98618,24.065141818181814,140.24904500000002,0,16.00429212121212,2061.85552,1413.081785,4686.153305000001,40.28712606060606,85.80886424242424,0,54.468769696969694,0,4004.785526666667,2504.471286666667,80.91760380952381
2019-05-11 22:36:15,1841.2261266666667,0,0,169.59296833333335,107.80415333333333,0,0,74.5756419047619,52.06687619047619,0,5364.142860000001,0,0,52.934569333333336,0,191.00662133333336,0,0,0.01778666666666667,165.43872000000002,936.8123233333334,0,53.03118,25.030656,130.510295,0,16.645054666666667,1918.73552,1315.028035,4386.479555000001,41.90550533333333,89.25741733333332,0,56.657313333333335,0,3746.0005266666676,2338.6262866666666,74.58046095238096
2019-05-11 22:36:12,1615.6435866666666,0,0,179.34720190476193,114.00569904761906,0,0,80.4282488888889,0,0,4830.3915828571435,0,0,55.433595555555556,0,200.02809777777782,0,0,0.018899047619047617,174.93568000000002,946.3533390476192,0,56.07992000000001,26.21072888888889,138.01748,0,17.42820888888889,1916.2569942857147,1174.1438914285716,3891.64628,43.88352444444445,93.47231555555555,0,59.33219999999999,0,3203.108060952381,2110.5976380952384,79.57553777777778
2019-05-11 22:36:09,1519.0297733333332,0,0,192.35284666666666,122.27442666666666,0,0,73.85158222222223,0,0,4354.563160000001,0,0,52.05470666666667,0,187.83032000000003,0,0,0.020382222222222225,162.35615333333334,841.2643066666666,0,60.14490666666667,24.61517333333334,148.02705999999998,0,16.369320000000002,1675.6293799999999,966.4563,3649.6155733333335,41.20908,87.77342666666667,0,55.71553333333333,0,2989.494393333334,1903.13772,86.56864533333332
2019-05-11 22:36:06,1385.8064399999998,0,0,175.48118000000002,111.54775999999998,0,0,0,0,0,4009.35316,0,0,54.756128333333336,0,197.58244333333334,0,0,0.018715555555555555,148.14448666666667,767.5076399999999,0,54.87157333333333,25.89082,135.04206,0,17.21590166666667,1528.7243799999999,881.7812999999999,3362.008906666667,43.34729833333334,92.32968833333334,0,58.607058333333335,0,2751.6760600000002,1746.4010533333337,77.69664533333335
2019-05-11 22:36:03,1228.8913397320537,0,0,190.27671065786842,120.95446110777844,0,0,0,0,0,3645.3451289742056,0,0,50.95487833333334,0,183.85994333333335,0,0,0.02045490901819636,160.60734253149369,716.7156728654269,0,59.49599880023995,24.095820000000003,146.42919616076784,0,16.02465166666667,1240.8100419916016,762.0856268746251,3049.900605878824,40.33854833333333,85.91843833333334,0,54.53830833333333,0,2584.239450109978,1532.9237632473503,85.94688244605517
2019-05-11 22:36:00,1098.189480103979,0,0,170.03475904819035,108.08503499300141,0,0,0,0,0,3302.1357708458304,0,0,53.88509904761905,0,194.43803047619045,0,0,0.018455308938212355,143.5567526494701,640.5149130173966,0,53.169264147170566,25.47950857142857,130.85031193761247,0,16.94293523809524,1108.9124215156967,681.1378164367127,2764.9016056788637,42.65786476190477,90.8605961904762,0,57.67473333333333,0,2338.9305118976204,1382.225902819436,74.8596542531034
2019-05-11 22:35:57,763.4552066666666,0,0,187.25760333333335,119.03497333333333,0,0,0,0,0,2848.63831,0,0,57.79206,0,208.5421466666667,0,0,0.020573333333333332,125.00410999999998,383.43935333333326,0,58.55235999999999,27.324426666666664,144.10559,0,18.167313333333333,874.67176,662.8873,2430.31982,45.75028666666667,97.45013999999999,0,61.85663333333333,0,1978.9359566666667,1161.0230066666666,0
2019-05-11 22:35:54,466.4881066666666,0,0,215.90569333333335,137.24885333333333,0,0,0,0,0,2253.60096,0,0,52.72372666666666,0,190.24548000000001,0,0,0.024097777777777777,144.07548,208.13429333333335,0,67.50648,24.931093333333333,166.15412,0,16.578979999999998,584.7512399999999,297.54952,2038.5064799999998,41.73862,88.90180666666667,0,56.43163333333333,0,1559.5826666666665,786.8623866666666,0
2019-05-11 22:35:51,393.68144,0,0,182.16236,115.79552,0,0,0,0,0,1967.0076266666665,0,0,57.16837832433513,0,206.2906578684263,0,0,0.020764444444444443,121.61214666666666,175.70762666666664,0,56.95981333333334,27.029916016796637,140.18412,0,17.971861627674464,493.56123999999994,251.26285333333334,1777.9598133333332,45.25663267346531,96.39822835432913,0,61.18906218756249,0,1359.416,682.12572,0
2019-05-11 22:35:48,207.54545454545453,0,0,0.1636363636363636,0.03636363636363636,0,0,0,0,0,1305.1636363636362,0,0,51.087594481103785,0,184.33904819036192,0,0.5818181818181818,0.03636363636363636,63.81818181818182,1.418181818181818,0.03636363636363636,0.12727272727272726,24.15849030193961,0.12727272727272726,0,16.06624275144971,108.78181818181817,70.72727272727272,1158.8181818181815,40.44359528094381,86.14227954409118,0.10909090909090909,54.68036392721456,0,925.9454545454545,393.7090909090909,0.2727272727272727
2019-05-11 22:35:45,207.54545454545453,0,0,0.1636363636363636,0.03636363636363636,0,0,0,0,0,1305.1636363636362,0,0,56.26142333333333,0,203.01655333333332,0,0.5818181818181818,0.03636363636363636,63.81818181818182,1.418181818181818,0.03636363636363636,0.12727272727272726,26.601639999999996,0.12727272727272726,0,17.687636666666666,108.78181818181817,70.72727272727272,1158.8181818181815,44.538763333333335,94.86854333333332,0.10909090909090909,60.21828333333333,0,925.9454545454545,393.7090909090909,0.2727272727272727
2019-05-11 22:35:42,13.599999999999998,0,0,0.1636363636363636,0.03636363636363636,0,0,0,0,0,995.5090909090908,0,0,64.86745333333333,0,234.0842933333333,0,0.5818181818181818,0.03636363636363636,0.9999999999999999,1.2727272727272727,0.03636363636363636,0.12727272727272726,30.665520000000004,0.12727272727272726,0,20.384626666666666,70.61818181818181,4.1090909090909085,754.1636363636363,51.35057333333334,109.38361333333334,0.10909090909090909,69.42993333333332,0,607.6363636363636,260.6363636363636,0.2727272727272727
2019-05-11 22:35:39,20.29090909090909,0,0,0.0909090909090909,0.03636363636363636,0,0,0,0,0,488.9272727272727,0,0,54.73078666666667,0,197.49095999999997,0,0,0.01818181818181818,0.43636363636363634,0.8,0,0.05454545454545454,25.878853333333335,0.05454545454545454,0,17.20796,1.6363636363636362,1.6363636363636362,405.8727272727273,43.327239999999996,92.28694666666668,0.10909090909090909,58.57993333333333,0,304.7090909090909,139.4181818181818,0
2019-05-11 22:35:36,20.29090909090909,0,0,0.0909090909090909,0.03636363636363636,0,0,0,0,0,488.9272727272727,0,0,0,0,0,0,0,0.01818181818181818,0.43636363636363634,0.8,0,0.05454545454545454,0,0.05454545454545454,0,0,1.6363636363636362,1.6363636363636362,405.8727272727273,0,0,0.10909090909090909,0,0,304.7090909090909,139.4181818181818,0
2019-05-11 22:35:33,31.671680000000002,0,0,0,0,0,0,0,0,0,50.318488888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.337884444444445,0
2019-05-11 22:35:30,36.591680000000004,0,0,0,0,0,0,0,0,0,58.135155555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03121777777778,0
