timestamp,accept,clone,close,connect,dup2,exit,fsync,ftruncate,futex,getaffinity,getpid,getsockname,gettid,ioctl,list,lseek,madvise,mmap,mprotect,munmap,newfstat,newstat,open,poll,pread64,pwrite64,read,recvfrom,rename,sendto,setsockopt,sigprocmask,socket,syscall,unlink,wait,write,yield
2019-05-11 23:53:51,4481.527272727272,0,240.03636363636363,0,212.07272727272726,299.96363636363634,0,0,6692.090909090909,0,0,0,0,0,0,76.9090909090909,361.07272727272726,623.6181818181817,3090.272727272727,236.78841333333335,165.2,0,120.1090909090909,0,4141.799999999999,4048.7999999999997,7175.70909090909,0,0,0,0,347.78181818181815,0,0,0,6071.963636363636,4162.218181818182,528.9090909090909
2019-05-11 23:53:48,4533.127272727273,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7009.8727272727265,0,0,0,0,0,0,0,173.67272727272726,435.18181818181813,2836.5454545454545,144.86662303030303,0,0,0,0,4242.6909090909085,4311.818181818181,7479.563636363636,0,0,0,0,178.4,0,0,0,6134.4,4313.4,458.27272727272725
2019-05-11 23:53:45,4533.127272727273,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7009.8727272727265,0,0,0,0,0,0,0,173.67272727272726,435.18181818181813,2836.5454545454545,137.40116848484845,0,0,0,0,4242.6909090909085,4311.818181818181,7479.563636363636,0,0,0,0,178.4,0,0,0,6134.4,4313.4,458.27272727272725
2019-05-11 23:53:42,4495.854545454545,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7431.018181818182,0,0,0,0,0,0,0,173.67272727272726,428.4545454545454,2952.2363636363634,88.79471515151516,0,0,0,0,4285.763636363637,4279.490909090909,7497.927272727273,0,0,0,0,178.4,0,0,0,6201.8,4322.50909090909,535.690909090909
2019-05-11 23:53:39,4442.618181818181,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7672.6909090909085,0,0,0,0,0,0,0,173.67272727272726,322.47272727272724,2912.5272727272727,91.89774545454547,0,0,0,0,4405.036363636364,4368.545454545454,7564.309090909091,0,0,0,0,178.4,0,0,0,6313.10909090909,4744.963636363636,446.1454545454545
2019-05-11 23:53:36,4442.618181818181,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7672.6909090909085,0,0,0,0,0,0,0,173.67272727272726,322.47272727272724,2912.5272727272727,87.24320000000002,0,0,0,0,4405.036363636364,4368.545454545454,7564.309090909091,0,0,0,0,178.4,0,0,0,6313.10909090909,4744.963636363636,446.1454545454545
2019-05-11 23:53:33,4346.70351649151,0,216.22604458343943,0,159.09669442525183,160.3331030219281,0,0,7804.065602385542,0,0,0,0,0,0,0,173.67904287428635,322.4844539801448,2942.743372486272,90.3464101724911,0,0,0,0,4424.597258082113,4272.537183170298,7601.003672860831,0,0,0,0,178.40648750863667,0,0,0,6338.794137968654,4685.970398923598,434.7248990872396
2019-05-11 23:53:30,4346.70351649151,0,216.22604458343943,0,159.09669442525183,160.3331030219281,0,0,7804.065602385542,0,0,0,0,0,0,0,173.67904287428635,322.4844539801448,2942.743372486272,85.69169545559232,0,0,0,0,4424.597258082113,4272.537183170298,7601.003672860831,0,0,0,0,178.40648750863667,0,0,0,6338.794137968654,4685.970398923598,434.7248990872396
2019-05-11 23:53:27,4450.727272727273,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7859.163636363635,0,0,0,0,0,0,0,173.67272727272726,256.45454545454544,2703.4,0,0,0,0,0,4418.436363636364,4412.6909090909085,7473.727272727273,0,0,0,0,178.4,0,0,0,6200.490909090909,4849.036363636364,373.0363636363636
2019-05-11 23:53:24,4366.927272727273,0,216.2181818181818,0,159.09090909090907,160.3272727272727,0,0,7876.654545454545,0,0,0,0,0,0,0,173.67272727272726,256.45454545454544,2525.6181818181817,0,0,0,0,0,4264.018181818182,4387.727272727273,7371.981818181817,0,0,0,0,178.4,0,0,0,6285.072727272726,4933.854545454545,373.0363636363636
