timestamp,accept,close,dup2,exit,futex,getpid,lseek,madvise,mmap,mprotect,munmap,newfstat,open,pread64,pwrite64,read,sigprocmask,syscall,tgkill,wait,write,yield
2019-05-11 13:24:15,905.9818181818181,0,0,0,757.7090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.709090909090909,0
2019-05-11 13:24:12,1001.8545454545454,0,0,0,967.7999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5090909090909088,0
2019-05-11 13:24:09,1072.509090909091,0,0,0,1029.1090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:24:06,1072.509090909091,0,0,0,1029.1090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:24:03,1132.8727272727272,0,0,0,1088.7818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:24:00,1132.8727272727272,0,0,0,1088.7818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:23:57,1199.4363636363635,0,0,0,1161.9454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:23:54,1402.7090909090907,0,0,0,1332.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:23:51,1402.7090909090907,0,0,0,1332.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11 13:23:48,1560.6909090909091,90.49090909090908,0,0,1502.2727272727273,0,14.254545454545454,0,0,0,0,23.606357575757574,33.18092848484848,0,0,94.16363636363636,0,0,0,0,0,0
2019-05-11 13:23:45,1560.6909090909091,90.49090909090908,0,0,1502.2727272727273,0,14.254545454545454,0,0,0,0,22.392721212121213,31.47365575757576,0,0,94.16363636363636,0,0,0,0,0,0
2019-05-11 13:23:42,1772.2545454545455,90.49090909090908,0,0,1694.5636363636363,0,48.58725696969696,49.781818181818174,133.12727272727273,159.45454545454544,0,23.20181212121212,32.611837575757576,200.25454545454542,252.19999999999996,399.2545454545454,0,0,0,245.67272727272726,145.4,30.58181818181818
2019-05-11 13:23:39,2064.290909090909,90.49090909090908,0,0,1953.0727272727272,0,50.266650909090906,49.781818181818174,133.12727272727273,187.58181818181816,0,24.01090303030303,33.7500193939394,571.5818181818181,487.50909090909084,895.5818181818181,0,0,0,705.7090909090908,433.6727272727273,34.18181818181817
2019-05-11 13:23:36,2064.290909090909,90.49090909090908,0,0,1953.0727272727272,0,47.74756,49.781818181818174,133.12727272727273,187.58181818181816,0,22.797266666666662,32.042746666666666,571.5818181818181,487.50909090909084,895.5818181818181,0,0,0,705.7090909090908,433.6727272727273,34.18181818181817
2019-05-11 13:23:33,2128.981818181818,90.49090909090908,0,0,2018.5272727272725,0,49.42695393939394,49.781818181818174,133.12727272727273,187.83636363636364,0,23.606357575757574,33.18092848484848,721.7818181818182,559.6,1236.109090909091,0,0,0,990.7818181818182,582.5090909090908,34.18181818181817
2019-05-11 13:23:30,2128.981818181818,90.49090909090908,0,0,2018.5272727272725,0,46.907863030303034,49.781818181818174,133.12727272727273,187.83636363636364,0,22.392721212121213,31.47365575757576,721.7818181818182,559.6,1236.109090909091,0,0,0,990.7818181818182,582.5090909090908,34.18181818181817
2019-05-11 13:23:27,2307.636363636363,90.49090909090908,0,0,2384.218181818182,0,48.58725696969696,49.781818181818174,163.94545454545454,323.6363636363636,0,23.20181212121212,32.611837575757576,966.1636363636363,795.8909090909091,1761.7454545454543,0,0,0,1541.0545454545454,911.6545454545453,34.18181818181817
2019-05-11 13:23:24,2434.854545454545,90.49090909090908,0,0,2690,0,50.266650909090906,49.781818181818174,216.69090909090906,323.6363636363636,0,24.01090303030303,33.7500193939394,1346.4363636363635,1017.1818181818181,2242.5272727272727,0,0,0,1925.7272727272725,1277.7636363636364,34.18181818181817
2019-05-11 13:23:21,2434.854545454545,90.49090909090908,0,0,2690,0,47.74756,49.781818181818174,216.69090909090906,323.6363636363636,0,22.797266666666662,32.042746666666666,1346.4363636363635,1017.1818181818181,2242.5272727272727,0,0,0,1925.7272727272725,1277.7636363636364,34.18181818181817
2019-05-11 13:23:18,2695.090909090909,90.49090909090908,0,0,2813.4,0,49.42695393939394,49.781818181818174,216.69090909090906,389.8727272727273,0,23.606357575757574,33.18092848484848,1624.7090909090907,1252.9818181818182,2689.454545454545,0,0,0,2311.1272727272726,1485.7090909090907,34.18181818181817
2019-05-11 13:23:15,2695.090909090909,90.49090909090908,0,0,2813.4,0,46.907863030303034,49.781818181818174,216.69090909090906,389.8727272727273,0,22.392721212121213,31.47365575757576,1624.7090909090907,1252.9818181818182,2689.454545454545,0,0,0,2311.1272727272726,1485.7090909090907,34.18181818181817
2019-05-11 13:23:12,2802.596883012966,90.5090108930877,0,0,3074.6694793504153,0,48.587624494595886,49.79177653712561,216.73425594209752,451.199330775246,0,23.201989185715934,32.6120866597562,1793.5950826528942,1535.9799232573787,3196.49384422339,0,0,0,2703.595264507447,1616.8142719452983,34.18865591300078
2019-05-11 13:23:09,2957.8,90.49090909090908,0,0,3308.581818181818,0,50.266650909090906,49.781818181818174,216.69090909090906,502.3818181818181,0,24.01090303030303,33.7500193939394,1978.4909090909089,1823.0545454545454,3662.163636363636,0,0,0,3064.163636363636,1853.1636363636362,34.18181818181817
2019-05-11 13:23:06,2957.8,90.49090909090908,0,0,3308.581818181818,0,47.74756,49.781818181818174,216.69090909090906,502.3818181818181,0,22.797266666666662,32.042746666666666,1978.4909090909089,1823.0545454545454,3662.163636363636,0,0,0,3064.163636363636,1853.1636363636362,34.18181818181817
2019-05-11 13:23:03,3088.854545454545,90.49090909090908,0,0,3586.3272727272724,0,49.42695393939394,49.781818181818174,270.09090909090907,688.1454545454545,0,23.606357575757574,33.18092848484848,2264.6545454545453,2077.7272727272725,4058.472727272727,0,0,0,3445.7999999999997,2052.3636363636365,76.06686303030304
2019-05-11 13:23:00,3088.854545454545,90.49090909090908,0,0,3586.3272727272724,0,46.907863030303034,49.781818181818174,270.09090909090907,688.1454545454545,0,22.392721212121213,31.47365575757576,2264.6545454545453,2077.7272727272725,4058.472727272727,0,0,0,3445.7999999999997,2052.3636363636365,72.16140848484848
2019-05-11 13:22:57,3001.163636363636,90.49090909090908,0,0,3553.7999999999997,0,48.58725696969696,49.781818181818174,321.78181818181815,778.4181818181818,0,23.20181212121212,32.611837575757576,2321.672727272727,2228.3818181818183,4420.181818181818,0,0,0,3735.509090909091,2176.6545454545453,74.76504484848485
2019-05-11 13:22:54,2767.6545454545453,0,0,0,3554.636363636363,0,36.127272727272725,49.781818181818174,321.78181818181815,778.4545454545454,0,0,0,2322.7454545454543,2284.6545454545453,4581.2,0,0,0,3929.4909090909086,2232.418181818182,77.36868121212122
2019-05-11 13:22:51,2767.6545454545453,0,0,0,3554.636363636363,0,34.398653333333336,49.781818181818174,321.78181818181815,778.4545454545454,0,0,0,2322.7454545454543,2284.6545454545453,4581.2,0,0,0,3929.4909090909086,2232.418181818182,73.46322666666669
2019-05-11 13:22:48,2564.5636363636363,0,0,0,3467.1272727272726,0,0,0,188.65454545454543,619.0181818181817,0,0,0,2148.4545454545455,2070.8181818181815,4490.290909090909,0,0,0,3925.763636363636,2206.0727272727268,46.40861575757576
2019-05-11 13:22:45,2564.5636363636363,0,0,0,3467.1272727272726,0,0,0,188.65454545454543,619.0181818181817,0,0,0,2120.615157575758,2070.8181818181815,4490.290909090909,0,0,0,3925.763636363636,2206.0727272727268,44.03225212121212
2019-05-11 13:22:42,2283.672727272727,0,0,0,3446.3272727272724,0,0,0,188.67272727272726,714.1636363636363,0,0,0,1826.8727272727272,1956.5999999999997,4249.309090909091,0,0,0,3823.5999999999995,2070.5454545454545,42.18521454545454
2019-05-11 13:22:39,2190.854545454545,0,0,0,3535.8909090909087,0,0,0,188.67272727272726,713.9090909090908,0,0,0,1759.6114084848484,1938.1636363636362,4153.272727272727,0,0,0,3868.5272727272727,2069.3454545454542,43.64945696969697
2019-05-11 13:22:36,2190.854545454545,0,0,0,3535.8909090909087,0,0,0,188.67272727272726,713.9090909090908,0,0,0,1670.9332266666668,1883.9423066666668,4153.272727272727,0,0,0,3868.5272727272727,2069.3454545454542,41.453093333333335
2019-05-11 13:22:33,2021.7999999999997,0,0,0,3359.4181818181814,0,0,32.35508848484849,180.3272727272727,717.4727272727272,0.1818181818181818,0,0,1493.5171345454546,1721.2109636363637,3939.763636363636,0,0,0,3562.636363636363,1901.9818181818182,43.150736
2019-05-11 13:22:30,1921.9349733333331,0,0,0,3359.4181818181814,0,0,30.687815757575763,180.3272727272727,717.4727272727272,0.1818181818181818,0,0,1416.6189527272727,1634.4064181818183,3939.763636363636,0,0,0,3562.636363636363,1901.9818181818182,40.734736
2019-05-11 13:22:27,1645.5782060606064,0,0,0,3173.3818181818183,0,0.5818181818181818,31.920930666666667,163.8181818181818,760.6506787878789,0.18229333333333334,0,0,1105.4768921212121,1482.8137139393941,3723.1454545454544,0,0,0,3402.3272727272724,1637.054675151515,42.54118814814816
2019-05-11 13:22:24,1352.8795173333338,0,0,0,3009.036802666667,0,0.6113386666666667,33.42807111111111,171.56129333333334,725.618452,0.19143703703703704,0,0,875.7458013333332,1311.2366946666666,3510.681365333333,0,0,0,3214.889676,1497.5247573333334,44.79925333333333
2019-05-11 13:22:21,1278.0255173333337,0,0,0,2853.470802666667,0,0.5793386666666667,31.390293333333332,162.55129333333335,687.281452,0.18032592592592595,0,0,827.3128013333334,1238.6936946666667,3330.4893653333334,0,0,0,3048.958676,1417.4807573333335,41.77925333333334
2019-05-11 13:22:18,1123.0550306221442,0,0,0,2632.4275243829293,0,0.6043107981012048,33.01042338356952,169.5825090903705,657.1034676708656,0.19031719402164404,0,0,699.7217113594454,1017.8810605555678,2974.1429265438815,0,0,0,2793.823066954004,1351.6003943480484,44.23724781735264
2019-05-11 13:22:15,1053.188775706679,0,0,0,2480.9378885161404,0,0.568763931779639,30.71855364774687,159.57384454170463,618.2585186584021,0.17782063057659145,0,0,656.2167903401391,954.5687591181415,2804.9176260617774,0,0,0,2633.445603667252,1270.674620648286,40.78690363980844
2019-05-11 13:22:12,857.7252599999999,0,0,0,2253.3919250000004,0,0.59584,32.494186666666664,167.19745000000003,598.2758383333334,0.1889904761904762,0,0,510.24887500000006,724.9506383333334,2482.985118333333,0,0,0,2406.4819300000004,1103.4986633333333,43.520115555555556
2019-05-11 13:22:09,649.5086933333334,0,0,0,1971.7971714285711,0,0.6304838095238096,34.85044,122.14463047619049,442.4220076190477,0.20382222222222224,0,0,247.9130323809524,508.1586742857143,2213.392594285715,0,0,0,2149.5897676190475,963.8266971428571,0
2019-05-11 13:22:06,599.8486933333334,0,0,0,1836.0900285714285,0,0.5847695238095239,31.793773333333327,113.46891619047621,411.09057904761903,0.18715555555555555,0,0,229.004460952381,469.3272457142858,2063.541165714286,0,0,0,2001.6983390476191,894.000982857143,0
2019-05-11 13:22:03,481.6923488888889,0,0,0,1734.3400044444445,0,0.6233422222222222,34.48119466666666,68.37068888888889,345.9837755555556,0.20458666666666667,0,0,187.13822222222225,349.3169155555555,1823.1813200000001,0,0,0,1832.698288888889,826.87772,0
2019-05-11 13:22:00,438.2240155555555,0,0,0,1595.5633377777779,0,0.5700088888888889,30.813194666666668,62.98735555555557,317.7054422222222,0.18458666666666668,0,0,170.30488888888888,317.8235822222222,1681.51132,0,0,0,1686.7149555555557,756.8077200000001,0
2019-05-11 13:21:57,472.6372186666666,0,0,0,1475.6128506666666,0,0.613344,33.927326666666666,67.36149333333333,340.64627999999993,0.20573333333333332,0,0,182.91313866666667,287.3150586666667,1542.233864,0,0,0,1611.9520986666664,758.1515333333333,0
2019-05-11 13:21:54,379.1573,0,0,0,1417.5100300000001,0,0.6783466666666667,39.11754666666668,73.9227,375.0876933333333,0.24097777777777776,0,0,174.52603666666667,276.88158999999996,1448.9459633333333,0,0,0,1499.9795266666665,705.3368966666666,0
2019-05-11 13:21:51,332.23229999999995,0,0,0,1266.3925299999999,0,0.5983466666666666,33.00421333333333,65.84769999999999,332.6776933333333,0.20764444444444444,0,0,152.99353666666667,242.65408999999997,1300.9784633333334,0,0,0,1340.9445266666667,624.2693966666667,0
2019-05-11 13:21:48,239.87272727272727,29.854545454545455,0,0,983.9272727272727,0,0.618181818181818,33.36363636363636,68.32727272727271,221.3272727272727,0.5272727272727272,0.07272727272727272,0.07272727272727272,107.85454545454544,128.83636363636364,1099.9818181818182,0,0,0,1036.2727272727273,493.2545454545454,0.34545454545454546
2019-05-11 13:21:45,239.87272727272727,29.854545454545455,0,0,983.9272727272727,0,0.618181818181818,33.36363636363636,68.32727272727271,221.3272727272727,0.5272727272727272,0.07272727272727272,0.07272727272727272,107.85454545454544,128.83636363636364,1099.9818181818182,0,0,0,1036.2727272727273,493.2545454545454,0.34545454545454546
2019-05-11 13:21:42,168.7272727272727,29.854545454545455,0,0,797.9090909090908,0,0.618181818181818,33.36363636363636,68.32727272727271,221.3272727272727,0.5272727272727272,0.07272727272727272,0.07272727272727272,19.418181818181818,75.69090909090909,917.5636363636363,0,0,0,784.5636363636363,371.6363636363636,0.34545454545454546
2019-05-11 13:21:39,179.03636363636363,29.854545454545455,0,0,588.1818181818181,0,0.618181818181818,0.01818181818181818,45.85454545454545,81.96363636363635,0.34545454545454546,0.07272727272727272,0.07272727272727272,31.327272727272724,52.236363636363635,721.1818181818181,0,0,0,658.290909090909,236.25454545454542,0
2019-05-11 13:21:36,179.03636363636363,29.854545454545455,0,0,588.1818181818181,0,0.618181818181818,0.01818181818181818,45.85454545454545,81.96363636363635,0.34545454545454546,0.07272727272727272,0.07272727272727272,31.327272727272724,52.236363636363635,721.1818181818181,0,0,0,658.290909090909,236.25454545454542,0
2019-05-11 13:21:33,198.78543246240844,0,0,0,537.6461390207095,0,0.036364297532682416,0,9.618356697394498,36.16429389625266,0,0,0,88.09251077292315,104.0928016873034,722.1767668503064,0,0,0,596.3562973872253,136.92976235931562,0
2019-05-11 13:21:30,198.78543246240844,0,0,0,537.6461390207095,0,0.036364297532682416,0,9.618356697394498,36.16429389625266,0,0,0,88.09251077292315,104.0928016873034,722.1767668503064,0,0,0,596.3562973872253,136.92976235931562,0
2019-05-11 13:21:27,356.13984,0,0,0,565.1958666666667,0,0,0,0,0,0,0,0,282.60848,372.38170666666673,666.5493333333333,0,0,0,711.8578133333334,286.5529333333333,0
2019-05-11 13:21:24,366.0364106666667,0,0,0,697.4944320000001,0,0,0,0,0,0,0,0,319.9822240000001,511.6544640000001,820.1986400000002,0,0,0,825.3325493333335,399.935312,0
