timestamp,container_memory_usage_bytes
2019-05-06 19:04:10,2662400
2019-05-06 19:04:07,2662400
2019-05-06 19:04:04,2662400
2019-05-06 19:04:01,2662400
2019-05-06 19:03:58,2662400
2019-05-06 19:03:55,2662400
2019-05-06 19:03:52,2662400
2019-05-06 19:03:49,2662400
2019-05-06 19:03:46,2662400
2019-05-06 19:03:43,2662400
2019-05-06 19:03:40,2662400
2019-05-06 19:03:37,2662400
2019-05-06 19:03:34,2662400
2019-05-06 19:03:31,2662400
2019-05-06 19:03:28,2662400
2019-05-06 19:03:25,2662400
2019-05-06 19:03:22,2662400
2019-05-06 19:03:19,2662400
2019-05-06 19:03:16,2662400
2019-05-06 19:03:13,2662400
2019-05-06 19:03:10,2662400
2019-05-06 19:03:07,2662400
2019-05-06 19:03:04,2662400
2019-05-06 19:03:01,2662400
2019-05-06 19:02:58,2662400
2019-05-06 19:02:55,2662400
2019-05-06 19:02:52,2662400
2019-05-06 19:02:49,2662400
2019-05-06 19:02:46,2662400
2019-05-06 19:02:43,2662400
2019-05-06 19:02:40,2662400
2019-05-06 19:02:37,2662400
2019-05-06 19:02:34,2662400
2019-05-06 19:02:31,2662400
2019-05-06 19:02:28,2662400
2019-05-06 19:02:25,2662400
2019-05-06 19:02:22,2662400
2019-05-06 19:02:19,2662400
2019-05-06 19:02:16,2662400
2019-05-06 19:02:13,2564096
2019-05-06 19:02:10,2564096
2019-05-06 19:02:07,2564096
2019-05-06 19:02:04,2564096
2019-05-06 19:02:01,2564096
2019-05-06 19:01:58,2564096
2019-05-06 19:01:55,2564096
2019-05-06 19:01:52,2564096
2019-05-06 19:01:49,2564096
2019-05-06 19:01:46,2564096
2019-05-06 19:01:43,2564096
2019-05-06 19:01:40,2564096
2019-05-06 19:01:37,2564096
2019-05-06 19:01:34,2564096
2019-05-06 19:01:31,2564096
2019-05-06 19:01:28,2564096
2019-05-06 19:01:25,2564096
2019-05-06 19:01:22,2564096
2019-05-06 19:01:19,2564096
2019-05-06 19:01:16,2564096
2019-05-06 19:01:13,2564096
2019-05-06 19:01:10,2564096
2019-05-06 19:01:07,2564096
2019-05-06 19:01:04,2564096
2019-05-06 19:01:01,2564096
2019-05-06 19:00:58,2564096
2019-05-06 19:00:55,2564096
2019-05-06 19:00:52,2564096
2019-05-06 19:00:49,2564096
2019-05-06 19:00:46,2564096
2019-05-06 19:00:43,2564096
2019-05-06 19:00:40,2564096
2019-05-06 19:00:37,2564096
2019-05-06 19:00:34,2564096
2019-05-06 19:00:31,2564096
2019-05-06 19:00:28,2564096
2019-05-06 19:00:25,2564096
2019-05-06 19:00:22,2564096
2019-05-06 19:00:19,2564096
2019-05-06 19:00:16,2564096
2019-05-06 19:00:13,2482176
2019-05-06 19:00:10,2482176
2019-05-06 19:00:07,2482176
2019-05-06 19:00:04,2482176
2019-05-06 19:00:01,2482176
2019-05-06 18:59:58,2482176
2019-05-06 18:59:55,2482176
2019-05-06 18:59:52,2482176
2019-05-06 18:59:49,2482176
2019-05-06 18:59:46,2482176
2019-05-06 18:59:43,2482176
2019-05-06 18:59:40,2482176
2019-05-06 18:59:37,2482176
2019-05-06 18:59:34,2482176
2019-05-06 18:59:31,2482176
2019-05-06 18:59:28,2482176
2019-05-06 18:59:25,2482176
2019-05-06 18:59:22,2482176
2019-05-06 18:59:19,2482176
2019-05-06 18:59:16,2482176
2019-05-06 18:59:13,2482176
2019-05-06 18:59:10,2482176
2019-05-06 18:59:07,2482176
2019-05-06 18:59:04,2482176
2019-05-06 18:59:01,2453504
2019-05-06 18:58:58,2453504
2019-05-06 18:58:55,2453504
2019-05-06 18:58:52,2453504
2019-05-06 18:58:49,2453504
2019-05-06 18:58:46,2453504
2019-05-06 18:58:43,2453504
2019-05-06 18:58:40,2453504
2019-05-06 18:58:37,2453504
2019-05-06 18:58:34,2453504
2019-05-06 18:58:31,2453504
2019-05-06 18:58:28,2453504
2019-05-06 18:58:25,2453504
2019-05-06 18:58:22,2453504
2019-05-06 18:58:19,2453504
2019-05-06 18:58:16,2424832
2019-05-06 18:58:13,2424832
2019-05-06 18:58:10,2424832
2019-05-06 18:58:07,2424832
