timestamp,ttorrent-ubuntu
2019-05-12 06:00:51,0
2019-05-12 06:00:48,0
2019-05-12 06:00:45,0
2019-05-12 06:00:42,0
2019-05-12 06:00:39,0
2019-05-12 06:00:36,0
2019-05-12 06:00:33,0
2019-05-12 06:00:30,0
2019-05-12 06:00:27,0
2019-05-12 06:00:24,0
2019-05-12 06:00:21,0
2019-05-12 06:00:18,0
2019-05-12 06:00:15,0
2019-05-12 06:00:12,0
2019-05-12 06:00:09,0
2019-05-12 06:00:06,0
2019-05-12 06:00:03,0
2019-05-12 06:00:00,0
2019-05-12 05:59:57,0
2019-05-12 05:59:54,0
2019-05-12 05:59:51,0
2019-05-12 05:59:48,0
2019-05-12 05:59:45,0
2019-05-12 05:59:42,0
2019-05-12 05:59:39,0
2019-05-12 05:59:36,0
2019-05-12 05:59:33,0
2019-05-12 05:59:30,0
2019-05-12 05:59:27,0
2019-05-12 05:59:24,0
2019-05-12 05:59:21,0
2019-05-12 05:59:18,0
2019-05-12 05:59:15,0
2019-05-12 05:59:12,0
2019-05-12 05:59:09,0
2019-05-12 05:59:06,0
2019-05-12 05:59:03,0
2019-05-12 05:59:00,0
2019-05-12 05:58:57,0
2019-05-12 05:58:54,0
2019-05-12 05:58:51,0
2019-05-12 05:58:48,0
2019-05-12 05:58:45,0
2019-05-12 05:58:42,0
2019-05-12 05:58:39,0
2019-05-12 05:58:36,0
2019-05-12 05:58:33,0
2019-05-12 05:58:30,0
2019-05-12 05:58:27,0
2019-05-12 05:58:24,0
2019-05-12 05:58:21,0
2019-05-12 05:58:18,0
2019-05-12 05:58:15,0
2019-05-12 05:58:12,0
2019-05-12 05:58:09,0
2019-05-12 05:58:06,0
2019-05-12 05:58:03,0
2019-05-12 05:58:00,0
2019-05-12 05:57:57,0
2019-05-12 05:57:54,0
2019-05-12 05:57:51,0
2019-05-12 05:57:48,0
2019-05-12 05:57:45,0
2019-05-12 05:57:42,0
2019-05-12 05:57:39,0
2019-05-12 05:57:36,0
2019-05-12 05:57:33,0
2019-05-12 05:57:30,0
2019-05-12 05:57:27,0
2019-05-12 05:57:24,0
2019-05-12 05:57:21,0
2019-05-12 05:57:18,0
2019-05-12 05:57:15,0
2019-05-12 05:57:12,0
2019-05-12 05:57:09,0
2019-05-12 05:57:06,0
2019-05-12 05:57:03,0
2019-05-12 05:57:00,0
2019-05-12 05:56:57,0
2019-05-12 05:56:54,0
2019-05-12 05:56:51,0
2019-05-12 05:56:48,0
